CHILDCODE	FOODIDR5	HHCONSR5	VLRPR5	OWNVR5	GFTVR5	GFSRR5
60109	18	0	 	 	 	 
60109	19	1	50	100	0	 
60109	20	0	 	 	 	 
60109	21	0	 	 	 	 
60109	24	0	 	 	 	 
60111	0	1	20	0	0	 
60111	1	0	 	 	 	 
60111	2	1	100	150	0	 
60111	3	1	50	0	0	 
60111	4	0	 	 	 	 
60111	5	1	25	0	0	 
60111	6	1	300	0	0	 
60111	7	0	 	 	 	 
60111	8	1	60	0	0	 
60111	9	1	300	0	0	 
60111	10	0	 	 	 	 
60111	11	1	60	0	0	 
60111	12	1	200	0	0	 
60111	13	1	150	0	0	 
60111	14	1	50	0	0	 
60111	15	1	43	0	0	 
60111	16	1	24	0	0	 
60111	17	1	300	0	0	 
60111	18	0	 	 	 	 
60111	19	1	25	0	0	 
60111	20	1	30	0	0	 
60111	21	1	25	0	0	 
60111	24	0	 	 	 	 
60115	0	1	15	0	0	 
60115	1	1	10	0	0	 
60115	2	1	10	150	0	 
60115	3	1	10	0	0	 
60115	4	0	 	 	 	 
60115	5	1	10	0	0	 
60115	6	1	80	0	0	 
60115	7	1	0	25	0	 
60115	8	1	8	0	0	 
60115	9	1	0	120	0	 
60115	10	0	 	 	 	 
60115	11	1	16	0	0	 
60115	12	1	0	30	0	 
60115	13	1	0	0	100	1
60115	14	1	30	0	0	 
60115	15	1	23	0	0	 
60115	16	1	19	0	0	 
60115	17	0	 	 	 	 
60115	18	0	 	 	 	 
60115	19	1	30	0	0	 
60115	20	0	 	 	 	 
60115	21	1	48	0	0	 
60115	24	0	 	 	 	 
60119	0	0	 	 	 	 
60119	1	0	 	 	 	 
60119	2	1	90	0	0	 
60119	3	1	80	0	0	 
60119	4	0	 	 	 	 
60119	5	0	 	 	 	 
60119	6	1	300	70	0	 
60119	7	0	 	 	 	 
60119	8	0	 	 	 	 
60119	9	1	100	70	0	 
60119	10	0	 	 	 	 
60119	11	1	0	60	0	 
60119	12	1	0	60	0	 
60119	13	1	70	20	0	 
60119	14	1	30	0	0	 
60119	15	1	25	0	0	 
60119	16	1	35	0	0	 
60119	17	0	 	 	 	 
60119	18	0	 	 	 	 
60119	19	0	 	 	 	 
60119	20	0	 	 	 	 
60119	21	1	50	0	0	 
60119	24	0	 	 	 	 
60127	0	0	 	 	 	 
60127	1	0	 	 	 	 
60127	2	1	0	200	0	 
60127	3	1	450	0	0	 
60127	4	0	 	 	 	 
60127	5	1	75	0	0	 
60127	6	1	100	0	0	 
60127	7	1	270	0	0	 
60127	8	1	195	0	0	 
60127	9	1	375	0	0	 
60127	10	0	 	 	 	 
60127	11	1	30	0	0	 
60127	12	1	0	45	0	 
60127	13	1	20	0	0	 
60127	14	1	40	0	0	 
60127	15	1	20	0	0	 
60127	16	1	15	0	0	 
60127	17	0	 	 	 	 
60127	18	1	30	0	0	 
60127	19	1	50	0	0	 
60127	20	1	50	0	0	 
60127	21	1	50	0	0	 
60127	24	0	 	 	 	 
70001	0	1	100	0	0	 
70001	1	0	 	 	 	 
70001	2	1	400	0	0	 
70001	3	1	100	0	0	 
70001	4	0	 	 	 	 
70001	5	0	 	 	 	 
70001	6	1	1500	0	0	 
70001	7	1	300	0	0	 
70001	8	0	 	 	 	 
70001	9	1	1000	0	0	 
70001	10	0	 	 	 	 
70001	11	1	100	0	0	 
70001	12	1	300	0	0	 
70001	13	1	500	0	0	 
70001	14	1	50	0	0	 
70001	15	1	100	0	0	 
70001	16	1	40	0	0	 
70001	17	1	1000	0	800	1
70001	18	0	 	 	 	 
70001	19	1	200	0	0	 
70001	20	1	100	0	0	 
70001	21	1	1000	0	0	 
70001	24	0	 	 	 	 
70002	0	0	 	 	 	 
70002	1	1	36	0	0	 
70002	2	1	200	0	0	 
70002	3	1	25	0	0	 
70002	4	1	5	0	0	 
70002	5	1	30	0	0	 
70002	6	1	400	0	0	 
70002	7	1	90	0	0	 
70002	8	1	25	0	0	 
70002	9	1	165	0	0	 
70002	10	0	 	 	 	 
70002	11	1	0	75	0	 
70002	12	1	150	0	0	 
70002	13	1	130	0	0	 
70002	14	1	50	0	0	 
70002	15	1	42	0	0	 
70002	16	1	30	0	0	 
70002	17	0	 	 	 	 
70002	18	1	35	0	0	 
70002	19	1	38	0	0	 
70002	20	0	 	 	 	 
70002	21	0	 	 	 	 
70002	24	0	 	 	 	 
70003	0	1	10	0	0	 
70003	1	0	 	 	 	 
70003	2	1	230	0	0	 
70003	3	1	20	0	0	 
70003	4	0	 	 	 	 
70003	5	1	10	0	0	 
70003	6	1	250	0	0	 
70003	7	0	 	 	 	 
70003	8	0	 	 	 	 
70003	9	1	30	0	0	 
70003	10	0	 	 	 	 
70003	11	1	30	0	0	 
70003	12	1	30	50	0	 
70003	13	1	40	0	0	 
70003	14	1	20	0	0	 
70003	15	1	22	0	0	 
70003	16	1	35	0	0	 
70003	17	1	250	0	0	 
70003	18	1	10	0	0	 
70003	19	1	15	0	0	 
70003	20	0	 	 	 	 
70003	21	0	 	 	 	 
70003	24	0	 	 	 	 
70004	0	0	 	 	 	 
70004	1	0	 	 	 	 
70004	2	1	120	80	0	 
70004	3	1	40	0	0	 
70004	4	0	 	 	 	 
70004	5	1	40	0	0	 
70004	6	1	300	0	0	 
70004	7	0	 	 	 	 
70004	8	1	50	0	0	 
70004	9	1	160	0	0	 
70004	10	0	 	 	 	 
70004	11	1	20	0	0	 
70004	12	1	40	0	0	 
70004	13	1	50	50	0	 
70004	14	1	25	20	0	 
70004	15	1	15	10	0	 
70004	16	1	20	15	0	 
70004	17	1	300	0	0	 
70004	18	0	 	 	 	 
70004	19	0	 	 	 	 
70004	20	0	 	 	 	 
70004	21	0	 	 	 	 
70004	24	0	 	 	 	 
70005	0	1	10	0	0	 
70005	1	1	20	0	0	 
70005	2	1	150	0	0	 
70005	3	1	50	0	0	 
70005	4	0	 	 	 	 
70005	5	0	 	 	 	 
70005	6	1	450	0	0	 
70005	7	1	600	0	0	 
70005	8	0	 	 	 	 
70005	9	1	400	0	0	 
70005	10	1	200	0	0	 
70005	11	1	30	0	0	 
70005	12	1	200	0	0	 
70005	13	1	20	0	0	 
70005	14	1	28	0	0	 
70005	15	1	20	0	0	 
70005	16	1	20	0	0	 
70005	17	1	600	0	0	 
70005	18	1	20	0	0	 
70005	19	1	35	0	0	 
70005	20	0	 	 	 	 
70005	21	1	30	0	0	 
70005	24	0	 	 	 	 
70006	0	1	20	0	0	 
70006	1	0	 	 	 	 
70006	2	1	500	0	0	 
70006	3	1	100	0	0	 
70006	4	0	 	 	 	 
70006	5	1	100	0	0	 
70006	6	1	0	1000	0	 
70006	7	1	800	0	0	 
70006	8	0	 	 	 	 
70006	9	1	200	0	0	 
70006	10	0	 	 	 	 
70006	11	0	 	 	 	 
70006	12	1	100	0	0	 
70006	13	1	50	100	0	 
70006	14	1	70	0	0	 
70006	15	1	50	0	0	 
70006	16	1	30	0	0	 
70006	17	0	 	 	 	 
70006	18	0	 	 	 	 
70006	19	1	90	0	0	 
70006	20	1	100	0	0	 
70006	21	1	50	0	0	 
70006	24	0	 	 	 	 
70007	0	0	 	 	 	 
70007	1	0	 	 	 	 
70007	2	1	500	0	0	 
70007	3	1	300	0	0	 
70007	4	1	30	0	0	 
70007	5	1	25	0	0	 
70007	6	1	400	0	0	 
70007	7	0	 	 	 	 
70007	8	0	 	 	 	 
70007	9	1	400	0	0	 
70007	10	0	 	 	 	 
70007	11	1	80	0	0	 
70007	12	0	 	 	 	 
70007	13	1	200	0	0	 
70007	14	1	60	0	0	 
70007	15	1	50	0	0	 
70007	16	1	30	0	0	 
70007	17	1	300	0	0	 
70007	18	0	 	 	 	 
70007	19	1	45	0	0	 
70007	20	1	50	0	0	 
70007	21	1	100	0	0	 
70007	24	0	 	 	 	 
70008	0	0	 	 	 	 
70008	1	0	 	 	 	 
70008	2	1	120	80	0	 
70008	3	1	30	0	0	 
70008	4	0	 	 	 	 
70008	5	1	20	0	0	 
70008	6	1	400	0	0	 
70008	7	1	150	100	0	 
70008	8	1	100	0	0	 
70008	9	1	220	0	0	 
70008	10	0	 	 	 	 
70008	11	1	20	0	0	 
70008	12	1	50	0	0	 
70008	13	1	100	0	0	 
70008	14	1	40	30	0	 
70008	15	1	25	10	0	 
70008	16	1	15	20	0	 
70008	17	1	180	0	0	 
70008	18	0	 	 	 	 
70008	19	1	20	30	0	 
70008	20	0	 	 	 	 
70008	21	0	 	 	 	 
70008	24	0	 	 	 	 
70009	0	0	 	 	 	 
70009	1	0	 	 	 	 
70009	2	1	120	0	0	 
70009	3	1	50	0	0	 
70009	4	0	 	 	 	 
70009	5	0	 	 	 	 
70009	6	1	1050	0	0	 
70009	7	1	70	0	0	 
70009	8	0	 	 	 	 
70009	9	1	100	0	300	1
70009	10	0	 	 	 	 
70009	11	0	 	 	 	 
70009	12	1	100	0	0	 
70009	13	1	500	0	0	 
70009	14	1	100	0	0	 
70009	15	1	80	0	0	 
70009	16	1	35	0	0	 
70009	17	0	 	 	 	 
70009	18	0	 	 	 	 
70009	19	1	175	0	0	 
70009	20	0	 	 	 	 
70009	21	0	 	 	 	 
70009	24	0	 	 	 	 
70010	0	1	20	0	0	 
70010	1	0	 	 	 	 
70010	2	1	250	0	0	 
70010	3	1	30	0	0	 
70010	4	0	 	 	 	 
70010	5	1	30	0	0	 
70010	6	1	600	0	0	 
70010	7	1	800	0	0	 
70010	8	0	 	 	 	 
70010	9	1	300	0	0	 
70010	10	0	 	 	 	 
70010	11	1	26	0	0	 
70010	12	1	80	0	0	 
70010	13	1	100	150	0	 
70010	14	1	20	0	0	 
70010	15	1	30	0	0	 
70010	16	1	26	0	0	 
70010	17	1	600	0	0	 
70010	18	0	 	 	 	 
70010	19	1	100	0	0	 
70010	20	0	 	 	 	 
70010	21	0	 	 	 	 
70010	24	0	 	 	 	 
70011	0	0	 	 	 	 
70011	1	1	10	0	0	 
70011	2	1	105	0	0	 
70011	3	1	20	0	0	 
70011	4	1	30	0	0	 
70011	5	0	 	 	 	 
70011	6	1	100	0	0	 
70011	7	0	 	 	 	 
70011	8	1	44	0	0	 
70011	9	1	200	0	0	 
70011	10	0	 	 	 	 
70011	11	1	50	0	0	 
70011	12	1	100	0	0	 
70011	13	1	100	0	0	 
70011	14	1	30	0	0	 
70011	15	1	24	0	0	 
70011	16	1	40	0	0	 
70011	17	0	 	 	 	 
70011	18	0	 	 	 	 
70011	19	1	60	0	0	 
70011	20	1	26	0	0	 
70011	21	0	 	 	 	 
70011	24	0	 	 	 	 
70012	0	0	 	 	 	 
70012	1	0	 	 	 	 
70012	2	1	100	80	0	 
70012	3	1	10	0	0	 
70012	4	0	 	 	 	 
70012	5	0	 	 	 	 
70012	6	1	200	0	0	 
70012	7	0	 	 	 	 
70012	8	0	 	 	 	 
70012	9	1	120	200	0	 
70012	10	0	 	 	 	 
70012	11	1	12	12	0	 
70012	12	1	0	70	0	 
70012	13	1	0	50	0	 
70012	14	1	20	15	0	 
70012	15	1	15	15	0	 
70012	16	1	20	15	0	 
70012	17	1	90	0	0	 
70012	18	0	 	 	 	 
70012	19	1	20	0	0	 
70012	20	0	 	 	 	 
70012	21	1	28	0	0	 
70012	24	0	 	 	 	 
70013	0	0	 	 	 	 
70013	1	0	 	 	 	 
70013	2	1	150	0	0	 
70013	3	0	 	 	 	 
70013	4	0	 	 	 	 
70013	5	0	 	 	 	 
70013	6	1	200	0	0	 
70013	7	0	 	 	 	 
70013	8	0	 	 	 	 
70013	9	1	500	0	0	 
70013	10	0	 	 	 	 
70013	11	1	30	0	0	 
70013	12	1	150	0	0	 
70013	13	0	 	 	 	 
70013	14	1	5	0	0	 
70013	15	1	43	0	0	 
70013	16	1	40	0	0	 
70013	17	1	450	0	0	 
70013	18	0	 	 	 	 
70013	19	1	100	0	0	 
70013	20	0	 	 	 	 
70013	21	0	 	 	 	 
70013	24	0	 	 	 	 
70015	0	1	0	30	0	 
70015	1	1	5	0	0	 
70015	2	1	70	0	0	 
70015	3	1	775	0	0	 
70015	4	0	 	 	 	 
70015	5	1	25	0	0	 
70015	6	1	300	0	0	 
70015	7	0	 	 	 	 
70015	8	0	 	 	 	 
70015	9	1	225	0	0	 
70015	10	0	 	 	 	 
70015	11	1	30	0	0	 
70015	12	1	100	0	0	 
70015	13	1	80	0	0	 
70015	14	1	30	0	0	 
70015	15	1	15	20	0	 
70015	16	1	20	0	0	 
70015	17	0	 	 	 	 
70015	18	0	 	 	 	 
70015	19	0	 	 	 	 
70015	20	0	 	 	 	 
70015	21	0	 	 	 	 
70015	24	0	 	 	 	 
70016	0	0	 	 	 	 
70016	1	0	 	 	 	 
70016	2	1	70	70	0	 
70016	3	1	10	0	0	 
70016	4	0	 	 	 	 
70016	5	0	 	 	 	 
70016	6	1	150	0	0	 
70016	7	0	 	 	 	 
70016	8	0	 	 	 	 
70016	9	1	100	0	0	 
70016	10	0	 	 	 	 
70016	11	1	12	0	0	 
70016	12	1	30	0	0	 
70016	13	0	 	 	 	 
70016	14	1	20	25	0	 
70016	15	1	20	15	0	 
70016	16	1	10	10	0	 
70016	17	1	150	0	0	 
70016	18	0	 	 	 	 
70016	19	1	30	0	0	 
70016	20	0	 	 	 	 
70016	21	0	 	 	 	 
70016	24	0	 	 	 	 
70017	0	0	 	 	 	 
70017	1	1	100	0	0	 
70017	2	1	150	0	0	 
70017	3	1	200	0	0	 
70017	4	1	50	0	0	 
70017	5	1	50	0	0	 
70017	6	1	200	0	0	 
70017	7	1	250	0	0	 
70017	8	0	 	 	 	 
70017	9	1	300	0	0	 
70017	10	1	100	0	0	 
70017	11	1	50	0	0	 
70017	12	1	100	0	0	 
70017	13	1	300	0	300	1
70017	14	1	100	0	0	 
70017	15	1	30	0	0	 
70017	16	1	50	0	0	 
70017	17	1	300	0	0	 
70017	18	1	50	0	0	 
70017	19	1	150	0	0	 
70017	20	1	100	0	0	 
70017	21	0	 	 	 	 
70017	24	0	 	 	 	 
70018	0	0	 	 	 	 
70018	1	0	 	 	 	 
70018	2	1	80	70	0	 
70018	3	1	10	0	0	 
70018	4	0	 	 	 	 
70018	5	0	 	 	 	 
70018	6	1	0	0	0	 
70018	7	0	 	 	 	 
70018	8	1	40	0	0	 
70018	9	1	120	0	0	 
70018	10	0	 	 	 	 
70018	11	0	 	 	 	 
70018	12	1	50	60	0	 
70018	13	0	 	 	 	 
70018	14	1	12	8	0	 
70018	15	1	0	20	0	 
70018	16	1	10	0	0	 
70018	17	1	150	0	0	 
70018	18	0	 	 	 	 
70018	19	0	 	 	 	 
70018	20	0	 	 	 	 
70018	21	0	 	 	 	 
70018	24	0	 	 	 	 
70019	0	0	 	 	 	 
70019	1	1	20	0	0	 
70019	2	1	150	50	0	 
70019	3	1	50	10	0	 
70019	4	0	 	 	 	 
70019	5	1	30	0	0	 
70019	6	1	450	0	0	 
70019	7	0	 	 	 	 
70019	8	1	50	0	0	 
70019	9	1	350	0	0	 
70019	10	0	 	 	 	 
70019	11	1	30	0	0	 
70019	12	1	50	0	0	 
70019	13	1	80	0	0	 
70019	14	1	20	30	0	 
70019	15	1	10	40	0	 
70019	16	1	20	20	0	 
70019	17	1	300	0	0	 
70019	18	1	30	0	0	 
70019	19	1	0	30	0	 
70019	20	1	40	0	0	 
70019	21	0	 	 	 	 
70019	24	0	 	 	 	 
70021	0	0	 	 	 	 
70021	1	1	30	0	0	 
70021	2	1	300	0	0	 
70021	3	1	180	0	0	 
70021	4	0	 	 	 	 
70021	5	1	50	0	0	 
70021	6	1	250	0	0	 
70021	7	0	 	 	 	 
70021	8	0	 	 	 	 
70021	9	1	400	0	0	 
70021	10	0	 	 	 	 
70021	11	1	30	0	0	 
70021	12	1	300	0	0	 
70021	13	1	200	0	0	 
70021	14	1	50	0	0	 
70021	15	1	30	0	0	 
70021	16	1	70	0	0	 
70021	17	0	 	 	 	 
70021	18	0	 	 	 	 
70021	19	1	150	0	0	 
70021	20	1	20	0	0	 
70021	21	0	 	 	 	 
70021	24	0	 	 	 	 
70022	0	0	 	 	 	 
70022	1	0	 	 	 	 
70022	2	1	240	240	0	 
70022	3	1	500	0	0	 
70022	4	0	 	 	 	 
70022	5	1	70	0	0	 
70022	6	1	600	0	0	 
70022	7	0	 	 	 	 
70022	8	1	65	0	0	 
70022	9	1	400	0	0	 
70022	10	0	 	 	 	 
70022	11	1	80	0	0	 
70022	12	1	150	0	0	 
70022	13	1	100	0	0	 
70022	14	1	45	0	0	 
70022	15	1	40	0	0	 
70022	16	1	50	25	0	 
70022	17	0	 	 	 	 
70022	18	1	60	0	0	 
70022	19	1	45	0	0	 
70022	20	1	30	0	0	 
70022	21	0	 	 	 	 
70022	24	0	 	 	 	 
70023	0	1	20	0	0	 
70023	1	0	 	 	 	 
70023	2	1	0	180	180	1
70023	3	1	25	0	0	 
70023	4	1	16	0	0	 
70023	5	0	 	 	 	 
70023	6	1	0	750	750	1
70023	7	1	0	200	0	 
70023	8	1	20	40	0	 
70023	9	1	0	700	700	1
70023	10	0	 	 	 	 
70023	11	1	0	100	100	1
70023	12	1	0	150	150	1
70023	13	1	300	0	0	 
70023	14	1	0	50	50	1
70023	15	1	30	0	0	 
70023	16	1	20	0	0	 
70023	17	0	 	 	 	 
70023	18	1	45	0	0	 
70023	19	0	 	 	 	 
70023	20	0	 	 	 	 
70023	21	1	50	0	0	 
70023	24	0	 	 	 	 
70024	0	0	 	 	 	 
70024	1	0	 	 	 	 
70024	2	1	220	220	0	 
70024	3	0	 	 	 	 
70024	4	0	 	 	 	 
70024	5	0	 	 	 	 
70024	6	1	400	0	0	 
70024	7	0	 	 	 	 
70024	8	0	 	 	 	 
70024	9	1	800	0	0	 
70024	10	0	 	 	 	 
70024	11	1	100	0	0	 
70024	12	1	150	0	0	 
70024	13	1	50	0	0	 
70024	14	1	35	0	0	 
70024	15	1	25	0	0	 
70024	16	1	30	15	0	 
70024	17	0	 	 	 	 
70024	18	0	 	 	 	 
70024	19	1	50	0	0	 
70024	20	0	 	 	 	 
70024	21	1	220	0	0	 
70024	24	0	 	 	 	 
70025	0	1	0	0	10	1
70025	1	1	20	0	0	 
70025	2	1	80	0	0	 
70025	3	1	30	0	0	 
70025	4	0	 	 	 	 
70025	5	1	50	0	0	 
70025	6	1	120	0	0	 
70025	7	0	 	 	 	 
70025	8	0	 	 	 	 
70025	9	1	350	0	0	 
70025	10	0	 	 	 	 
70025	11	1	30	0	0	 
70025	12	1	150	0	0	 
70025	13	1	150	0	0	 
70025	14	1	20	0	0	 
70025	15	1	15	0	0	 
70025	16	1	19	0	0	 
70025	17	1	60	0	0	 
70025	18	0	 	 	 	 
70025	19	1	45	0	0	 
70025	20	0	 	 	 	 
70025	21	0	 	 	 	 
70025	24	0	 	 	 	 
70026	0	0	 	 	 	 
70026	1	0	 	 	 	 
70026	2	1	120	0	0	 
70026	3	0	 	 	 	 
70026	4	0	 	 	 	 
70026	5	1	4	0	0	 
70026	6	1	280	0	0	 
70026	7	1	195	0	0	 
70026	8	1	32	0	0	 
70026	9	1	300	0	0	 
70026	10	0	 	 	 	 
70026	11	1	27	0	0	 
70026	12	1	75	75	0	 
70026	13	1	0	100	0	 
70026	14	1	20	0	0	 
70026	15	1	23	0	0	 
70026	16	1	19	0	0	 
70026	17	0	 	 	 	 
70026	18	1	30	0	0	 
70026	19	1	90	0	0	 
70026	20	0	 	 	 	 
70026	21	0	 	 	 	 
70026	24	0	 	 	 	 
70027	0	1	30	0	0	 
70027	1	0	 	 	 	 
70027	2	1	300	800	0	 
70027	3	1	100	0	0	 
70027	4	0	 	 	 	 
70027	5	1	70	0	0	 
70027	6	1	1000	0	0	 
70027	7	0	 	 	 	 
70027	8	1	20	250	0	 
70027	9	1	500	0	0	 
70027	10	0	 	 	 	 
70027	11	1	100	0	0	 
70027	12	1	200	0	0	 
70027	13	1	200	100	0	 
70027	14	1	50	50	0	 
70027	15	1	30	20	0	 
70027	16	1	50	30	0	 
70027	17	1	100	0	0	 
70027	18	1	50	0	0	 
70027	19	1	50	50	0	 
70027	20	0	 	 	 	 
70027	21	0	 	 	 	 
70027	24	0	 	 	 	 
70028	0	0	 	 	 	 
70028	1	0	 	 	 	 
70028	2	1	150	150	0	 
70028	3	1	50	0	0	 
70028	4	0	 	 	 	 
70028	5	0	 	 	 	 
70028	6	1	550	0	0	 
70028	7	1	650	650	0	 
70028	8	0	 	 	 	 
70028	9	1	450	0	0	 
70028	10	0	 	 	 	 
70028	11	1	80	0	0	 
70028	12	1	200	0	0	 
70028	13	1	200	0	0	 
70028	14	1	50	0	0	 
70028	15	1	35	0	0	 
70028	16	1	20	15	0	 
70028	17	0	 	 	 	 
70028	18	1	100	0	0	 
70028	19	1	350	0	0	 
70028	20	1	30	0	0	 
70028	21	0	 	 	 	 
70028	24	0	 	 	 	 
70029	0	1	10	0	0	 
70029	1	0	 	 	 	 
70029	2	1	230	0	0	 
70029	3	1	50	0	0	 
70029	4	0	 	 	 	 
70029	5	0	 	 	 	 
70029	6	1	300	0	0	 
70029	7	0	 	 	 	 
70029	8	0	 	 	 	 
70029	9	1	0	300	0	 
70029	10	0	 	 	 	 
70029	11	1	40	10	0	 
70029	12	1	50	0	0	 
70029	13	1	50	0	30	1
70029	14	1	20	0	0	 
70029	15	1	25	0	0	 
70029	16	1	60	0	0	 
70029	17	1	600	0	0	 
70029	18	0	 	 	 	 
70029	19	1	100	0	0	 
70029	20	0	 	 	 	 
70029	21	0	 	 	 	 
70029	24	0	 	 	 	 
70030	0	0	 	 	 	 
70030	1	1	30	0	0	 
70030	2	1	150	0	0	 
70030	3	0	 	 	 	 
70030	4	0	 	 	 	 
70030	5	0	 	 	 	 
70030	6	1	750	0	0	 
70030	7	0	 	 	 	 
70030	8	0	 	 	 	 
70030	9	1	750	0	0	 
70030	10	0	 	 	 	 
70030	11	1	20	0	0	 
70030	12	1	0	50	0	 
70030	13	0	 	 	 	 
70030	14	1	100	0	0	 
70030	15	1	12	13	0	 
70030	16	1	30	0	0	 
70030	17	0	 	 	 	 
70030	18	0	 	 	 	 
70030	19	1	100	0	0	 
70030	20	0	 	 	 	 
70030	21	0	 	 	 	 
70030	24	0	 	 	 	 
70031	0	1	5	0	0	 
70031	1	0	 	 	 	 
70031	2	1	340	0	0	 
70031	3	1	50	0	0	 
70031	4	0	 	 	 	 
70031	5	1	50	0	0	 
70031	6	1	300	0	0	 
70031	7	0	 	 	 	 
70031	8	1	200	0	0	 
70031	9	1	60	0	0	 
70031	10	0	 	 	 	 
70031	11	1	30	0	0	 
70031	12	1	20	0	0	 
70031	13	0	 	 	 	 
70031	14	1	30	0	0	 
70031	15	1	25	0	0	 
70031	16	1	20	0	0	 
70031	17	1	20	0	0	 
70031	18	0	 	 	 	 
70031	19	1	6	0	0	 
70031	20	0	 	 	 	 
70031	21	0	 	 	 	 
70031	24	0	 	 	 	 
70032	0	0	 	 	 	 
70032	1	0	 	 	 	 
70032	2	1	225	0	0	 
70032	3	1	50	0	0	 
70032	4	0	 	 	 	 
70032	5	1	200	0	0	 
70032	6	1	1500	0	0	 
70032	7	0	 	 	 	 
70032	8	0	 	 	 	 
70032	9	0	 	 	 	 
70032	10	0	 	 	 	 
70032	11	1	30	0	0	 
70032	12	1	50	0	0	 
70032	13	0	 	 	 	 
70032	14	1	40	0	0	 
70032	15	1	22	0	0	 
70032	16	1	25	0	0	 
70032	17	1	300	0	0	 
70032	18	0	 	 	 	 
70032	19	1	30	0	0	 
70032	20	0	 	 	 	 
70032	21	0	 	 	 	 
70032	24	0	 	 	 	 
70034	0	0	 	 	 	 
70034	1	0	 	 	 	 
70034	2	1	80	50	0	 
70034	3	1	30	0	0	 
70034	4	0	 	 	 	 
70034	5	0	 	 	 	 
70034	6	1	250	0	0	 
70034	7	0	 	 	 	 
70034	8	1	26	0	0	 
70034	9	1	150	0	0	 
70034	10	0	 	 	 	 
70034	11	1	20	0	0	 
70034	12	1	20	50	0	 
70034	13	1	30	70	0	 
70034	14	1	10	20	0	 
70034	15	1	15	20	0	 
70034	16	1	15	10	0	 
70034	17	1	300	0	0	 
70034	18	0	 	 	 	 
70034	19	1	0	40	0	 
70034	20	0	 	 	 	 
70034	21	0	 	 	 	 
70034	24	0	 	 	 	 
70036	0	0	 	 	 	 
70036	1	0	 	 	 	 
70036	2	1	70	80	0	 
70036	3	1	50	0	0	 
70036	4	0	 	 	 	 
70036	5	1	20	0	0	 
70036	6	1	500	0	0	 
70036	7	0	 	 	 	 
70036	8	1	150	50	0	 
70036	9	1	300	0	0	 
70036	10	0	 	 	 	 
70036	11	0	 	 	 	 
70036	12	1	60	0	0	 
70036	13	1	70	0	0	 
70036	14	1	0	50	0	 
70036	15	1	0	30	0	 
70036	16	1	20	10	0	 
70036	17	1	300	0	0	 
70036	18	0	 	 	 	 
70036	19	0	 	 	 	 
70036	20	0	 	 	 	 
70036	21	0	 	 	 	 
70036	24	0	 	 	 	 
70037	0	0	 	 	 	 
70037	1	1	20	0	0	 
70037	2	1	235	0	0	 
70037	3	1	20	0	0	 
70037	4	0	 	 	 	 
70037	5	1	60	0	0	 
70037	6	1	280	0	0	 
70037	7	1	54	0	0	 
70037	8	0	 	 	 	 
70037	9	1	600	0	0	 
70037	10	0	 	 	 	 
70037	11	1	70	0	0	 
70037	12	1	50	0	0	 
70037	13	1	270	300	0	 
70037	14	1	30	0	0	 
70037	15	1	25	0	0	 
70037	16	1	32	0	0	 
70037	17	1	300	0	0	 
70037	18	0	 	 	 	 
70037	19	1	300	0	0	 
70037	20	0	 	 	 	 
70037	21	0	 	 	 	 
70037	24	0	 	 	 	 
70038	0	0	 	 	 	 
70038	1	0	 	 	 	 
70038	2	1	159	0	0	 
70038	3	1	150	0	0	 
70038	4	1	20	0	0	 
70038	5	1	12	0	0	 
70038	6	1	250	0	0	 
70038	7	1	440	0	0	 
70038	8	1	110	0	0	 
70038	9	1	130	0	0	 
70038	10	0	 	 	 	 
70038	11	1	0	25	0	 
70038	12	1	20	20	0	 
70038	13	1	100	0	0	 
70038	14	1	20	0	0	 
70038	15	1	40	0	0	 
70038	16	1	20	0	0	 
70038	17	1	150	0	0	 
70038	18	0	 	 	 	 
70038	19	1	15	0	0	 
70038	20	0	 	 	 	 
70038	21	0	 	 	 	 
70038	24	0	 	 	 	 
70039	0	0	 	 	 	 
70039	1	0	 	 	 	 
70039	2	1	200	0	0	 
70039	3	1	100	0	0	 
70039	4	0	 	 	 	 
70039	5	1	40	0	0	 
70039	6	1	150	0	0	 
70039	7	0	 	 	 	 
70039	8	1	50	0	0	 
70039	9	1	120	0	0	 
70039	10	0	 	 	 	 
70039	11	1	60	0	0	 
70039	12	1	160	0	0	 
70039	13	1	100	0	0	 
70039	14	1	50	0	0	 
70039	15	1	50	0	0	 
70039	16	1	20	0	0	 
70039	17	0	 	 	 	 
70039	18	1	100	0	0	 
70039	19	0	 	 	 	 
70039	20	0	 	 	 	 
70039	21	0	 	 	 	 
70039	24	0	 	 	 	 
70040	0	0	 	 	 	 
70040	1	1	45	39	0	 
70040	2	1	300	0	0	 
70040	3	1	200	0	0	 
70040	4	0	 	 	 	 
70040	5	0	 	 	 	 
70040	6	1	750	0	0	 
70040	7	0	 	 	 	 
70040	8	1	120	0	0	 
70040	9	1	220	0	0	 
70040	10	0	 	 	 	 
70040	11	1	90	0	0	 
70040	12	1	100	0	0	 
70040	13	0	 	 	 	 
70040	14	1	26	0	0	 
70040	15	1	45	0	0	 
70040	16	1	50	0	0	 
70040	17	0	 	 	 	 
70040	18	0	 	 	 	 
70040	19	1	50	0	0	 
70040	20	0	 	 	 	 
70040	21	0	 	 	 	 
70040	24	0	 	 	 	 
70041	0	0	 	 	 	 
70041	1	0	 	 	 	 
70041	2	1	30	180	0	 
70041	3	1	-77	0	0	 
