CHILDID	LINECODE	ID	PAYMT	MONTHS	DAYS	actcode
IN040077	1	1	2	12	1	52
IN040078	1	1	2	12	1	52
IN040078	2	3	2	12	1	52
IN040078	3	4	1	12	1	45
IN040079	1	1	1	12	1	75
IN040080	1	3	1	12	1	60
IN040080	2	4	1	12	1	60
IN040081	1	1	1	12	2	1
IN040082	1	3	1	6	2	1
IN040082	2	4	2	8	2	1
IN040082	3	6	1	6	2	1
IN040083	1	1	1	12	1	93
IN040084	1	1	1	8	1	80
IN040084	2	1	1	4	2	1
IN040084	3	2	1	5	2	1
IN040085	1	2	1	12	1	1
IN040085	2	3	1	2	3	1
IN040085	3	4	1	10	2	1
IN040085	4	5	1	10	2	1
IN040085	6	6	1	10	2	1
IN040086	1	2	1	12	1	80
IN040086	2	3	1	12	1	1
IN040087	1	1	2	12	1	45
IN040087	2	2	1	2	2	1
IN040088	1	1	1	12	1	1
IN040088	2	2	1	12	1	1
IN040089	1	1	1	12	1	1
IN040089	2	2	1	12	1	1
IN040090	1	1	1	12	2	1
IN040090	2	1	1	12	3	2
IN040090	3	2	2	10	2	1
IN040091	1	1	2	12	2	1
IN040091	2	1	1	8	3	1
IN040091	3	2	2	12	2	1
IN040091	4	2	1	8	2	1
IN040091	5	3	2	8	3	1
IN040091	6	3	1	4	3	1
IN040091	7	4	1	8	3	1
IN040091	8	4	2	12	2	1
IN040091	9	6	2	12	2	1
IN040091	10	6	1	8	3	1
IN040091	11	7	1	8	3	1
IN040091	12	7	2	12	2	1
IN040092	1	1	1	12	2	1
IN040092	2	2	1	12	2	1
IN040093	1	1	2	6	2	1
IN040093	2	1	1	12	1	1
IN040093	3	2	2	4	3	1
IN040094	1	1	1	12	1	1
IN040094	2	2	1	12	1	1
IN040095	1	1	1	12	3	1
IN040095	2	1	2	12	2	1
IN040095	3	2	2	12	2	1
IN040095	4	2	1	12	3	1
IN040095	5	3	1	12	2	1
IN040095	6	3	2	12	2	1
IN040095	7	4	2	5	2	1
IN040095	8	4	1	4	3	1
IN040096	1	1	2	12	3	1
IN040096	2	2	1	12	1	80
IN040097	1	1	2	12	2	1
IN040097	2	2	1	12	1	80
IN040098	1	2	1	9	2	1
IN040098	2	3	1	12	1	1
IN040098	3	4	1	6	2	1
IN040099	1	1	1	12	4	1
IN040099	2	2	1	3	4	1
IN040100	1	1	2	12	1	1
IN040100	2	2	2	12	2	1
IN040100	3	4	2	12	1	1
IN040100	4	5	2	12	2	1
IN040100	5	6	2	3	3	1
IN050001	1	2	2	8	1	1
IN050001	2	2	2	12	1	74
IN050001	3	3	2	12	1	1
IN050001	4	5	2	12	1	1
IN050002	1	1	2	6	2	1
IN050003	1	1	2	3	1	1
IN050003	2	1	2	6	1	5
IN050004	1	3	2	6	2	91
IN050004	2	3	1	12	2	75
IN050004	3	4	2	6	2	1
IN050004	4	4	1	12	2	66
IN050005	1	1	2	3	1	1
IN050005	2	3	2	3	1	1
IN050005	3	3	1	3	2	93
IN050005	4	4	1	10	1	93
IN050005	5	5	2	12	1	17
IN050006	1	1	2	6	2	1
IN050006	2	1	1	5	2	1
IN050006	3	1	1	4	2	45
IN050006	4	2	2	5	2	1
IN050006	5	2	1	4	2	1
IN050007	1	1	1	6	1	1
IN050007	2	2	1	4	2	1
IN050007	3	1	2	6	1	52
IN050008	1	3	1	6	1	1
IN050008	2	3	1	6	2	1
IN050008	3	4	2	3	2	1
IN050009	1	1	2	6	1	1
IN050009	2	1	2	6	1	52
IN050009	3	2	2	3	2	1
IN050010	1	1	2	12	1	1
IN050010	2	3	2	12	1	1
IN050010	3	4	2	12	1	1
IN050010	4	5	2	12	1	1
IN050010	5	6	2	12	1	1
IN050011	1	1	2	12	1	1
IN050011	2	1	1	12	3	1
IN050011	3	2	2	6	2	1
IN050011	4	3	2	12	1	1
IN050011	5	3	2	12	3	1
IN050012	1	1	2	4	2	1
IN050012	2	1	1	4	2	1
IN050012	3	1	1	6	2	45
IN050012	4	2	1	10	1	60
IN050013	1	1	1	6	1	1
IN050013	2	1	2	6	1	74
IN050014	1	1	2	12	1	85
IN050014	2	2	2	12	1	93
IN050015	1	1	1	4	2	1
IN050015	2	1	1	5	2	45
IN050015	3	2	1	3	2	1
IN050015	4	2	1	4	2	45
IN050016	1	1	1	4	2	1
IN050016	2	1	1	10	2	45
IN050017	1	1	2	6	2	1
IN050017	2	3	2	9	2	1
IN050017	3	4	2	6	2	1
IN050018	1	1	2	4	2	1
IN050018	2	1	1	4	2	1
IN050018	3	2	2	3	2	1
IN050018	4	2	1	3	2	1
IN050018	5	3	2	3	2	1
IN050018	6	3	1	10	2	60
IN050018	7	4	2	3	2	1
IN050018	8	4	1	3	2	1
IN050019	1	1	2	4	2	1
IN050019	2	1	2	10	2	71
IN050019	3	2	2	4	2	1
IN050020	1	1	2	12	1	1
IN050020	2	2	2	5	2	1
IN050020	3	3	2	12	2	1
IN050020	4	5	2	12	1	1
IN050021	1	1	2	12	1	1
IN050021	2	1	1	2	2	45
IN050022	1	1	1	10	1	1
IN050022	2	2	1	8	2	1
IN050023	1	1	2	12	1	1
IN050023	2	1	2	12	3	1
IN050023	3	2	2	4	2	1
IN050023	4	2	2	4	3	1
IN050024	1	1	2	12	3	1
IN050024	2	1	2	12	2	52
IN050025	1	2	2	12	1	74
IN050025	2	4	2	12	1	80
IN050025	3	2	2	1	4	1
IN050026	1	1	1	12	1	17
IN050027	1	2	2	6	1	1
IN050027	2	2	2	6	2	1
IN050027	3	4	2	6	2	1
IN050027	4	5	1	5	2	1
IN050028	1	2	1	6	2	1
IN050028	2	2	1	2	1	14
IN050029	1	1	2	12	1	1
IN050029	2	2	2	2	2	1
IN050030	1	3	2	12	1	1
IN050030	2	5	2	12	1	1
IN050031	1	1	2	5	2	1
IN050031	2	1	1	4	2	1
IN050031	3	1	1	6	2	45
IN050031	4	2	2	3	2	1
IN050031	5	2	1	2	2	1
IN050032	1	2	2	4	2	1
IN050032	2	2	1	4	2	1
IN050032	3	2	1	6	2	45
IN050032	4	3	2	4	2	1
IN050032	5	3	1	4	2	1
IN050032	6	3	1	6	2	45
IN050032	7	4	2	4	2	1
IN050032	8	4	1	3	2	1
IN050032	9	5	2	4	2	1
IN050032	10	5	1	4	2	1
IN050032	11	5	2	8	2	52
IN050032	12	6	2	3	2	1
IN050032	13	6	1	3	2	1
IN050033	1	2	2	1	1	1
IN050033	2	2	2	12	3	1
IN050033	3	3	2	2	2	1
IN050033	4	4	1	2	2	1
IN050034	1	1	2	6	2	1
IN050034	2	1	1	4	2	1
IN050034	3	1	1	4	2	45
IN050034	4	2	2	4	2	1
IN050034	5	2	1	3	2	1
IN050035	1	2	2	6	2	1
IN050035	2	2	1	4	2	1
IN050035	3	2	1	4	2	45
IN050035	4	3	2	5	2	1
IN050035	5	3	1	4	2	1
IN050036	1	1	1	3	3	1
IN050036	2	1	1	12	1	20
IN050037	1	1	1	12	1	75
IN050037	2	3	1	12	2	60
IN050038	1	1	1	4	2	1
IN050038	2	1	1	8	2	45
IN050038	3	2	1	3	2	1
IN050038	4	2	1	7	2	45
IN050039	1	2	2	9	2	5
IN050039	2	3	1	3	2	1
IN050039	3	2	1	3	2	1
IN050040	1	1	2	1	2	1
IN050040	2	1	2	12	1	93
IN050041	1	1	2	12	1	1
IN050041	2	2	2	12	1	1
IN050041	3	3	2	12	1	1
IN050041	4	4	2	12	1	72
IN050041	5	5	2	12	1	1
IN050042	1	1	2	6	1	1
IN050043	1	2	2	6	1	1
IN050043	2	3	2	12	2	60
IN050044	1	3	1	4	2	1
IN050044	2	3	1	10	2	45
IN050045	1	1	1	4	2	1
IN050045	2	1	1	8	2	45
IN050045	3	2	1	4	2	1
IN050045	4	2	1	6	2	45
IN050046	1	2	2	12	1	1
IN050046	2	3	2	3	1	1
IN050047	1	1	2	6	1	1
IN050047	2	2	2	6	1	1
IN050047	3	3	2	6	1	1
IN050047	4	3	1	3	2	93
IN050048	1	2	2	6	1	1
IN050048	2	2	1	3	2	93
IN050048	3	3	2	2	1	1
IN050048	4	3	1	3	2	45
IN050049	1	1	1	4	2	1
IN050049	2	1	1	6	1	93
IN050050	1	1	2	7	2	1
IN050050	2	1	1	4	2	1
IN050050	3	2	2	6	2	1
IN050050	4	2	1	3	2	1
IN050051	1	2	2	3	2	1
IN050051	2	2	1	4	2	1
IN050051	3	3	2	3	2	1
IN050051	4	3	1	4	2	1
IN050051	5	3	1	6	2	45
IN050051	6	4	1	4	2	1
IN050051	7	4	1	4	2	1
IN050051	8	5	2	3	2	1
IN050051	9	5	1	4	2	1
IN050051	10	6	2	3	2	1
IN050051	11	6	1	4	2	1
IN050052	1	1	2	3	2	1
IN050052	2	1	1	4	2	1
IN050052	3	2	2	3	2	1
IN050052	4	2	1	4	2	1
IN050052	5	3	2	3	2	1
IN050052	6	3	1	4	2	1
IN050052	7	3	1	6	2	1
IN050053	1	1	2	3	2	1
IN050053	2	1	1	3	2	1
IN050053	3	1	1	12	2	93
IN050053	4	2	2	3	2	1
IN050053	5	2	1	3	2	1
IN050053	6	2	1	12	2	93
IN050054	1	1	1	6	2	1
IN050055	1	3	1	12	2	1
IN050055	2	4	1	1	4	1
IN050056	1	1	1	4	2	1
IN050056	2	1	1	4	2	45
IN050056	3	2	1	4	2	1
IN050056	4	2	1	8	2	45
IN050057	1	3	2	12	1	1
IN050057	2	4	2	12	1	1
IN050057	3	5	2	3	2	1
IN050057	4	6	2	2	2	1
IN050058	1	1	1	12	1	93
IN050058	2	2	1	6	2	1
IN050059	1	1	2	12	1	1
IN050059	2	1	2	12	1	1
IN050060	1	1	2	12	1	1
IN050060	2	3	1	9	1	17
IN050061	1	1	2	3	2	1
IN050061	2	1	1	3	2	1
IN050061	3	1	1	3	2	45
IN050061	4	2	2	3	2	1
IN050061	5	2	1	12	2	17
IN050061	6	3	2	3	2	1
IN050061	7	3	1	12	2	17
IN050061	8	4	2	3	2	1
IN050061	9	4	1	12	2	17
IN050061	10	5	2	3	2	1
IN050062	1	1	1	11	1	91
IN050062	2	1	2	1	1	60
IN050063	1	1	2	12	1	93
IN050064	1	2	2	12	1	52
IN050065	1	1	2	12	2	60
IN050066	1	2	1	10	1	93
IN050066	2	3	2	6	2	26
IN050067	1	1	1	4	2	1
IN050067	2	1	1	12	2	93
IN050067	3	2	1	4	2	1
IN050068	1	1	1	12	1	93
IN050068	2	1	2	2	2	1
IN050069	1	1	1	12	3	1
IN050069	2	2	2	12	2	1
IN050069	3	2	1	6	2	1
IN050070	1	1	2	6	2	1
IN050070	2	1	1	4	2	1
IN050070	3	2	2	12	2	1
IN050070	4	2	1	6	2	1
IN050070	5	4	2	6	2	1
IN050070	6	4	1	4	2	1
IN050070	7	5	2	12	1	1
IN050070	8	5	1	6	2	1
IN050070	9	6	2	6	2	1
IN050070	10	7	2	12	1	1
IN050070	11	7	1	6	2	1
IN050071	1	3	1	10	1	80
IN050071	2	4	2	12	1	1
IN050071	3	4	1	6	1	93
IN050072	1	3	1	12	1	93
IN050072	2	1	2	2	2	1
IN050073	1	2	2	12	1	1
IN050073	2	2	1	12	2	1
IN050073	3	3	2	2	2	1
IN050073	4	3	1	3	2	1
IN050074	1	1	2	4	2	1
IN050074	2	2	2	4	2	1
IN050074	3	2	1	12	1	93
IN050074	4	3	2	4	2	1
IN050075	1	1	2	6	1	1
IN050075	2	3	2	6	1	1
IN050075	3	5	2	3	2	1
IN050076	1	2	2	2	3	1
IN050077	1	1	2	4	2	17
IN050077	2	1	2	1	3	1
IN050078	1	3	1	11	1	17
IN050079	1	1	2	12	1	1
IN050079	2	3	1	12	1	17
IN050079	3	4	1	6	2	1
IN050079	4	5	2	12	1	17
IN050079	5	6	2	7	2	1
IN050079	6	7	1	12	1	17
IN050079	7	8	1	12	1	17
IN050080	1	2	2	12	1	1
IN050080	2	3	2	12	2	1
IN050080	3	4	2	12	1	1
IN050080	4	6	1	12	1	17
IN050080	5	7	1	12	1	17
IN050080	6	9	2	10	1	1
IN050081	1	1	1	6	1	1
IN050081	2	2	1	6	1	1
IN050082	1	3	2	6	2	1
IN050082	2	3	1	3	1	1
IN050082	3	4	2	6	2	1
IN050082	4	4	1	3	1	1
IN050083	1	1	2	6	1	1
IN050083	2	4	2	6	1	1
IN050083	3	5	2	2	3	1
IN050084	1	2	1	5	2	1
IN050084	2	3	1	3	2	1
IN050085	1	1	1	6	2	1
IN050086	1	1	1	6	2	1
IN050087	1	2	2	12	1	1
IN050087	2	3	2	12	2	1
IN050087	3	5	1	12	3	45
IN050088	1	2	1	12	1	60
IN050089	1	3	2	5	2	1
IN050089	2	3	1	4	2	1
IN050089	3	4	2	5	2	1
IN050089	4	4	1	4	2	1
IN050089	5	5	2	5	2	1
IN050090	1	1	2	12	3	1
IN050090	2	1	1	12	3	1
IN050090	3	2	2	12	1	1
IN050090	4	2	1	12	3	1
IN050091	1	1	2	12	1	1
IN050091	2	2	2	12	1	1
IN050091	3	3	2	12	1	1
IN050091	4	5	2	6	2	1
IN050091	5	6	2	12	2	52
IN050091	6	7	2	12	2	52
IN050092	1	1	1	12	3	1
IN050092	2	2	1	12	1	80
IN050093	1	3	2	3	1	1
IN050093	2	3	1	2	1	1
IN050093	3	4	2	3	2	1
IN050094	1	1	1	12	1	60
IN050094	2	2	2	8	2	0
IN050094	3	6	2	3	2	1
IN050094	4	6	2	3	2	1
IN050094	5	6	1	4	2	45
IN050094	6	8	1	5	2	1
IN050094	7	8	1	4	2	1
IN050094	8	8	1	5	2	45
IN050094	9	9	1	4	2	1
IN050095	1	2	1	3	2	1
IN050095	2	3	1	1	2	1
IN050095	3	1	1	4	3	75
IN050096	1	1	1	6	2	1
IN050097	1	3	2	12	1	93
IN050098	1	3	2	6	2	1
IN050098	2	3	1	4	2	1
IN050098	3	4	2	4	2	1
IN050098	4	4	1	4	2	1
IN050098	5	5	2	6	2	1
IN050098	6	5	1	4	2	1
IN050098	7	6	2	4	2	1
IN050098	8	6	1	4	2	1
IN050099	1	1	2	3	2	1
IN050099	2	1	1	4	2	1
IN050099	3	2	2	3	2	1
IN050099	4	2	1	4	2	1
IN050099	5	3	2	3	2	1
IN050099	6	3	1	4	2	1
IN050099	7	3	1	9	2	45
IN050099	8	4	2	3	2	1
IN050099	9	4	1	3	2	1
IN050100	1	4	2	3	1	45
IN050100	2	6	2	12	1	1
IN050100	3	7	2	12	1	1
IN050100	4	8	1	12	1	80
IN050100	5	10	2	12	1	1
IN050100	6	11	2	4	2	1
IN050100	7	12	2	12	1	1
IN050100	8	13	2	10	1	1
IN060001	1	2	2	3	2	1
IN060001	2	2	1	6	2	1
IN060001	3	3	2	3	2	1
IN060001	4	3	1	3	3	1
IN060002	1	2	2	6	2	45
IN060002	2	2	2	6	2	1
IN060002	3	4	2	12	1	45
IN060002	4	4	2	6	2	1
IN060003	1	1	2	8	2	1
IN060003	2	2	2	6	2	1
IN060004	1	2	2	12	1	1
IN060004	2	3	2	3	1	1
IN060005	1	2	2	6	1	1
IN060005	2	3	2	5	2	1
IN060006	1	1	1	7	2	1
IN060006	2	2	1	8	2	1
IN060006	3	3	1	8	2	1
IN060006	4	4	1	7	2	1
IN060006	5	5	1	7	2	1
IN060007	1	1	2	3	2	1
IN060007	2	2	2	1	2	1
IN060008	1	1	2	2	1	1
IN060008	2	3	2	1	1	1
IN060008	3	3	1	8	2	1
IN060009	1	2	1	12	1	60
IN060009	2	4	1	1	3	1
IN060009	3	5	1	1	3	1
IN060010	1	1	2	12	1	1
IN060010	2	2	2	12	1	1
IN060011	1	1	2	9	2	1
IN060011	2	1	1	8	2	1
IN060011	3	2	2	8	2	1
IN060012	1	2	1	6	2	1
IN060012	2	3	1	3	2	1
IN060013	1	1	2	12	1	52
IN060013	2	3	2	12	1	52
IN060013	3	5	2	12	1	52
IN060014	1	1	1	5	3	1
IN060015	1	1	1	12	2	1
IN060016	1	1	2	3	2	1
IN060016	2	2	2	3	2	1
IN060016	3	3	2	3	2	1
IN060016	4	4	2	3	2	1
IN060016	5	5	1	3	2	1
IN060016	6	6	1	3	2	1
IN060017	1	1	2	9	2	1
IN060017	2	1	1	5	3	1
IN060017	3	2	2	8	2	1
IN060017	4	2	1	4	3	1
IN060018	1	1	1	4	2	1
IN060018	2	2	1	3	2	45
IN060019	1	1	1	12	1	75
IN060020	1	1	1	6	2	1
IN060020	2	3	1	6	2	1
IN060020	3	5	1	6	2	1
IN060020	4	6	1	6	2	1
IN060021	1	2	2	9	2	1
IN060021	2	3	2	6	2	1
IN060021	3	3	1	12	1	85
IN060021	4	4	2	8	2	1
IN060021	5	5	2	8	2	1
IN060022	1	1	2	8	2	1
IN060022	2	1	1	4	2	1
IN060022	3	2	2	6	2	1
IN060022	4	2	1	4	3	1
IN060023	1	1	1	5	3	1
IN060023	2	3	1	5	2	1
IN060023	3	4	1	4	3	1
IN060023	4	3	1	3	3	1
IN060024	1	1	2	6	2	1
IN060024	2	1	1	2	2	1
IN060024	3	2	2	5	2	1
IN060024	4	2	1	2	2	1
IN060025	1	1	2	6	2	1
IN060025	2	2	2	6	2	1
IN060025	3	4	2	3	3	1
IN060025	4	5	2	4	3	1
IN060025	5	6	1	10	1	60
IN060025	6	7	1	10	1	50
IN060025	7	8	2	3	3	1
IN060026	1	2	2	4	2	1
IN060026	2	2	1	1	2	1
IN060026	3	3	1	4	2	1
IN060026	4	4	1	1	2	1
IN060027	1	2	2	12	1	1
IN060028	1	1	2	8	2	1
IN060028	2	1	1	5	2	1
IN060028	3	2	2	6	2	1
IN060028	4	2	1	6	3	1
IN060029	1	1	2	6	2	1
IN060029	2	2	2	6	2	1
IN060029	3	3	2	8	2	1
IN060029	4	3	1	4	2	1
IN060029	5	4	2	7	2	1
IN060029	6	4	1	3	2	1
IN060030	1	1	1	4	2	1
IN060030	2	2	1	5	2	1
IN060031	1	3	2	2	1	1
IN060031	2	4	2	1	2	1
IN060031	3	5	2	9	1	60
IN060032	1	3	1	12	1	75
IN060032	2	3	1	2	2	1
IN060032	3	5	1	8	1	1
IN060033	1	1	1	3	2	1
IN060033	2	3	2	12	2	60
IN060034	1	1	1	6	2	1
IN060034	2	2	1	4	2	1
IN060035	1	1	2	3	1	1
IN060035	2	1	2	2	2	1
IN060035	3	2	2	3	2	1
IN060036	1	3	2	10	1	1
IN060036	2	5	1	10	1	60
IN060037	1	1	1	12	1	60
IN060037	2	2	2	12	1	1
IN060037	3	2	2	3	2	1
IN060038	1	1	1	4	2	1
IN060038	2	1	1	12	1	1
IN060038	3	1	1	12	1	1
IN060038	4	2	1	4	2	1
IN060039	1	1	2	5	1	60
IN060039	2	1	2	6	2	1
IN060040	1	2	1	12	1	80
IN060040	2	1	2	12	1	1
IN060041	1	2	1	6	2	1
IN060041	2	2	1	3	3	1
IN060041	3	3	1	3	3	1
IN060041	4	3	1	4	3	1
IN060042	1	1	1	3	2	1
IN060042	2	1	1	6	3	1
IN060042	3	2	1	5	3	1
IN060043	1	1	2	6	2	1
IN060043	2	3	2	6	2	1
IN060043	3	3	1	3	2	1
IN060043	4	7	2	6	2	1
IN060043	5	7	1	3	3	1
IN060043	6	9	2	6	2	1
IN060043	7	9	1	3	3	1
IN060044	1	2	1	6	2	1
IN060044	2	2	1	3	2	1
IN060045	1	1	2	8	2	1
IN060045	2	1	1	5	2	1
IN060045	3	2	2	8	2	1
IN060046	1	1	2	6	2	1
IN060046	2	1	1	5	2	1
IN060046	3	2	2	8	2	1
IN060046	4	2	1	7	2	1
IN060046	5	3	2	4	2	1
IN060046	6	3	1	2	3	1
IN060047	1	1	2	12	1	1
IN060047	2	4	2	12	1	74
IN060047	3	5	2	10	1	85
IN060047	4	3	1	10	1	75
IN060048	1	2	2	2	2	1
IN060048	2	2	1	1	1	1
IN060048	3	3	1	1	1	1
IN060049	1	1	2	6	2	1
IN060049	2	1	1	9	2	74
IN060049	3	2	1	5	3	1
IN060049	4	3	2	7	2	1
IN060049	5	3	1	5	3	1
IN060049	6	4	2	3	3	1
IN060049	7	4	1	5	3	1
IN060050	1	2	2	3	2	1
IN060050	2	3	1	1	1	85
IN060051	1	1	1	6	2	1
IN060051	2	1	1	2	3	93
IN060051	3	1	1	6	2	45
IN060051	4	1	1	6	2	45
IN060052	1	3	1	5	3	1
IN060052	2	5	1	3	3	93
IN060052	3	3	1	6	3	1
IN060052	4	4	1	6	3	1
IN060052	5	4	1	6	2	45
IN060053	1	1	1	4	1	60
IN060054	1	2	2	9	1	1
IN060054	2	2	1	10	1	75
IN060054	3	3	2	2	2	1
IN060055	1	3	2	9	2	1
IN060055	2	4	2	8	2	1
IN060055	3	4	1	5	3	1
IN060055	4	5	1	12	2	74
IN060055	5	6	2	8	2	1
IN060055	6	6	1	5	3	1
IN060056	1	2	1	12	3	93
IN060056	2	4	1	12	3	93
IN060056	3	1	2	6	2	1
IN060056	4	4	1	6	2	1
IN060057	1	1	1	5	3	1
IN060058	1	2	1	4	2	1
IN060058	2	3	1	2	3	1
IN060058	3	4	1	4	2	1
IN060059	1	2	1	12	1	1
IN060059	2	3	1	12	1	93
IN060060	1	2	2	2	2	1
IN060060	2	2	1	8	2	1
IN060061	1	1	1	4	2	1
IN060061	2	2	1	3	2	17
IN060062	1	1	2	6	2	26
IN060062	2	4	1	12	1	26
IN060062	3	5	1	12	1	85
IN060063	1	2	1	12	1	1
IN060063	2	3	1	6	3	1
IN060064	1	1	2	10	1	52
IN060064	2	2	2	12	1	52
IN060064	3	3	2	10	1	52
IN060065	1	3	1	7	2	60
IN060065	2	2	1	6	3	1
IN060066	1	1	1	9	2	60
IN060066	2	1	2	6	2	1
IN060066	3	2	2	6	2	1
IN060066	4	2	1	6	2	1
IN060067	1	1	1	8	2	60
IN060067	2	1	1	6	3	1
IN060067	3	2	1	8	3	1
IN060068	1	1	1	6	2	1
IN060068	2	1	1	3	2	1
IN060068	3	2	1	3	2	1
IN060069	1	2	1	5	2	60
IN060069	2	2	1	4	3	1
IN060069	3	3	1	3	3	1
IN060070	1	1	2	6	2	1
IN060070	2	1	1	6	2	1
IN060070	3	2	1	8	3	93
IN060070	4	3	1	10	1	1
IN060070	5	4	2	8	2	1
IN060070	6	5	2	8	2	1
IN060071	1	1	2	4	2	1
IN060071	2	3	1	2	3	1
IN060072	1	2	2	6	2	1
IN060072	2	2	1	3	3	1
IN060072	3	3	2	4	3	1
IN060073	1	2	1	8	2	20
IN060073	2	2	1	5	3	1
IN060074	1	1	2	5	2	1
IN060075	1	3	2	6	2	1
IN060075	2	3	1	4	3	1
IN060075	3	4	2	8	2	1
IN060075	4	4	1	5	2	1
IN060075	5	5	2	7	2	1
IN060075	6	5	1	5	2	1
IN060076	1	2	2	5	3	1
IN060076	2	2	1	4	2	1
IN060076	3	3	1	9	2	45
IN060077	1	4	2	6	3	1
IN060077	2	5	2	6	1	1
IN060077	3	3	2	5	3	1
IN060077	4	5	2	4	2	1
IN060078	1	3	2	5	2	1
IN060078	2	3	1	2	2	1
IN060078	3	4	1	2	3	1
IN060079	1	1	2	1	2	1
IN060079	2	1	1	7	2	1
IN060080	1	2	1	6	2	20
IN060080	2	3	1	1	2	1
IN060081	1	1	2	8	2	1
IN060081	2	1	1	6	3	1
IN060081	3	2	2	8	2	1
IN060081	4	2	1	6	3	1
IN060081	5	3	1	3	1	1
IN060081	6	3	1	6	2	1
IN060081	7	4	2	6	2	1
IN060081	8	5	2	6	2	1
IN060081	9	5	1	5	2	1
IN060081	10	6	2	4	2	1
IN060081	11	6	1	6	2	1
IN060082	1	1	2	4	3	1
IN060082	2	2	2	6	2	1
IN060083	1	1	1	12	1	1
IN060084	1	1	1	6	2	1
IN060084	2	2	1	3	2	1
IN060085	1	3	1	4	2	1
IN060086	1	1	1	4	2	1
IN060086	2	2	1	8	1	75
IN060086	3	3	1	3	2	1
IN060087	1	1	2	6	1	45
IN060087	2	2	1	3	2	45
IN060087	3	1	1	5	1	45
IN060087	4	1	1	5	1	45
IN060088	1	3	1	11	1	74
IN060088	2	1	2	3	2	1
IN060088	3	4	1	3	2	1
IN060089	1	1	1	12	1	93
IN060089	2	2	1	6	2	93
IN060090	1	1	1	6	3	1
IN060090	2	2	1	5	3	1
IN060090	3	3	1	3	2	74
IN060090	4	5	1	5	2	1
IN060091	1	1	1	5	2	1
IN060091	2	2	1	5	3	1
IN060091	3	3	1	9	2	60
IN060091	4	5	1	9	2	50
IN060091	5	6	1	12	3	93
IN060091	6	7	1	6	2	1
IN060092	1	1	1	9	2	60
IN060092	2	3	2	6	2	74
IN060092	3	2	1	5	3	1
IN060093	1	1	1	6	2	1
IN060093	2	2	1	6	2	1
IN060093	3	5	1	3	2	1
IN060094	1	1	1	9	1	1
IN060094	2	1	1	2	3	1
IN060095	1	1	2	10	2	60
IN060095	2	1	1	5	3	1
IN060095	3	2	1	6	2	1
IN060095	4	2	1	5	2	1
IN060096	1	1	2	10	3	60
IN060096	2	1	1	5	3	1
IN060096	3	2	1	3	2	1
IN060096	4	2	1	4	3	1
IN060097	1	1	1	6	2	1
IN060097	2	1	1	8	2	1
IN060097	3	2	1	6	3	1
IN060098	1	1	2	10	2	60
IN060098	2	1	1	5	3	1
IN060098	3	2	1	7	2	1
IN060098	4	2	1	6	2	1
IN060099	1	1	1	6	2	1
IN060100	1	3	1	6	2	1
IN070001	1	2	1	12	1	80
IN070001	2	4	1	12	1	71
IN070001	3	1	2	9	2	1
IN070002	1	1	2	10	1	1
IN070002	2	2	1	2	3	45
IN070002	3	3	1	6	2	45
IN070002	4	4	1	6	2	45
IN070002	5	5	1	3	2	45
IN070002	6	6	1	5	2	45
IN070002	7	8	1	3	2	45
IN070003	1	1	2	12	1	1
IN070003	2	2	2	4	2	1
IN070003	3	3	2	9	1	17
IN070003	4	4	2	3	2	1
IN070004	1	1	2	12	1	1
IN070004	2	2	2	3	2	1
IN070004	3	2	2	12	1	74
IN070004	4	3	2	3	2	1
IN070004	5	3	2	10	1	17
IN070005	1	2	2	5	2	1
IN070005	2	2	1	7	2	45
IN070005	3	3	2	4	2	45
IN070005	4	4	2	6	2	1
IN070005	5	4	1	5	2	45
IN070005	6	5	2	4	2	1
IN070005	7	6	1	11	1	80
IN070006	1	2	2	2	2	1
IN070006	2	2	1	10	1	60
IN070006	3	3	2	2	2	1
IN070006	4	3	1	8	2	60
IN070006	5	4	1	12	1	80
IN070006	6	5	2	2	2	1
IN070007	1	1	2	4	2	1
IN070007	2	1	1	7	2	93
IN070007	3	2	1	7	2	93
IN070007	4	3	1	10	2	45
IN070007	5	4	1	4	2	93
IN070008	1	3	2	12	1	80
IN070008	2	1	2	6	1	1
IN070009	1	2	1	4	2	1
IN070010	1	1	1	4	2	1
IN070010	2	1	2	12	2	74
IN070011	1	1	2	12	1	1
IN070011	2	2	2	11	2	1
IN070011	3	3	1	10	1	75
IN070011	4	4	2	4	2	1
IN070011	5	5	1	10	1	72
IN070012	1	1	1	3	2	1
IN070012	2	1	1	10	2	1
IN070012	3	1	1	6	2	1
IN070013	1	2	2	6	2	1
IN070013	2	2	1	10	2	45
IN070013	3	3	2	3	2	1
IN070013	4	3	1	3	2	45
IN070014	1	2	2	9	2	1
IN070014	2	2	1	4	2	45
IN070014	3	3	2	8	2	1
IN070014	4	3	1	4	3	45
IN070015	1	1	2	6	2	1
IN070015	2	3	2	3	2	1
IN070015	3	4	2	3	2	1
IN070016	1	1	1	1	2	1
IN070016	2	1	2	4	2	2
IN070016	3	1	2	6	2	26
IN070017	1	1	2	10	2	1
IN070017	2	1	1	3	2	45
IN070017	3	1	2	8	2	1
IN070017	4	1	1	3	2	1
IN070018	1	1	1	10	2	20
IN070018	2	3	1	10	2	20
IN070019	1	1	1	12	1	1
IN070019	2	2	1	12	2	1
IN070019	3	3	1	12	1	1
IN070019	4	3	2	4	4	70
