CHILDID	LINECODE	ID	PAYMT	MONTHS	DAYS	actcode
VN031023	1	1	2	7	2	1
VN031023	2	1	2	6	1	1
VN031023	3	1	2	10	2	1
VN031023	4	2	2	7	2	1
VN031023	5	2	2	6	2	1
VN031023	6	2	2	10	2	1
VN031023	7	3	2	7	2	1
VN031023	8	3	2	6	1	1
VN031023	9	3	2	10	2	1
VN031023	10	4	2	7	2	1
VN031023	11	4	2	6	1	1
VN031023	12	4	2	10	2	1
VN031024	1	1	2	12	2	1
VN031024	2	1	2	8	2	1
VN031024	3	1	1	9	2	93
VN031024	4	2	2	12	2	1
VN031024	5	2	1	9	2	93
VN031024	6	2	2	8	2	1
VN031025	1	2	2	12	2	1
VN031025	2	2	2	12	2	1
VN031025	3	2	2	4	2	1
VN031025	4	3	2	10	2	1
VN031025	5	3	2	4	2	1
VN031025	6	3	2	10	2	1
VN031025	7	4	2	10	1	1
VN031025	8	4	2	4	2	1
VN031025	9	4	2	12	1	1
VN031025	10	5	2	10	2	1
VN031025	11	5	2	3	2	1
VN031025	12	5	2	10	2	1
VN031025	13	6	2	7	3	1
VN031025	14	6	2	6	3	1
VN031025	15	7	2	4	3	1
VN031025	16	7	2	5	3	1
VN031025	17	8	2	3	3	1
VN031025	18	8	2	4	3	1
VN031025	19	9	2	6	3	1
VN031025	20	9	2	3	3	1
VN031027	1	1	1	12	3	93
VN031027	2	1	2	10	1	1
VN031027	3	1	2	7	1	1
VN031027	4	2	2	10	1	1
VN031027	5	2	2	7	1	1
VN031027	6	2	1	9	3	93
VN031028	1	1	2	4	1	1
VN031028	2	1	2	4	2	1
VN031028	3	2	2	4	3	1
VN031028	4	2	2	4	1	1
VN031028	5	3	2	4	2	1
VN031028	6	3	2	4	1	1
VN031028	7	4	2	4	1	1
VN031028	8	4	2	4	1	1
VN031028	9	5	2	4	1	1
VN031028	10	5	2	4	1	1
VN031029	1	1	2	12	3	1
VN031029	2	1	2	8	2	1
VN031029	3	1	2	12	2	75
VN031029	4	2	2	12	2	1
VN031029	5	2	2	8	2	1
VN031029	6	2	2	9	1	1
VN031029	7	3	2	3	1	1
VN031029	8	3	2	3	2	1
VN031029	9	3	2	3	3	1
VN031029	10	4	2	12	1	1
VN031029	11	4	2	3	2	1
VN031029	12	4	2	3	2	1
VN031029	13	5	2	12	1	1
VN031031	1	1	2	7	1	1
VN031031	2	1	2	3	1	1
VN031031	3	1	1	8	1	1
VN031031	4	2	2	7	1	1
VN031031	5	2	2	3	1	1
VN031031	6	2	1	8	1	1
VN031031	7	3	2	12	1	1
VN031031	8	4	2	12	1	1
VN031032	1	1	2	10	2	1
VN031032	2	1	2	10	2	1
VN031032	3	1	2	4	3	1
VN031032	4	2	2	10	2	1
VN031032	5	2	2	10	2	1
VN031032	6	2	2	4	3	1
VN031033	1	1	2	12	1	1
VN031033	2	1	2	10	1	1
VN031033	3	1	2	3	2	1
VN031033	4	2	2	10	1	1
VN031033	5	2	2	3	2	1
VN031033	6	2	2	3	2	1
VN031034	1	1	2	12	1	1
VN031034	2	1	2	3	2	1
VN031034	3	2	2	12	1	1
VN031034	4	2	2	3	2	1
VN031034	5	3	2	2	2	1
VN031034	6	3	2	2	3	1
VN031034	7	3	2	2	1	1
VN031035	1	1	2	10	1	1
VN031035	2	1	2	12	2	1
VN031035	3	1	2	4	2	1
VN031035	4	2	2	10	2	1
VN031035	5	2	2	4	2	1
VN031035	6	2	2	10	2	1
VN031035	7	3	2	3	2	1
VN031035	8	3	2	12	3	1
VN031035	9	4	2	3	3	1
VN031035	10	4	2	6	2	1
VN031035	11	5	2	6	3	1
VN031036	1	1	2	12	1	1
VN031036	2	1	2	3	2	60
VN031036	3	1	1	4	3	93
VN031036	4	2	2	10	1	15
VN031036	5	2	2	2	1	1
VN031036	6	2	1	2	4	93
VN031037	1	1	2	6	2	60
VN031037	2	1	2	6	2	51
VN031037	3	2	1	4	2	93
VN031037	4	2	1	1	2	1
VN031038	1	1	2	3	1	1
VN031038	2	1	2	3	2	1
VN031038	3	1	2	12	1	1
VN031038	4	2	1	3	2	1
VN031038	5	2	2	12	1	1
VN031038	6	2	2	12	1	1
VN031039	1	1	2	12	1	93
VN031039	2	1	2	3	1	51
VN031039	3	2	2	12	2	52
VN031039	4	2	2	3	2	51
VN031039	5	2	2	12	4	1
VN031039	6	3	2	12	4	1
VN031039	7	4	2	12	4	1
VN031040	1	1	1	4	2	93
VN031040	2	2	1	3	2	93
VN031040	3	2	2	5	2	15
VN031040	4	3	1	6	3	93
VN031041	1	1	1	6	1	45
VN031041	2	1	2	6	2	1
VN031041	3	1	2	7	1	1
VN031041	4	2	1	6	1	45
VN031041	5	2	2	6	2	1
VN031041	6	2	2	7	1	1
VN031041	7	3	2	7	2	1
VN031043	1	1	2	3	1	1
VN031043	2	1	1	9	1	93
VN031043	3	1	2	12	1	1
VN031043	4	2	1	9	1	93
VN031043	5	2	2	3	1	1
VN031043	6	2	2	12	1	1
VN031043	8	3	2	12	1	1
VN031043	9	3	2	3	2	1
VN031044	1	1	2	6	1	1
VN031044	2	1	1	4	2	74
VN031044	3	1	2	4	1	1
VN031044	4	2	2	12	1	1
VN031044	5	2	2	6	2	1
VN031044	6	2	2	4	1	1
VN031045	1	1	1	12	1	80
VN031045	2	1	2	12	2	1
VN031045	3	2	1	12	1	80
VN031045	4	2	2	12	1	1
VN031046	1	1	1	12	1	80
VN031046	2	1	2	3	2	1
VN031046	3	1	2	4	2	1
VN031046	4	2	1	12	1	80
VN031046	5	2	2	3	2	1
VN031046	6	2	2	12	1	1
VN031047	1	1	1	11	2	93
VN031047	2	1	2	7	1	1
VN031047	3	1	1	11	2	26
VN031047	4	2	1	2	2	93
VN031047	5	2	1	11	2	93
VN031047	6	2	2	9	1	1
VN031047	7	3	1	10	2	93
VN031047	8	3	2	9	1	1
VN031047	9	4	2	9	1	1
VN031048	1	1	2	12	1	51
VN031048	2	1	2	1	4	51
VN031048	3	1	2	12	4	51
VN031048	4	2	2	12	1	51
VN031048	5	2	2	1	4	51
VN031048	6	2	2	12	4	51
VN031049	1	1	2	4	2	1
VN031049	2	1	2	12	1	1
VN031049	3	1	2	6	2	1
VN031049	4	2	2	12	1	1
VN031049	5	2	2	4	2	1
VN031049	6	2	2	6	2	1
VN031049	7	3	2	8	2	1
VN031049	8	4	2	12	2	1
VN031050	1	1	2	12	2	1
VN031050	2	1	2	11	2	1
VN031050	3	1	2	7	1	1
VN031050	4	2	2	12	2	1
VN031050	5	2	2	12	2	1
VN031050	6	2	2	7	1	1
VN031050	7	3	2	12	2	1
VN031050	8	3	2	12	2	1
VN031050	9	3	2	12	2	1
VN031050	10	4	2	12	1	1
VN031050	11	4	2	12	2	1
VN031050	12	4	2	12	1	1
VN031050	13	5	2	3	2	1
VN031050	14	5	2	4	2	2
VN031052	1	1	1	12	2	67
VN031052	2	1	2	12	2	1
VN031052	3	1	2	6	2	1
VN031052	4	2	2	12	1	1
VN031052	5	2	2	6	1	1
VN031052	6	2	2	9	1	1
VN031058	1	1	2	5	2	1
VN031058	2	1	2	7	2	1
VN031058	3	1	2	12	1	1
VN031058	4	2	2	5	2	1
VN031058	5	2	2	8	2	1
VN031058	6	2	1	12	2	93
VN031058	7	3	2	5	2	1
VN031058	8	3	2	8	2	1
VN031058	9	3	1	9	2	93
VN031058	10	4	2	3	3	1
VN031058	11	4	2	5	3	1
VN031058	12	5	2	3	3	1
VN031059	1	1	2	6	2	1
VN031059	2	1	2	6	2	1
VN031059	3	1	1	12	2	93
VN031059	4	2	2	10	2	1
VN031059	5	2	2	5	2	1
VN031059	6	2	2	6	2	1
VN031059	7	3	2	3	3	1
VN031060	1	2	2	12	1	1
VN031060	2	2	2	8	1	1
VN031060	3	2	2	12	1	1
VN031060	4	3	2	12	1	1
VN031060	5	3	2	8	1	1
VN031060	6	3	2	12	1	1
VN031060	7	4	2	12	1	1
VN031060	8	4	2	8	1	1
VN031060	9	4	2	12	1	1
VN031060	10	5	2	10	2	1
VN031079	1	1	2	12	1	1
VN031079	2	1	2	4	1	1
VN031079	3	1	2	9	1	1
VN031079	4	2	2	12	1	1
VN031079	5	2	2	4	1	1
VN031079	6	2	2	9	1	1
VN031079	7	3	2	12	1	1
VN031079	8	3	2	4	1	1
VN031079	9	3	2	9	1	1
VN031079	10	4	2	12	1	1
VN031079	11	4	2	4	1	1
VN031079	12	4	2	9	1	1
VN031079	13	5	2	12	2	1
VN031096	1	1	2	7	2	1
VN031096	2	1	2	3	2	1
VN031096	3	1	2	2	2	1
VN031096	4	2	2	3	1	1
VN031096	5	2	2	3	3	1
VN031096	6	2	2	2	2	1
VN031096	7	3	2	1	2	1
VN031096	8	3	2	2	4	1
VN031096	9	3	2	6	2	1
VN031096	10	4	2	12	1	1
VN031098	1	1	2	12	1	1
VN031098	2	1	2	6	2	1
VN031098	3	1	2	3	2	1
VN031098	4	2	2	10	2	1
VN031098	5	2	2	6	2	1
VN031098	6	2	2	12	2	1
VN031098	7	3	2	3	3	1
VN031098	8	3	2	12	1	1
VN031098	9	4	2	9	2	1
VN031098	10	4	2	3	2	1
VN031098	11	4	2	9	3	1
VN031098	12	5	2	10	2	1
VN031108	1	1	2	12	1	1
VN031108	2	1	2	6	2	1
VN031108	3	1	2	3	2	1
VN031108	4	2	2	12	2	1
VN031108	5	2	2	6	2	1
VN031108	6	2	2	3	2	1
VN031134	1	1	2	6	2	1
VN031134	2	1	1	4	1	45
VN031134	3	1	2	12	1	1
VN031134	4	2	2	4	1	1
VN031134	5	2	1	1	2	93
VN031134	6	2	2	4	3	1
VN031134	7	3	1	2	1	93
VN031134	8	3	2	2	2	1
VN031134	9	3	2	3	2	1
VN031134	10	4	2	12	2	1
VN041001	1	1	2	1	1	5
VN041001	2	1	2	2	2	5
VN041001	3	1	2	7	1	5
VN041001	4	2	2	1	1	52
VN041001	5	2	2	4	1	5
VN041001	6	2	2	12	2	1
VN041001	7	3	2	2	2	5
VN041001	8	3	2	12	2	1
VN041002	1	1	2	4	1	5
VN041002	2	1	2	9	1	5
VN041002	3	1	1	1	3	17
VN041002	4	2	2	4	1	17
VN041002	5	2	2	9	1	5
VN041002	6	2	2	12	2	17
VN041002	7	3	2	9	3	5
VN041002	8	3	2	12	3	5
VN041002	9	3	2	12	2	1
VN041002	10	4	2	9	3	5
VN041002	11	4	2	12	3	5
VN041002	12	4	2	12	2	1
VN041002	13	5	2	12	3	5
VN041002	14	5	2	12	4	5
VN041002	15	5	2	12	1	1
VN041003	1	1	2	12	2	5
VN041003	2	1	2	12	1	17
VN041003	3	1	2	5	1	1
VN041003	4	2	2	12	1	17
VN041003	5	2	2	5	1	1
VN041003	6	3	2	12	2	17
VN041003	7	2	2	5	3	1
VN041003	8	3	2	3	3	52
VN041004	1	1	2	10	1	5
VN041004	2	1	2	12	1	5
VN041004	3	2	2	10	1	52
VN041004	4	2	2	12	1	1
VN041005	1	1	2	3	1	5
VN041005	2	1	2	3	2	52
VN041005	3	1	2	10	1	0
VN041005	4	2	2	3	1	5
VN041005	5	2	1	12	2	93
VN041005	6	3	2	3	1	5
VN041005	7	3	2	12	2	5
VN041006	1	1	2	4	2	5
VN041006	2	1	2	12	1	5
VN041006	3	1	1	2	4	61
VN041006	4	2	2	4	2	52
VN041006	5	2	2	2	2	52
VN041006	6	2	2	12	1	5
VN041007	1	1	2	5	1	5
VN041007	2	1	2	12	1	5
VN041007	3	1	2	12	1	17
VN041007	4	2	2	12	1	5
VN041007	5	2	2	12	1	5
VN041007	6	2	2	5	1	5
VN041007	7	3	2	12	1	5
VN041007	8	3	2	12	3	5
VN041007	9	3	2	12	1	17
VN041007	10	4	2	12	3	5
VN041008	1	1	2	6	2	5
VN041008	2	1	1	3	3	93
VN041008	3	1	1	7	2	5
VN041008	4	2	2	6	2	52
VN041008	5	2	2	6	2	1
VN041009	1	1	2	12	2	5
VN041009	2	1	2	12	1	5
VN041009	3	2	2	12	1	1
VN041009	4	2	2	12	2	51
VN041009	5	2	2	3	4	51
VN041009	6	3	2	12	2	1
VN041010	1	1	2	12	1	5
VN041010	2	1	2	12	1	5
VN041010	3	1	2	12	1	17
VN041010	4	2	2	12	1	5
VN041010	5	2	2	12	1	5
VN041010	6	2	2	12	1	17
VN041010	7	3	2	12	3	5
VN041010	8	3	2	12	2	17
VN041010	9	4	2	12	3	17
VN041010	10	4	2	12	3	17
VN041010	11	4	2	12	2	1
VN041010	12	3	2	12	2	1
VN041011	1	1	2	12	1	5
VN041011	2	1	2	12	1	17
VN041011	3	2	2	12	1	52
VN041011	4	2	2	12	1	5
VN041011	5	2	2	12	1	17
VN041012	1	1	2	10	1	5
VN041012	2	1	1	9	2	93
VN041012	3	1	1	3	2	5
VN041012	4	2	1	12	1	17
VN041012	5	2	2	5	2	5
VN041012	6	2	1	10	2	93
VN041012	7	3	1	6	2	5
VN041012	8	3	2	6	2	5
VN041012	9	4	1	12	1	17
VN041012	10	4	1	9	2	93
VN041013	1	1	2	12	2	5
VN041013	2	1	2	12	1	17
VN041013	3	1	1	3	3	93
VN041013	4	2	2	12	2	5
VN041013	5	2	2	12	1	17
VN041013	6	2	1	2	3	93
VN041013	7	3	2	12	1	17
VN041013	8	3	1	4	3	93
VN041014	1	1	2	12	1	5
VN041014	2	1	2	8	2	5
VN041014	3	1	2	12	4	1
VN041014	4	2	2	12	2	5
VN041014	5	2	2	8	1	52
VN041014	6	2	2	12	1	1
VN041015	1	1	2	5	1	5
VN041015	2	1	2	3	1	51
VN041015	3	1	2	12	2	50
VN041015	4	2	2	5	1	5
VN041015	5	2	2	3	1	51
VN041015	6	2	2	12	1	50
VN041015	7	3	2	12	1	50
VN041016	1	1	2	12	1	80
VN041016	2	1	2	9	1	5
VN041016	3	2	2	9	1	52
VN041016	4	2	2	9	1	92
VN041016	5	1	2	9	1	52
VN041017	1	1	2	10	3	5
VN041017	2	1	2	12	1	1
VN041017	3	1	2	9	1	1
VN041017	4	2	2	12	1	52
VN041017	5	2	2	6	2	60
VN041017	6	2	2	5	1	5
VN041017	7	3	2	12	1	52
VN041017	8	3	2	12	1	1
VN041017	9	3	2	5	3	5
VN041017	10	4	2	3	3	5
VN041017	11	4	2	10	2	1
VN041017	12	4	2	3	1	1
VN041019	1	1	2	9	1	51
VN041019	2	1	2	10	1	52
VN041019	3	1	2	7	1	50
VN041019	4	2	2	12	1	52
VN041019	5	2	2	7	1	50
VN041019	6	2	2	10	1	52
VN041020	1	1	1	8	1	45
VN041020	2	1	2	4	2	1
VN041020	3	2	2	10	1	1
VN041021	1	1	2	12	1	5
VN041021	2	1	2	12	2	52
VN041021	3	1	2	12	2	60
VN041021	4	2	2	12	1	52
VN041021	5	2	2	12	4	5
VN041021	6	2	2	12	1	1
VN041022	1	1	2	6	1	52
VN041022	2	1	2	5	1	52
VN041022	3	2	2	6	1	52
VN041022	4	2	2	10	2	51
VN041023	1	1	2	6	1	5
VN041023	2	1	2	12	1	1
VN041023	3	1	2	12	3	52
VN041023	4	2	2	12	1	52
VN041023	5	2	2	3	1	52
VN041023	6	2	1	3	3	93
VN041024	1	1	2	12	1	52
VN041024	2	1	2	12	1	51
VN041024	3	1	2	12	1	52
VN041024	4	2	2	12	1	52
VN041024	5	2	2	12	1	51
VN041024	6	2	2	12	1	52
VN041025	1	1	2	12	1	15
VN041025	2	1	2	12	1	52
VN041025	3	1	2	12	1	1
VN041025	4	2	2	12	1	52
VN041025	5	2	2	12	1	15
VN041025	6	2	2	12	1	1
VN041025	7	3	2	12	3	15
VN041025	8	3	2	12	3	52
VN041026	1	1	2	7	1	51
VN041026	2	2	2	12	1	93
VN041027	1	1	2	5	1	5
VN041027	2	1	2	2	2	5
VN041027	3	1	2	12	2	5
VN041027	4	2	2	12	1	20
VN041027	5	2	2	12	1	1
VN041027	6	2	2	12	1	5
VN041028	1	1	2	9	2	35
VN041028	2	1	1	6	3	93
VN041028	3	2	1	7	2	93
VN041028	4	2	1	6	1	52
VN041028	5	1	2	6	1	52
VN041028	6	3	2	6	2	52
VN041028	7	4	2	6	2	52
VN041028	8	4	1	3	2	93
VN041028	9	4	1	1	2	15
VN041030	1	1	1	9	1	5
VN041030	2	2	2	9	2	52
VN041031	1	1	1	2	3	93
VN041031	2	2	2	3	2	5
VN041031	3	2	1	9	2	5
VN041031	4	3	2	9	2	51
VN041031	5	3	2	9	2	51
VN041031	6	2	2	12	1	17
VN041032	1	1	2	12	2	5
VN041032	2	2	2	12	2	51
VN041032	3	2	2	1	3	17
VN041032	4	2	1	2	2	93
VN041032	5	1	2	5	1	5
VN041034	1	1	2	3	1	5
VN041034	2	1	1	12	2	93
VN041034	3	2	1	6	2	93
VN041034	4	2	2	6	1	52
VN041034	5	3	1	9	2	93
VN041034	6	3	1	5	2	93
VN041034	7	3	2	12	2	52
VN041036	1	1	1	8	2	5
VN041036	2	2	2	8	1	52
VN041037	1	1	2	10	2	52
VN041037	2	1	2	12	1	5
VN041037	3	2	2	8	2	52
VN041037	4	2	2	10	2	5
VN041038	1	1	1	9	1	93
VN041038	2	1	2	5	2	5
VN041038	3	1	2	4	2	15
VN041038	4	2	1	6	1	5
VN041038	5	2	2	5	1	5
VN041038	6	3	1	6	1	5
VN041038	7	3	2	5	1	5
VN041038	8	3	2	12	1	1
VN041039	1	1	1	12	2	5
VN041039	2	2	1	4	1	93
VN041039	3	2	1	2	1	93
VN041040	1	1	1	10	2	5
VN041040	2	1	2	12	1	5
VN041040	3	2	2	12	1	5
VN041040	4	2	2	12	1	18
VN041041	1	1	1	8	1	5
VN041041	2	2	1	8	2	93
VN041041	3	2	2	2	1	52
VN041042	1	1	2	4	2	1
VN041042	2	1	2	7	1	5
VN041042	3	1	2	4	2	5
VN041042	4	2	2	4	2	1
VN041042	5	2	2	7	1	5
VN041042	6	2	2	7	3	5
VN041043	1	1	1	12	3	75
VN041043	2	1	2	6	3	1
VN041043	3	1	2	3	1	1
VN041043	4	2	2	12	1	18
VN041043	5	2	2	12	1	1
VN041043	6	2	2	6	3	1
VN041046	1	1	2	9	2	5
VN041046	2	1	2	12	2	52
VN041046	3	1	2	12	2	5
VN041046	4	2	2	9	1	5
VN041046	5	2	2	12	2	5
VN041046	6	2	2	12	3	17
VN041046	7	3	2	5	3	5
VN041047	1	1	2	8	1	5
VN041047	2	4	2	8	1	5
VN041047	3	4	2	12	1	1
VN041047	4	4	2	4	2	18
VN041047	5	5	2	5	2	1
VN041049	1	1	2	2	1	5
VN041049	2	1	2	7	1	5
VN041049	3	1	2	6	2	5
VN041049	4	2	2	12	1	1
VN041049	5	2	2	12	1	15
VN041049	6	2	2	12	1	5
VN041050	1	1	2	10	2	5
VN041050	2	1	2	2	1	5
VN041050	3	1	2	8	1	5
VN041050	4	2	2	10	1	52
VN041050	5	2	2	8	2	5
VN041050	6	2	2	12	3	1
VN041050	7	4	2	12	4	1
VN041059	1	1	2	8	2	5
VN041059	2	1	2	12	2	52
VN041059	3	2	2	8	2	5
VN041059	4	2	2	12	2	52
VN041092	1	1	1	3	2	15
VN041092	2	1	2	4	1	5
VN041092	3	1	2	5	1	5
VN041092	4	2	2	7	1	52
VN041092	5	3	1	12	1	5
VN041092	6	3	2	5	1	5
VN041092	7	4	1	3	3	93
VN041092	8	4	2	7	1	52
VN041092	9	5	2	7	1	52
VN041092	10	6	2	7	1	52
VN041106	1	1	2	12	2	1
VN041106	2	2	1	12	1	93
VN041106	3	2	2	12	2	1
VN041106	4	3	1	10	1	5
VN041109	1	1	2	12	1	5
VN041109	2	1	2	12	1	5
VN041109	3	1	1	4	2	93
VN041109	4	2	2	12	1	5
VN041109	5	2	1	6	2	17
VN041109	6	2	2	12	4	52
VN041110	1	1	2	7	2	5
VN041110	2	1	2	4	2	5
VN041110	3	1	1	1	1	5
VN041110	4	2	2	11	2	52
VN041110	5	2	2	12	1	17
VN041110	6	2	1	4	2	93
VN041110	7	3	1	5	2	93
VN041110	8	3	2	11	2	52
VN041110	9	4	2	7	2	5
VN041110	10	4	2	4	2	5
VN041110	11	4	2	1	1	5
VN041110	12	5	2	7	2	5
VN041110	13	5	2	4	2	5
VN041110	14	5	2	1	1	5
VN041114	1	1	2	12	1	5
VN041114	2	1	2	7	2	5
VN041114	3	1	2	12	2	5
VN041114	4	2	1	3	3	93
VN041114	5	2	2	12	3	51
VN041114	6	3	2	7	2	5
VN041130	1	1	2	12	1	60
VN041130	2	1	2	12	2	52
VN041130	3	1	2	12	1	1
VN041130	4	2	2	12	1	52
VN041130	5	2	2	12	1	1
VN051001	1	1	1	9	1	93
VN051001	2	1	2	12	2	5
VN051001	3	1	2	12	2	5
VN051001	4	2	1	12	1	93
VN051001	5	2	2	12	2	52
VN051001	6	2	2	12	2	5
VN051001	7	3	1	7	1	19
VN051001	8	3	2	5	2	5
VN051001	9	4	2	12	1	5
VN051001	10	5	2	12	1	5
VN051001	11	6	2	12	3	5
VN051002	1	1	1	12	2	80
VN051002	2	1	2	12	2	1
VN051002	3	2	1	12	2	80
VN051002	4	2	2	12	2	1
VN051002	5	2	2	12	4	1
VN051003	1	1	1	3	1	5
VN051003	2	1	1	12	3	93
VN051003	3	2	2	12	3	15
VN051003	4	2	2	3	1	1
VN051003	5	1	2	3	2	1
VN051004	1	1	2	12	4	1
VN051004	2	1	2	12	1	0
VN051004	3	1	2	12	1	1
VN051004	4	2	1	12	1	93
VN051004	5	2	1	12	3	93
VN051004	6	2	2	12	4	1
VN051005	1	2	2	6	2	1
VN051005	2	2	2	12	1	1
VN051005	3	2	2	12	2	15
VN051005	4	3	2	6	2	1
VN051005	5	3	2	12	1	1
VN051005	6	3	2	12	2	15
VN051005	7	4	2	12	2	18
VN051005	8	4	2	12	1	1
VN051005	9	5	1	6	2	93
VN051005	10	5	2	6	2	1
VN051006	1	1	1	6	2	93
VN051006	2	1	2	6	2	5
VN051006	3	2	2	6	2	93
VN051006	4	2	2	6	2	5
VN051006	5	1	2	4	1	5
VN051006	6	2	2	4	2	5
VN051008	1	1	2	12	1	74
VN051008	2	2	2	12	1	5
VN051008	3	2	2	3	3	24
VN051008	4	2	2	12	1	1
VN051008	5	3	2	4	2	5
VN051008	6	3	2	2	3	1
VN051008	7	3	2	3	1	5
VN051008	8	4	2	6	1	1
VN051008	9	4	1	12	2	93
VN051008	10	4	2	3	2	5
VN051009	1	2	2	6	1	1
VN051009	2	2	2	4	1	5
VN051009	3	2	2	12	1	1
VN051009	4	3	2	3	2	1
VN051009	5	3	2	4	2	5
VN051009	6	3	2	10	1	1
VN051010	1	1	1	8	1	45
VN051010	2	1	2	4	2	5
VN051010	3	1	2	4	2	1
VN051010	4	2	2	4	2	1
VN051010	5	2	2	4	2	5
VN051010	6	2	2	12	1	1
VN051010	7	3	2	12	2	1
VN051011	1	1	2	6	1	5
VN051011	2	1	2	3	2	1
VN051011	3	1	2	3	2	1
VN051011	4	2	2	5	1	1
VN051011	5	2	2	3	2	1
VN051011	6	2	2	6	1	52
VN051012	1	1	1	12	2	93
VN051012	2	2	1	12	2	93
VN051013	1	1	2	5	1	1
VN051013	2	1	1	7	2	93
VN051013	3	1	2	12	2	5
VN051013	4	2	2	5	2	1
VN051013	5	2	1	6	3	93
VN051013	6	2	2	3	1	93
VN051013	7	3	1	11	1	15
VN051013	8	3	1	1	1	15
VN051015	1	1	2	12	1	60
VN051015	2	1	2	12	1	50
VN051015	3	1	2	12	1	52
VN051015	4	2	2	12	1	50
VN051015	5	2	2	5	1	1
VN051015	6	2	2	12	1	52
VN051016	1	1	2	12	1	60
VN051016	2	1	2	12	1	5
VN051016	3	1	2	4	1	5
VN051016	4	2	2	4	1	5
VN051016	5	2	2	12	1	60
VN051016	6	2	2	9	1	1
VN051016	7	3	2	4	2	5
VN051016	8	3	2	9	2	1
VN051016	9	4	2	4	2	5
VN051016	10	4	2	9	2	1
VN051017	1	1	2	12	1	1
VN051017	2	1	2	5	1	1
VN051017	3	1	2	5	3	1
VN051017	4	2	2	12	1	52
VN051017	5	2	2	12	1	1
VN051017	6	2	2	5	3	1
VN051018	1	1	2	12	2	5
VN051018	2	1	1	12	3	93
VN051018	3	2	1	12	1	17
VN051018	4	2	2	5	4	5
VN051018	5	2	2	12	2	52
VN051018	6	3	2	12	2	5
VN051018	7	3	1	5	4	93
VN051018	8	4	1	12	1	17
VN051018	9	4	2	5	2	52
VN051019	1	1	1	12	2	75
VN051019	2	1	2	5	3	1
VN051019	3	1	2	12	3	1
VN051019	4	2	2	5	2	1
VN051019	5	2	2	12	3	1
VN051019	6	2	1	7	3	93
VN051019	7	3	2	6	2	1
VN051019	8	3	1	8	2	93
VN051019	9	3	2	12	2	1
VN051019	10	4	1	12	2	18
VN051020	1	1	2	3	2	1
VN051020	2	1	2	4	1	5
VN051020	3	1	1	5	3	93
VN051020	4	2	2	3	3	1
VN051020	5	2	2	4	2	5
VN051020	6	2	2	12	1	1
VN051021	1	1	2	6	2	1
VN051021	2	1	1	12	2	93
VN051021	3	1	2	4	1	5
VN051021	4	2	2	6	2	1
VN051021	5	2	1	8	2	93
VN051021	6	2	2	4	1	5
VN051022	1	1	2	12	1	1
VN051022	2	1	2	12	1	74
VN051022	3	1	1	2	1	5
VN051022	4	2	2	12	2	1
VN051022	5	2	1	2	2	93
VN051022	6	2	2	12	1	5
VN051023	1	1	1	9	1	93
VN051023	2	1	2	2	2	1
VN051023	3	2	2	6	1	1
VN051023	4	2	2	3	1	1
VN051023	5	2	1	1	1	1
VN051023	6	3	2	3	2	1
VN051024	1	1	2	6	3	1
VN051024	2	1	2	12	4	1
VN051024	3	1	2	4	2	52
VN051025	1	1	1	9	2	93
VN051025	2	1	2	10	2	5
VN051025	3	1	1	9	2	17
VN051025	4	2	2	10	2	5
VN051025	5	2	2	6	2	1
VN051025	6	2	2	4	1	1
VN051026	1	1	2	12	1	15
VN051026	2	1	2	12	3	1
VN051026	3	2	2	12	2	1
VN051027	1	1	1	8	1	45
VN051027	2	1	2	4	1	1
VN051027	3	2	2	12	2	1
VN051028	1	1	1	10	2	93
VN051028	2	1	2	3	2	1
VN051028	3	1	2	12	2	1
VN051028	4	2	1	2	2	15
VN051028	5	2	2	3	2	1
VN051028	6	2	2	12	2	1
VN051029	1	1	2	12	2	1
VN051029	2	1	1	8	2	93
VN051029	3	1	2	3	2	1
VN051029	4	2	2	12	2	1
VN051029	5	2	1	3	2	93
VN051029	6	2	2	9	2	1
VN051029	7	3	2	12	2	1
VN051029	8	3	2	10	1	1
VN051029	9	4	2	12	3	1
VN051029	10	4	2	10	3	1
VN051030	1	1	1	12	1	45
VN051030	2	1	2	12	1	1
VN051030	3	2	1	7	3	93
VN051030	4	2	2	12	1	1
VN051030	5	3	1	12	1	93
VN051030	6	4	1	2	2	15
VN051030	7	4	2	12	4	1
VN051030	8	5	1	6	4	93
VN051031	1	1	2	12	2	1
VN051031	2	1	2	12	1	1
VN051031	3	2	1	12	1	85
VN051031	4	2	2	12	2	1
VN051031	5	2	2	6	2	1
VN051032	1	1	1	12	1	92
VN051032	2	2	2	6	1	51
VN051032	3	2	1	6	2	93
VN051033	1	1	2	12	1	1
VN051033	2	1	2	10	3	1
VN051033	3	1	1	12	2	93
VN051033	4	2	2	12	3	1
VN051033	5	2	2	12	3	1
VN051033	6	2	1	10	2	93
VN051034	1	1	2	12	1	1
VN051034	2	1	2	12	2	52
VN051034	3	1	2	12	3	1
VN051034	4	2	2	12	1	52
VN051034	5	2	2	12	2	1
VN051034	6	2	2	12	1	1
VN051035	1	1	2	12	1	1
VN051035	2	1	2	2	1	71
VN051035	3	2	2	12	1	1
VN051035	4	2	2	4	1	52
VN051036	1	2	2	12	1	1
VN051036	2	2	2	10	2	1
VN051036	3	2	1	12	3	91
VN051036	4	3	2	10	2	1
VN051036	5	3	2	12	1	1
