CHILDCODE	IMEVIDR5	RKEVR5	LOSS13R5	LOSS14R5	LOSS15R5	LOSS16R5	RESEVR51	RESEVR52	RESEVR53
51040	3	88	 	 	 	 	 	 	 
51041	1	47	 	 	 	3	2	18	88
51041	2	88	 	 	 	 	 	 	 
51041	3	88	 	 	 	 	 	 	 
51042	1	47	3	4	2	3	2	15	88
51042	2	88	 	 	 	 	 	 	 
51042	3	88	 	 	 	 	 	 	 
51043	1	38	 	 	 	4	17	88	88
51043	2	47	 	 	2	3	2	1	88
51043	3	88	 	 	 	 	 	 	 
51044	1	47	 	 	 	2	2	7	88
51044	2	88	 	 	 	 	 	 	 
51044	3	88	 	 	 	 	 	 	 
51045	1	47	 	 	2	2	2	7	88
51045	2	88	 	 	 	 	 	 	 
51045	3	88	 	 	 	 	 	 	 
51046	1	47	3	2	4	3	2	18	88
51046	2	88	 	 	 	 	 	 	 
51046	3	88	 	 	 	 	 	 	 
51047	1	34	 	 	 	4	9	18	88
51047	2	47	 	 	2	2	2	88	88
51047	3	88	 	 	 	 	 	 	 
51048	1	39	3	 	2	 	12	18	88
51048	2	47	2	4	3	2	2	18	88
51048	3	88	 	 	 	 	 	 	 
51049	1	47	 	2	2	2	2	17	7
51049	2	88	 	 	 	 	 	 	 
51049	3	88	 	 	 	 	 	 	 
51050	1	38	 	 	 	4	18	88	88
51050	2	47	 	 	3	2	2	1	88
51050	3	88	 	 	 	 	 	 	 
61001	1	39	 	 	3	 	2	17	88
61001	2	88	 	 	 	 	 	 	 
61001	3	88	 	 	 	 	 	 	 
61002	1	29	 	 	2	 	2	88	88
61002	2	88	 	 	 	 	 	 	 
61002	3	88	 	 	 	 	 	 	 
61003	1	61	 	 	2	 	1	2	9
61003	2	88	 	 	 	 	 	 	 
61003	3	88	 	 	 	 	 	 	 
61004	1	47	 	 	2	2	2	88	88
61004	2	88	 	 	 	 	 	 	 
61004	3	88	 	 	 	 	 	 	 
61005	1	38	 	 	 	2	6	88	88
61005	2	37	 	 	 	2	18	88	88
61005	3	88	 	 	 	 	 	 	 
61006	1	39	 	 	3	 	2	6	16
61006	2	88	 	 	 	 	 	 	 
61006	3	88	 	 	 	 	 	 	 
61007	1	35	 	2	2	 	16	17	88
61007	2	37	 	 	 	4	16	17	88
61007	3	47	 	 	3	3	2	88	88
61008	1	47	 	 	 	2	6	12	16
61008	2	88	 	 	 	 	 	 	 
61008	3	88	 	 	 	 	 	 	 
61009	1	29	 	 	4	2	16	17	88
61009	2	47	 	 	3	3	2	88	88
61009	3	88	 	 	 	 	 	 	 
61010	1	14	 	4	 	 	7	88	88
61010	2	88	 	 	 	 	 	 	 
61010	3	88	 	 	 	 	 	 	 
61011	1	45	 	 	1	 	19	88	88
61011	2	88	 	 	 	 	 	 	 
61011	3	88	 	 	 	 	 	 	 
61012	1	40	 	 	2	 	2	6	88
61012	2	34	2	 	 	 	6	88	88
61012	3	45	 	 	2	 	19	6	88
61013	1	14	 	2	 	 	3	88	88
61013	2	88	 	 	 	 	 	 	 
61013	3	88	 	 	 	 	 	 	 
61014	1	37	 	3	 	 	2	18	16
61014	2	88	 	 	 	 	 	 	 
61014	3	88	 	 	 	 	 	 	 
61015	1	36	 	2	 	 	16	88	88
61015	2	39	 	2	 	 	16	88	88
61015	3	29	 	3	 	 	16	88	88
61016	1	29	 	2	 	 	16	88	88
61016	2	88	 	 	 	 	 	 	 
61016	3	88	 	 	 	 	 	 	 
61017	1	38	4	 	 	 	13	88	88
61017	2	88	 	 	 	 	 	 	 
61017	3	88	 	 	 	 	 	 	 
61018	1	38	 	 	2	 	18	88	88
61018	2	88	 	 	 	 	 	 	 
61018	3	88	 	 	 	 	 	 	 
61019	1	 	 	 	 	 	 	 	 
61019	2	 	 	 	 	 	 	 	 
61019	3	 	 	 	 	 	 	 	 
61020	1	30	 	3	 	 	2	16	88
61020	2	88	 	 	 	 	 	 	 
61020	3	88	 	 	 	 	 	 	 
61021	1	45	 	 	2	 	7	88	88
61021	2	14	 	 	 	2	3	88	88
61021	3	31	 	 	 	2	3	88	88
61022	1	 	 	 	 	 	 	 	 
61022	2	 	 	 	 	 	 	 	 
61022	3	 	 	 	 	 	 	 	 
61023	1	39	 	 	3	 	16	88	88
61023	2	88	 	 	 	 	 	 	 
61023	3	88	 	 	 	 	 	 	 
61024	1	47	 	2	2	 	2	88	88
61024	2	88	 	 	 	 	 	 	 
61024	3	88	 	 	 	 	 	 	 
61025	1	39	 	 	 	2	16	17	88
61025	2	47	 	3	3	3	2	88	88
61025	3	88	 	 	 	 	 	 	 
61026	1	39	 	 	3	 	2	16	88
61026	2	88	 	 	 	 	 	 	 
61026	3	88	 	 	 	 	 	 	 
61027	1	47	 	2	2	 	2	16	88
61027	2	37	 	 	 	2	16	17	88
61027	3	88	 	 	 	 	 	 	 
61028	1	39	 	3	 	 	16	21	88
61028	2	88	 	 	 	 	 	 	 
61028	3	88	 	 	 	 	 	 	 
61029	1	38	4	 	 	 	16	17	88
61029	2	28	 	 	3	 	16	28	88
61029	3	12	 	 	2	2	17	16	88
61030	1	39	 	 	2	 	16	88	88
61030	2	88	 	 	 	 	 	 	 
61030	3	88	 	 	 	 	 	 	 
61031	1	25	 	 	2	 	17	16	88
61031	2	38	 	 	3	 	17	88	88
61031	3	12	 	 	3	3	17	16	88
61032	1	29	 	 	2	 	2	88	88
61032	2	88	 	 	 	 	 	 	 
61032	3	88	 	 	 	 	 	 	 
61033	1	25	 	3	 	 	16	17	88
61033	2	28	 	 	2	 	17	88	88
61033	3	12	 	 	2	2	17	16	88
61034	1	38	 	3	 	 	16	28	88
61034	2	88	 	 	 	 	 	 	 
61034	3	88	 	 	 	 	 	 	 
61035	1	47	 	3	2	 	2	88	88
61035	2	88	 	 	 	 	 	 	 
61035	3	88	 	 	 	 	 	 	 
61036	1	39	 	 	3	 	2	6	21
61036	2	88	 	 	 	 	 	 	 
61036	3	88	 	 	 	 	 	 	 
61037	1	47	 	 	3	3	2	1	7
61037	2	88	 	 	 	 	 	 	 
61037	3	88	 	 	 	 	 	 	 
61038	1	29	 	 	2	 	16	17	88
61038	2	12	 	2	2	 	17	88	88
61038	3	25	 	2	 	 	17	88	88
61039	1	 	 	 	 	 	 	 	 
61039	2	 	 	 	 	 	 	 	 
61039	3	 	 	 	 	 	 	 	 
61040	1	 	 	 	 	 	 	 	 
61040	2	 	 	 	 	 	 	 	 
61040	3	 	 	 	 	 	 	 	 
61041	1	36	 	 	 	4	16	17	88
61041	2	29	 	 	2	 	16	17	88
61041	3	25	 	3	 	 	17	88	88
61042	1	39	 	 	 	3	16	88	88
61042	2	88	 	 	 	 	 	 	 
61042	3	88	 	 	 	 	 	 	 
61043	1	14	 	3	 	 	2	3	88
61043	2	88	 	 	 	 	 	 	 
61043	3	88	 	 	 	 	 	 	 
61044	1	39	 	 	 	2	16	88	88
61044	2	88	 	 	 	 	 	 	 
61044	3	88	 	 	 	 	 	 	 
61045	1	35	 	4	 	 	6	88	88
61045	2	38	4	 	 	 	6	88	88
61045	3	88	 	 	 	 	 	 	 
61046	1	36	 	 	 	2	16	77	88
61046	2	88	 	 	 	 	 	 	 
61046	3	88	 	 	 	 	 	 	 
61047	1	 	 	 	 	 	 	 	 
61047	2	 	 	 	 	 	 	 	 
61047	3	 	 	 	 	 	 	 	 
61048	1	38	 	 	 	3	88	88	88
61048	2	88	 	 	 	 	 	 	 
61048	3	88	 	 	 	 	 	 	 
61049	1	 	 	 	 	 	 	 	 
61049	2	 	 	 	 	 	 	 	 
61049	3	 	 	 	 	 	 	 	 
61050	1	37	 	 	 	2	16	88	88
61050	2	88	 	 	 	 	 	 	 
61050	3	88	 	 	 	 	 	 	 
71001	1	42	 	 	 	2	16	88	88
71001	2	39	 	 	2	 	16	88	88
71001	3	88	 	 	 	 	 	 	 
71002	1	45	 	 	4	 	16	11	8
71002	2	88	 	 	 	 	 	 	 
71002	3	88	 	 	 	 	 	 	 
71003	1	35	 	2	 	 	1	2	88
71003	2	88	 	 	 	 	 	 	 
71003	3	88	 	 	 	 	 	 	 
71004	1	45	 	4	2	 	16	21	88
71004	2	88	 	 	 	 	 	 	 
71004	3	88	 	 	 	 	 	 	 
71005	1	38	 	4	 	 	16	2	88
71005	2	42	 	 	 	2	16	88	88
71005	3	88	 	 	 	 	 	 	 
71006	1	29	 	3	 	 	1	2	3
71006	2	36	 	 	1	 	7	8	9
71006	3	24	 	3	 	 	2	16	18
71007	1	23	 	 	 	4	6	12	22
71007	2	88	 	 	 	 	 	 	 
71007	3	88	 	 	 	 	 	 	 
71008	1	42	2	2	2	2	9	16	88
71008	2	47	 	 	2	2	2	17	88
71008	3	25	 	 	1	 	2	88	88
71009	1	47	 	 	3	3	16	2	88
71009	2	88	 	 	 	 	 	 	 
71009	3	88	 	 	 	 	 	 	 
71010	1	29	 	3	 	 	17	2	88
71010	2	47	 	 	1	1	2	88	88
71010	3	88	 	 	 	 	 	 	 
71011	1	47	 	 	1	1	2	88	88
71011	2	88	 	 	 	 	 	 	 
71011	3	88	 	 	 	 	 	 	 
71012	1	47	 	2	2	 	16	88	88
71012	2	88	 	 	 	 	 	 	 
71012	3	88	 	 	 	 	 	 	 
71013	1	12	 	 	2	2	2	88	88
71013	2	88	 	 	 	 	 	 	 
71013	3	88	 	 	 	 	 	 	 
71014	1	 	 	 	 	 	 	 	 
71014	2	 	 	 	 	 	 	 	 
71014	3	 	 	 	 	 	 	 	 
71015	1	36	 	 	4	 	9	88	77
71015	2	88	 	 	 	 	 	 	 
71015	3	88	 	 	 	 	 	 	 
71016	1	39	 	 	 	2	18	2	88
71016	2	88	 	 	 	 	 	 	 
71016	3	88	 	 	 	 	 	 	 
71017	1	12	 	 	2	2	16	18	88
71017	2	13	 	 	2	2	16	18	88
71017	3	47	 	 	 	2	2	1	88
71018	1	32	 	2	 	 	10	6	16
71018	2	88	 	 	 	 	 	 	 
71018	3	88	 	 	 	 	 	 	 
71019	1	29	 	 	2	 	10	88	88
71019	2	47	 	 	3	3	2	88	88
71019	3	24	 	 	3	 	1	88	88
71020	1	25	 	 	2	 	10	17	88
71020	2	12	 	 	2	2	17	16	88
71020	3	47	 	 	 	 	2	1	88
71021	1	47	 	 	1	1	2	88	88
71021	2	88	 	 	 	 	 	 	 
71021	3	88	 	 	 	 	 	 	 
71022	1	39	 	 	2	 	6	88	88
71022	2	88	 	 	 	 	 	 	 
71022	3	88	 	 	 	 	 	 	 
71023	1	16	 	 	3	2	2	17	88
71023	2	37	 	 	2	3	17	16	88
71023	3	42	 	 	2	3	16	17	88
71024	1	29	 	 	3	 	1	2	8
71024	2	88	 	 	 	 	 	 	 
71024	3	88	 	 	 	 	 	 	 
71025	1	29	 	3	4	 	22	2	88
71025	2	88	 	 	 	 	 	 	 
71025	3	88	 	 	 	 	 	 	 
71026	1	29	 	 	4	 	16	6	88
71026	2	38	 	 	 	2	9	88	88
71026	3	88	 	 	 	 	 	 	 
71027	1	29	 	 	2	 	6	2	10
71027	2	47	 	 	2	2	2	9	88
71027	3	12	 	 	3	 	16	88	88
71028	1	38	 	 	 	3	6	88	88
71028	2	39	 	 	 	3	6	88	88
71028	3	47	 	2	2	2	6	12	88
71030	1	 	 	 	 	 	 	 	 
71030	2	 	 	 	 	 	 	 	 
71030	3	 	 	 	 	 	 	 	 
71031	1	25	4	 	 	 	6	88	88
71031	2	30	3	3	 	 	16	88	88
71031	3	29	1	 	 	 	7	88	88
71032	1	13	 	2	 	 	1	2	7
71032	2	88	 	 	 	 	 	 	 
71032	3	88	 	 	 	 	 	 	 
71033	1	29	 	 	2	 	9	16	88
71033	2	13	 	 	3	 	18	88	88
71033	3	47	 	 	1	1	2	88	88
71034	1	37	 	 	3	 	9	16	88
71034	2	25	 	3	 	 	16	88	88
71034	3	47	 	 	2	 	2	88	88
71035	1	29	 	4	 	 	16	88	88
71035	2	88	 	 	 	 	 	 	 
71035	3	88	 	 	 	 	 	 	 
71036	1	39	 	2	2	2	16	17	88
71036	2	29	 	 	4	 	16	17	88
71036	3	28	 	 	2	 	16	2	88
71039	1	39	 	 	3	 	16	17	21
71039	2	45	 	 	3	 	16	17	5
71039	3	88	 	 	 	 	 	 	 
71040	1	38	 	 	2	2	18	88	88
71040	2	41	 	 	 	2	16	2	88
71040	3	47	 	 	 	2	17	88	88
71041	1	 	 	 	 	 	 	 	 
71041	2	 	 	 	 	 	 	 	 
71041	3	 	 	 	 	 	 	 	 
71042	1	47	 	 	2	 	2	88	88
71042	2	88	 	 	 	 	 	 	 
71042	3	88	 	 	 	 	 	 	 
71043	1	29	 	 	2	 	16	88	88
71043	2	47	 	 	1	1	2	88	88
71043	3	88	 	 	 	 	 	 	 
71044	1	36	4	 	 	 	17	16	88
71044	2	25	 	2	 	 	17	16	88
71044	3	12	 	 	2	 	17	16	88
71045	1	45	 	 	 	2	17	88	88
71045	2	88	 	 	 	 	 	 	 
71045	3	88	 	 	 	 	 	 	 
71046	1	38	 	 	 	3	17	88	88
71046	2	47	 	 	1	1	2	88	88
71046	3	88	 	 	 	 	 	 	 
71047	1	39	 	4	 	 	16	88	88
71047	2	88	 	 	 	 	 	 	 
71047	3	88	 	 	 	 	 	 	 
71048	1	47	 	 	2	2	2	88	88
71048	2	88	 	 	 	 	 	 	 
71048	3	88	 	 	 	 	 	 	 
71049	1	25	 	3	 	 	2	17	7
71049	2	29	 	1	3	 	2	21	1
71049	3	88	 	 	 	 	 	 	 
71050	1	45	 	3	3	 	16	17	21
71050	2	47	 	 	3	 	1	2	18
71050	3	88	 	 	 	 	 	 	 
81001	1	 	 	 	 	 	 	 	 
81001	2	 	 	 	 	 	 	 	 
81001	3	 	 	 	 	 	 	 	 
81002	1	47	 	 	 	2	2	7	88
81002	2	88	 	 	 	 	 	 	 
81002	3	88	 	 	 	 	 	 	 
81003	1	39	 	 	 	2	16	2	7
81003	2	88	 	 	 	 	 	 	 
81003	3	88	 	 	 	 	 	 	 
81004	1	 	 	 	 	 	 	 	 
81004	2	 	 	 	 	 	 	 	 
81004	3	 	 	 	 	 	 	 	 
81006	1	37	 	 	4	 	16	17	18
81006	2	24	 	 	2	 	2	6	88
81006	3	88	 	 	 	 	 	 	 
81007	1	29	 	 	4	 	16	18	2
81007	2	14	 	 	 	2	7	88	88
81007	3	88	 	 	 	 	 	 	 
81008	1	 	 	 	 	 	 	 	 
81008	2	 	 	 	 	 	 	 	 
81008	3	 	 	 	 	 	 	 	 
81009	1	47	 	 	2	 	2	1	7
81009	2	88	 	 	 	 	 	 	 
81009	3	88	 	 	 	 	 	 	 
81010	1	 	 	 	 	 	 	 	 
81010	2	 	 	 	 	 	 	 	 
81010	3	 	 	 	 	 	 	 	 
81012	1	29	 	 	4	 	16	17	88
81012	2	39	 	 	2	 	16	88	88
81012	3	37	 	 	2	 	17	88	88
81015	1	 	 	 	 	 	 	 	 
81015	2	 	 	 	 	 	 	 	 
81015	3	 	 	 	 	 	 	 	 
81016	1	 	 	 	 	 	 	 	 
81016	2	 	 	 	 	 	 	 	 
81016	3	 	 	 	 	 	 	 	 
81017	1	24	 	 	2	 	2	16	7
81017	2	12	 	 	3	 	16	1	7
81017	3	47	 	 	2	 	2	1	7
81018	1	37	 	4	4	4	27	16	2
81018	2	88	 	 	 	 	 	 	 
81018	3	88	 	 	 	 	 	 	 
81019	1	45	 	2	 	 	2	6	9
81019	2	88	 	 	 	 	 	 	 
81019	3	88	 	 	 	 	 	 	 
81020	1	29	 	 	2	 	2	18	88
81020	2	88	 	 	 	 	 	 	 
81020	3	88	 	 	 	 	 	 	 
81021	1	29	 	 	2	 	2	6	88
81021	2	37	 	 	 	2	2	8	88
81021	3	88	 	 	 	 	 	 	 
81022	1	47	 	 	 	2	2	7	88
81022	2	88	 	 	 	 	 	 	 
81022	3	88	 	 	 	 	 	 	 
81023	1	39	 	 	 	2	10	17	88
81023	2	28	 	 	2	 	2	18	88
81023	3	29	 	 	2	 	10	88	88
81025	1	45	4	 	 	 	2	22	18
81025	2	88	 	 	 	 	 	 	 
81025	3	88	 	 	 	 	 	 	 
81027	1	 	 	 	 	 	 	 	 
81027	2	 	 	 	 	 	 	 	 
81027	3	 	 	 	 	 	 	 	 
81028	1	36	 	1	 	 	7	88	88
81028	2	88	 	 	 	 	 	 	 
81028	3	88	 	 	 	 	 	 	 
81029	1	 	 	 	 	 	 	 	 
81029	2	 	 	 	 	 	 	 	 
81029	3	 	 	 	 	 	 	 	 
81030	1	39	 	 	 	2	16	2	7
81030	2	88	 	 	 	 	 	 	 
81030	3	88	 	 	 	 	 	 	 
81032	1	39	 	 	4	 	2	7	7
81032	2	88	 	 	 	 	 	 	 
81032	3	88	 	 	 	 	 	 	 
81033	1	29	 	 	4	 	16	2	9
81033	2	88	 	 	 	 	 	 	 
81033	3	88	 	 	 	 	 	 	 
81034	1	13	 	 	 	2	18	7	88
81034	2	38	 	 	2	 	16	88	88
81034	3	88	 	 	 	 	 	 	 
81035	1	36	3	 	 	 	7	7	7
81035	2	88	 	 	 	 	 	 	 
81035	3	88	 	 	 	 	 	 	 
81036	1	35	4	 	 	 	2	1	21
81036	2	24	 	 	3	3	2	1	7
81036	3	88	 	 	 	 	 	 	 
81037	1	 	 	 	 	 	 	 	 
81037	2	 	 	 	 	 	 	 	 
81037	3	 	 	 	 	 	 	 	 
81038	1	 	 	 	 	 	 	 	 
81038	2	 	 	 	 	 	 	 	 
81038	3	 	 	 	 	 	 	 	 
81039	1	 	 	 	 	 	 	 	 
81039	2	 	 	 	 	 	 	 	 
81039	3	 	 	 	 	 	 	 	 
81040	1	24	 	4	 	 	2	18	88
81040	2	88	 	 	 	 	 	 	 
81040	3	88	 	 	 	 	 	 	 
81042	1	47	4	4	4	4	2	6	7
81042	2	88	 	 	 	 	 	 	 
81042	3	88	 	 	 	 	 	 	 
81043	1	14	2	 	 	 	7	88	88
81043	2	88	 	 	 	 	 	 	 
81043	3	88	 	 	 	 	 	 	 
81044	1	 	 	 	 	 	 	 	 
81044	2	 	 	 	 	 	 	 	 
81044	3	 	 	 	 	 	 	 	 
81045	1	 	 	 	 	 	 	 	 
81045	2	 	 	 	 	 	 	 	 
81045	3	 	 	 	 	 	 	 	 
81046	1	 	 	 	 	 	 	 	 
81046	2	 	 	 	 	 	 	 	 
81046	3	 	 	 	 	 	 	 	 
81047	1	39	 	 	 	4	2	9	7
81047	2	29	 	2	 	 	1	2	16
81047	3	88	 	 	 	 	 	 	 
81048	1	47	 	 	2	2	2	1	7
81048	2	88	 	 	 	 	 	 	 
81048	3	88	 	 	 	 	 	 	 
81049	1	 	 	 	 	 	 	 	 
81049	2	 	 	 	 	 	 	 	 
81049	3	 	 	 	 	 	 	 	 
81050	1	38	 	 	 	4	2	21	18
81050	2	88	 	 	 	 	 	 	 
81050	3	88	 	 	 	 	 	 	 
91001	1	 	 	 	 	 	 	 	 
91001	2	 	 	 	 	 	 	 	 
91001	3	 	 	 	 	 	 	 	 
91002	1	24	 	2	 	 	6	10	7
91002	2	88	 	 	 	 	 	 	 
91002	3	88	 	 	 	 	 	 	 
91003	1	29	 	3	 	 	10	5	7
91003	2	24	 	2	 	 	8	5	7
91003	3	88	 	 	 	 	 	 	 
91005	1	24	 	2	 	 	2	6	9
91005	2	12	 	 	2	 	2	6	7
91005	3	29	 	2	 	 	2	6	9
91006	1	29	 	 	 	2	2	16	88
91006	2	88	 	 	 	 	 	 	 
91006	3	88	 	 	 	 	 	 	 
91007	1	24	 	2	 	 	17	18	22
91007	2	88	 	 	 	 	 	 	 
91007	3	88	 	 	 	 	 	 	 
91008	1	24	2	2	 	3	2	18	7
91008	2	88	 	 	 	 	 	 	 
91008	3	88	 	 	 	 	 	 	 
91009	1	37	 	4	 	 	8	18	88
91009	2	29	 	4	 	 	8	2	18
91009	3	24	 	 	2	 	6	1	88
91010	1	29	 	2	 	 	5	18	7
91010	2	14	 	 	2	 	5	3	7
91010	3	88	 	 	 	 	 	 	 
91012	1	34	 	 	4	 	6	18	7
91012	2	88	 	 	 	 	 	 	 
91012	3	88	 	 	 	 	 	 	 
91013	1	24	 	2	2	 	6	2	7
91013	2	47	 	 	2	2	2	7	88
91013	3	88	 	 	 	 	 	 	 
91014	1	39	 	 	4	 	16	17	18
91014	2	88	 	 	 	 	 	 	 
91014	3	88	 	 	 	 	 	 	 
91015	1	24	 	3	 	 	2	88	88
91015	2	88	 	 	 	 	 	 	 
91015	3	88	 	 	 	 	 	 	 
91016	1	 	 	 	 	 	 	 	 
91016	2	 	 	 	 	 	 	 	 
91016	3	 	 	 	 	 	 	 	 
91017	1	39	 	 	 	2	16	88	88
91017	2	24	 	 	3	 	17	88	88
91017	3	14	 	 	2	 	18	88	88
91018	1	14	 	4	 	 	16	17	7
91018	2	25	 	 	2	 	10	88	88
91018	3	47	 	 	 	2	2	1	7
91019	1	39	 	2	3	 	2	7	88
91019	2	24	 	2	2	 	2	7	88
91019	3	88	 	 	 	 	 	 	 
91021	1	47	 	 	 	2	2	7	88
91021	2	88	 	 	 	 	 	 	 
91021	3	88	 	 	 	 	 	 	 
91022	1	45	 	 	 	4	16	18	7
91022	2	24	 	4	4	 	6	2	18
91022	3	88	 	 	 	 	 	 	 
91023	1	36	 	 	 	4	2	18	88
91023	2	38	 	 	2	 	2	17	7
91023	3	88	 	 	 	 	 	 	 
91025	1	 	 	 	 	 	 	 	 
91025	2	 	 	 	 	 	 	 	 
91025	3	 	 	 	 	 	 	 	 
91026	1	39	 	 	 	3	2	8	7
91026	2	88	 	 	 	 	 	 	 
91026	3	88	 	 	 	 	 	 	 
91027	1	14	3	 	 	 	2	3	7
91027	2	47	 	2	 	 	1	2	88
91027	3	88	 	 	 	 	 	 	 
91030	1	14	 	3	 	 	2	3	7
91030	2	88	 	 	 	 	 	 	 
91030	3	88	 	 	 	 	 	 	 
91033	1	38	 	 	2	 	2	9	7
91033	2	88	 	 	 	 	 	 	 
91033	3	88	 	 	 	 	 	 	 
91034	1	 	 	 	 	 	 	 	 
91034	2	 	 	 	 	 	 	 	 
91034	3	 	 	 	 	 	 	 	 
91037	1	37	 	 	4	 	16	2	88
91037	2	24	 	 	3	 	1	2	7
91037	3	47	 	2	3	 	1	2	9
91039	1	24	 	 	1	3	2	6	7
91039	2	88	 	 	 	 	 	 	 
91039	3	88	 	 	 	 	 	 	 
91040	1	 	 	 	 	 	 	 	 
91040	2	 	 	 	 	 	 	 	 
91040	3	 	 	 	 	 	 	 	 
91041	1	 	 	 	 	 	 	 	 
91041	2	 	 	 	 	 	 	 	 
91041	3	 	 	 	 	 	 	 	 
91042	1	 	 	 	 	 	 	 	 
91042	2	 	 	 	 	 	 	 	 
91042	3	 	 	 	 	 	 	 	 
91043	1	37	4	3	3	 	18	88	88
91043	2	24	 	2	2	 	2	88	88
91043	3	88	 	 	 	 	 	 	 
91044	1	 	 	 	 	 	 	 	 
91044	2	 	 	 	 	 	 	 	 
91044	3	 	 	 	 	 	 	 	 
91045	1	24	 	 	2	 	2	22	88
91045	2	47	 	2	2	 	2	88	88
91045	3	88	 	 	 	 	 	 	 
91046	1	45	 	 	 	4	16	17	7
91046	2	88	 	 	 	 	 	 	 
91046	3	88	 	 	 	 	 	 	 
91047	1	14	 	3	2	 	2	6	18
91047	2	88	 	 	 	 	 	 	 
91047	3	88	 	 	 	 	 	 	 
91049	1	1	4	 	 	 	2	6	7
91049	2	38	 	 	 	3	1	2	7
91049	3	88	 	 	 	 	 	 	 
101001	1	39	 	 	4	 	16	88	88
101001	2	88	 	 	 	 	 	 	 
101001	3	88	 	 	 	 	 	 	 
101003	1	37	 	 	 	2	17	16	7
101003	2	88	 	 	 	 	 	 	 
101003	3	88	 	 	 	 	 	 	 
101004	1	 	 	 	 	 	 	 	 
101004	2	 	 	 	 	 	 	 	 
101004	3	 	 	 	 	 	 	 	 
101005	1	 	 	 	 	 	 	 	 
101005	2	 	 	 	 	 	 	 	 
101005	3	 	 	 	 	 	 	 	 
101006	1	47	 	 	 	2	2	7	88
101006	2	88	 	 	 	 	 	 	 
101006	3	88	 	 	 	 	 	 	 
101008	1	47	 	 	2	 	2	7	88
101008	2	88	 	 	 	 	 	 	 
101008	3	88	 	 	 	 	 	 	 
101009	1	 	 	 	 	 	 	 	 
101009	2	 	 	 	 	 	 	 	 
101009	3	 	 	 	 	 	 	 	 
101011	1	 	 	 	 	 	 	 	 
101011	2	 	 	 	 	 	 	 	 
101011	3	 	 	 	 	 	 	 	 
101012	1	 	 	 	 	 	 	 	 
101012	2	 	 	 	 	 	 	 	 
101012	3	 	 	 	 	 	 	 	 
101013	1	36	 	2	 	 	7	88	88
101013	2	88	 	 	 	 	 	 	 
101013	3	88	 	 	 	 	 	 	 
101014	1	 	 	 	 	 	 	 	 
101014	2	 	 	 	 	 	 	 	 
101014	3	 	 	 	 	 	 	 	 
101017	1	 	 	 	 	 	 	 	 
101017	2	 	 	 	 	 	 	 	 
101017	3	 	 	 	 	 	 	 	 
101018	1	16	 	 	3	 	16	88	88
101018	2	88	 	 	 	 	 	 	 
101018	3	88	 	 	 	 	 	 	 
101019	1	47	 	 	2	2	2	1	7
101019	2	88	 	 	 	 	 	 	 
101019	3	88	 	 	 	 	 	 	 
101020	1	 	 	 	 	 	 	 	 
101020	2	 	 	 	 	 	 	 	 
101020	3	 	 	 	 	 	 	 	 
101021	1	47	 	 	2	 	2	7	88
101021	2	88	 	 	 	 	 	 	 
101021	3	88	 	 	 	 	 	 	 
101023	1	 	 	 	 	 	 	 	 
101023	2	 	 	 	 	 	 	 	 
101023	3	 	 	 	 	 	 	 	 
101024	1	14	 	 	4	 	3	16	7
101024	2	88	 	 	 	 	 	 	 
101024	3	88	 	 	 	 	 	 	 
101025	1	47	 	 	2	 	2	7	88
101025	2	88	 	 	 	 	 	 	 
101025	3	88	 	 	 	 	 	 	 
101026	1	10	 	 	 	2	17	7	88
101026	2	88	 	 	 	 	 	 	 
101026	3	88	 	 	 	 	 	 	 
101027	1	16	 	 	3	3	2	12	88
101027	2	88	 	 	 	 	 	 	 
101027	3	88	 	 	 	 	 	 	 
101028	1	 	 	 	 	 	 	 	 
101028	2	 	 	 	 	 	 	 	 
101028	3	 	 	 	 	 	 	 	 
101030	1	39	 	 	2	 	16	88	88
101030	2	88	 	 	 	 	 	 	 
101030	3	88	 	 	 	 	 	 	 
101031	1	45	 	 	2	 	2	1	6
101031	2	88	 	 	 	 	 	 	 
101031	3	88	 	 	 	 	 	 	 
101032	1	1	 	 	 	2	6	2	7
101032	2	39	 	 	 	2	2	1	7
101032	3	47	 	 	 	1	2	7	88
101033	1	47	 	 	2	2	2	1	7
101033	2	88	 	 	 	 	 	 	 
101033	3	88	 	 	 	 	 	 	 
101034	1	47	 	 	 	2	2	1	7
101034	2	88	 	 	 	 	 	 	 
101034	3	88	 	 	 	 	 	 	 
101035	1	40	 	 	4	 	1	2	6
101035	2	88	 	 	 	 	 	 	 
101035	3	88	 	 	 	 	 	 	 
101038	1	 	 	 	 	 	 	 	 
101038	2	 	 	 	 	 	 	 	 
101038	3	 	 	 	 	 	 	 	 
101039	1	39	 	 	2	 	2	16	88
101039	2	88	 	 	 	 	 	 	 
101039	3	88	 	 	 	 	 	 	 
101040	1	 	 	 	 	 	 	 	 
101040	2	 	 	 	 	 	 	 	 
101040	3	 	 	 	 	 	 	 	 
101041	1	47	 	 	 	2	2	1	7
101041	2	88	 	 	 	 	 	 	 
101041	3	88	 	 	 	 	 	 	 
101042	1	38	 	 	3	 	16	88	88
101042	2	88	 	 	 	 	 	 	 
101042	3	88	 	 	 	 	 	 	 
101043	1	 	 	 	 	 	 	 	 
101043	2	 	 	 	 	 	 	 	 
101043	3	 	 	 	 	 	 	 	 
101044	1	37	 	 	3	3	10	16	7
101044	2	38	 	3	3	3	2	16	7
