CHILDCODE	SITUIDR5	LADCURR5	LADOLDR5
21089	10	5	3
21089	11	5	5
21089	12	4	4
21089	13	3	3
21089	14	6	6
21094	1	7	6
21094	2	4	6
21094	3	3	4
21094	4	8	5
21094	5	9	5
21094	6	8	8
21094	7	9	8
21094	8	8	8
21094	9	6	5
21094	10	3	3
21094	11	3	3
21094	12	2	2
21094	13	2	2
21094	14	8	6
31001	1	6	8
31001	2	8	5
31001	3	5	5
31001	4	8	8
31001	5	6	6
31001	6	8	8
31001	7	7	7
31001	8	8	8
31001	9	7	8
31001	10	5	8
31001	11	6	7
31001	12	3	3
31001	13	2	2
31001	14	6	6
31003	1	5	6
31003	2	5	6
31003	3	5	7
31003	4	5	7
31003	5	7	5
31003	6	7	5
31003	7	7	5
31003	8	5	8
31003	9	7	4
31003	10	3	8
31003	11	4	7
31003	12	3	3
31003	13	3	3
31003	14	7	8
31004	1	6	4
31004	2	7	5
31004	3	6	5
31004	4	7	5
31004	5	4	4
31004	6	5	5
31004	7	5	4
31004	8	5	5
31004	9	5	5
31004	10	6	5
31004	11	5	5
31004	12	7	5
31004	13	77	77
31004	14	6	5
31006	1	6	5
31006	2	7	5
31006	3	7	5
31006	4	6	4
31006	5	5	5
31006	6	5	6
31006	7	7	4
31006	8	6	5
31006	9	6	6
31006	10	7	6
31006	11	7	6
31006	12	7	7
31006	13	5	5
31006	14	7	5
31007	1	4	4
31007	2	4	4
31007	3	3	2
31007	4	5	4
31007	5	3	3
31007	6	6	6
31007	7	4	2
31007	8	5	1
31007	9	4	4
31007	10	4	4
31007	11	7	7
31007	12	2	2
31007	13	3	3
31007	14	5	5
31008	1	8	8
31008	2	6	5
31008	3	7	7
31008	4	7	7
31008	5	5	5
31008	6	7	7
31008	7	8	8
31008	8	6	6
31008	9	9	9
31008	10	6	6
31008	11	6	6
31008	12	8	7
31008	13	4	3
31008	14	7	7
31009	1	5	3
31009	2	6	6
31009	3	6	7
31009	4	6	5
31009	5	7	6
31009	6	8	8
31009	7	8	8
31009	8	6	6
31009	9	6	6
31009	10	5	6
31009	11	5	5
31009	12	6	6
31009	13	4	4
31009	14	5	5
31010	1	6	5
31010	2	8	6
31010	3	6	5
31010	4	7	6
31010	5	7	5
31010	6	6	6
31010	7	6	6
31010	8	6	5
31010	9	7	6
31010	10	7	6
31010	11	5	4
31010	12	7	7
31010	13	5	6
31010	14	8	6
31011	1	4	4
31011	2	4	4
31011	3	3	3
31011	4	4	4
31011	5	4	4
31011	6	6	6
31011	7	4	4
31011	8	4	4
31011	9	4	4
31011	10	6	4
31011	11	5	4
31011	12	5	5
31011	13	4	4
31011	14	6	6
31012	1	6	6
31012	2	5	5
31012	3	6	6
31012	4	4	4
31012	5	4	4
31012	6	6	6
31012	7	5	5
31012	8	4	3
31012	9	4	4
31012	10	4	4
31012	11	6	6
31012	12	3	3
31012	13	3	3
31012	14	6	6
31013	1	5	5
31013	2	5	5
31013	3	4	1
31013	4	6	2
31013	5	2	1
31013	6	5	3
31013	7	4	1
31013	8	3	2
31013	9	3	3
31013	10	4	4
31013	11	5	5
31013	12	3	3
31013	13	2	1
31013	14	6	6
31018	1	6	5
31018	2	7	5
31018	3	5	3
31018	4	7	5
31018	5	4	4
31018	6	5	5
31018	7	5	5
31018	8	5	5
31018	9	6	5
31018	10	6	4
31018	11	5	4
31018	12	6	5
31018	13	77	77
31018	14	7	5
31020	1	3	3
31020	2	3	1
31020	3	2	2
31020	4	3	3
31020	5	1	1
31020	6	2	2
31020	7	1	1
31020	8	4	2
31020	9	3	2
31020	10	1	1
31020	11	5	5
31020	12	1	1
31020	13	2	2
31020	14	6	5
31021	1	7	7
31021	2	8	6
31021	3	5	3
31021	4	6	6
31021	5	5	5
31021	6	4	4
31021	7	7	7
31021	8	9	9
31021	9	8	8
31021	10	6	6
31021	11	8	5
31021	12	3	3
31021	13	1	1
31021	14	7	7
31023	1	6	6
31023	2	5	5
31023	3	7	5
31023	4	7	7
31023	5	6	6
31023	6	8	8
31023	7	6	6
31023	8	6	6
31023	9	6	7
31023	10	6	6
31023	11	7	6
31023	12	4	4
31023	13	2	2
31023	14	7	5
31024	1	6	4
31024	2	7	4
31024	3	6	5
31024	4	7	4
31024	5	5	4
31024	6	6	6
31024	7	5	4
31024	8	7	4
31024	9	5	5
31024	10	6	6
31024	11	6	6
31024	12	7	5
31024	13	6	4
31024	14	7	5
31025	1	6	5
31025	2	6	4
31025	3	6	5
31025	4	6	5
31025	5	5	4
31025	6	5	6
31025	7	6	5
31025	8	5	5
31025	9	6	5
31025	10	6	5
31025	11	6	5
31025	12	5	6
31025	13	5	5
31025	14	7	5
31027	1	4	4
31027	2	3	3
31027	3	2	2
31027	4	5	5
31027	5	2	2
31027	6	3	3
31027	7	2	2
31027	8	2	2
31027	9	3	3
31027	10	4	3
31027	11	4	4
31027	12	3	2
31027	13	3	3
31027	14	5	5
31028	1	7	5
31028	2	8	8
31028	3	5	8
31028	4	7	4
31028	5	5	5
31028	6	6	5
31028	7	6	5
31028	8	5	5
31028	9	6	6
31028	10	5	5
31028	11	6	6
31028	12	5	6
31028	13	6	6
31028	14	8	8
31029	1	5	4
31029	2	6	4
31029	3	6	3
31029	4	5	5
31029	5	5	4
31029	6	6	6
31029	7	6	5
31029	8	6	4
31029	9	5	5
31029	10	6	4
31029	11	6	4
31029	12	5	6
31029	13	5	5
31029	14	7	5
31031	1	5	5
31031	2	6	4
31031	3	6	4
31031	4	5	5
31031	5	5	5
31031	6	4	4
31031	7	5	5
31031	8	5	5
31031	9	6	6
31031	10	5	5
31031	11	6	6
31031	12	6	6
31031	13	2	2
31031	14	6	6
31033	1	8	4
31033	2	7	4
31033	3	5	5
31033	4	8	3
31033	5	6	5
31033	6	9	7
31033	7	8	3
31033	8	8	5
31033	9	7	7
31033	10	5	7
31033	11	5	5
31033	12	8	77
31033	13	5	5
31033	14	9	5
31034	1	5	4
31034	2	6	4
31034	3	6	4
31034	4	6	5
31034	5	5	5
31034	6	7	5
31034	7	6	4
31034	8	6	7
