CHILDCODE	SHCKIDR4	EVNTR4	EV2010R4	EV2011R4	EV2012R4	EV2013R4
11025	29	N	 	 	 	 
11025	30	N	 	 	 	 
11025	31	N	 	 	 	 
11025	32	N	 	 	 	 
11025	34	N	 	 	 	 
11025	35	N	 	 	 	 
11025	36	N	 	 	 	 
11025	37	N	 	 	 	 
11025	38	N	 	 	 	 
11025	39	N	 	 	 	 
11025	40	N	 	 	 	 
11025	41	N	 	 	 	 
11025	42	Y	N	N	N	Y
11025	43	N	 	 	 	 
11025	45	N	 	 	 	 
11025	47	Y	N	N	N	Y
11026	1	N	 	 	 	 
11026	10	N	 	 	 	 
11026	12	N	 	 	 	 
11026	13	N	 	 	 	 
11026	14	N	 	 	 	 
11026	16	N	 	 	 	 
11026	23	N	 	 	 	 
11026	24	N	 	 	 	 
11026	25	N	 	 	 	 
11026	26	N	 	 	 	 
11026	27	N	 	 	 	 
11026	28	N	 	 	 	 
11026	29	N	 	 	 	 
11026	30	N	 	 	 	 
11026	31	N	 	 	 	 
11026	32	N	 	 	 	 
11026	34	N	 	 	 	 
11026	35	N	 	 	 	 
11026	36	N	 	 	 	 
11026	37	N	 	 	 	 
11026	38	N	 	 	 	 
11026	39	N	 	 	 	 
11026	40	N	 	 	 	 
11026	41	N	 	 	 	 
11026	42	N	 	 	 	 
11026	43	N	 	 	 	 
11026	45	N	 	 	 	 
11026	47	Y	N	N	N	Y
11027	1	N	 	 	 	 
11027	10	N	 	 	 	 
11027	12	N	 	 	 	 
11027	13	N	 	 	 	 
11027	14	N	 	 	 	 
11027	16	N	 	 	 	 
11027	23	N	 	 	 	 
11027	24	N	 	 	 	 
11027	25	N	 	 	 	 
11027	26	N	 	 	 	 
11027	27	N	 	 	 	 
11027	28	N	 	 	 	 
11027	29	N	 	 	 	 
11027	30	N	 	 	 	 
11027	31	N	 	 	 	 
11027	32	N	 	 	 	 
11027	34	N	 	 	 	 
11027	35	N	 	 	 	 
11027	36	N	 	 	 	 
11027	37	N	 	 	 	 
11027	38	N	 	 	 	 
11027	39	N	 	 	 	 
11027	40	N	 	 	 	 
11027	41	N	 	 	 	 
11027	42	N	 	 	 	 
11027	43	N	 	 	 	 
11027	45	N	 	 	 	 
11027	47	N	 	 	 	 
11029	1	N	 	 	 	 
11029	10	N	 	 	 	 
11029	12	N	 	 	 	 
11029	13	N	 	 	 	 
11029	14	N	 	 	 	 
11029	16	N	 	 	 	 
11029	23	N	 	 	 	 
11029	24	N	 	 	 	 
11029	25	N	 	 	 	 
11029	26	N	 	 	 	 
11029	27	N	 	 	 	 
11029	28	N	 	 	 	 
11029	29	N	 	 	 	 
11029	30	N	 	 	 	 
11029	31	N	 	 	 	 
11029	32	N	 	 	 	 
11029	34	N	 	 	 	 
11029	35	N	 	 	 	 
11029	36	N	 	 	 	 
11029	37	N	 	 	 	 
11029	38	N	 	 	 	 
11029	39	N	 	 	 	 
11029	40	N	 	 	 	 
11029	41	N	 	 	 	 
11029	42	N	 	 	 	 
11029	43	N	 	 	 	 
11029	45	N	 	 	 	 
11029	47	N	 	 	 	 
11030	1	N	 	 	 	 
11030	10	N	 	 	 	 
11030	12	N	 	 	 	 
11030	13	N	 	 	 	 
11030	14	N	 	 	 	 
11030	16	N	 	 	 	 
11030	23	N	 	 	 	 
11030	24	N	 	 	 	 
11030	25	N	 	 	 	 
11030	26	N	 	 	 	 
11030	27	N	 	 	 	 
11030	28	N	 	 	 	 
11030	29	N	 	 	 	 
11030	30	N	 	 	 	 
11030	31	N	 	 	 	 
11030	32	N	 	 	 	 
11030	34	N	 	 	 	 
11030	35	N	 	 	 	 
11030	36	Y	Y	N	N	N
11030	37	N	 	 	 	 
11030	38	N	 	 	 	 
11030	39	N	 	 	 	 
11030	40	N	 	 	 	 
11030	41	N	 	 	 	 
11030	42	N	 	 	 	 
11030	43	N	 	 	 	 
11030	45	N	 	 	 	 
11030	47	Y	N	N	N	Y
11031	1	N	 	 	 	 
11031	10	N	 	 	 	 
11031	12	N	 	 	 	 
11031	13	N	 	 	 	 
11031	14	N	 	 	 	 
11031	16	N	 	 	 	 
11031	23	N	 	 	 	 
11031	24	N	 	 	 	 
11031	25	N	 	 	 	 
11031	26	N	 	 	 	 
11031	27	N	 	 	 	 
11031	28	N	 	 	 	 
11031	29	N	 	 	 	 
11031	30	N	 	 	 	 
11031	31	N	 	 	 	 
11031	32	N	 	 	 	 
11031	34	N	 	 	 	 
11031	35	N	 	 	 	 
11031	36	N	 	 	 	 
11031	37	N	 	 	 	 
11031	38	N	 	 	 	 
11031	39	N	 	 	 	 
11031	40	N	 	 	 	 
11031	41	N	 	 	 	 
11031	42	N	 	 	 	 
11031	43	N	 	 	 	 
11031	45	N	 	 	 	 
11031	47	Y	N	N	N	Y
11032	1	N	 	 	 	 
11032	10	N	 	 	 	 
11032	12	N	 	 	 	 
11032	13	N	 	 	 	 
11032	14	N	 	 	 	 
11032	16	N	 	 	 	 
11032	23	N	 	 	 	 
11032	24	N	 	 	 	 
11032	25	N	 	 	 	 
11032	26	N	 	 	 	 
11032	27	N	 	 	 	 
11032	28	N	 	 	 	 
11032	29	N	 	 	 	 
11032	30	N	 	 	 	 
11032	31	N	 	 	 	 
11032	32	N	 	 	 	 
11032	34	N	 	 	 	 
11032	35	N	 	 	 	 
11032	36	N	 	 	 	 
11032	37	N	 	 	 	 
11032	38	N	 	 	 	 
11032	39	N	 	 	 	 
11032	40	N	 	 	 	 
11032	41	N	 	 	 	 
11032	42	N	 	 	 	 
11032	43	N	 	 	 	 
11032	45	N	 	 	 	 
11032	47	Y	N	N	N	Y
11034	1	N	 	 	 	 
11034	10	N	 	 	 	 
11034	12	N	 	 	 	 
11034	13	N	 	 	 	 
11034	14	N	 	 	 	 
11034	16	N	 	 	 	 
11034	23	N	 	 	 	 
11034	24	N	 	 	 	 
11034	25	N	 	 	 	 
11034	26	N	 	 	 	 
11034	27	N	 	 	 	 
11034	28	N	 	 	 	 
11034	29	N	 	 	 	 
11034	30	N	 	 	 	 
11034	31	N	 	 	 	 
11034	32	N	 	 	 	 
11034	34	N	 	 	 	 
11034	35	N	 	 	 	 
11034	36	N	 	 	 	 
11034	37	N	 	 	 	 
11034	38	Y	N	N	N	Y
11034	39	N	 	 	 	 
11034	40	N	 	 	 	 
11034	41	N	 	 	 	 
11034	42	N	 	 	 	 
11034	43	N	 	 	 	 
11034	45	N	 	 	 	 
11034	47	N	 	 	 	 
11035	1	N	 	 	 	 
11035	10	N	 	 	 	 
11035	12	N	 	 	 	 
11035	13	N	 	 	 	 
11035	14	N	 	 	 	 
11035	16	N	 	 	 	 
11035	23	N	 	 	 	 
11035	24	N	 	 	 	 
11035	25	N	 	 	 	 
11035	26	N	 	 	 	 
11035	27	N	 	 	 	 
11035	28	N	 	 	 	 
11035	29	N	 	 	 	 
11035	30	N	 	 	 	 
11035	31	N	 	 	 	 
11035	32	N	 	 	 	 
11035	34	N	 	 	 	 
11035	35	N	 	 	 	 
11035	36	N	 	 	 	 
11035	37	N	 	 	 	 
11035	38	N	 	 	 	 
11035	39	N	 	 	 	 
11035	40	N	 	 	 	 
11035	41	N	 	 	 	 
11035	42	N	 	 	 	 
11035	43	N	 	 	 	 
11035	45	N	 	 	 	 
11035	47	Y	N	N	N	Y
11036	1	N	 	 	 	 
11036	10	N	 	 	 	 
11036	12	N	 	 	 	 
11036	13	N	 	 	 	 
11036	14	N	 	 	 	 
11036	16	N	 	 	 	 
11036	23	N	 	 	 	 
11036	24	N	 	 	 	 
11036	25	N	 	 	 	 
11036	26	N	 	 	 	 
11036	27	N	 	 	 	 
11036	28	N	 	 	 	 
11036	29	N	 	 	 	 
11036	30	N	 	 	 	 
11036	31	N	 	 	 	 
11036	32	N	 	 	 	 
11036	34	N	 	 	 	 
11036	35	N	 	 	 	 
11036	36	N	 	 	 	 
11036	37	N	 	 	 	 
11036	38	N	 	 	 	 
11036	39	N	 	 	 	 
11036	40	N	 	 	 	 
11036	41	N	 	 	 	 
11036	42	N	 	 	 	 
11036	43	N	 	 	 	 
11036	45	N	 	 	 	 
11036	47	Y	N	N	N	Y
11037	1	N	 	 	 	 
11037	10	N	 	 	 	 
11037	12	N	 	 	 	 
11037	13	N	 	 	 	 
11037	14	N	 	 	 	 
11037	16	N	 	 	 	 
11037	23	N	 	 	 	 
11037	24	N	 	 	 	 
11037	25	N	 	 	 	 
11037	26	N	 	 	 	 
11037	27	N	 	 	 	 
11037	28	N	 	 	 	 
11037	29	N	 	 	 	 
11037	30	N	 	 	 	 
11037	31	N	 	 	 	 
11037	32	N	 	 	 	 
11037	34	N	 	 	 	 
11037	35	N	 	 	 	 
11037	36	N	 	 	 	 
11037	37	N	 	 	 	 
11037	38	N	 	 	 	 
11037	39	N	 	 	 	 
11037	40	N	 	 	 	 
11037	41	N	 	 	 	 
11037	42	N	 	 	 	 
