CHILDCODE	FVVLIDR5	FVVALR5	SLVALR5
21017	1	4	8000
21017	2	12	3000
21017	3	1	2000
21017	4	8	2000
21017	5	7	1500
21018	1	1	500
21018	2	13	500
21018	3	10	200
21018	4	7	200
21018	5	8	200
21020	1	4	20000
21020	2	12	2000
21020	3	1	2000
21020	4	8	2000
21020	5	7	500
21022	1	4	4000
21022	2	7	900
21022	3	10	80
21022	4	13	60
21022	5	88	 
21023	1	4	30000
21023	2	14	7000
21023	3	12	3000
21023	4	7	700
21023	5	10	200
21024	1	4	12000
21024	2	7	2000
21024	3	10	130
21024	4	13	100
21024	5	88	 
21025	1	4	50000
21025	2	12	7000
21025	3	14	7000
21025	4	7	6000
21025	5	1	4000
21026	1	4	14000
21026	2	7	1000
21026	3	1	500
21026	4	10	300
21026	5	13	200
21027	1	12	3000
21027	2	8	3000
21027	3	4	2000
21027	4	1	2000
21027	5	7	1500
21029	1	4	3000
21029	2	7	2500
21029	3	88	 
21029	4	88	 
21029	5	88	 
21030	1	4	22000
21030	2	7	8000
21030	3	11	500
21030	4	13	200
21030	5	10	100
21031	1	4	10000
21031	2	7	6000
21031	3	88	 
21031	4	88	 
21031	5	88	 
21032	1	7	1800
21032	2	5	500
21032	3	10	200
21032	4	1	100
21032	5	13	80
21033	1	4	20000
21033	2	12	2000
21033	3	1	1500
21033	4	7	1000
21033	5	11	500
21034	1	7	2000
21034	2	5	250
21034	3	13	30
21034	4	10	30
21034	5	88	 
21036	1	4	6000
21036	2	7	500
21036	3	88	 
21036	4	88	 
21036	5	88	 
21037	1	7	700
21037	2	88	 
21037	3	88	 
21037	4	88	 
21037	5	88	 
21039	1	4	3000
21039	2	14	1000
21039	3	7	700
21039	4	13	200
21039	5	10	100
21040	1	7	1000
21040	2	88	 
21040	3	88	 
21040	4	88	 
21040	5	88	 
21041	1	4	15000
21041	2	7	3000
21041	3	10	80
21041	4	88	 
21041	5	88	 
21042	1	7	1000
21042	2	5	500
21042	3	13	300
21042	4	10	100
21042	5	88	 
21043	1	4	20000
21043	2	1	2000
21043	3	12	1500
21043	4	9	1000
21043	5	7	800
21044	1	4	15000
21044	2	7	1500
21044	3	10	200
21044	4	88	 
21044	5	88	 
21046	1	8	1500
21046	2	1	1000
21046	3	11	500
21046	4	10	200
21046	5	13	200
21047	1	4	8500
21047	2	7	1500
21047	3	13	500
21047	4	10	150
21047	5	88	 
21048	1	4	20000
21048	2	12	4000
21048	3	1	1500
21048	4	13	1200
21048	5	7	900
21056	1	4	40000
21056	2	14	3000
21056	3	7	7000
21056	4	1	300
21056	5	13	50
21069	1	4	70000
21069	2	12	5000
21069	3	14	14000
21069	4	7	6000
21069	5	10	500
21072	1	4	15000
21072	2	14	5000
21072	3	7	4000
21072	4	8	500
21072	5	13	500
21083	1	4	20000
21083	2	7	2000
21083	3	12	1000
21083	4	16	1000
21083	5	13	1000
21089	1	4	30000
21089	2	8	4000
21089	3	14	4000
21089	4	12	3000
21089	5	7	2000
21094	1	4	10000
21094	2	8	3000
21094	3	12	1500
21094	4	11	1000
21094	5	14	2000
31001	1	4	10000
31001	2	14	4000
31001	3	7	3000
31001	4	11	1500
31001	5	10	300
31003	1	4	45000
31003	2	8	13000
31003	3	12	4000
31003	4	1	2500
31003	5	7	2000
31004	1	4	18000
31004	2	1	800
31004	3	7	400
31004	4	88	 
31004	5	88	 
31006	1	4	8000
31006	2	8	3000
31006	3	12	3000
31006	4	11	3000
31006	5	13	2500
31007	1	12	1000
31007	2	11	500
31007	3	8	500
31007	4	7	300
31007	5	88	 
31008	1	4	15000
31008	2	11	10000
31008	3	8	8500
31008	4	1	700
31008	5	7	250
31009	1	4	30000
31009	2	8	18000
31009	3	11	4500
31009	4	12	2000
31009	5	1	350
31010	1	4	25000
31010	2	8	8000
31010	3	7	5000
31010	4	11	4000
31010	5	12	3000
31011	1	8	50000
31011	2	4	20000
31011	3	14	15000
31011	4	7	2000
31011	5	12	1000
31012	1	11	0
31012	2	7	0
31012	3	10	0
31012	4	1	0
31012	5	88	 
31013	1	4	800
31013	2	7	100
31013	3	88	 
31013	4	88	 
31013	5	88	 
31018	1	4	20000
31018	2	11	800
31018	3	1	500
31018	4	7	500
31018	5	10	300
31020	1	4	8000
31020	2	9	2500
31020	3	13	700
31020	4	11	400
31020	5	1	250
31021	1	4	10000
31021	2	8	5000
31021	3	11	2500
31021	4	12	1000
31021	5	1	500
31023	1	4	18000
31023	2	8	5000
31023	3	11	2000
31023	4	12	1000
31023	5	1	500
31024	1	4	5000
31024	2	8	4500
31024	3	1	500
31024	4	7	300
31024	5	10	150
31025	1	4	15000
31025	2	11	6000
31025	3	7	2000
31025	4	1	700
31025	5	5	500
31027	1	4	6000
31027	2	1	1200
31027	3	11	700
31027	4	7	500
31027	5	8	150
31028	1	4	1500
31028	2	7	50
31028	3	88	 
31028	4	88	 
31028	5	88	 
31029	1	3	300000
31029	2	4	40000
31029	3	1	4000
31029	4	7	3000
31029	5	13	2500
31031	1	4	3000
31031	2	1	600
31031	3	7	100
31031	4	10	50
31031	5	88	 
31033	1	4	10000
31033	2	7	2000
31033	3	14	4000
31033	4	10	-77
31033	5	11	-77
31034	1	4	20000
31034	2	11	3000
31034	3	12	1500
31034	4	1	500
31034	5	7	500
31035	1	4	15000
31035	2	11	1000
31035	3	7	500
31035	4	1	300
31035	5	10	100
31036	1	4	40000
31036	2	7	2000
31036	3	10	100
31036	4	13	50
31036	5	88	 
31037	1	4	40000
31037	2	7	14000
31037	3	14	4000
31037	4	1	4000
31037	5	8	1000
31038	1	4	21000
31038	2	12	5000
31038	3	8	3000
31038	4	1	900
31038	5	13	500
31039	1	4	12000
31039	2	11	5000
31039	3	9	2500
31039	4	12	1500
31039	5	1	500
31040	1	8	60000
31040	2	4	10000
31040	3	1	1000
31040	4	11	1000
31040	5	7	1000
31041	1	1	5000
31041	2	12	3500
31041	3	4	3000
31041	4	8	2800
31041	5	13	500
31043	1	12	1000
31043	2	7	2000
31043	3	13	400
31043	4	1	50
31043	5	10	50
31045	1	14	5000
31045	2	4	4000
31045	3	7	1500
31045	4	13	800
31045	5	10	100
31046	1	4	30000
31046	2	8	10000
31046	3	14	5000
31046	4	7	4000
31046	5	11	1000
31048	1	4	10000
31048	2	12	3000
31048	3	7	2000
31048	4	13	500
31048	5	10	200
31049	1	4	50000
31049	2	7	10000
31049	3	14	5000
31049	4	1	1000
31049	5	13	150
31050	1	4	1700
31050	2	7	1500
31050	3	8	150
31050	4	1	60
31050	5	11	50
31052	1	4	20000
31052	2	11	5000
31052	3	7	4000
31052	4	13	3500
31052	5	1	1000
31058	1	4	12000
31058	2	10	200
31058	3	7	100
31058	4	88	 
31058	5	88	 
31059	1	16	3500
31059	2	11	2000
31059	3	10	500
31059	4	7	250
31059	5	88	 
31060	1	4	4500
31060	2	11	1500
31060	3	1	300
31060	4	6	100
31060	5	10	100
31079	1	16	3000
31079	2	11	2000
31079	3	12	1000
31079	4	1	1000
31079	5	7	500
31096	1	3	180000
31096	2	8	15000
31096	3	4	13000
31096	4	11	7000
31096	5	12	2000
31098	1	4	1000
31098	2	11	1000
31098	3	7	300
31098	4	10	100
31098	5	1	50
31108	1	4	15000
31108	2	8	5000
31108	3	11	3000
31108	4	1	500
31108	5	7	200
31134	1	4	5000
31134	2	14	2500
31134	3	8	1000
31134	4	12	500
31134	5	7	300
41001	1	4	80000
41001	2	11	15000
41001	3	7	12000
41001	4	14	5000
41001	5	12	3000
41002	1	4	30000
41002	2	12	3000
41002	3	1	700
41002	4	9	500
41002	5	13	200
41003	1	4	50000
41003	2	8	30000
41003	3	16	20000
41003	4	12	5000
41003	5	1	4000
41004	1	4	3000
41004	2	7	2500
41004	3	10	200
41004	4	13	200
41004	5	88	 
41005	1	4	10000
41005	2	1	1000
41005	3	13	800
41005	4	7	400
41005	5	11	300
41006	1	4	300000
41006	2	16	1500
41006	3	12	1500
41006	4	1	900
41006	5	7	800
41007	1	4	26000
41007	2	7	12000
41007	3	8	5000
41007	4	1	4500
41007	5	11	2000
41008	1	4	60000
41008	2	14	6000
41008	3	7	5000
41008	4	12	2000
41008	5	1	2000
41009	1	4	100000
41009	2	16	9000
41009	3	14	5000
41009	4	12	3000
41009	5	13	2000
41010	1	4	12000
41010	2	14	10000
41010	3	7	200
41010	4	10	100
41010	5	13	100
41011	1	4	10000
41011	2	12	2000
41011	3	8	1000
41011	4	7	1000
41011	5	1	500
41012	1	4	2500
41012	2	11	400
41012	3	7	200
41012	4	5	200
41012	5	88	 
41013	1	4	14000
41013	2	7	5000
41013	3	12	1500
41013	4	1	250
41013	5	10	200
41014	1	12	4000
41014	2	1	1000
41014	3	8	1000
41014	4	13	1000
41014	5	11	500
41015	1	4	15000
41015	2	7	3000
41015	3	88	 
41015	4	88	 
41015	5	88	 
41016	1	4	35000
41016	2	7	7500
41016	3	1	4500
41016	4	11	2000
41016	5	12	1000
41017	1	4	40000
41017	2	1	4000
41017	3	8	4000
41017	4	12	1500
41017	5	13	1500
41019	1	4	20000
41019	2	14	6000
41019	3	7	2000
41019	4	16	400
41019	5	10	150
41020	1	4	6000
41020	2	14	4000
41020	3	13	500
41020	4	7	200
41020	5	10	100
41021	1	4	40000
41021	2	8	10000
41021	3	10	1500
41021	4	12	1500
41021	5	7	1000
41022	1	7	2000
41022	2	1	1500
41022	3	10	700
41022	4	11	500
41022	5	16	300
41023	1	4	50000
41023	2	7	14000
41023	3	1	4000
41023	4	11	2000
41023	5	12	1000
41024	1	4	20000
41024	2	7	6000
41024	3	13	700
41024	4	16	200
41024	5	10	100
41025	1	4	35000
41025	2	1	7000
41025	3	12	2000
41025	4	16	2000
41025	5	8	2000
41026	1	4	25000
41026	2	7	10000
41026	3	14	6000
41026	4	10	50
41026	5	88	 
41027	1	4	20000
41027	2	14	8000
41027	3	12	4000
41027	4	1	3000
41027	5	8	3000
41028	1	7	2000
41028	2	88	 
41028	3	88	 
41028	4	88	 
41028	5	88	 
41030	1	14	10000
41030	2	7	6000
41030	3	16	150
41030	4	13	100
41030	5	10	100
41031	1	4	10000
41031	2	8	9000
41031	3	12	1000
41031	4	7	1000
41031	5	1	900
41032	1	4	5000
41032	2	7	2000
41032	3	12	1000
41032	4	1	500
41032	5	10	400
41034	1	12	1000
41034	2	7	1000
41034	3	1	1000
41034	4	13	600
41034	5	8	500
41036	1	4	60000
41036	2	7	30000
41036	3	14	8000
41036	4	16	2000
41036	5	12	2000
41037	1	4	4000
41037	2	7	2000
41037	3	12	700
41037	4	1	700
41037	5	11	300
41038	1	4	20000
41038	2	7	3000
41038	3	88	 
41038	4	88	 
41038	5	88	 
41039	1	4	20000
41039	2	7	8000
41039	3	9	2000
41039	4	12	1000
41039	5	1	500
41041	1	4	7000
41041	2	1	1500
41041	3	12	300
41041	4	8	200
41041	5	13	200
41042	1	4	15000
41042	2	1	3000
41042	3	12	1500
41042	4	8	1000
41042	5	13	1000
41043	1	4	12000
41043	2	7	3500
41043	3	11	500
41043	4	13	500
41043	5	10	200
41046	1	4	25000
41046	2	1	1500
41046	3	7	800
41046	4	13	700
41046	5	10	400
41047	1	4	35000
41047	2	7	12000
41047	3	14	5000
41047	4	12	1000
41047	5	13	200
41049	1	7	500
41049	2	88	 
41049	3	88	 
41049	4	88	 
41049	5	88	 
41050	1	4	5000
41050	2	14	4000
41050	3	12	3000
41050	4	7	1500
41050	5	1	800
41059	1	4	38000
41059	2	11	8000
41059	3	7	4500
41059	4	14	4000
41059	5	8	1200
41092	1	4	15000
41092	2	7	8000
41092	3	1	3000
41092	4	8	1000
41092	5	11	700
41106	1	7	500
41106	2	88	 
41106	3	88	 
41106	4	88	 
41106	5	88	 
41109	1	4	20000
41109	2	7	8000
41109	3	8	5000
41109	4	11	2000
41109	5	10	300
41110	1	4	20
41110	2	7	5
41110	3	5	300
41110	4	1	150
41110	5	13	100
41114	1	4	25000
41114	2	7	10000
41114	3	14	5000
41114	4	8	2000
41114	5	12	1000
41130	1	7	4000
41130	2	88	 
41130	3	88	 
41130	4	88	 
41130	5	88	 
51002	1	4	30000
51002	2	14	20000
51002	3	8	15000
51002	4	1	10000
51002	5	7	8000
51003	1	4	25000
51003	2	16	5600
51003	3	1	5000
51003	4	12	2000
51003	5	7	1500
51004	1	4	30000
51004	2	7	10000
51004	3	12	1000
51004	4	10	200
51004	5	13	100
51005	1	7	2500
51005	2	13	1000
51005	3	10	300
51005	4	88	 
51005	5	88	 
51006	1	4	50000
51006	2	8	5000
51006	3	12	3000
51006	4	11	2500
51006	5	7	1000
51008	1	4	15000
51008	2	7	5000
51008	3	1	1000
51008	4	10	500
51008	5	88	 
51009	1	4	35000
51009	2	14	6000
51009	3	7	4000
51009	4	10	200
51009	5	13	100
51010	1	4	15000
51010	2	7	1500
51010	3	13	1000
51010	4	12	500
51010	5	10	300
51011	1	4	20000
51011	2	14	6000
51011	3	7	5000
51011	4	11	500
51011	5	13	200
51013	1	4	20000
51013	2	7	3000
51013	3	12	2000
51013	4	13	1000
51013	5	10	1000
51015	1	4	8000
51015	2	7	5000
51015	3	88	 
51015	4	88	 
51015	5	88	 
51016	1	4	20000
51016	2	14	7000
51016	3	7	2000
51016	4	12	1000
51016	5	10	150
51017	1	14	7500
51017	2	7	4000
51017	3	10	200
51017	4	13	100
51017	5	88	 
51018	1	4	30000
51018	2	12	3000
51018	3	7	3000
51018	4	1	700
51018	5	13	200
51019	1	4	3000
51019	2	1	600
51019	3	5	500
51019	4	10	300
51019	5	8	300
51020	1	7	2000
51020	2	13	1000
51020	3	10	500
51020	4	11	300
51020	5	88	 
51022	1	4	80000
51022	2	16	40000
51022	3	1	10000
51022	4	8	8000
51022	5	12	4000
51023	1	4	7000
51023	2	12	1000
51023	3	7	600
51023	4	1	300
51023	5	10	100
51024	1	4	20000
51024	2	14	10000
51024	3	7	5000
51024	4	12	2000
51024	5	10	1000
51025	1	4	15000
51025	2	16	15000
51025	3	8	9000
51025	4	7	7500
51025	5	11	3000
51026	1	4	13000
51026	2	7	8000
51026	3	14	5000
51026	4	10	100
51026	5	13	100
51028	1	4	5000
51028	2	1	1000
51028	3	7	500
51028	4	5	500
51028	5	10	200
51029	1	4	25000
51029	2	7	2500
51029	3	12	1000
51029	4	1	600
51029	5	11	400
51031	1	4	16000
51031	2	14	8000
51031	3	7	1500
51031	4	10	200
51031	5	88	 
51032	1	4	30000
51032	2	1	1000
51032	3	12	800
51032	4	7	3000
51032	5	8	2000
51033	1	14	10000
51033	2	7	3500
51033	3	8	250
51033	4	10	150
51033	5	13	100
51034	1	4	50000
51034	2	14	15000
51034	3	1	5000
51034	4	7	15000
51034	5	9	3000
51035	1	4	50000
51035	2	1	20000
51035	3	12	10000
51035	4	7	15000
51035	5	16	5000
51036	1	7	2000
51036	2	5	300
51036	3	10	50
51036	4	13	400
51036	5	88	 
51037	1	4	20000
51037	2	7	5000
51037	3	14	3000
51037	4	8	3000
51037	5	13	1000
51038	1	4	40000
51038	2	1	20000
51038	3	8	15000
51038	4	12	10000
51038	5	13	2000
51039	1	4	40000
51039	2	7	2000
51039	3	14	1000
51039	4	12	1000
51039	5	5	200
51040	1	4	10000
51040	2	6	700
51040	3	10	250
51040	4	13	100
51040	5	88	 
51041	1	4	8000
51041	2	8	5000
51041	3	7	4000
51041	4	13	1000
51041	5	16	1000
51042	1	4	80000
51042	2	1	6000
51042	3	8	4000
51042	4	11	3000
51042	5	7	2000
51043	1	4	8000
51043	2	14	5000
51043	3	7	1000
51043	4	88	 
51043	5	88	 
51044	1	4	3000
51044	2	1	800
51044	3	12	300
51044	4	7	200
51044	5	10	100
51045	1	4	10000
51045	2	7	5000
51045	3	14	4000
51045	4	12	3000
51045	5	8	2000
51046	1	7	3500
51046	2	88	 
51046	3	88	 
51046	4	88	 
51046	5	88	 
51047	1	4	20000
51047	2	7	6000
51047	3	1	1000
51047	4	8	1000
51047	5	10	300
51048	1	4	15000
51048	2	14	5000
51048	3	7	2000
51048	4	10	100
51048	5	13	50
51049	1	4	6000
51049	2	12	2000
51049	3	11	2000
51049	4	7	1000
51049	5	1	600
51057	1	4	20000
51057	2	12	2000
51057	3	7	1000
51057	4	1	800
51057	5	11	500
51070	1	4	10000
51070	2	14	3000
51070	3	7	5000
51070	4	16	3000
51070	5	10	200
61001	1	7	6000
61001	2	10	50
61001	3	88	 
61001	4	88	 
61001	5	88	 
61003	1	4	15000
61003	2	16	10000
61003	3	7	2000
61003	4	88	 
61003	5	88	 
61004	1	4	15000
61004	2	16	5000
61004	3	12	4000
61004	4	5	2000
61004	5	7	1500
61006	1	4	20000
61006	2	7	15000
61006	3	10	100
61006	4	88	 
61006	5	88	 
61008	1	4	50000
61008	2	7	12000
61008	3	12	3500
61008	4	16	1500
61008	5	1	500
61009	1	4	25000
61009	2	7	11000
61009	3	13	400
61009	4	10	300
61009	5	88	 
61011	1	4	60000
61011	2	7	1000
61011	3	88	 
61011	4	88	 
61011	5	88	 
61012	1	7	6000
61012	2	13	200
61012	3	10	200
61012	4	88	 
61012	5	88	 
61013	1	4	10000
61013	2	7	500
61013	3	10	100
61013	4	13	50
61013	5	88	 
61014	1	12	4000
61014	2	4	3000
61014	3	13	1000
61014	4	11	700
61014	5	5	200
61015	1	4	30000
61015	2	16	5000
61015	3	7	3000
61015	4	12	2000
61015	5	1	1000
61016	1	4	12000
61016	2	7	7000
61016	3	5	500
61016	4	13	300
61016	5	10	200
61017	1	8	50000
61017	2	4	40000
61017	3	14	5000
61017	4	1	4000
61017	5	12	3000
61018	1	7	4500
61018	2	4	3500
61018	3	1	600
61018	4	13	400
61018	5	5	300
61019	1	4	100000
61019	2	14	11000
61019	3	1	7000
61019	4	7	4000
61019	5	12	3000
61020	1	4	5000
61020	2	7	4000
61020	3	88	 
61020	4	88	 
61020	5	88	 
61021	1	4	20000
61021	2	7	5000
61021	3	13	500
61021	4	10	100
61021	5	88	 
61024	1	4	3000
61024	2	88	 
61024	3	88	 
61024	4	88	 
61024	5	88	 
61025	1	4	5000
61025	2	7	1500
61025	3	88	 
61025	4	88	 
61025	5	88	 
61026	1	4	15000
61026	2	11	3000
61026	3	12	2000
61026	4	8	2000
61026	5	1	1200
61028	1	4	15000
61028	2	7	1500
61028	3	1	500
61028	4	13	400
61028	5	10	150
61029	1	4	20000
61029	2	7	3500
61029	3	88	 
61029	4	88	 
61029	5	88	 
61030	1	4	2000
61030	2	7	6500
61030	3	14	4500
61030	4	12	800
61030	5	8	200
61031	1	4	50000
61031	2	7	7000
61031	3	14	5000
61031	4	10	200
61031	5	13	100
61032	1	8	55000
61032	2	4	30000
61032	3	16	15000
61032	4	7	10000
61032	5	14	50000
61033	1	4	300000
61033	2	16	25000
61033	3	7	25000
61033	4	1	15000
61033	5	12	7000
61034	1	4	20000
61034	2	7	5000
61034	3	88	 
61034	4	88	 
61034	5	88	 
61035	1	4	20000
61035	2	14	10000
61035	3	7	6000
61035	4	10	150
61035	5	8	100
61036	1	4	25000
61036	2	12	3000
61036	3	7	2500
61036	4	1	700
61036	5	10	500
61037	1	4	50000
61037	2	14	5000
61037	3	10	4000
61037	4	8	4000
61037	5	12	1500
61038	1	7	500
61038	2	10	200
61038	3	88	 
61038	4	88	 
61038	5	88	 
61039	1	4	100000
61039	2	14	16000
61039	3	7	10000
61039	4	1	9000
61039	5	8	8000
61040	1	14	7000
61040	2	8	6500
61040	3	12	4000
61040	4	4	3000
61040	5	7	3000
61041	1	4	76000
61041	2	14	10000
61041	3	7	6000
61041	4	12	5000
61041	5	1	3000
61042	1	4	15000
61042	2	14	7000
61042	3	7	4000
61042	4	10	150
61042	5	13	150
61043	1	16	3000
61043	2	12	2000
61043	3	4	1000
61043	4	5	1000
61043	5	13	300
61044	1	4	20000
61044	2	14	10000
61044	3	7	5000
61044	4	13	500
61044	5	10	100
61046	1	4	19000
61046	2	12	3000
61046	3	14	1000
61046	4	13	500
61046	5	7	450
61047	1	4	50000
61047	2	7	40000
61047	3	14	10000
61047	4	8	7000
61047	5	12	2000
61048	1	4	50000
61048	2	1	500
61048	3	13	500
61048	4	8	500
61048	5	7	300
61049	1	4	10000
61049	2	1	3000
61049	3	12	2500
61049	4	8	2000
61049	5	7	2000
61050	1	4	5000
61050	2	7	4000
61050	3	1	1500
61050	4	5	1000
61050	5	13	700
61052	1	1	2000
61052	2	13	800
61052	3	7	600
61052	4	4	500
61052	5	5	100
61055	1	4	30000
61055	2	8	12000
61055	3	16	10000
61055	4	14	8000
61055	5	1	7000
61056	1	4	15000
61056	2	7	3000
61056	3	8	1000
61056	4	13	100
61056	5	10	100
61057	1	5	2000
61057	2	12	500
61057	3	13	400
61057	4	7	50
61057	5	10	30
61076	1	4	15000
61076	2	7	3000
61076	3	12	1000
61076	4	10	100
61076	5	13	50
61079	1	4	2000
61079	2	11	600
61079	3	7	150
61079	4	13	150
61079	5	5	50
61104	1	4	45000
61104	2	7	12000
61104	3	1	4000
61104	4	13	3000
61104	5	10	1500
71001	1	4	70000
71001	2	7	50000
71001	3	14	20000
71001	4	1	3000
71001	5	12	2000
71002	1	4	5000
71002	2	7	1000
71002	3	13	120
71002	4	10	80
71002	5	88	 
71003	1	7	6000
71003	2	4	4000
71003	3	13	1000
71003	4	10	500
71003	5	1	100
71004	1	14	5000
71004	2	4	4000
71004	3	12	1500
71004	4	7	100
71004	5	10	50
71005	1	7	2000
71005	2	10	100
71005	3	88	 
71005	4	88	 
71005	5	88	 
71007	1	3	300000
71007	2	4	50000
71007	3	14	10000
71007	4	7	10000
71007	5	1	8000
71008	1	4	10000
71008	2	1	3000
71008	3	12	1000
71008	4	8	1000
71008	5	10	200
71009	1	4	50000
71009	2	1	20000
71009	3	7	8000
71009	4	12	7000
71009	5	14	3000
71010	1	4	20000
71010	2	7	2500
71010	3	14	4500
71010	4	13	700
71010	5	10	50
71011	1	4	15000
71011	2	8	2000
71011	3	1	1000
71011	4	11	800
71011	5	10	200
71013	1	4	18000
71013	2	7	5000
71013	3	13	500
71013	4	5	250
71013	5	10	200
71014	1	4	35000
71014	2	7	14000
71014	3	1	3000
71014	4	12	2500
71014	5	10	1000
71015	1	4	35000
71015	2	8	10000
71015	3	7	5000
71015	4	12	1000
71015	5	1	500
71018	1	7	2000
71018	2	13	1000
71018	3	88	 
71018	4	88	 
71018	5	88	 
71019	1	4	30000
71019	2	14	10000
