CHILDCODE	FVVLIDR4	FVVALR4	SLVALR4
71010	4	12	5000
71010	5	10	3000
71011	1	4	6000
71011	2	7	-77
71011	3	5	100
71011	4	1	50
71011	5	8	0
71013	1	1	500
71013	2	4	15000
71013	3	5	300
71013	4	7	900
71013	5	10	100
71015	1	4	30000
71015	2	8	5000
71015	3	11	3000
71015	4	7	1000
71015	5	10	400
71019	1	4	10000
71019	2	12	3000
71019	3	1	2000
71019	4	7	1000
71019	5	10	500
71020	1	4	10000
71020	2	11	4000
71020	3	1	500
71020	4	13	1100
71020	5	8	500
71021	1	1	450
71021	2	4	6000
71021	3	5	300
71021	4	13	450
71021	5	12	1200
71023	1	4	12000
71023	2	7	2000
71023	3	12	2000
71023	4	8	3000
71023	5	5	800
71024	1	4	200000
71024	2	1	36000
71024	3	7	16000
71024	4	14	14000
71024	5	12	12000
71025	1	4	10000
71025	2	7	1800
71025	3	10	300
71025	4	13	100
71025	5	88	 
71026	1	1	1900
71026	2	4	1200
71026	3	7	300
71026	4	88	 
71026	5	88	 
71027	1	4	6000
71027	2	16	3000
71027	3	12	2000
71027	4	1	3000
71027	5	7	5000
71028	1	5	250
71028	2	1	300
71028	3	10	30
71028	4	12	900
71028	5	13	200
71031	1	5	500
71031	2	1	100
71031	3	7	50
71031	4	88	 
71031	5	88	 
71032	1	4	10000
71032	2	11	4000
71032	3	13	1000
71032	4	8	1500
71032	5	5	700
71033	1	1	2000
71033	2	4	4000
71033	3	5	500
71033	4	7	300
71033	5	10	90
71034	1	4	50000
71034	2	7	2000
71034	3	10	1000
71034	4	12	2000
71034	5	13	600
71035	1	9	13000
71035	2	4	12000
71035	3	12	1000
71035	4	7	600
71035	5	11	600
71036	1	4	6000
71036	2	7	600
71036	3	1	400
71036	4	12	500
71036	5	5	300
71037	1	4	120000
71037	2	14	15000
71037	3	12	10000
71037	4	7	13000
71037	5	8	8000
71038	1	14	3000
71038	2	1	600
71038	3	4	3000
71038	4	12	2000
71038	5	13	1000
71039	1	4	20000
71039	2	11	4000
71039	3	12	3500
71039	4	5	3500
71039	5	7	1000
71041	1	4	50000
71041	2	88	 
71041	3	88	 
71041	4	88	 
71041	5	88	 
71042	1	1	500
71042	2	4	4500
71042	3	5	80
71042	4	10	90
71042	5	7	600
71043	1	4	8000
71043	2	7	1000
71043	3	1	500
71043	4	10	50
71043	5	11	100
71044	1	4	40000
71044	2	9	2000
71044	3	12	1500
71044	4	7	1000
71044	5	1	1000
71045	1	4	1500
71045	2	7	8001
71045	3	11	1000
71045	4	5	600
71045	5	10	150
71046	1	14	10000
71046	2	4	8000
71046	3	7	1000
71046	4	5	500
71046	5	1	300
71047	1	4	18000
71047	2	7	9000
71047	3	8	1000
71047	4	1	500
71047	5	12	500
71048	1	14	5000
71048	2	12	2000
71048	3	4	1000
71048	4	1	500
71048	5	7	300
71049	1	4	2000
71049	2	1	300
71049	3	7	300
71049	4	16	500
71049	5	10	100
71073	1	4	10000
71073	2	7	1000
71073	3	8	500
71073	4	1	200
71073	5	5	100
71091	1	1	5000
71091	2	4	50000
71091	3	7	5000
71091	4	12	1000
71091	5	10	900
71097	1	4	40000
71097	2	8	10000
71097	3	11	10000
71097	4	12	3000
71097	5	7	1000
71112	1	4	30000
71112	2	14	5000
71112	3	1	4000
71112	4	7	400
71112	5	11	2000
71120	1	1	2000
71120	2	4	8000
71120	3	5	500
71120	4	12	1000
71120	5	14	1000
71121	1	1	200
71121	2	4	3000
71121	3	12	500
71121	4	13	400
71121	5	10	150
81001	1	4	15000
81001	2	12	4000
81001	3	1	1000
81001	4	8	1000
81001	5	7	800
81003	1	4	2000
81003	2	12	2000
81003	3	7	1000
81003	4	1	500
81003	5	8	500
81004	1	4	8000
81004	2	7	4000
81004	3	8	1500
81004	4	11	800
81004	5	1	500
81005	1	4	6500
81005	2	1	1800
81005	3	7	1300
81005	4	11	1100
81005	5	5	800
81006	1	4	15000
81006	2	14	8000
81006	3	12	1500
81006	4	7	1500
81006	5	1	500
81007	1	4	20000
81007	2	12	2000
81007	3	1	500
81007	4	7	500
81007	5	10	50
81008	1	4	2000
81008	2	7	1500
81008	3	13	500
81008	4	1	50
81008	5	88	 
81009	1	4	300
81009	2	1	200
81009	3	88	 
81009	4	88	 
81009	5	88	 
81010	1	14	8000
81010	2	4	8000
81010	3	12	4000
81010	4	1	2000
81010	5	5	800
81011	1	4	5000
81011	2	5	1000
81011	3	7	500
81011	4	1	500
81011	5	8	300
81012	1	4	15000
81012	2	14	7000
81012	3	12	2000
81012	4	7	1500
81012	5	5	500
81013	1	4	12000
81013	2	7	3500
81013	3	11	1200
81013	4	1	500
81013	5	5	300
81017	1	4	2000
81017	2	1	1500
81017	3	12	1000
81017	4	13	500
81017	5	7	400
81018	1	4	10000
81018	2	12	3000
81018	3	7	1000
81018	4	1	500
81018	5	5	500
81019	1	4	30000
81019	2	8	5000
81019	3	7	4500
81019	4	11	3000
81019	5	12	2000
81020	1	4	5000
81020	2	7	2000
81020	3	13	1500
81020	4	1	700
81020	5	5	500
81021	1	4	10000
81021	2	5	500
81021	3	7	300
81021	4	1	300
81021	5	11	200
81022	1	4	5000
81022	2	16	3000
81022	3	1	500
81022	4	6	300
81022	5	88	 
81023	1	5	650
81023	2	1	500
81023	3	7	400
81023	4	11	200
81023	5	10	50
81024	1	4	2000
81024	2	14	1000
81024	3	5	500
81024	4	1	300
81024	5	11	200
81025	1	16	100000
81025	2	4	20000
81025	3	12	600
81025	4	7	500
81025	5	1	300
81026	1	16	3000
81026	2	7	1500
81026	3	4	1000
81026	4	1	400
81026	5	5	300
81028	1	12	3000
81028	2	8	2570
81028	3	4	1900
81028	4	1	1850
81028	5	11	1500
81029	1	12	2000
81029	2	7	2000
81029	3	1	1500
81029	4	5	1000
81029	5	13	500
81030	1	4	50000
81030	2	12	5000
81030	3	14	3000
81030	4	1	2000
81030	5	13	2000
81031	1	14	10000
81031	2	4	12000
81031	3	12	4000
81031	4	1	3000
81031	5	7	1500
81032	1	12	1000
81032	2	1	800
81032	3	11	200
81032	4	5	100
81032	5	8	70
81034	1	4	28000
81034	2	14	12000
81034	3	8	6000
81034	4	11	4000
81034	5	1	2500
81035	1	4	10000
81035	2	14	10000
81035	3	1	500
81035	4	88	 
81035	5	88	 
81036	1	4	100000
81036	2	8	10000
81036	3	14	8000
81036	4	1	5000
81036	5	12	2000
81038	1	4	12000
81038	2	14	2000
81038	3	8	1000
81038	4	7	1000
81038	5	1	500
81039	1	4	19000
81039	2	11	9600
81039	3	8	7500
81039	4	12	6700
81039	5	16	5800
81041	1	4	16400
81041	2	16	4000
81041	3	1	1700
81041	4	11	1600
81041	5	10	600
81042	1	4	9000
81042	2	8	7000
81042	3	11	4000
81042	4	7	3500
81042	5	12	1500
81043	1	5	300
81043	2	1	200
81043	3	88	 
81043	4	88	 
81043	5	88	 
81045	1	4	2000
81045	2	7	1000
81045	3	1	300
81045	4	5	50
81045	5	10	50
81046	1	5	2000
81046	2	8	700
81046	3	7	300
81046	4	1	100
81046	5	10	50
81047	1	4	13000
81047	2	7	2000
81047	3	12	2000
81047	4	8	1000
81047	5	1	500
81049	1	4	35000
81049	2	8	30000
81049	3	1	19000
81049	4	14	15000
81049	5	11	5000
81050	1	4	17000
81050	2	7	4000
81050	3	1	1500
81050	4	12	1000
81050	5	13	500
81073	1	4	10000
81073	2	8	2000
81073	3	7	1800
81073	4	11	800
81073	5	10	100
81092	1	4	22000
81092	2	8	3000
81092	3	7	2500
81092	4	12	1500
81092	5	11	1000
81105	1	4	30000
81105	2	12	5000
81105	3	8	5000
81105	4	1	2500
81105	5	7	2500
81108	1	11	2250
81108	2	8	1400
81108	3	5	1200
81108	4	1	900
81108	5	7	600
81120	1	4	6000
81120	2	14	3000
81120	3	12	1500
81120	4	1	500
81120	5	11	400
81130	1	1	700
81130	2	11	150
81130	3	5	30
81130	4	88	 
81130	5	88	 
81139	1	4	80000
81139	2	14	10000
81139	3	7	4000
81139	4	11	3000
81139	5	12	1500
81145	1	4	7000
81145	2	1	1000
81145	3	7	500
81145	4	5	500
81145	5	8	500
81150	1	8	15000
81150	2	12	7000
81150	3	4	8500
81150	4	14	8000
81150	5	16	5000
81152	1	4	2000
81152	2	6	200
81152	3	10	60
81152	4	5	200
81152	5	1	300
91001	1	4	3000
91001	2	7	1000
91001	3	1	700
91001	4	11	700
91001	5	10	300
91003	1	1	2000
91003	2	7	1200
91003	3	11	1000
91003	4	8	700
91003	5	13	300
91006	1	4	4000
91006	2	16	1500
91006	3	7	1000
91006	4	8	700
91006	5	11	700
91008	1	4	22000
91008	2	7	2200
91008	3	11	2000
91008	4	1	300
91008	5	8	100
91009	1	4	15000
91009	2	8	1800
91009	3	11	1000
91009	4	7	1000
91009	5	1	700
91010	1	4	14000
91010	2	8	3000
91010	3	1	1500
91010	4	11	1200
91010	5	7	600
91011	1	4	5000
91011	2	16	2000
91011	3	1	1000
91011	4	7	200
91011	5	11	150
91012	1	4	9000
91012	2	7	600
91012	3	16	500
91012	4	11	500
91012	5	1	500
91013	1	4	4000
91013	2	16	1000
91013	3	1	700
91013	4	7	600
91013	5	2	200
91014	1	4	4000
91014	2	7	500
91014	3	1	500
91014	4	16	500
91014	5	11	200
91015	1	11	600
91015	2	7	300
91015	3	88	 
91015	4	88	 
91015	5	88	 
91016	1	11	500
91016	2	7	200
91016	3	88	 
91016	4	88	 
91016	5	88	 
91017	1	4	25000
91017	2	1	1500
91017	3	7	1000
91017	4	11	800
91017	5	6	200
91019	1	4	40000
91019	2	12	4000
91019	3	7	2500
91019	4	11	2000
91019	5	10	1000
91020	1	4	12000
91020	2	1	1000
91020	3	7	1000
91020	4	8	800
91020	5	11	600
91021	1	4	5000
91021	2	1	1000
91021	3	16	300
91021	4	7	50
91021	5	11	-77
91022	1	11	2000
91022	2	7	300
91022	3	10	50
91022	4	8	50
91022	5	88	 
91024	1	4	5000
91024	2	16	2000
91024	3	8	1000
91024	4	7	1000
91024	5	11	1000
91025	1	4	14000
91025	2	7	1300
91025	3	11	1000
91025	4	8	300
91025	5	10	200
91026	1	4	10000
91026	2	11	200
91026	3	88	 
91026	4	88	 
91026	5	88	 
91027	1	4	6000
91027	2	1	1500
91027	3	7	1000
91027	4	11	700
91027	5	10	200
91028	1	4	18000
91028	2	7	1400
91028	3	11	700
91028	4	8	500
91028	5	10	150
91029	1	4	3000
91029	2	8	600
91029	3	7	500
91029	4	11	500
91029	5	88	 
91030	1	4	10000
91030	2	11	1000
91030	3	1	700
91030	4	7	500
91030	5	8	300
91031	1	4	6000
91031	2	1	800
91031	3	7	600
91031	4	11	500
91031	5	8	100
91032	1	4	5000
91032	2	7	600
91032	3	11	400
91032	4	1	300
91032	5	8	100
91033	1	4	600
91033	2	7	400
91033	3	11	300
91033	4	88	 
91033	5	88	 
91036	1	11	500
91036	2	8	100
91036	3	88	 
91036	4	88	 
91036	5	88	 
91037	1	4	5000
91037	2	7	800
91037	3	11	150
91037	4	8	100
91037	5	88	 
91039	1	4	80000
91039	2	1	1000
91039	3	8	2000
91039	4	7	1000
91039	5	11	300
91041	1	4	8000
91041	2	1	500
91041	3	7	300
91041	4	11	250
91041	5	10	200
91042	1	4	4500
91042	2	7	1000
91042	3	11	180
91042	4	8	100
91042	5	88	 
91045	1	11	1200
91045	2	1	800
91045	3	7	400
91045	4	88	 
91045	5	88	 
91046	1	4	17000
91046	2	11	4200
91046	3	13	1000
91046	4	10	500
91046	5	7	400
91047	1	14	54000
91047	2	4	13000
91047	3	12	3000
91047	4	7	1000
91047	5	10	500
91048	1	4	10000
91048	2	1	3000
91048	3	14	10000
91048	4	12	3000
91048	5	13	1500
91049	1	4	5000
91049	2	16	1000
91049	3	7	800
91049	4	1	1000
91049	5	10	200
91050	1	7	1500
91050	2	8	300
91050	3	11	200
91050	4	88	 
91050	5	88	 
91052	1	4	5000
91052	2	7	1500
91052	3	11	500
91052	4	10	300
91052	5	8	-77
91053	1	4	60000
91053	2	1	3500
91053	3	7	10000
91053	4	11	4000
91053	5	10	400
91056	1	4	25000
91056	2	11	2500
91056	3	7	1500
91056	4	8	700
91056	5	88	 
91057	1	4	5000
91057	2	1	2000
91057	3	7	500
91057	4	10	100
91057	5	8	100
91061	1	4	5000
91061	2	7	600
91061	3	11	400
91061	4	1	400
91061	5	8	100
91062	1	4	12000
91062	2	11	500
91062	3	16	500
91062	4	8	100
91062	5	88	 
91064	1	4	2000
91064	2	7	500
91064	3	11	300
91064	4	88	 
91064	5	88	 
91070	1	4	2000
91070	2	1	1500
91070	3	7	200
91070	4	10	200
91070	5	11	100
91071	1	4	11000
91071	2	11	1500
91071	3	7	600
91071	4	8	500
91071	5	6	200
101001	1	7	600
101001	2	11	200
101001	3	88	 
101001	4	88	 
101001	5	88	 
101004	1	4	7000
101004	2	16	3000
101004	3	11	2000
101004	4	7	1700
101004	5	1	500
101005	1	4	15000
101005	2	14	8000
101005	3	8	5000
101005	4	1	1000
101005	5	12	500
101010	1	4	8000
101010	2	11	3000
101010	3	8	1600
101010	4	7	1000
101010	5	1	400
101011	1	4	10000
101011	2	1	2000
101011	3	7	1500
101011	4	5	700
101011	5	8	500
101013	1	4	48000
101013	2	8	5200
101013	3	12	4900
101013	4	16	4200
101013	5	1	4000
101014	1	 	 
101014	2	 	 
101014	3	 	 
101014	4	 	 
101014	5	 	 
101015	1	14	5000
101015	2	8	3000
101015	3	7	3000
101015	4	12	1000
101015	5	1	1000
101016	1	4	50000
101016	2	7	9000
101016	3	12	5000
101016	4	11	3000
101016	5	1	2000
101017	1	3	80000
101017	2	8	15000
101017	3	1	8000
101017	4	12	6000
101017	5	16	5000
101018	1	4	10000
101018	2	11	3000
101018	3	8	2000
101018	4	7	1000
101018	5	1	500
101019	1	4	10000
101019	2	1	4000
101019	3	14	3000
101019	4	7	3000
101019	5	12	1500
101020	1	4	10000
101020	2	12	3000
101020	3	11	1500
101020	4	7	1200
101020	5	1	1000
101021	1	4	50000
101021	2	14	7500
101021	3	7	3500
101021	4	8	3000
101021	5	11	2800
101022	1	4	15000
101022	2	12	2000
101022	3	1	2000
101022	4	7	1000
101022	5	5	800
101023	1	7	3000
101023	2	13	200
101023	3	5	200
101023	4	11	100
101023	5	10	50
101024	1	7	300
101024	2	88	 
101024	3	88	 
101024	4	88	 
101024	5	88	 
101025	1	4	5000
101025	2	1	3000
101025	3	7	2500
101025	4	5	1000
101025	5	11	700
101026	1	4	12000
101026	2	11	2000
101026	3	7	1200
101026	4	8	1000
101026	5	88	 
101027	1	4	7000
101027	2	11	2000
101027	3	13	1500
101027	4	8	1000
101027	5	7	1000
101028	1	4	20000
101028	2	12	6000
101028	3	11	3000
101028	4	7	2000
101028	5	8	1000
101029	1	4	10000
101029	2	11	4000
101029	3	8	3000
101029	4	12	3000
101029	5	7	1200
101030	1	13	15000
101030	2	16	1500
101030	3	12	1500
101030	4	1	1000
101030	5	7	600
101031	1	4	3000
101031	2	1	2000
101031	3	12	2000
101031	4	7	800
101031	5	5	200
101034	1	4	10000
101034	2	11	2000
101034	3	1	1000
101034	4	7	1000
101034	5	13	700
101035	1	4	6000
101035	2	12	2600
101035	3	11	2000
101035	4	16	2000
101035	5	1	500
101036	1	4	22000
101036	2	13	2500
101036	3	8	2000
101036	4	11	1500
101036	5	12	1500
101037	1	4	15000
101037	2	12	5000
101037	3	1	800
101037	4	7	500
101037	5	11	300
101038	1	4	12000
101038	2	16	2000
101038	3	11	1000
101038	4	7	700
101038	5	8	500
101039	1	4	30000
101039	2	16	4000
101039	3	7	3800
101039	4	12	3000
101039	5	1	2000
101040	1	4	-77
101040	2	8	-77
101040	3	1	-77
101040	4	7	-77
101040	5	5	-77
101041	1	4	20000
101041	2	11	1500
101041	3	7	1500
101041	4	1	1000
101041	5	5	500
101042	1	4	3600
101042	2	7	720
101042	3	5	450
101042	4	11	320
101042	5	88	 
101043	1	4	15000
101043	2	11	2000
101043	3	7	1000
101043	4	1	600
101043	5	5	200
101044	1	4	17000
101044	2	7	2000
101044	3	11	1200
101044	4	1	500
101044	5	13	500
101045	1	1	800
101045	2	12	800
101045	3	11	600
101045	4	10	800
101045	5	8	200
101047	1	4	7000
101047	2	11	2000
101047	3	1	1000
101047	4	8	1000
101047	5	7	600
101048	1	4	4000
101048	2	11	5000
101048	3	8	4000
101048	4	7	1200
101048	5	1	600
101049	1	11	1400
101049	2	7	1000
101049	3	1	600
101049	4	16	500
101049	5	8	300
101050	1	1	4000
101050	2	8	2000
101050	3	11	1500
101050	4	12	1500
101050	5	7	700
101051	1	4	7000
101051	2	7	1300
101051	3	11	1200
101051	4	8	700
101051	5	1	500
101054	1	4	5000
101054	2	7	1200
101054	3	1	1000
101054	4	11	1000
101054	5	10	300
101064	1	4	5000
101064	2	8	3000
101064	3	16	2500
101064	4	11	2400
101064	5	12	2200
101067	1	4	15000
101067	2	11	2000
101067	3	1	700
101067	4	7	500
101067	5	8	400
101075	1	4	20000
101075	2	14	5000
101075	3	7	2000
101075	4	1	1000
101075	5	10	1000
101083	1	4	35000
101083	2	16	1000
101083	3	11	500
101083	4	7	300
101083	5	1	200
111001	1	4	7000
111001	2	1	1000
111001	3	11	900
111001	4	7	500
111001	5	5	300
111002	1	12	8000
111002	2	4	5000
111002	3	1	1000
111002	4	8	500
111002	5	13	500
111003	1	4	15000
111003	2	12	2300
111003	3	13	1200
111003	4	11	890
111003	5	1	670
111004	1	1	1000
111004	2	10	600
111004	3	7	400
111004	4	5	300
111004	5	13	300
111005	1	4	20000
111005	2	8	1000
111005	3	11	600
111005	4	1	500
111005	5	10	200
111006	1	4	35000
111006	2	12	3000
111006	3	1	2000
111006	4	7	1200
111006	5	11	1000
111008	1	4	7000
111008	2	12	1000
111008	3	11	680
111008	4	1	520
111008	5	10	360
111009	1	4	15000
111009	2	8	400
111009	3	1	400
111009	4	11	300
111009	5	7	300
111010	1	14	8000
111010	2	4	5000
111010	3	1	3000
111010	4	7	1500
111010	5	10	300
111011	1	4	8000
111011	2	1	470
111011	3	11	360
111011	4	7	350
111011	5	10	280
111012	1	4	15000
111012	2	12	5000
111012	3	1	2000
111012	4	11	1000
111012	5	7	700
111013	1	4	30000
111013	2	14	10000
111013	3	7	5000
111013	4	12	2000
111013	5	1	2000
111014	1	3	300000
111014	2	4	15000
111014	3	1	10000
111014	4	8	7000
111014	5	88	 
111015	1	4	20000
111015	2	14	18000
111015	3	8	1200
111015	4	7	4000
111015	5	12	3000
111016	1	4	3000
111016	2	12	1200
111016	3	1	400
111016	4	11	300
111016	5	8	250
111017	1	4	14000
111017	2	12	500
111017	3	1	900
111017	4	7	500
111017	5	5	200
111018	1	4	20000
111018	2	14	7000
111018	3	12	3000
111018	4	11	1500
111018	5	13	700
111019	1	14	15000
111019	2	4	14000
111019	3	12	5000
111019	4	1	2000
111019	5	7	1000
111021	1	4	10000
111021	2	12	3000
111021	3	1	1000
111021	4	7	500
111021	5	5	200
111022	1	4	10000
111022	2	12	2000
111022	3	8	900
111022	4	11	600
111022	5	1	500
111025	1	4	7000
111025	2	12	2100
111025	3	16	1200
111025	4	13	700
111025	5	1	430
111027	1	4	25000
111027	2	12	4000
111027	3	1	3000
111027	4	7	2000
111027	5	10	1200
111028	1	4	9700
111028	2	12	1800
111028	3	11	1200
111028	4	1	460
111028	5	7	450
111030	1	4	4000
111030	2	12	3000
111030	3	1	1500
111030	4	7	300
111030	5	5	200
111031	1	1	5000
111031	2	4	12000
111031	3	8	4000
111031	4	12	500
111031	5	11	800
111032	1	4	35000
111032	2	1	5000
111032	3	12	4000
111032	4	7	4500
111032	5	10	1000
111033	1	4	30000
111033	2	14	10000
111033	3	8	5000
111033	4	16	4000
111033	5	12	2500
111034	1	4	15000
111034	2	14	7000
111034	3	16	6000
111034	4	7	4000
111034	5	1	3000
111035	1	4	32000
111035	2	14	12000
111035	3	7	8000
111035	4	12	3800
111035	5	1	2500
111036	1	4	25000
111036	2	12	3000
111036	3	16	2500
111036	4	1	2000
111036	5	7	1000
111038	1	4	5000
111038	2	7	3000
111038	3	12	3000
111038	4	1	2000
111038	5	10	500
111039	1	4	12000
111039	2	12	3000
111039	3	7	2000
111039	4	10	1200
111039	5	1	1000
111040	1	4	9000
111040	2	14	7000
111040	3	12	2000
111040	4	11	1500
111040	5	8	1240
111042	1	4	20000
111042	2	8	2000
111042	3	1	600
111042	4	13	500
111042	5	7	300
111043	1	4	7000
111043	2	11	3200
111043	3	12	2300
111043	4	7	2200
111043	5	8	1800
111044	1	4	23000
111044	2	12	5000
111044	3	11	4000
111044	4	7	3600
111044	5	13	2000
111045	1	4	1200
111045	2	16	3500
111045	3	12	3000
111045	4	1	2000
111045	5	7	1500
111047	1	4	11000
111047	2	7	7000
111047	3	12	6500
111047	4	11	1500
111047	5	1	900
111048	1	4	5000
111048	2	12	1800
111048	3	1	580
111048	4	7	400
111048	5	10	350
111050	1	4	6000
111050	2	12	3000
111050	3	88	 
111050	4	88	 
111050	5	88	 
111057	1	14	20000
111057	2	4	9000
111057	3	10	1500
111057	4	7	1000
111057	5	1	800
111065	1	4	10000
111065	2	1	6000
111065	3	16	4000
111065	4	12	1700
111065	5	13	1600
111069	1	4	22000
111069	2	8	15000
111069	3	12	4500
111069	4	1	3000
111069	5	7	1000
111086	1	4	34000
111086	2	8	10000
111086	3	7	3000
111086	4	1	2000
111086	5	11	1000
111109	1	4	7000
111109	2	1	680
111109	3	11	500
111109	4	10	430
111109	5	7	320
111111	1	1	700
111111	2	7	650
111111	3	11	500
111111	4	10	320
111111	5	8	200
111119	1	4	2000
111119	2	88	 
111119	3	88	 
111119	4	88	 
111119	5	88	 
121001	1	4	35000
121001	2	14	8000
121001	3	7	6000
121001	4	12	3000
121001	5	1	2000
121003	1	4	15000
121003	2	14	10000
121003	3	12	3500
121003	4	1	2000
121003	5	7	2000
121004	1	4	25000
121004	2	12	3000
121004	3	8	2000
121004	4	1	800
121004	5	7	500
121005	1	16	30000
121005	2	4	22000
121005	3	8	50000
121005	4	12	4000
121005	5	1	2000
121006	1	11	700
121006	2	10	500
121006	3	5	300
121006	4	1	200
121006	5	8	100
121007	1	4	15000
121007	2	12	2000
121007	3	1	2000
121007	4	13	2000
121007	5	7	1000
121009	1	4	20000
121009	2	14	7000
121009	3	12	1500
121009	4	8	500
121009	5	1	300
121011	1	4	15000
121011	2	12	2000
121011	3	7	1000
121011	4	1	500
121011	5	5	300
121012	1	4	10000
121012	2	12	3500
121012	3	7	3000
121012	4	1	1500
121012	5	10	600
121013	1	4	10000
121013	2	12	3000
121013	3	11	2000
121013	4	13	500
121013	5	10	400
121014	1	4	10000
121014	2	16	5000
121014	3	8	4000
121014	4	11	3000
121014	5	12	2000
121019	1	4	30000
121019	2	8	1000
121019	3	11	500
121019	4	1	500
121019	5	13	400
121020	1	4	3000
121020	2	1	2000
121020	3	7	1000
121020	4	10	500
121020	5	5	200
121021	1	4	12000
121021	2	8	3000
121021	3	1	2000
121021	4	7	2000
121021	5	5	500
121022	1	4	42000
121022	2	12	3500
121022	3	7	3000
121022	4	11	2000
121022	5	1	1000
121023	1	4	13000
121023	2	8	5400
121023	3	14	2100
121023	4	12	1700
121023	5	1	750
121025	1	4	8000
121025	2	12	2100
121025	3	13	1600
121025	4	7	1450
121025	5	1	670
121028	1	4	10000
121028	2	7	2000
121028	3	1	1000
121028	4	5	800
121028	5	10	500
121030	1	4	15000
121030	2	8	5000
121030	3	7	4000
121030	4	12	1500
121030	5	1	1000
121031	1	4	60000
121031	2	14	9000
121031	3	1	5000
121031	4	12	3000
121031	5	8	1000
121032	1	4	40000
121032	2	12	3000
121032	3	8	2000
121032	4	1	2000
121032	5	7	1500
121033	1	12	1300
121033	2	1	1000
121033	3	8	1000
121033	4	10	600
121033	5	7	600
121034	1	4	10000
121034	2	1	2000
121034	3	12	1600
121034	4	13	1500
121034	5	8	600
121035	1	4	45000
121035	2	7	2000
121035	3	13	1500
121035	4	11	800
121035	5	10	300
121036	1	4	25000
121036	2	16	10000
121036	3	14	5000
121036	4	7	2500
121036	5	12	1500
121037	1	4	14000
121037	2	12	2000
121037	3	7	1200
121037	4	1	500
121037	5	10	200
121038	1	4	15000
121038	2	1	5500
121038	3	12	3000
121038	4	13	2500
121038	5	5	700
121039	1	8	1200
121039	2	1	1000
121039	3	11	1000
121039	4	7	1000
121039	5	10	200
121040	1	4	15000
121040	2	7	2500
121040	3	12	2000
121040	4	1	1000
121040	5	10	800
121041	1	4	3000
121041	2	1	1000
121041	3	7	700
121041	4	10	600
121041	5	8	500
121042	1	12	1500
121042	2	8	700
121042	3	11	700
121042	4	1	600
121042	5	7	500
121043	1	4	10000
121043	2	1	1000
121043	3	8	800
121043	4	10	300
121043	5	7	200
121044	1	4	4000
121044	2	1	1000
121044	3	5	700
121044	4	7	500
121044	5	10	200
121045	1	8	10000
121045	2	11	5000
121045	3	7	3500
121045	4	4	3500
121045	5	12	2200
121047	1	12	3000
121047	2	8	2000
121047	3	1	1000
121047	4	5	400
121047	5	11	400
121048	1	4	18000
121048	2	1	1000
121048	3	8	700
121048	4	16	700
121048	5	7	500
121049	1	4	12000
121049	2	16	10000
121049	3	8	5000
121049	4	1	2000
121049	5	12	1500
121050	1	4	20000
121050	2	12	2000
121050	3	1	1000
121050	4	8	300
121050	5	7	300
121052	1	4	10000
121052	2	12	5000
121052	3	11	2000
121052	4	13	700
121052	5	1	2000
121057	1	14	12000
121057	2	12	4500
121057	3	1	2000
121057	4	13	1500
121057	5	7	1000
121061	1	12	4000
121061	2	14	4000
121061	3	13	1600
121061	4	1	1200
121061	5	7	1000
121063	1	4	30000
121063	2	12	3000
121063	3	11	2000
121063	4	7	2000
121063	5	16	1000
121074	1	4	8000
121074	2	7	1000
121074	3	10	400
121074	4	1	300
121074	5	11	200
121088	1	4	60000
121088	2	8	3000
121088	3	14	2500
121088	4	1	2000
121088	5	7	1800
121094	1	4	14000
121094	2	16	8000
121094	3	8	3000
121094	4	11	2000
121094	5	12	1200
121109	1	4	13000
121109	2	7	500
121109	3	10	300
121109	4	11	200
121109	5	88	 
121124	1	4	20000
121124	2	1	2500
121124	3	7	700
121124	4	5	400
121124	5	10	300
131001	1	4	15000
131001	2	11	7000
131001	3	12	3000
131001	4	7	2500
131001	5	14	2500
131002	1	4	15000
131002	2	1	800
131002	3	11	500
131002	4	7	500
131002	5	5	400
131004	1	4	24000
131004	2	12	6000
131004	3	8	5000
131004	4	7	4000
131004	5	1	2000
131005	1	4	14000
131005	2	16	4000
131005	3	7	3000
131005	4	13	2000
131005	5	14	2000
131006	1	4	7000
131006	2	8	3000
131006	3	16	2000
131006	4	12	1000
131006	5	7	1000
131007	1	4	50000
131007	2	16	20000
131007	3	14	18000
131007	4	7	15000
131007	5	1	9000
131008	1	4	18000
131008	2	12	5000
131008	3	16	4500
131008	4	7	4000
131008	5	8	2500
131009	1	4	10000
131009	2	5	4000
131009	3	7	1000
131009	4	14	7000
131009	5	10	2000
131010	1	4	50000
131010	2	8	45000
131010	3	14	30000
131010	4	1	10000
131010	5	7	10000
131011	1	4	5000
131011	2	7	800
131011	3	1	400
131011	4	5	200
131011	5	10	200
131012	1	4	40000
131012	2	7	10000
131012	3	14	3000
131012	4	8	1000
131012	5	12	500
131013	1	4	30000
131013	2	14	14000
131013	3	1	5000
131013	4	7	3000
131013	5	12	2000
131014	1	4	12000
131014	2	14	7000
131014	3	12	4000
131014	4	7	3000
131014	5	11	3000
131017	1	4	30000
131017	2	14	22000
131017	3	7	7000
131017	4	11	5000
131017	5	8	3500
131019	1	4	40000
131019	2	14	12000
131019	3	8	7000
131019	4	12	4500
131019	5	1	4500
131020	1	4	15000
131020	2	5	2000
131020	3	12	1500
131020	4	7	1000
131020	5	1	800
131021	1	4	1000
