FORMNO	CHILDID	SUPPRGID	SUPKIND	SUPWHO	SUPSTRT	SUPEND	SUPFREQ	SUPRID	SUPEXP	SUPIMP1	SUPIMP2
R2INDX	ET060056	1	4	15	1998	99	4	80	5	1	2
R2INDX	ET060056	2	5	13	1998	99	4	80	5	1	2
R2INDX	ET060056	3	1	5	1998	99	4	80	5	1	2
R2INDX	ET060056	4	9	6	1993	99	6	80	5	5	77
R2INDX	ET060058	1	9	6	1995	99	4	80	4	5	77
R2INDX	ET060059	1	4	15	1993	99	1	1	2	1	2
R2INDX	ET060059	2	9	6	1993	99	6	80	4	5	77
R2INDX	ET060059	3	1	5	1993	99	6	80	4	8	77
R2INDX	ET060060	1	5	5	1993	99	1	1	5	1	2
R2INDX	ET060060	2	1	5	1993	99	6	80	5	1	77
R2INDX	ET060060	3	9	6	1993	99	6	80	5	5	77
R2INDX	ET060061	1	4	15	1993	1999	4	1	5	1	77
R2INDX	ET060061	2	4	15	1994	1999	4	1	5	1	77
R2INDX	ET060061	3	4	15	1996	1999	4	1	5	1	77
R2INDX	ET060061	4	4	25	1997	1999	4	1	5	1	77
R2INDX	ET060061	5	4	25	1998	1999	4	1	5	1	77
R2INDX	ET060062	1	4	11	1998	1999	5	80	2	2	77
R2INDX	ET060064	1	7	6	1993	99	5	80	5	3	77
R2INDX	ET060064	2	8	6	1993	99	5	80	5	3	77
R2INDX	ET060064	3	5	5	1998	99	5	80	4	1	2
R2INDX	ET060064	4	9	6	1993	99	4	80	5	5	77
R2INDX	ET060065	1	5	15	1998	99	4	80	5	1	2
R2INDX	ET060065	2	4	15	1998	99	4	80	5	1	2
R2INDX	ET060065	3	8	6	1994	99	5	2	4	3	77
R2INDX	ET060065	4	5	5	1996	99	4	1	5	1	2
R2INDX	ET060067	1	14	28	1999	1999	5	80	3	1	77
R2INDX	ET060070	1	4	25	1997	1997	2	80	2	1	2
R2INDX	ET060071	1	4	11	1998	1999	5	80	2	2	77
R2INDX	ET060073	1	3	25	1998	99	2	80	4	1	2
R2INDX	ET060073	2	4	11	1996	1996	2	80	4	1	2
R2INDX	ET060073	3	4	11	1995	1995	2	80	4	1	2
R2INDX	ET060074	1	4	25	1994	99	5	80	4	2	77
R2INDX	ET060076	1	4	25	1995	99	5	80	2	2	77
R2INDX	ET060077	1	3	25	1997	1997	2	80	2	1	2
R2INDX	ET060081	1	4	25	1994	99	5	80	4	1	2
R2INDX	ET060082	1	4	25	1994	99	5	80	3	1	77
R2INDX	ET060083	1	4	25	1998	99	5	80	3	2	77
R2INDX	ET060083	2	4	25	1997	1997	5	80	4	2	77
R2INDX	ET060084	1	1	1	1996	1999	4	1	5	1	77
R2INDX	ET060084	2	1	1	1995	1999	4	1	5	1	77
R2INDX	ET060084	3	1	1	1994	1999	4	1	5	1	77
R2INDX	ET060086	1	4	25	1999	99	4	80	4	1	7
R2INDX	ET060086	2	9	6	1994	99	4	8	4	5	77
R2INDX	ET060087	1	4	25	1998	99	5	80	3	2	77
R2INDX	ET060088	1	1	5	1993	99	4	80	4	2	77
R2INDX	ET060088	2	9	6	1993	99	6	80	4	5	77
R2INDX	ET060089	1	1	1	1998	1999	5	80	4	2	77
R2INDX	ET060091	1	4	25	1997	1998	5	1	2	2	77
R2INDX	ET060092	1	3	25	1997	1997	1	1	2	1	2
R2INDX	ET060092	2	4	25	1996	1996	2	1	4	1	2
R2INDX	ET060093	1	4	25	1997	1997	5	80	3	2	77
R2INDX	ET060093	2	4	25	1996	1996	5	80	3	1	77
R2INDX	ET060093	3	4	25	1995	1995	5	80	3	2	77
R2INDX	ET060094	1	4	25	1996	1996	5	80	3	2	77
R2INDX	ET060094	2	4	25	1996	1996	5	80	3	2	77
R2INDX	ET060097	1	4	5	1995	1996	4	1	2	1	3
R2INDX	ET060097	2	9	6	1997	99	6	80	4	3	5
R2INDX	ET060097	3	8	6	1997	99	6	2	4	3	2
R2INDX	ET060098	1	14	99	1995	1994	4	1	5	1	77
R2INDX	ET060098	2	1	99	1996	1999	4	1	5	1	77
R2INDX	ET060098	3	14	99	1997	1994	4	1	5	1	77
R2INDX	ET060099	1	8	6	1995	99	6	80	4	5	77
R2INDX	ET060099	2	4	5	1997	99	6	80	4	2	77
R2INDX	ET060099	3	14	10	1998	99	4	0	4	1	2
R2INDX	ET060100	1	4	15	1994	1997	4	1	2	9	77
R2INDX	ET060100	2	15	77	1994	99	7	80	5	5	77
R2INDX	ET060100	3	9	6	1994	99	6	80	4	5	77
R2INDX	ET070001	1	4	25	1998	1998	2	80	4	1	2
R2INDX	ET070001	2	4	11	1997	1997	2	80	4	1	2
R2INDX	ET070001	3	4	25	1995	1995	2	80	4	1	2
R2INDX	ET070002	1	4	30	1997	1998	5	1	4	2	77
R2INDX	ET070003	1	4	25	1998	1999	6	80	5	1	2
R2INDX	ET070003	2	4	11	1997	1998	5	80	4	2	1
R2INDX	ET070005	1	4	25	1998	99	4	80	4	1	2
R2INDX	ET070005	2	8	6	1999	99	4	2	5	3	77
R2INDX	ET070006	1	4	25	1998	99	4	1	4	2	1
R2INDX	ET070007	1	15	11	1998	1998	1	80	4	5	77
R2INDX	ET070007	2	8	9	1999	99	6	80	4	3	77
R2INDX	ET070008	1	4	25	1994	1998	4	80	2	2	7
R2INDX	ET070009	1	4	11	1998	1998	4	80	4	1	2
R2INDX	ET070010	1	14	29	1997	1999	77	1	5	2	77
R2INDX	ET070010	2	14	29	1995	1999	77	1	5	1	2
R2INDX	ET070010	3	14	25	1994	1999	4	1	5	1	77
R2INDX	ET070010	4	14	25	1993	1999	4	1	5	1	77
R2INDX	ET070011	1	5	29	1998	99	4	1	4	9	77
R2INDX	ET070012	1	4	25	1997	99	4	80	4	1	77
R2INDX	ET070013	1	4	29	1995	1996	6	80	5	3	5
R2INDX	ET070014	1	14	29	1998	99	77	4	4	1	2
R2INDX	ET070015	1	14	29	1993	99	4	80	5	1	77
R2INDX	ET070015	2	14	25	1998	99	4	80	5	1	77
R2INDX	ET070016	1	4	25	1998	99	4	80	4	1	2
R2INDX	ET070016	2	5	15	1997	99	4	80	5	1	2
R2INDX	ET070016	3	8	6	1993	99	4	2	4	3	77
R2INDX	ET070016	4	5	13	1998	99	4	80	4	1	2
R2INDX	ET070017	1	4	30	1997	1998	5	80	4	2	77
R2INDX	ET070018	1	4	30	1994	1995	5	80	4	2	77
R2INDX	ET070019	1	4	25	1997	99	4	80	4	1	2
R2INDX	ET070019	2	8	6	1993	99	4	80	4	77	77
R2INDX	ET070019	3	11	6	1993	99	4	80	4	77	77
R2INDX	ET070020	1	4	25	1996	1997	4	80	4	2	1
R2INDX	ET070021	1	4	25	1998	99	4	80	4	1	2
R2INDX	ET070021	2	5	13	1998	99	4	80	4	1	2
R2INDX	ET070021	3	8	6	1993	99	4	80	4	3	77
R2INDX	ET070022	1	4	30	1997	1998	5	80	2	2	77
R2INDX	ET070023	1	1	5	1993	99	4	80	4	2	77
R2INDX	ET070023	2	7	6	1993	99	6	80	4	5	77
R2INDX	ET070023	3	9	6	1993	99	6	80	4	5	77
R2INDX	ET070023	4	11	6	1993	99	6	80	4	5	77
R2INDX	ET070023	5	4	25	1998	99	4	80	5	1	2
R2INDX	ET070024	1	14	29	1993	99	4	80	4	1	77
R2INDX	ET070025	1	15	25	1997	1997	4	80	1	5	77
R2INDX	ET070026	1	4	25	1997	99	4	80	4	1	2
R2INDX	ET070026	2	5	13	1995	99	4	80	4	1	2
R2INDX	ET070026	3	11	6	1997	99	4	80	1	3	77
R2INDX	ET070026	4	8	6	1993	99	77	80	5	3	5
R2INDX	ET070027	1	4	25	1997	1997	4	80	2	2	77
R2INDX	ET070028	1	4	25	1998	99	4	80	5	1	2
R2INDX	ET070028	2	7	6	1993	99	5	80	4	5	77
R2INDX	ET070029	1	14	30	1995	1999	4	1	5	1	77
R2INDX	ET070030	1	7	15	1995	99	6	80	5	5	77
R2INDX	ET070031	1	4	25	1997	1998	4	80	2	3	2
R2INDX	ET070033	1	4	25	1998	99	6	80	4	2	3
R2INDX	ET070034	1	4	25	1997	1997	3	80	4	2	1
R2INDX	ET070035	1	4	25	1998	99	5	80	1	1	2
R2INDX	ET070035	2	4	29	1997	1997	6	80	1	2	1
R2INDX	ET070035	3	4	30	1996	1996	6	80	1	1	2
R2INDX	ET070036	1	4	25	1997	1997	2	80	4	1	2
R2INDX	ET070036	2	4	11	1995	1995	1	80	4	1	2
R2INDX	ET070036	3	4	29	1993	1993	1	80	4	1	2
R2INDX	ET070037	1	15	11	1996	99	4	80	4	1	77
R2INDX	ET070038	1	4	25	1998	1998	4	1	5	1	2
R2INDX	ET070039	1	4	25	1998	99	4	2	4	1	2
R2INDX	ET070040	1	4	25	1997	99	6	80	4	1	5
R2INDX	ET070042	1	5	15	1997	99	6	80	4	1	2
R2INDX	ET070042	2	6	6	1993	99	5	2	4	3	77
R2INDX	ET070043	1	14	6	1999	1999	4	80	2	5	1
R2INDX	ET070043	2	15	15	1997	99	4	2	3	1	77
R2INDX	ET070044	1	8	6	1993	99	6	80	4	3	77
R2INDX	ET070044	2	5	25	1998	99	1	80	4	1	77
R2INDX	ET070045	1	4	25	1997	1998	5	1	2	1	2
R2INDX	ET070046	1	4	25	1998	1998	5	80	4	2	77
R2INDX	ET070046	2	10	5	1998	1998	4	1	4	4	77
R2INDX	ET070047	1	14	29	1995	1999	4	80	5	1	77
R2INDX	ET070047	2	14	30	1997	1999	4	80	5	1	77
R2INDX	ET070048	1	4	25	1997	99	4	80	4	1	2
R2INDX	ET070048	2	5	15	1998	99	4	80	4	1	2
R2INDX	ET070048	3	11	6	1997	99	5	2	4	3	77
R2INDX	ET070048	4	8	6	1997	99	99	2	4	3	77
R2INDX	ET070049	1	4	30	1996	1996	5	80	4	2	1
R2INDX	ET070049	2	4	29	1995	1995	4	80	4	2	1
R2INDX	ET070049	3	15	29	1997	1997	4	80	4	5	77
R2INDX	ET070050	1	1	1	1998	99	4	80	3	2	1
R2INDX	ET070050	2	4	25	1997	1997	6	80	3	1	2
R2INDX	ET070051	1	1	5	1994	99	6	80	5	1	2
R2INDX	ET070051	2	4	11	1994	1995	5	80	4	2	3
R2INDX	ET070052	1	4	25	1998	1999	4	1	5	1	2
R2INDX	ET070052	2	14	25	1997	1999	77	1	5	1	2
R2INDX	ET070052	3	14	25	1996	1999	4	1	5	1	77
R2INDX	ET070052	4	14	29	1995	1999	4	1	5	1	77
R2INDX	ET070052	5	14	29	1994	1999	4	1	5	1	77
R2INDX	ET070053	1	4	25	1998	99	6	80	4	1	3
R2INDX	ET070054	1	14	11	1995	1995	1	80	4	1	2
R2INDX	ET070055	1	4	25	1998	1998	2	80	4	1	2
R2INDX	ET070055	2	4	25	1997	1997	2	80	4	1	2
R2INDX	ET070055	3	4	29	1996	1996	1	80	4	1	2
R2INDX	ET070055	4	4	29	1995	1995	1	80	4	1	2
R2INDX	ET070056	1	4	5	1998	1999	5	80	4	1	2
R2INDX	ET070056	2	5	25	1998	99	5	80	4	1	2
R2INDX	ET070057	1	4	25	1998	99	4	80	5	1	2
R2INDX	ET070057	2	5	25	1998	99	4	80	5	1	2
R2INDX	ET070057	3	8	6	1993	99	4	80	4	3	77
R2INDX	ET070059	1	4	25	1998	1998	5	80	4	1	2
R2INDX	ET070059	2	4	29	1997	1997	5	80	4	1	2
R2INDX	ET070060	1	5	25	1998	99	4	80	5	1	2
R2INDX	ET070060	2	8	6	1998	99	4	80	5	1	2
R2INDX	ET070060	3	4	25	1998	99	4	80	5	1	2
R2INDX	ET070061	1	4	25	1997	1997	3	80	4	1	3
R2INDX	ET070062	1	4	29	1998	99	6	80	4	1	2
R2INDX	ET070062	2	4	5	1997	1998	6	80	4	2	1
R2INDX	ET070062	3	4	13	1996	1997	6	80	4	2	1
R2INDX	ET070062	4	4	30	1995	1996	6	80	4	2	1
R2INDX	ET070063	1	14	29	1993	1999	4	80	5	1	77
R2INDX	ET070063	2	14	29	1994	1999	4	80	5	1	77
R2INDX	ET070063	3	14	25	1996	1999	4	80	5	1	77
R2INDX	ET070063	4	14	25	1998	1999	4	80	5	1	77
R2INDX	ET070064	1	4	25	1998	1998	5	80	4	1	2
R2INDX	ET070065	1	14	15	1997	1998	7	80	4	2	77
R2INDX	ET070066	1	14	25	1993	1999	4	80	5	1	77
R2INDX	ET070066	2	14	25	1994	1999	4	80	5	1	77
R2INDX	ET070066	3	14	7	1995	1999	4	80	5	1	77
R2INDX	ET070066	4	14	7	1996	1999	4	80	5	1	77
R2INDX	ET070066	5	14	29	1997	1999	4	80	5	1	77
R2INDX	ET070067	1	4	25	1993	1995	5	80	4	2	77
R2INDX	ET070067	2	4	30	1995	1998	5	80	4	2	77
R2INDX	ET070068	1	14	25	1993	1999	4	80	5	1	77
R2INDX	ET070068	2	14	29	1998	1999	4	80	5	1	77
R2INDX	ET070069	1	4	25	1998	99	4	80	4	1	2
R2INDX	ET070069	2	5	13	1998	99	4	80	4	1	2
R2INDX	ET070069	3	9	6	1993	99	4	80	4	3	77
R2INDX	ET070069	4	5	25	1998	99	4	80	4	1	2
R2INDX	ET070071	1	15	29	1999	99	1	80	3	5	77
R2INDX	ET070071	2	8	6	1999	99	5	80	5	3	77
R2INDX	ET070072	1	15	29	1998	1999	1	80	3	9	77
R2INDX	ET070073	1	4	30	1997	1996	5	80	4	2	77
R2INDX	ET070073	2	4	25	1996	1998	5	80	4	2	77
R2INDX	ET070075	1	14	25	1994	1999	4	80	5	1	77
R2INDX	ET070075	2	14	29	1997	1999	4	80	5	1	77
R2INDX	ET070076	1	4	25	1998	1998	3	80	4	1	2
R2INDX	ET070076	2	4	25	1997	1997	2	80	4	1	2
R2INDX	ET070076	3	4	29	1995	1997	2	80	4	1	2
R2INDX	ET070077	1	15	29	1998	99	1	80	3	5	77
R2INDX	ET070079	1	4	25	1998	1998	6	80	4	1	2
R2INDX	ET070079	2	4	11	1995	1995	1	80	4	1	2
R2INDX	ET070080	1	4	25	1998	1998	6	80	4	1	2
R2INDX	ET070081	1	15	29	1997	99	7	80	5	5	77
R2INDX	ET070083	1	14	29	1994	1999	5	80	5	2	1
R2INDX	ET070083	2	14	25	1996	1999	5	80	5	1	77
R2INDX	ET070084	1	4	11	1996	1997	6	80	3	1	2
R2INDX	ET070085	1	4	25	1998	99	4	80	4	1	2
R2INDX	ET070085	2	4	11	1997	1998	6	80	4	2	3
R2INDX	ET070085	3	4	29	1996	1997	4	80	3	1	2
R2INDX	ET070087	1	4	25	1995	99	1	80	3	1	2
R2INDX	ET070088	1	14	10	1999	1999	77	6	5	1	2
R2INDX	ET070088	2	4	24	1995	1999	77	1	5	1	2
R2INDX	ET070088	3	14	25	1994	1999	4	1	5	1	77
R2INDX	ET070088	4	14	25	1993	1999	4	1	5	1	77
R2INDX	ET070089	1	4	25	1998	1998	2	80	4	1	2
R2INDX	ET070089	2	4	11	1996	1996	1	80	4	1	2
R2INDX	ET070090	1	4	99	1999	99	6	80	4	1	7
R2INDX	ET070091	1	14	29	1994	1999	4	80	5	1	77
R2INDX	ET070091	2	14	25	1996	1999	4	80	5	1	77
R2INDX	ET070092	1	4	25	1997	1997	4	2	4	2	1
R2INDX	ET070094	1	4	25	1998	99	4	80	4	1	3
R2INDX	ET070094	2	4	29	1997	1997	4	80	2	2	77
R2INDX	ET070095	1	4	25	1998	99	6	80	4	1	2
R2INDX	ET070095	2	4	29	1997	1998	6	1	4	1	1
R2INDX	ET070095	3	4	11	1996	1997	6	1	4	1	2
R2INDX	ET070096	1	14	30	1994	1999	4	80	5	1	77
R2INDX	ET070096	2	14	25	1997	1999	4	80	5	1	77
R2INDX	ET070097	1	4	30	1998	99	5	80	3	99	99
R2INDX	ET070097	2	8	6	1997	99	4	80	4	3	77
R2INDX	ET070097	3	7	6	1995	99	6	80	5	3	77
R2INDX	ET070098	1	4	29	1993	1995	5	80	4	2	1
R2INDX	ET070098	2	4	29	1996	1997	5	80	4	2	1
R2INDX	ET070098	3	4	25	1998	1998	3	80	4	2	1
R2INDX	ET070099	1	4	25	1997	1997	3	80	4	1	2
R2INDX	ET070099	2	4	11	1996	1996	2	80	4	1	1
R2INDX	ET070099	3	4	29	1994	1995	2	80	4	1	2
R2INDX	ET070100	1	13	5	1999	99	77	2	5	5	77
R2INDX	ET070100	2	15	25	1998	1998	77	80	2	9	77
R2INDX	ET080001	1	3	24	1998	99	5	80	4	2	1
R2INDX	ET080002	1	3	15	1998	99	6	80	4	2	77
R2INDX	ET080003	1	3	15	1998	99	6	80	4	2	77
R2INDX	ET080004	1	3	15	1998	99	6	80	4	2	5
R2INDX	ET080004	2	4	77	1995	1996	6	80	4	2	1
R2INDX	ET080005	1	5	15	1998	1998	4	80	2	8	77
R2INDX	ET080005	2	10	24	1999	99	4	80	5	2	8
R2INDX	ET080005	3	3	15	1998	99	5	80	5	2	77
R2INDX	ET080006	1	3	15	1999	1999	4	80	5	7	2
R2INDX	ET080007	1	3	77	1998	99	6	80	5	2	77
R2INDX	ET080008	1	3	15	1998	1999	6	80	2	1	2
R2INDX	ET080009	1	14	77	1994	1996	5	80	2	2	1
R2INDX	ET080009	2	3	77	1998	99	6	80	4	2	3
R2INDX	ET080010	1	3	15	1998	99	6	80	5	2	77
R2INDX	ET080012	1	3	15	1994	1995	6	80	5	1	2
R2INDX	ET080013	1	3	77	1998	99	6	80	4	2	1
R2INDX	ET080013	2	14	77	1995	1996	6	80	4	2	1
R2INDX	ET080014	1	3	77	1998	99	6	80	4	4	77
R2INDX	ET080014	2	5	77	1998	1998	4	80	4	4	77
R2INDX	ET080015	1	3	15	1998	99	6	80	5	2	77
R2INDX	ET080016	1	3	77	1998	99	6	80	4	2	4
R2INDX	ET080017	1	3	77	1998	99	6	80	4	2	77
R2INDX	ET080017	2	5	77	1998	1998	1	80	4	4	77
R2INDX	ET080018	1	3	15	1999	99	6	80	2	1	3
R2INDX	ET080018	2	4	77	1994	1995	6	80	2	1	5
R2INDX	ET080019	1	3	77	1998	99	6	80	4	2	4
R2INDX	ET080020	1	3	77	1998	99	6	80	4	2	77
R2INDX	ET080021	1	3	77	1998	99	6	80	5	4	2
R2INDX	ET080022	1	3	77	1998	99	5	80	5	2	8
R2INDX	ET080023	1	3	77	1998	99	6	80	5	2	77
R2INDX	ET080024	1	3	77	1998	99	6	80	4	2	4
R2INDX	ET080025	1	3	15	1998	99	6	80	4	2	5
R2INDX	ET080027	1	5	24	1998	1998	1	1	4	2	77
R2INDX	ET080027	2	3	15	1998	99	6	80	4	2	9
R2INDX	ET080028	1	3	77	1998	99	6	80	4	4	2
R2INDX	ET080029	1	3	77	1998	99	6	80	5	2	77
R2INDX	ET080030	1	3	15	1998	99	6	80	5	2	4
R2INDX	ET080031	1	3	15	1998	99	6	80	5	2	77
R2INDX	ET080032	1	3	15	1998	99	5	80	5	2	8
R2INDX	ET080033	1	3	77	1998	99	6	80	5	2	77
R2INDX	ET080034	1	4	77	1994	1995	6	80	4	2	77
R2INDX	ET080034	2	3	15	1998	99	6	80	5	2	9
R2INDX	ET080034	3	5	77	1998	1998	1	1	2	2	9
R2INDX	ET080035	1	14	77	1994	1995	77	80	3	2	77
R2INDX	ET080036	1	3	15	1998	99	6	80	4	2	77
R2INDX	ET080037	1	3	15	1999	99	6	80	4	2	4
R2INDX	ET080038	1	3	77	1998	99	6	80	4	2	77
R2INDX	ET080038	2	5	1	1998	1998	4	80	4	2	77
R2INDX	ET080039	1	3	15	1998	99	5	80	5	2	8
R2INDX	ET080040	1	1	24	1997	99	4	80	4	1	2
R2INDX	ET080040	2	3	15	1998	99	6	80	4	1	2
R2INDX	ET080040	3	1	24	1998	1998	4	80	4	2	77
R2INDX	ET080041	1	14	77	1995	1996	6	80	2	2	3
R2INDX	ET080041	2	3	77	1998	99	6	80	2	2	5
R2INDX	ET080042	1	3	77	1998	99	6	80	4	2	77
R2INDX	ET080042	2	5	77	1998	1998	4	80	4	4	77
R2INDX	ET080043	1	3	77	1998	99	6	80	5	2	77
R2INDX	ET080044	1	3	15	1998	99	6	80	5	2	77
R2INDX	ET080045	1	3	15	1998	99	6	80	4	2	1
R2INDX	ET080046	1	3	15	1998	99	5	80	5	2	8
R2INDX	ET080047	1	14	77	1995	1996	5	80	4	2	1
R2INDX	ET080047	2	3	77	1998	99	5	80	4	2	5
R2INDX	ET080048	1	5	13	1998	1998	1	1	2	2	77
R2INDX	ET080048	2	3	15	1998	99	6	80	1	2	77
R2INDX	ET080048	3	12	24	1997	1997	1	1	1	2	77
R2INDX	ET080049	1	5	24	1998	1999	4	80	5	2	77
R2INDX	ET080049	2	3	15	1998	99	5	80	5	2	8
R2INDX	ET080050	1	12	24	1996	1996	7	80	4	2	1
R2INDX	ET080050	2	3	15	1997	99	6	80	4	2	77
R2INDX	ET080051	1	3	77	1998	99	6	80	4	5	2
R2INDX	ET080052	1	5	24	1997	1998	1	1	1	2	77
R2INDX	ET080052	2	3	77	1998	99	2	80	4	2	9
R2INDX	ET080052	3	4	77	1995	1996	6	80	3	2	77
R2INDX	ET080053	1	3	77	1998	1999	6	80	4	2	77
R2INDX	ET080054	1	4	15	1996	1996	5	80	4	2	77
R2INDX	ET080054	2	3	77	1998	99	6	80	4	2	9
R2INDX	ET080055	1	3	15	1998	99	6	80	5	2	77
R2INDX	ET080056	1	3	15	1998	99	6	80	4	2	77
R2INDX	ET080057	1	3	77	1998	1999	6	80	4	2	77
R2INDX	ET080058	1	3	77	1998	99	5	80	5	2	4
R2INDX	ET080059	1	3	77	1998	1999	6	80	5	2	77
R2INDX	ET080060	1	12	24	1997	99	1	80	4	2	1
R2INDX	ET080060	2	3	15	1998	99	6	80	4	2	77
R2INDX	ET080061	1	12	24	1998	1998	4	80	5	2	3
R2INDX	ET080061	2	3	24	1998	99	6	80	4	2	77
R2INDX	ET080062	1	3	77	1998	1999	6	80	4	4	77
R2INDX	ET080063	1	14	77	1995	1996	6	80	4	2	1
R2INDX	ET080063	2	3	15	1998	99	6	80	4	2	5
R2INDX	ET080065	1	3	15	1998	99	6	80	4	1	2
R2INDX	ET080066	1	3	24	1998	99	6	80	5	2	77
R2INDX	ET080067	1	3	15	1998	99	6	80	2	2	4
R2INDX	ET080068	1	12	24	1995	1995	1	1	1	9	2
R2INDX	ET080068	2	14	77	1994	1994	6	80	4	2	3
R2INDX	ET080068	3	3	15	1998	99	6	80	4	5	2
R2INDX	ET080069	1	3	15	1998	99	6	80	4	2	77
R2INDX	ET080070	1	14	24	1993	1993	4	80	4	1	77
R2INDX	ET080070	2	3	24	1998	99	6	80	4	1	77
R2INDX	ET080071	1	3	77	1998	99	5	80	2	2	3
R2INDX	ET080072	1	3	77	1998	99	6	80	2	2	4
R2INDX	ET080073	1	3	15	1998	99	6	80	3	2	1
R2INDX	ET080074	1	3	15	1998	99	6	80	5	2	77
R2INDX	ET080075	1	3	15	1998	1999	6	80	2	1	2
R2INDX	ET080076	1	3	15	1998	1999	6	80	1	1	2
R2INDX	ET080078	1	3	15	1998	99	6	80	5	2	77
R2INDX	ET080079	1	3	15	1998	1999	6	80	2	1	2
R2INDX	ET080080	1	3	15	1998	1999	6	80	2	1	2
R2INDX	ET080081	1	3	1	1995	1996	6	80	1	1	2
R2INDX	ET080082	1	3	15	1998	1999	6	80	2	1	2
R2INDX	ET080083	1	3	15	1998	1999	6	80	1	1	2
R2INDX	ET080083	2	5	77	1998	1998	4	80	4	1	7
R2INDX	ET080084	1	3	15	1998	1999	6	80	1	2	4
R2INDX	ET080085	1	14	24	1997	99	5	80	4	2	1
R2INDX	ET080085	2	3	15	1998	99	6	80	4	2	1
R2INDX	ET080086	1	3	77	1998	99	6	80	5	2	4
R2INDX	ET080087	1	3	15	1998	99	6	80	3	2	9
R2INDX	ET080088	1	3	15	1998	99	6	80	4	2	77
R2INDX	ET080089	1	3	15	1998	1999	6	80	1	1	2
R2INDX	ET080089	2	5	77	1998	1998	4	80	1	1	7
R2INDX	ET080091	1	3	77	1998	99	6	80	5	2	4
R2INDX	ET080092	1	14	11	1994	1995	5	80	2	2	77
R2INDX	ET080092	2	5	24	1996	1996	1	1	4	2	77
R2INDX	ET080092	3	12	24	1996	1996	1	1	5	1	77
R2INDX	ET080092	4	3	15	1998	99	6	80	3	5	9
R2INDX	ET080093	1	3	15	1998	99	6	80	4	2	5
R2INDX	ET080093	2	14	77	1994	1995	6	80	4	2	1
R2INDX	ET080094	1	3	15	1998	99	6	80	5	2	77
R2INDX	ET080095	1	12	24	1997	99	1	80	4	2	1
R2INDX	ET080096	1	3	77	1998	99	6	80	5	2	77
R2INDX	ET080097	1	12	24	1996	1996	1	2	5	2	77
R2INDX	ET080097	2	3	15	1998	99	6	80	5	2	4
R2INDX	ET080098	1	14	77	1997	1997	6	80	4	2	1
R2INDX	ET080098	2	3	15	1998	99	6	80	4	2	1
R2INDX	ET080098	3	12	24	1997	99	1	80	4	2	1
R2INDX	ET080099	1	3	15	1998	99	6	80	5	2	77
R2INDX	ET080100	1	3	15	1998	99	6	80	4	2	1
R2INDX	ET090002	1	14	10	1995	1995	4	80	4	1	3
R2INDX	ET090002	2	14	8	1995	1995	4	80	2	2	5
R2INDX	ET090003	1	4	8	1995	1996	7	80	4	5	1
R2INDX	ET090003	2	14	9	1995	1996	6	80	4	1	4
R2INDX	ET090003	3	12	8	1997	1997	5	80	5	5	4
R2INDX	ET090004	1	4	8	1995	99	6	80	5	1	3
R2INDX	ET090004	2	5	13	1998	99	1	2	4	9	5
R2INDX	ET090005	1	14	8	1995	1996	6	80	5	1	2
R2INDX	ET090005	2	12	15	1998	1999	6	80	4	5	3
R2INDX	ET090007	1	14	8	1995	1995	6	80	4	1	2
R2INDX	ET090008	1	14	8	1995	1996	6	80	4	2	5
R2INDX	ET090009	1	14	8	1995	1996	6	80	5	2	1
R2INDX	ET090009	2	12	8	1998	1999	6	80	4	5	3
R2INDX	ET090010	1	14	8	1995	1995	6	80	5	1	2
R2INDX	ET090011	1	14	8	1995	1996	4	80	2	2	3
R2INDX	ET090011	2	12	8	1998	1998	6	80	5	5	77
R2INDX	ET090011	3	4	8	1997	99	6	80	4	2	5
R2INDX	ET090012	1	4	9	1995	1996	6	80	4	2	77
R2INDX	ET090012	2	4	8	1997	1998	6	1	2	1	77
R2INDX	ET090012	3	4	77	1998	99	6	80	3	8	9
R2INDX	ET090013	1	14	8	1998	99	5	80	2	1	77
R2INDX	ET090014	1	4	8	1997	99	6	80	3	2	77
R2INDX	ET090014	2	14	77	1995	1996	6	80	4	2	77
R2INDX	ET090014	3	1	5	1995	1998	4	80	3	2	77
R2INDX	ET090015	1	14	8	1995	1996	6	80	5	2	5
R2INDX	ET090016	1	14	8	1995	1996	6	80	4	1	77
R2INDX	ET090017	1	14	8	1995	1996	6	80	3	2	5
R2INDX	ET090018	1	4	77	1995	1996	6	80	5	2	1
R2INDX	ET090018	2	4	8	1998	99	6	80	1	7	77
R2INDX	ET090018	3	12	8	1998	1999	6	80	5	3	77
R2INDX	ET090021	1	14	8	1995	1996	7	80	5	1	2
R2INDX	ET090022	1	4	77	1995	1996	6	80	4	2	77
R2INDX	ET090022	2	12	15	1998	1999	6	80	3	5	9
R2INDX	ET090023	1	14	8	1995	1996	6	80	5	1	2
R2INDX	ET090023	2	12	8	1997	1998	6	80	3	5	3
R2INDX	ET090025	1	14	8	1995	1996	6	80	4	3	5
R2INDX	ET090026	1	14	8	1995	1996	6	80	4	2	5
R2INDX	ET090026	2	12	8	1998	99	6	80	4	5	77
R2INDX	ET090027	1	14	8	1995	1996	6	80	4	2	5
R2INDX	ET090027	2	12	8	1998	1998	6	80	4	5	77
R2INDX	ET090027	3	5	8	1998	99	4	80	4	3	77
R2INDX	ET090028	1	14	8	1995	1996	6	80	4	2	5
