formno	childid	id	age	memsex	relate	livhse	grade	still	chgrade	chstill	whynot	agegrade	agestsch	hhschtyp	perf	schoolen	disab	act1	months1	days1	hours1	act2	months2	days2	hours2	act3	months3	days3	hours3	sleep	chcare	hhchore	npaywork	paywork	school	study	play	inegsday	inegwage	inegchld	inegvill	inegcomp
R28YRS	IN061034	4	16	2	7	1	 	 	8	0	8	13	6	 	 	 	0	15	12	7	6	 	 	 	 	5	6	3	8	8	0	6	0	8	0	0	2	 	 	 	 	 
R28YRS	IN061035	0	12	1	0	1	 	 	7	1	 	 	5	1	3	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	1	0	6	2	2	 	 	 	 	 
R28YRS	IN061035	1	74	1	6	1	0	0	 	 	 	 	 	 	 	 	0	4	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061035	2	62	2	6	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061035	3	39	1	1	1	2	0	 	 	 	 	 	 	 	 	0	1	12	7	10	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061035	4	31	2	1	1	5	0	 	 	 	 	 	 	 	 	0	1	12	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061035	5	10	2	7	1	 	 	5	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	1	0	0	6	4	3	 	 	 	 	 
R28YRS	IN061036	0	12	2	0	1	 	 	7	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	2	0	0	8	1	3	 	 	 	 	 
R28YRS	IN061036	1	34	1	1	1	0	0	 	 	 	 	 	 	 	 	0	12	9	6	8	1	3	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061036	2	29	2	1	1	0	0	 	 	 	 	 	 	 	 	0	12	9	6	8	1	3	7	4	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061036	3	11	2	7	1	 	 	5	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	1	0	0	8	1	3	 	 	 	 	 
R28YRS	IN061036	28	8	1	7	1	 	 	3	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	8	1	3	 	 	 	 	 
R28YRS	IN061037	0	12	1	0	1	 	 	7	1	 	 	5	3	3	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	1	0	0	6	3	5	 	 	 	 	 
R28YRS	IN061037	1	48	2	1	1	0	0	 	 	 	 	 	 	 	 	0	10	12	7	7	15	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061037	2	29	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061037	3	24	2	16	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061037	28	4	1	15	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061038	0	11	1	0	1	 	 	6	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	2	5	 	 	 	 	 
R28YRS	IN061038	1	74	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061038	2	70	2	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061038	3	39	1	1	1	5	0	 	 	 	 	 	 	 	 	0	12	6	6	8	1	6	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061038	4	34	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	7	1	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061038	5	14	1	7	1	 	 	8	1	 	 	5	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	9	2	3	 	 	 	 	 
R28YRS	IN061039	0	11	2	0	1	 	 	6	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	1	0	0	8	1	3	 	 	 	 	 
R28YRS	IN061039	1	36	1	1	1	0	0	 	 	 	 	 	 	 	 	0	9	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061039	2	30	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061039	3	15	1	7	1	 	 	10	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	0	0	0	8	2	3	 	 	 	 	 
R28YRS	IN061039	4	13	2	7	1	 	 	8	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	1	0	0	8	1	3	 	 	 	 	 
R28YRS	IN061040	0	11	2	0	1	 	 	6	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	1	1	0	0	8	1	3	 	 	 	 	 
R28YRS	IN061040	1	64	1	5	1	5	0	 	 	 	 	 	 	 	 	0	11	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061040	2	59	2	5	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061040	3	44	1	1	1	0	0	 	 	 	 	 	 	 	 	0	1	3	6	8	11	5	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061040	4	39	2	1	1	0	0	 	 	 	 	 	 	 	 	0	13	12	7	8	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061040	5	16	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061040	28	7	1	7	1	 	 	1	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	0	0	0	6	0	3	 	 	 	 	 
R28YRS	IN061041	0	12	1	0	1	 	 	6	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	1	0	0	6	1	5	 	 	 	 	 
R28YRS	IN061041	1	74	1	6	1	0	0	 	 	 	 	 	 	 	 	0	4	12	4	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061041	2	69	2	6	1	0	0	 	 	 	 	 	 	 	 	0	15	12	3	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061041	3	37	1	1	1	1	0	 	 	 	 	 	 	 	 	0	1	6	4	9	5	3	4	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061041	4	31	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	5	1	4	6	8	5	1	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061041	28	8	1	7	1	 	 	4	1	 	 	5	3	2	4	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	2	6	 	 	 	 	 
R28YRS	IN061042	0	11	2	0	1	 	 	6	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	1	1	0	0	8	1	1	 	 	 	 	 
R28YRS	IN061042	1	39	1	1	1	0	0	 	 	 	 	 	 	 	 	0	8	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061042	2	32	2	1	1	0	0	 	 	 	 	 	 	 	 	0	12	12	6	8	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061042	28	6	2	7	1	 	 	1	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	8	1	2	 	 	 	 	 
R28YRS	IN061043	0	11	2	0	1	 	 	5	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	0	0	0	8	1	3	 	 	 	 	 
R28YRS	IN061043	1	40	1	1	1	0	0	 	 	 	 	 	 	 	 	0	19	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061043	2	29	2	1	1	0	0	 	 	 	 	 	 	 	 	0	12	12	7	5	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061044	0	12	2	0	1	 	 	7	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	1	0	0	8	2	4	 	 	 	 	 
R28YRS	IN061044	1	64	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061044	2	39	1	1	1	9	0	 	 	 	 	 	 	 	 	0	13	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061044	3	35	2	1	1	1	0	 	 	 	 	 	 	 	 	0	15	12	7	3	1	2	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061044	4	18	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061044	5	16	2	7	1	 	 	10	0	11	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	8	0	3	0	0	0	0	6	 	 	 	 	 
R28YRS	IN061044	6	10	1	7	1	 	 	4	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	0	0	0	6	2	6	 	 	 	 	 
R28YRS	IN061045	0	11	1	0	1	 	 	6	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	1	6	 	 	 	 	 
R28YRS	IN061045	1	42	1	1	1	1	0	 	 	 	 	 	 	 	 	0	12	12	7	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061045	2	39	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061045	28	8	2	7	1	 	 	2	1	 	 	5	3	4	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	2	0	0	6	1	4	 	 	 	 	 
R28YRS	IN061046	0	12	2	0	1	 	 	8	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	1	0	0	8	2	4	 	 	 	 	 
R28YRS	IN061046	1	64	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061046	2	32	1	1	1	2	0	 	 	 	 	 	 	 	 	0	12	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061046	3	28	2	1	1	5	0	 	 	 	 	 	 	 	 	0	12	12	7	8	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061046	28	8	1	7	1	 	 	2	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	0	0	0	6	1	6	 	 	 	 	 
R28YRS	IN061047	0	12	1	0	1	 	 	5	0	24	11	6	 	 	 	0	4	12	7	9	 	 	 	 	 	 	 	 	10	0	2	9	0	0	0	2	 	 	 	 	 
R28YRS	IN061047	1	39	1	1	1	0	0	 	 	 	 	 	 	 	 	0	4	12	7	9	1	3	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061047	2	32	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	8	1	3	2	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061047	3	18	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061047	4	17	1	7	1	 	 	11	1	 	 	6	2	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	1	0	0	7	3	3	 	 	 	 	 
R28YRS	IN061048	0	12	2	0	1	 	 	7	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	1	0	0	8	0	2	 	 	 	 	 
R28YRS	IN061048	1	34	1	1	1	5	0	 	 	 	 	 	 	 	 	0	12	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061048	2	28	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061048	3	9	2	7	1	 	 	2	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	1	0	0	8	2	2	 	 	 	 	 
R28YRS	IN061049	0	11	1	0	1	 	 	6	1	 	 	5	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	1	0	0	6	2	4	 	 	 	 	 
R28YRS	IN061049	1	32	1	1	1	8	0	 	 	 	 	 	 	 	 	0	12	12	3	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061049	2	28	2	1	1	0	0	 	 	 	 	 	 	 	 	0	12	12	5	10	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061049	3	14	1	7	1	 	 	7	1	 	 	5	3	3	4	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	0	0	0	6	4	3	 	 	 	 	 
R28YRS	IN061049	4	9	1	7	1	 	 	0	0	30	 	5	3	5	3	2	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	4	0	7	 	 	 	 	 
R28YRS	IN061049	5	65	1	6	1	0	0	 	 	 	 	 	 	 	 	4	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061050	0	11	1	0	1	 	 	6	1	 	 	5	1	3	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	8	2	3	 	 	 	 	 
R28YRS	IN061050	1	84	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061050	2	40	1	1	1	10	0	 	 	 	 	 	 	 	 	0	1	6	7	9	12	6	3	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061050	3	29	2	1	1	5	0	 	 	 	 	 	 	 	 	0	1	4	7	7	12	3	3	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN061050	28	8	2	7	1	 	 	2	1	 	 	5	3	2	3	0	17	 	 	 	15	12	7	4	 	 	 	 	10	0	0	0	0	6	2	4	 	 	 	 	 
R28YRS	IN071001	0	11	1	0	1	 	 	6	1	 	 	5	3	2	2	0	19	12	6	6	 	 	 	 	 	 	 	 	10	0	0	0	0	6	2	2	 	 	 	 	 
R28YRS	IN071001	1	44	1	1	1	0	0	 	 	 	 	 	 	 	 	0	1	6	7	4	5	6	7	7	4	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071001	2	34	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	7	5	1	4	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071001	3	15	1	7	1	 	 	9	1	 	 	5	1	2	2	0	19	12	6	6	 	 	 	 	 	 	 	 	10	0	0	0	0	6	3	1	 	 	 	 	 
R28YRS	IN071001	28	8	2	7	1	 	 	4	1	 	 	5	3	3	2	0	19	12	6	6	 	 	 	 	 	 	 	 	10	0	0	0	0	6	1	3	 	 	 	 	 
R28YRS	IN071002	0	12	2	0	1	 	 	7	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	2	2	 	 	 	 	 
R28YRS	IN071002	1	57	2	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071002	2	32	1	1	1	9	0	 	 	 	 	 	 	 	 	0	10	6	7	8	2	4	7	6	12	3	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071002	3	29	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	5	10	3	7	10	2	3	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071002	4	16	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071003	0	12	2	0	1	 	 	6	0	8	11	5	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	10	0	4	0	0	0	0	6	 	 	 	 	 
R28YRS	IN071003	1	32	1	1	1	0	0	 	 	 	 	 	 	 	 	0	12	8	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071003	2	29	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071003	3	14	2	7	1	 	 	6	0	21	12	5	 	 	 	0	13	12	6	7	 	 	 	 	 	 	 	 	9	0	1	8	0	0	0	2	 	 	 	 	 
R28YRS	IN071003	28	7	1	7	1	 	 	1	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	2	2	 	 	 	 	 
R28YRS	IN071004	0	11	2	0	1	 	 	6	1	 	 	5	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	2	3	 	 	 	 	 
R28YRS	IN071004	1	44	1	1	1	0	0	 	 	 	 	 	 	 	 	0	6	12	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071004	2	39	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	2	5	4	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071004	3	16	2	7	1	 	 	0	0	21	 	 	 	 	 	0	6	12	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071004	4	14	2	7	1	 	 	0	0	21	 	 	 	 	 	0	15	12	7	2	5	4	7	7	 	 	 	 	9	0	2	7	0	0	0	0	 	 	 	 	 
R28YRS	IN071004	28	8	1	7	1	 	 	3	1	 	 	5	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	1	4	 	 	 	 	 
R28YRS	IN071005	0	12	1	0	1	 	 	6	1	 	 	5	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	5	4	3	 	 	 	 	 
R28YRS	IN071005	1	64	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071005	2	39	1	1	1	0	0	 	 	 	 	 	 	 	 	0	1	10	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071005	3	29	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	7	4	1	10	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071005	4	23	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071005	5	10	2	7	1	 	 	4	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	5	2	3	 	 	 	 	 
R28YRS	IN071005	28	8	2	7	1	 	 	3	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	5	2	3	 	 	 	 	 
R28YRS	IN071006	0	11	2	0	1	 	 	6	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	2	1	 	 	 	 	 
R28YRS	IN071006	1	74	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071006	2	64	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071006	3	49	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071006	4	39	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071006	5	39	1	13	1	10	0	 	 	 	 	 	 	 	 	0	12	12	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071006	6	34	1	1	1	4	0	 	 	 	 	 	 	 	 	0	1	12	7	5	4	12	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071006	7	29	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	5	1	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071006	8	24	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071006	9	14	2	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071006	10	14	1	7	1	 	 	9	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	3	1	 	 	 	 	 
R28YRS	IN071006	11	10	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071007	0	11	1	0	1	 	 	6	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	2	5	 	 	 	 	 
R28YRS	IN071007	1	44	1	1	1	10	0	 	 	 	 	 	 	 	 	0	10	12	5	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071007	2	32	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071007	28	8	1	7	1	 	 	4	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	0	5	 	 	 	 	 
R28YRS	IN071007	29	7	1	7	1	 	 	2	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	0	5	 	 	 	 	 
R28YRS	IN071008	0	12	2	0	1	 	 	6	1	 	 	5	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	3	2	 	 	 	 	 
R28YRS	IN071008	1	39	1	1	1	14	0	 	 	 	 	 	 	 	 	0	1	12	7	2	10	12	7	7	13	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071008	2	32	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071008	3	10	1	7	1	 	 	4	1	 	 	5	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	3	3	 	 	 	 	 
R28YRS	IN071009	0	11	1	0	1	 	 	6	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	8	4	1	 	 	 	 	 
R28YRS	IN071009	1	49	1	1	1	12	0	 	 	 	 	 	 	 	 	0	10	12	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071009	2	39	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071009	3	25	2	7	2	10	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071009	4	23	1	7	1	12	0	 	 	 	 	 	 	 	 	0	13	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071009	5	21	1	7	1	10	0	 	 	 	 	 	 	 	 	0	13	2	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071009	6	20	1	7	1	14	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071009	7	18	1	7	1	12	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071009	8	16	1	7	1	 	 	10	0	8	15	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	0	0	10	 	 	 	 	 
R28YRS	IN071009	28	8	2	7	1	 	 	2	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	1	0	0	5	2	4	 	 	 	 	 
R28YRS	IN071010	0	12	1	0	1	 	 	7	1	 	 	5	1	2	3	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	0	0	0	8	4	3	 	 	 	 	 
R28YRS	IN071010	1	73	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071010	2	59	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071010	3	45	1	1	1	13	0	 	 	 	 	 	 	 	 	0	13	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN071010	4	35	2	1	1	10	0	 	 	 	 	 	 	 	 	0	13	12	6	8	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
