FORMNO	CHILDID	SASSID	SASSET	NUMSASS	VALSASS	DECSASS
R28YRS	IN081044	2	88	 	 	 
R28YRS	IN081044	3	88	 	 	 
R28YRS	IN081046	1	88	 	 	 
R28YRS	IN081046	2	88	 	 	 
R28YRS	IN081046	3	88	 	 	 
R28YRS	IN081048	1	88	 	 	 
R28YRS	IN081048	2	88	 	 	 
R28YRS	IN081048	3	88	 	 	 
R28YRS	IN081049	1	88	 	 	 
R28YRS	IN081049	2	88	 	 	 
R28YRS	IN081049	3	88	 	 	 
R28YRS	IN081050	1	21	1	900	2
R28YRS	IN081050	2	88	 	 	 
R28YRS	IN081050	3	88	 	 	 
R28YRS	IN091002	1	88	 	 	 
R28YRS	IN091002	2	88	 	 	 
R28YRS	IN091002	3	88	 	 	 
R28YRS	IN091003	1	88	 	 	 
R28YRS	IN091003	2	88	 	 	 
R28YRS	IN091003	3	88	 	 	 
R28YRS	IN091004	1	88	 	 	 
R28YRS	IN091004	2	88	 	 	 
R28YRS	IN091004	3	88	 	 	 
R28YRS	IN091008	1	1	4	1650	1
R28YRS	IN091008	2	2	1	5000	1
R28YRS	IN091008	3	88	 	 	 
R28YRS	IN091010	1	88	 	 	 
R28YRS	IN091010	2	88	 	 	 
R28YRS	IN091010	3	88	 	 	 
R28YRS	IN091011	1	88	 	 	 
R28YRS	IN091011	2	88	 	 	 
R28YRS	IN091011	3	88	 	 	 
R28YRS	IN091013	1	1	3	100	5
R28YRS	IN091013	2	88	 	 	 
R28YRS	IN091013	3	88	 	 	 
R28YRS	IN091015	1	88	 	 	 
R28YRS	IN091015	2	88	 	 	 
R28YRS	IN091015	3	88	 	 	 
R28YRS	IN091016	1	1	2	500	1
R28YRS	IN091016	2	88	 	 	 
R28YRS	IN091016	3	88	 	 	 
R28YRS	IN091017	1	1	3	100	1
R28YRS	IN091017	2	88	 	 	 
R28YRS	IN091017	3	88	 	 	 
R28YRS	IN091019	1	1	4	70	80
R28YRS	IN091019	2	88	 	 	 
R28YRS	IN091019	3	88	 	 	 
R28YRS	IN091020	1	30	10	20	2
R28YRS	IN091020	2	88	 	 	 
R28YRS	IN091020	3	88	 	 	 
R28YRS	IN091021	1	1	2	20000	2
R28YRS	IN091021	2	88	 	 	 
R28YRS	IN091021	3	88	 	 	 
R28YRS	IN091022	1	88	 	 	 
R28YRS	IN091022	2	88	 	 	 
R28YRS	IN091022	3	88	 	 	 
R28YRS	IN091024	1	1	6	1500	2
R28YRS	IN091024	2	88	 	 	 
R28YRS	IN091024	3	88	 	 	 
R28YRS	IN091027	1	1	4	220	1
R28YRS	IN091027	2	4	0	 	 
R28YRS	IN091027	3	7	0	88	88
R28YRS	IN091029	1	1	3	120	1
R28YRS	IN091029	2	88	 	 	 
R28YRS	IN091029	3	88	 	 	 
R28YRS	IN091033	1	21	1	1600	3
R28YRS	IN091033	2	88	 	 	 
R28YRS	IN091033	3	88	 	 	 
R28YRS	IN091034	1	88	 	 	 
R28YRS	IN091034	2	88	 	 	 
R28YRS	IN091034	3	88	 	 	 
R28YRS	IN091035	1	1	2	50	1
R28YRS	IN091035	2	88	 	 	 
R28YRS	IN091035	3	88	 	 	 
R28YRS	IN091037	1	21	1	1600	2
R28YRS	IN091037	2	88	 	 	 
R28YRS	IN091037	3	88	 	 	 
R28YRS	IN091040	1	26	10	10000	1
R28YRS	IN091040	2	88	 	 	 
R28YRS	IN091040	3	88	 	 	 
R28YRS	IN091041	1	88	 	 	 
R28YRS	IN091041	2	88	 	 	 
R28YRS	IN091041	3	88	 	 	 
R28YRS	IN091042	1	30	1	1500	1
R28YRS	IN091043	1	1	2	50	80
R28YRS	IN091043	2	88	 	 	 
R28YRS	IN091043	3	88	 	 	 
R28YRS	IN091044	1	88	 	 	 
R28YRS	IN091044	2	88	 	 	 
R28YRS	IN091044	3	88	 	 	 
R28YRS	IN091045	1	88	 	 	 
R28YRS	IN091045	2	88	 	 	 
R28YRS	IN091045	3	88	 	 	 
R28YRS	IN091047	1	30	0	20000	2
R28YRS	IN091047	2	88	 	 	 
R28YRS	IN091047	3	88	 	 	 
R28YRS	IN091048	1	30	6	400	1
R28YRS	IN091048	2	88	 	 	 
R28YRS	IN091048	3	88	 	 	 
R28YRS	IN091049	1	88	 	 	 
R28YRS	IN091049	2	88	 	 	 
R28YRS	IN091049	3	88	 	 	 
R28YRS	IN101006	1	88	 	 	 
R28YRS	IN101006	2	88	 	 	 
R28YRS	IN101006	3	88	 	 	 
R28YRS	IN101008	1	88	 	 	 
R28YRS	IN101008	2	88	 	 	 
R28YRS	IN101008	3	88	 	 	 
R28YRS	IN101011	1	88	 	 	 
R28YRS	IN101011	2	88	 	 	 
R28YRS	IN101011	3	88	 	 	 
R28YRS	IN101014	1	88	 	 	 
R28YRS	IN101014	2	88	 	 	 
R28YRS	IN101014	3	88	 	 	 
R28YRS	IN101032	1	88	 	 	 
R28YRS	IN101032	2	88	 	 	 
R28YRS	IN101032	3	88	 	 	 
R28YRS	IN101035	1	88	 	 	 
R28YRS	IN101035	2	88	 	 	 
R28YRS	IN101035	3	88	 	 	 
R28YRS	IN101045	1	15	6	700	80
R28YRS	IN101045	2	88	 	 	 
R28YRS	IN101045	3	88	 	 	 
R28YRS	IN111001	1	88	 	 	 
R28YRS	IN111001	2	88	 	 	 
R28YRS	IN111001	3	88	 	 	 
R28YRS	IN111004	1	88	 	 	 
R28YRS	IN111004	2	88	 	 	 
R28YRS	IN111004	3	88	 	 	 
R28YRS	IN111005	1	1	6	350	1
R28YRS	IN111005	2	88	 	 	 
R28YRS	IN111005	3	88	 	 	 
R28YRS	IN111006	1	1	4	210	2
R28YRS	IN111006	2	88	 	 	 
R28YRS	IN111006	3	88	 	 	 
R28YRS	IN111007	1	1	4	300	1
R28YRS	IN111007	2	8	4	100	1
R28YRS	IN111007	3	88	 	 	 
R28YRS	IN111008	1	88	 	 	 
R28YRS	IN111008	2	88	 	 	 
R28YRS	IN111008	3	88	 	 	 
R28YRS	IN111009	1	1	5	120	1
R28YRS	IN111009	2	88	 	 	 
R28YRS	IN111009	3	88	 	 	 
R28YRS	IN111010	1	88	 	 	 
R28YRS	IN111010	2	88	 	 	 
R28YRS	IN111010	3	88	 	 	 
R28YRS	IN111011	1	1	3	150	1
R28YRS	IN111011	2	8	3	250	1
R28YRS	IN111011	3	4	1	500	1
R28YRS	IN111012	1	88	 	 	 
R28YRS	IN111012	2	88	 	 	 
R28YRS	IN111012	3	88	 	 	 
R28YRS	IN111013	1	23	5	1500	1
R28YRS	IN111013	2	30	1	4000	1
R28YRS	IN111013	3	30	1	5000	1
R28YRS	IN111014	1	88	 	 	 
R28YRS	IN111014	2	88	 	 	 
R28YRS	IN111014	3	88	 	 	 
R28YRS	IN111015	1	1	11	570	1
R28YRS	IN111015	2	88	 	 	 
R28YRS	IN111015	3	88	 	 	 
R28YRS	IN111017	1	1	5	130	1
R28YRS	IN111017	2	88	 	 	 
R28YRS	IN111017	3	88	 	 	 
R28YRS	IN111018	1	23	1	2000	2
R28YRS	IN111018	2	88	 	 	 
R28YRS	IN111018	3	88	 	 	 
R28YRS	IN111019	1	30	4	3000	5
R28YRS	IN111019	2	88	 	 	 
R28YRS	IN111019	3	88	 	 	 
R28YRS	IN111020	1	1	3	150	1
R28YRS	IN111020	2	8	1	30	1
R28YRS	IN111020	3	88	 	 	 
R28YRS	IN111022	1	88	 	 	 
R28YRS	IN111022	2	88	 	 	 
R28YRS	IN111022	3	88	 	 	 
R28YRS	IN111023	1	1	4	200	2
R28YRS	IN111023	2	8	3	250	2
R28YRS	IN111023	3	4	1	500	2
R28YRS	IN111024	1	1	0	-88	88
R28YRS	IN111024	2	88	 	 	 
R28YRS	IN111024	3	88	 	 	 
R28YRS	IN111025	1	88	 	 	 
R28YRS	IN111025	2	88	 	 	 
R28YRS	IN111025	3	88	 	 	 
R28YRS	IN111026	1	2	1	12000	2
R28YRS	IN111026	2	8	2	2000	2
R28YRS	IN111026	3	4	1	500	2
R28YRS	IN111027	1	8	6	180	1
R28YRS	IN111027	2	88	 	 	 
R28YRS	IN111027	3	88	 	 	 
R28YRS	IN111029	1	88	 	 	 
R28YRS	IN111029	2	88	 	 	 
R28YRS	IN111029	3	88	 	 	 
R28YRS	IN111030	1	88	 	 	 
R28YRS	IN111030	2	88	 	 	 
R28YRS	IN111030	3	88	 	 	 
R28YRS	IN111031	1	8	2	50	1
R28YRS	IN111031	2	88	 	 	 
R28YRS	IN111031	3	88	 	 	 
R28YRS	IN111032	1	88	 	 	 
R28YRS	IN111032	2	88	 	 	 
R28YRS	IN111032	3	88	 	 	 
R28YRS	IN111033	1	1	0	-88	88
R28YRS	IN111033	2	88	 	 	 
R28YRS	IN111033	3	88	 	 	 
R28YRS	IN111034	1	88	 	 	 
R28YRS	IN111034	2	88	 	 	 
R28YRS	IN111034	3	88	 	 	 
R28YRS	IN111035	1	1	3	150	1
R28YRS	IN111035	2	8	6	350	1
R28YRS	IN111035	3	88	 	 	 
R28YRS	IN111036	1	1	8	300	1
R28YRS	IN111036	2	88	 	 	 
R28YRS	IN111036	3	88	 	 	 
R28YRS	IN111037	1	1	2	220000	2
R28YRS	IN111037	2	88	 	 	 
R28YRS	IN111037	3	88	 	 	 
R28YRS	IN111038	1	88	 	 	 
R28YRS	IN111038	2	88	 	 	 
R28YRS	IN111038	3	88	 	 	 
R28YRS	IN111039	1	88	 	 	 
R28YRS	IN111039	2	88	 	 	 
R28YRS	IN111039	3	88	 	 	 
R28YRS	IN111040	1	88	 	 	 
R28YRS	IN111040	2	88	 	 	 
R28YRS	IN111040	3	88	 	 	 
R28YRS	IN111041	1	1	3	90	1
R28YRS	IN111041	2	8	2	250	1
R28YRS	IN111041	3	88	 	 	 
R28YRS	IN111043	1	88	 	 	 
R28YRS	IN111043	2	88	 	 	 
R28YRS	IN111043	3	88	 	 	 
R28YRS	IN111044	1	1	1	50	1
R28YRS	IN111044	2	8	3	300	1
R28YRS	IN111044	3	88	 	 	 
R28YRS	IN111046	1	25	1	150000	1
R28YRS	IN111046	2	88	 	 	 
R28YRS	IN111046	3	88	 	 	 
R28YRS	IN111047	1	30	2	700	1
R28YRS	IN111047	2	88	 	 	 
R28YRS	IN111047	3	88	 	 	 
R28YRS	IN111049	1	1	3	150	2
R28YRS	IN111049	2	8	3	150	2
R28YRS	IN111049	3	88	 	 	 
R28YRS	IN111050	1	88	 	 	 
R28YRS	IN111050	2	88	 	 	 
R28YRS	IN111050	3	88	 	 	 
R28YRS	IN111051	1	1	5	100	2
R28YRS	IN111051	2	88	 	 	 
R28YRS	IN111051	3	88	 	 	 
R28YRS	IN111054	1	25	0	-88	88
R28YRS	IN111054	2	88	 	 	 
R28YRS	IN111054	3	88	 	 	 
R28YRS	IN111056	1	30	3	2530	3
R28YRS	IN111056	2	88	 	 	 
R28YRS	IN111056	3	88	 	 	 
R28YRS	IN111057	1	1	2	100	1
R28YRS	IN111057	2	88	 	 	 
R28YRS	IN111057	3	88	 	 	 
R28YRS	IN121001	1	1	2	30	1
R28YRS	IN121001	2	88	 	 	 
R28YRS	IN121001	3	88	 	 	 
R28YRS	IN121002	1	1	3	60	1
R28YRS	IN121002	2	8	3	90	1
R28YRS	IN121002	3	88	 	 	 
R28YRS	IN121003	1	88	 	 	 
R28YRS	IN121003	2	88	 	 	 
R28YRS	IN121003	3	88	 	 	 
R28YRS	IN121004	1	1	10	500	1
R28YRS	IN121004	2	8	14	500	1
R28YRS	IN121004	3	4	1	370	1
R28YRS	IN121005	1	1	1	50	1
R28YRS	IN121005	2	8	3	150	1
R28YRS	IN121005	3	88	 	 	 
R28YRS	IN121006	1	5	1	50	1
R28YRS	IN121006	2	88	 	 	 
R28YRS	IN121006	3	88	 	 	 
R28YRS	IN121007	1	1	2	500	2
R28YRS	IN121007	2	8	7	300	2
R28YRS	IN121007	3	88	 	 	 
R28YRS	IN121008	1	88	 	 	 
R28YRS	IN121008	2	88	 	 	 
R28YRS	IN121008	3	88	 	 	 
R28YRS	IN121009	1	88	 	 	 
R28YRS	IN121009	2	88	 	 	 
R28YRS	IN121009	3	88	 	 	 
R28YRS	IN121011	1	1	5	50	1
R28YRS	IN121011	2	88	 	 	 
R28YRS	IN121011	3	88	 	 	 
R28YRS	IN121012	1	1	30	3455	1
R28YRS	IN121012	2	2	1	10000	1
R28YRS	IN121012	3	5	1	5000	1
R28YRS	IN121014	1	21	4	2500	3
R28YRS	IN121014	2	88	 	 	 
R28YRS	IN121014	3	88	 	 	 
R28YRS	IN121015	1	1	14	200	1
R28YRS	IN121015	2	88	 	 	 
R28YRS	IN121015	3	88	 	 	 
R28YRS	IN121017	1	88	 	 	 
R28YRS	IN121017	2	88	 	 	 
R28YRS	IN121017	3	88	 	 	 
R28YRS	IN121018	1	8	2	100	4
R28YRS	IN121018	2	88	 	 	 
R28YRS	IN121018	3	88	 	 	 
R28YRS	IN121021	1	88	 	 	 
R28YRS	IN121021	2	88	 	 	 
R28YRS	IN121021	3	88	 	 	 
R28YRS	IN121022	1	88	 	 	 
R28YRS	IN121022	2	88	 	 	 
R28YRS	IN121022	3	88	 	 	 
R28YRS	IN121023	1	1	1	400	2
R28YRS	IN121023	2	13	3	200	2
R28YRS	IN121023	3	88	 	 	 
R28YRS	IN121025	1	88	 	 	 
R28YRS	IN121025	2	88	 	 	 
R28YRS	IN121025	3	88	 	 	 
R28YRS	IN121026	1	88	 	 	 
R28YRS	IN121026	2	88	 	 	 
R28YRS	IN121026	3	88	 	 	 
R28YRS	IN121027	1	88	 	 	 
R28YRS	IN121027	2	88	 	 	 
R28YRS	IN121027	3	88	 	 	 
R28YRS	IN121029	1	88	 	 	 
R28YRS	IN121029	2	88	 	 	 
R28YRS	IN121029	3	88	 	 	 
R28YRS	IN121030	1	1	2	30	1
R28YRS	IN121030	2	88	 	 	 
R28YRS	IN121030	3	88	 	 	 
R28YRS	IN121032	1	21	1	1500	1
R28YRS	IN121032	2	88	 	 	 
R28YRS	IN121032	3	88	 	 	 
R28YRS	IN121033	1	13	58	3150	1
R28YRS	IN121033	2	88	 	 	 
R28YRS	IN121033	3	88	 	 	 
R28YRS	IN121035	1	88	 	 	 
R28YRS	IN121035	2	88	 	 	 
R28YRS	IN121035	3	88	 	 	 
R28YRS	IN121036	1	30	6	120	3
R28YRS	IN121036	2	88	 	 	 
R28YRS	IN121036	3	88	 	 	 
R28YRS	IN121037	1	88	 	 	 
R28YRS	IN121037	2	88	 	 	 
R28YRS	IN121037	3	88	 	 	 
R28YRS	IN121038	1	88	 	 	 
R28YRS	IN121038	2	88	 	 	 
R28YRS	IN121038	3	88	 	 	 
R28YRS	IN121040	1	88	 	 	 
R28YRS	IN121040	2	88	 	 	 
R28YRS	IN121040	3	88	 	 	 
R28YRS	IN121041	1	1	2	40	1
R28YRS	IN121041	2	88	 	 	 
R28YRS	IN121041	3	88	 	 	 
R28YRS	IN121042	1	88	 	 	 
R28YRS	IN121042	2	88	 	 	 
R28YRS	IN121042	3	88	 	 	 
R28YRS	IN121047	1	1	3	100	1
R28YRS	IN121047	2	88	 	 	 
R28YRS	IN121047	3	88	 	 	 
R28YRS	IN121048	1	30	4	200	2
R28YRS	IN121048	2	88	 	 	 
R28YRS	IN121048	3	88	 	 	 
R28YRS	IN131001	1	1	12	180	1
R28YRS	IN131001	2	88	 	 	 
R28YRS	IN131001	3	88	 	 	 
R28YRS	IN131002	1	8	4	100	1
R28YRS	IN131002	2	88	 	 	 
R28YRS	IN131002	3	88	 	 	 
R28YRS	IN131004	1	88	 	 	 
R28YRS	IN131004	2	88	 	 	 
R28YRS	IN131004	3	88	 	 	 
R28YRS	IN131005	1	8	2	50	1
R28YRS	IN131005	2	88	 	 	 
R28YRS	IN131005	3	88	 	 	 
R28YRS	IN131007	1	1	1	40	1
R28YRS	IN131007	2	88	 	 	 
R28YRS	IN131007	3	88	 	 	 
R28YRS	IN131008	1	88	 	 	 
R28YRS	IN131008	2	88	 	 	 
R28YRS	IN131008	3	88	 	 	 
R28YRS	IN131010	1	88	 	 	 
R28YRS	IN131010	2	88	 	 	 
R28YRS	IN131010	3	88	 	 	 
R28YRS	IN131011	1	1	3	150	1
R28YRS	IN131011	2	88	 	 	 
R28YRS	IN131011	3	88	 	 	 
R28YRS	IN131013	1	2	1	10000	1
R28YRS	IN131013	2	8	2	1800	1
R28YRS	IN131013	3	4	1	500	1
R28YRS	IN131013	4	1	15	1000	1
R28YRS	IN131014	1	23	10	40000	2
R28YRS	IN131014	2	88	 	 	 
R28YRS	IN131014	3	88	 	 	 
R28YRS	IN131015	1	1	16	510	1
R28YRS	IN131015	2	4	2	200	1
R28YRS	IN131015	3	88	 	 	 
R28YRS	IN131016	1	30	4	2000	2
R28YRS	IN131016	2	88	 	 	 
R28YRS	IN131016	3	88	 	 	 
R28YRS	IN131017	1	88	 	 	 
R28YRS	IN131017	2	88	 	 	 
R28YRS	IN131017	3	88	 	 	 
R28YRS	IN131019	1	1	4	120	1
R28YRS	IN131019	2	88	 	 	 
R28YRS	IN131019	3	88	 	 	 
R28YRS	IN131020	1	88	 	 	 
R28YRS	IN131020	2	88	 	 	 
R28YRS	IN131020	3	88	 	 	 
R28YRS	IN131022	1	8	3	100	2
R28YRS	IN131022	2	88	 	 	 
R28YRS	IN131022	3	88	 	 	 
R28YRS	IN131023	1	1	2	90	1
R28YRS	IN131023	2	88	 	 	 
R28YRS	IN131023	3	88	 	 	 
R28YRS	IN131024	1	21	1	3000	1
R28YRS	IN131024	2	30	1	160	1
R28YRS	IN131024	3	88	 	 	 
R28YRS	IN131025	1	88	 	 	 
R28YRS	IN131025	2	88	 	 	 
R28YRS	IN131025	3	88	 	 	 
R28YRS	IN131026	1	1	4	200	4
R28YRS	IN131026	2	2	1	9000	4
R28YRS	IN131026	3	4	1	150	4
R28YRS	IN131027	1	88	 	 	 
R28YRS	IN131027	2	88	 	 	 
R28YRS	IN131027	3	88	 	 	 
R28YRS	IN131028	1	23	1	300	3
R28YRS	IN131028	2	88	 	 	 
R28YRS	IN131028	3	88	 	 	 
R28YRS	IN131029	1	30	2	20	2
R28YRS	IN131029	2	88	 	 	 
R28YRS	IN131029	3	88	 	 	 
R28YRS	IN131030	1	88	 	 	 
R28YRS	IN131030	2	88	 	 	 
R28YRS	IN131030	3	88	 	 	 
R28YRS	IN131032	1	88	 	 	 
R28YRS	IN131032	2	88	 	 	 
R28YRS	IN131032	3	88	 	 	 
R28YRS	IN131034	1	1	7	80	2
R28YRS	IN131034	2	88	 	 	 
R28YRS	IN131034	3	88	 	 	 
R28YRS	IN131035	1	88	 	 	 
R28YRS	IN131035	2	88	 	 	 
R28YRS	IN131035	3	88	 	 	 
R28YRS	IN131036	1	88	 	 	 
R28YRS	IN131036	2	88	 	 	 
R28YRS	IN131036	3	88	 	 	 
R28YRS	IN131037	1	88	 	 	 
R28YRS	IN131037	2	88	 	 	 
R28YRS	IN131037	3	88	 	 	 
R28YRS	IN131039	1	88	 	 	 
R28YRS	IN131039	2	88	 	 	 
R28YRS	IN131039	3	88	 	 	 
R28YRS	IN131040	1	30	5	800	1
R28YRS	IN131040	2	88	 	 	 
R28YRS	IN131040	3	88	 	 	 
R28YRS	IN131041	1	88	 	 	 
R28YRS	IN131041	2	88	 	 	 
R28YRS	IN131041	3	88	 	 	 
R28YRS	IN131042	1	88	 	 	 
R28YRS	IN131042	2	88	 	 	 
R28YRS	IN131042	3	88	 	 	 
R28YRS	IN131044	1	1	3	100	1
R28YRS	IN131044	2	4	1	25	1
R28YRS	IN131044	3	5	1	12000	1
R28YRS	IN131045	1	4	1	500	2
R28YRS	IN131045	2	1	5	200	2
R28YRS	IN131045	3	88	 	 	 
R28YRS	IN131046	1	88	 	 	 
R28YRS	IN131046	2	88	 	 	 
R28YRS	IN131046	3	88	 	 	 
R28YRS	IN131047	1	1	5	400	1
R28YRS	IN131047	2	4	1	500	1
R28YRS	IN131047	3	8	4	100	1
R28YRS	IN131048	1	1	4	200	1
R28YRS	IN131048	2	8	2	60	1
R28YRS	IN131048	3	88	 	 	 
R28YRS	IN131049	1	88	 	 	 
R28YRS	IN131049	2	88	 	 	 
R28YRS	IN131049	3	88	 	 	 
R28YRS	IN141007	1	1	3	60	3
R28YRS	IN141007	2	88	 	 	 
R28YRS	IN141007	3	88	 	 	 
R28YRS	IN141008	1	30	2	50	2
R28YRS	IN141008	2	88	 	 	 
R28YRS	IN141008	3	88	 	 	 
R28YRS	IN141013	1	88	 	 	 
R28YRS	IN141013	2	88	 	 	 
R28YRS	IN141013	3	88	 	 	 
R28YRS	IN141018	1	88	 	 	 
R28YRS	IN141018	2	88	 	 	 
R28YRS	IN141018	3	88	 	 	 
R28YRS	IN141023	1	21	1	1500	2
R28YRS	IN141023	2	88	 	 	 
R28YRS	IN141023	3	88	 	 	 
R28YRS	IN141029	1	88	 	 	 
R28YRS	IN141029	2	88	 	 	 
R28YRS	IN141029	3	88	 	 	 
R28YRS	IN141032	1	88	 	 	 
R28YRS	IN141032	2	88	 	 	 
R28YRS	IN141032	3	88	 	 	 
R28YRS	IN141036	1	13	10	18000	4
R28YRS	IN141036	2	13	10	3000	4
R28YRS	IN141036	3	88	 	 	 
R28YRS	IN141039	1	88	 	 	 
R28YRS	IN141039	2	88	 	 	 
R28YRS	IN141039	3	88	 	 	 
R28YRS	IN141040	1	88	 	 	 
R28YRS	IN141040	2	88	 	 	 
R28YRS	IN141040	3	88	 	 	 
R28YRS	IN141041	1	21	1	2000	80
R28YRS	IN141041	2	88	 	 	 
R28YRS	IN141041	3	88	 	 	 
R28YRS	IN141047	1	21	1	1000	3
R28YRS	IN141047	2	26	5	200	3
R28YRS	IN141047	3	88	 	 	 
R28YRS	IN151001	1	30	1	15000	1
R28YRS	IN151001	2	88	 	 	 
R28YRS	IN151001	3	88	 	 	 
R28YRS	IN151002	1	88	 	 	 
R28YRS	IN151002	2	88	 	 	 
R28YRS	IN151002	3	88	 	 	 
R28YRS	IN151004	1	88	 	 	 
R28YRS	IN151004	2	88	 	 	 
R28YRS	IN151004	3	88	 	 	 
R28YRS	IN151005	1	88	 	 	 
R28YRS	IN151005	2	88	 	 	 
R28YRS	IN151005	3	88	 	 	 
R28YRS	IN151006	1	1	2	200	3
R28YRS	IN151006	2	88	 	 	 
R28YRS	IN151006	3	88	 	 	 
R28YRS	IN151007	1	88	 	 	 
R28YRS	IN151007	2	88	 	 	 
R28YRS	IN151007	3	88	 	 	 
R28YRS	IN151008	1	7	1	10	1
R28YRS	IN151008	2	88	 	 	 
R28YRS	IN151008	3	88	 	 	 
R28YRS	IN151009	1	30	1	100	2
R28YRS	IN151009	2	30	4	120	3
R28YRS	IN151009	3	88	 	 	 
R28YRS	IN151010	1	88	 	 	 
R28YRS	IN151010	2	88	 	 	 
R28YRS	IN151010	3	88	 	 	 
R28YRS	IN151012	1	2	1	2500	1
R28YRS	IN151012	2	88	 	 	 
R28YRS	IN151012	3	88	 	 	 
R28YRS	IN151015	1	8	2	300	1
R28YRS	IN151015	2	88	 	 	 
R28YRS	IN151015	3	88	 	 	 
R28YRS	IN151016	1	1	2	200	3
R28YRS	IN151016	2	8	2	50	3
R28YRS	IN151016	3	88	 	 	 
R28YRS	IN151017	1	30	10	60	1
R28YRS	IN151017	2	30	4	50	1
R28YRS	IN151017	3	88	 	 	 
R28YRS	IN151018	1	88	 	 	 
R28YRS	IN151018	2	88	 	 	 
R28YRS	IN151018	3	88	 	 	 
R28YRS	IN151019	1	1	4	250	1
R28YRS	IN151019	2	88	 	 	 
R28YRS	IN151019	3	88	 	 	 
R28YRS	IN151021	1	88	 	 	 
R28YRS	IN151021	2	88	 	 	 
R28YRS	IN151021	3	88	 	 	 
R28YRS	IN151022	1	88	 	 	 
R28YRS	IN151022	2	88	 	 	 
R28YRS	IN151022	3	88	 	 	 
R28YRS	IN151024	1	88	 	 	 
R28YRS	IN151024	2	88	 	 	 
R28YRS	IN151024	3	88	 	 	 
R28YRS	IN151025	1	88	 	 	 
R28YRS	IN151025	2	88	 	 	 
R28YRS	IN151025	3	88	 	 	 
R28YRS	IN151027	1	88	 	 	 
R28YRS	IN151027	2	88	 	 	 
R28YRS	IN151027	3	88	 	 	 
R28YRS	IN151030	1	2	1	2000	4
R28YRS	IN151030	2	1	2	350	4
R28YRS	IN151030	3	8	4	700	4
R28YRS	IN151033	1	1	3	200	80
R28YRS	IN151033	2	88	 	 	 
R28YRS	IN151033	3	88	 	 	 
R28YRS	IN151034	1	1	5	300	80
R28YRS	IN151034	2	4	1	200	80
R28YRS	IN151034	3	88	 	 	 
R28YRS	IN151038	1	88	 	 	 
R28YRS	IN151038	2	88	 	 	 
R28YRS	IN151038	3	88	 	 	 
R28YRS	IN151042	1	3	0	-88	88
R28YRS	IN151042	2	88	 	 	 
R28YRS	IN151042	3	88	 	 	 
R28YRS	IN151044	1	1	3	100	80
R28YRS	IN151044	2	88	 	 	 
R28YRS	IN151044	3	88	 	 	 
R28YRS	IN151045	1	88	 	 	 
R28YRS	IN151045	2	88	 	 	 
R28YRS	IN151045	3	88	 	 	 
R28YRS	IN151047	1	88	 	 	 
R28YRS	IN151047	2	88	 	 	 
R28YRS	IN151047	3	88	 	 	 
R28YRS	IN151050	1	21	1	800	3
R28YRS	IN151050	2	88	 	 	 
R28YRS	IN151050	3	88	 	 	 
R28YRS	IN161001	1	30	5	100	80
R28YRS	IN161001	2	88	 	 	 
R28YRS	IN161001	3	88	 	 	 
R28YRS	IN161002	1	30	1	4000	80
R28YRS	IN161002	2	13	30	7000	80
R28YRS	IN161002	3	88	 	 	 
R28YRS	IN161003	1	88	 	 	 
R28YRS	IN161003	2	88	 	 	 
R28YRS	IN161003	3	88	 	 	 
R28YRS	IN161004	1	88	 	 	 
R28YRS	IN161004	2	88	 	 	 
R28YRS	IN161004	3	88	 	 	 
R28YRS	IN161005	1	88	 	 	 
R28YRS	IN161005	2	88	 	 	 
R28YRS	IN161005	3	88	 	 	 
R28YRS	IN161006	1	88	 	 	 
R28YRS	IN161006	2	88	 	 	 
R28YRS	IN161006	3	88	 	 	 
R28YRS	IN161009	1	4	1	300	80
R28YRS	IN161009	2	8	1	1000	80
R28YRS	IN161009	3	1	3	250	80
R28YRS	IN161013	1	88	 	 	 
R28YRS	IN161013	2	88	 	 	 
R28YRS	IN161013	3	88	 	 	 
R28YRS	IN161014	1	88	 	 	 
R28YRS	IN161014	2	88	 	 	 
R28YRS	IN161014	3	88	 	 	 
R28YRS	IN161015	1	88	 	 	 
R28YRS	IN161015	2	88	 	 	 
R28YRS	IN161015	3	88	 	 	 
R28YRS	IN161016	1	88	 	 	 
R28YRS	IN161016	2	88	 	 	 
R28YRS	IN161016	3	88	 	 	 
R28YRS	IN161017	1	8	2	40	3
R28YRS	IN161017	2	88	 	 	 
R28YRS	IN161017	3	88	 	 	 
R28YRS	IN161018	1	1	4	100	2
R28YRS	IN161018	2	88	 	 	 
R28YRS	IN161018	3	88	 	 	 
R28YRS	IN161020	1	88	 	 	 
R28YRS	IN161020	2	88	 	 	 
R28YRS	IN161020	3	88	 	 	 
R28YRS	IN161021	1	88	 	 	 
R28YRS	IN161021	2	88	 	 	 
R28YRS	IN161021	3	88	 	 	 
R28YRS	IN161022	1	88	 	 	 
R28YRS	IN161022	2	88	 	 	 
R28YRS	IN161022	3	88	 	 	 
R28YRS	IN161023	1	88	 	 	 
R28YRS	IN161023	2	88	 	 	 
R28YRS	IN161023	3	88	 	 	 
R28YRS	IN161024	1	88	 	 	 
R28YRS	IN161024	2	88	 	 	 
R28YRS	IN161024	3	88	 	 	 
R28YRS	IN161025	1	88	 	 	 
R28YRS	IN161025	2	88	 	 	 
R28YRS	IN161025	3	88	 	 	 
R28YRS	IN161028	1	88	 	 	 
