FORMNO	CHILDID	GRPID	GROUP	IDGRP	YEARMEM	BENGRP1	BENGRP2	FRQATTEN	LEADMEM	YEARLEAD	PAREPOST	WHYJOIN	INFLNCE
R28YRS	IN041013	1	6	3	2004	3	88	4	0	-88	88	88	88
R28YRS	IN041014	1	6	2	2001	3	4	4	0	-88	88	88	88
R28YRS	IN041015	1	6	2	2003	3	5	3	0	-88	88	88	88
R28YRS	IN041016	1	6	2	2006	3	5	3	1	2006	0	5	0
R28YRS	IN041018	1	6	2	2002	3	5	3	0	-88	88	88	88
R28YRS	IN041019	1	6	2	2006	3	5	3	0	-88	88	88	88
R28YRS	IN041021	1	6	2	2003	3	6	3	0	-88	88	88	88
R28YRS	IN041023	1	6	2	2002	3	5	3	0	-88	88	88	88
R28YRS	IN041024	1	6	2	2003	3	6	3	1	2003	0	5	0
R28YRS	IN041025	1	6	3	2004	3	5	5	0	-88	88	88	88
R28YRS	IN041027	1	6	2	2004	3	88	3	1	2004	0	5	0
R28YRS	IN041031	1	6	2	2005	3	5	3	0	-88	88	88	88
R28YRS	IN041034	1	6	2	2002	4	6	5	0	-88	88	88	88
R28YRS	IN041035	1	6	2	2004	3	4	4	0	-88	88	88	88
R28YRS	IN041037	1	6	1	2003	3	4	3	0	-88	88	88	88
R28YRS	IN041038	1	6	1	2003	3	5	3	0	-88	88	88	88
R28YRS	IN041040	1	6	2	2002	3	5	3	0	-88	88	88	88
R28YRS	IN041041	1	6	7	2004	3	4	3	1	2004	0	6	3
R28YRS	IN041043	1	6	1	2006	3	5	3	0	-88	88	88	88
R28YRS	IN041043	2	6	3	2006	3	5	3	0	-88	88	88	88
R28YRS	IN041044	1	6	2	2003	3	5	3	0	-88	88	88	88
R28YRS	IN041045	1	6	3	1999	3	88	3	1	1999	0	5	2
R28YRS	IN041046	1	6	2	2000	3	5	3	1	2000	0	5	2
R28YRS	IN041046	2	6	1	2003	3	6	3	0	-88	88	88	88
R28YRS	IN041047	1	6	4	2003	3	5	3	0	-88	88	88	88
R28YRS	IN041048	1	6	2	2006	3	5	1	0	-88	88	88	88
R28YRS	IN041049	1	6	2	2000	3	5	3	1	2000	1	9	3
R28YRS	IN051002	1	6	2	2002	3	4	3	0	-88	88	88	88
R28YRS	IN051005	1	6	2	2004	3	4	1	1	2004	0	6	2
R28YRS	IN051007	1	22	1	1992	5	2	3	0	-88	88	88	88
R28YRS	IN051008	1	6	3	2006	3	5	3	1	2006	0	3	2
R28YRS	IN051012	1	6	2	1998	1	3	1	0	-88	88	88	88
R28YRS	IN051013	1	6	2	2004	3	4	3	0	-88	88	88	88
R28YRS	IN051017	1	6	2	2002	3	4	3	0	-88	88	88	88
R28YRS	IN051020	1	6	2	2002	1	3	4	0	-88	88	88	88
R28YRS	IN051026	1	6	2	2006	3	4	3	0	-88	88	88	88
R28YRS	IN051027	1	6	2	2000	3	4	3	0	-88	88	88	88
R28YRS	IN051028	1	6	2	2007	3	4	3	0	-88	88	88	88
R28YRS	IN051029	1	6	3	2001	3	88	3	1	2001	0	6	2
R28YRS	IN051030	1	6	5	1991	3	88	3	1	1991	0	6	2
R28YRS	IN051031	1	6	3	2005	1	3	3	0	-88	88	88	88
R28YRS	IN051032	1	6	1	2001	3	88	3	1	2001	0	10	2
R28YRS	IN051033	1	6	3	2001	3	4	3	0	-88	88	88	88
R28YRS	IN051034	1	6	3	2001	1	3	3	0	-88	88	88	88
R28YRS	IN051049	1	6	3	2003	3	4	3	0	-88	88	88	88
R28YRS	IN051049	2	22	4	1996	2	4	3	1	2005	0	13	2
R28YRS	IN061006	1	6	3	2004	3	4	3	1	2004	0	6	2
R28YRS	IN061009	1	6	4	2004	3	88	3	0	-88	88	88	88
R28YRS	IN061011	1	6	2	2000	3	1	3	1	2000	0	5	2
R28YRS	IN061014	1	6	2	2006	3	88	3	0	-88	88	88	88
R28YRS	IN061015	1	1	3	2003	3	88	3	1	2003	0	7	2
R28YRS	IN061015	2	6	4	2003	3	88	3	0	-88	88	88	88
R28YRS	IN061016	1	1	1	2004	3	1	3	0	-88	88	88	88
R28YRS	IN061017	1	6	2	2004	3	1	4	0	-88	88	88	88
R28YRS	IN061017	2	1	1	2005	3	5	4	0	-88	88	88	88
R28YRS	IN061018	1	6	3	1999	1	3	4	0	-88	88	88	88
R28YRS	IN061019	1	1	3	2003	1	3	3	1	2003	1	7	2
R28YRS	IN061020	1	6	2	2004	3	5	3	0	-88	88	88	88
R28YRS	IN061021	1	1	1	2005	3	5	4	0	-88	88	88	88
R28YRS	IN061023	1	6	2	2003	3	5	2	0	-88	88	88	88
R28YRS	IN061024	1	6	4	2001	3	88	3	0	-88	88	88	88
R28YRS	IN061025	1	6	2	2000	3	88	3	0	-88	88	88	88
R28YRS	IN061026	1	23	2	2001	3	5	3	0	-88	88	88	88
R28YRS	IN061027	1	6	3	2005	3	88	3	0	-88	88	88	88
R28YRS	IN061029	1	6	2	2001	3	4	3	0	-88	88	88	88
R28YRS	IN061032	1	6	2	2001	1	3	4	0	-88	88	88	88
R28YRS	IN061033	1	24	1	2003	3	88	3	0	-88	88	88	88
R28YRS	IN061033	2	6	2	2004	3	88	3	1	2004	0	13	2
R28YRS	IN061036	1	6	2	2002	1	3	4	0	-88	88	88	88
R28YRS	IN061037	1	6	1	2005	3	88	3	0	-88	88	88	88
R28YRS	IN061038	1	6	4	1999	3	4	3	0	-88	88	88	88
R28YRS	IN061041	1	6	4	2002	3	4	3	0	-88	88	88	88
R28YRS	IN061043	1	6	2	2002	3	4	3	0	-88	88	88	88
R28YRS	IN061046	1	6	3	2002	3	4	3	0	-88	88	88	88
R28YRS	IN061047	1	6	2	1999	3	4	3	1	1999	0	6	2
R28YRS	IN061050	1	6	3	2001	3	88	7	1	2001	0	13	2
R28YRS	IN071001	1	6	2	2001	3	88	3	1	2001	0	15	2
R28YRS	IN071003	1	6	2	2004	3	88	3	0	-88	88	88	88
R28YRS	IN071005	1	6	3	2000	1	3	3	0	-88	88	88	88
R28YRS	IN071006	1	1	6	2004	10	88	3	0	-88	88	88	88
R28YRS	IN071008	1	6	2	1999	3	88	3	0	-88	88	88	88
R28YRS	IN071009	1	6	2	2005	1	3	3	0	-88	88	88	88
R28YRS	IN071010	1	28	3	1985	2	5	3	0	-88	88	88	88
R28YRS	IN071010	2	28	4	2000	2	5	3	0	-88	88	88	88
R28YRS	IN071011	1	6	2	2005	3	5	3	0	-88	88	88	88
R28YRS	IN071012	1	6	2	1999	1	3	3	0	-88	88	88	88
R28YRS	IN071013	1	6	2	2006	3	4	3	0	-88	88	88	88
R28YRS	IN071014	1	6	2	2002	3	88	3	0	-88	88	88	88
R28YRS	IN071015	1	2	2	2006	1	3	4	0	-88	88	88	88
R28YRS	IN071017	1	6	2	2004	1	3	3	0	-88	88	88	88
R28YRS	IN071018	1	6	2	2002	3	5	3	0	-88	88	88	88
R28YRS	IN071020	1	6	2	2005	3	88	3	0	-88	88	88	88
R28YRS	IN071021	1	6	2	2006	3	88	3	0	-88	88	88	88
R28YRS	IN071022	1	6	2	2002	3	88	3	0	-88	88	88	88
R28YRS	IN071025	1	6	2	2004	1	3	4	0	-88	88	88	88
R28YRS	IN071026	1	6	3	2004	3	88	3	1	2004	0	11	0
R28YRS	IN071029	1	6	3	2001	3	5	3	0	-88	88	88	88
R28YRS	IN071034	1	6	3	2003	3	88	3	0	-88	88	88	88
R28YRS	IN071035	1	6	5	2005	3	88	3	0	-88	88	88	88
R28YRS	IN071036	1	6	2	2004	3	5	3	0	-88	88	88	88
R28YRS	IN071037	1	6	2	2004	3	88	3	0	-88	88	88	88
R28YRS	IN071045	1	6	2	2003	3	88	3	0	-88	88	88	88
R28YRS	IN071046	1	6	2	2004	3	88	3	1	2003	0	11	2
R28YRS	IN071047	1	6	2	2007	3	4	3	0	-88	88	88	88
R28YRS	IN071050	1	6	2	2002	1	3	3	1	2002	1	4	2
R28YRS	IN081001	1	6	3	1997	1	3	3	0	-88	88	88	88
R28YRS	IN081002	1	6	2	2003	3	5	3	0	-88	88	88	88
R28YRS	IN081003	1	6	2	1994	3	5	3	0	-88	88	88	88
R28YRS	IN081004	1	6	2	-77	1	3	3	0	-88	88	88	88
R28YRS	IN081005	1	6	2	1997	1	3	77	0	-88	88	88	88
R28YRS	IN081006	1	6	2	2002	1	88	3	0	-88	88	88	88
R28YRS	IN081007	1	6	1	2003	3	88	3	0	-88	88	88	88
R28YRS	IN081008	1	6	2	1995	3	5	77	1	1995	0	9	0
R28YRS	IN081010	1	6	2	2001	1	88	3	0	-88	88	88	88
R28YRS	IN081011	1	6	4	1994	1	3	3	1	1994	0	15	3
R28YRS	IN081015	1	6	2	2007	88	88	3	0	-88	88	88	88
R28YRS	IN081016	1	6	3	2004	1	3	2	0	-88	88	88	88
R28YRS	IN081017	1	6	2	1999	3	5	3	0	-88	88	88	88
R28YRS	IN081018	1	6	1	-77	1	3	3	0	-88	88	88	88
R28YRS	IN081019	1	6	1	2006	4	88	3	0	-88	88	88	88
R28YRS	IN081022	1	6	2	2007	3	5	3	0	-88	88	88	88
R28YRS	IN081023	1	6	2	2003	4	1	6	0	-88	88	88	88
R28YRS	IN081025	1	6	2	2001	1	3	3	0	-88	88	88	88
R28YRS	IN081027	1	6	2	2004	3	6	3	0	-88	88	88	88
R28YRS	IN081028	1	6	2	2006	3	4	3	0	-88	88	88	88
R28YRS	IN081029	1	6	2	2006	3	1	3	0	-88	88	88	88
R28YRS	IN081030	1	6	2	2003	1	4	6	0	-88	88	88	88
R28YRS	IN081032	1	6	2	2004	1	3	3	0	-88	88	88	88
R28YRS	IN081034	1	6	3	1998	3	4	3	0	-88	88	88	88
R28YRS	IN081035	1	6	2	2006	1	3	1	0	-88	88	88	88
R28YRS	IN081036	1	6	4	2005	3	5	3	0	-88	88	88	88
R28YRS	IN081037	1	6	3	2003	1	3	3	0	-88	88	88	88
R28YRS	IN081038	1	6	5	2003	3	6	3	0	-88	88	88	88
R28YRS	IN081039	1	6	3	2000	3	4	6	0	-88	88	88	88
R28YRS	IN081041	1	6	3	2004	3	4	3	0	-88	88	88	88
R28YRS	IN081043	1	6	2	2001	3	4	3	0	-88	88	88	88
R28YRS	IN081044	1	6	2	2004	3	6	1	0	-88	88	88	88
R28YRS	IN081046	1	6	2	1994	3	4	3	0	-88	88	88	88
R28YRS	IN081049	1	6	2	-77	1	3	3	0	-88	88	88	88
R28YRS	IN081050	1	6	2	2006	4	3	3	0	-88	88	88	88
R28YRS	IN091003	1	6	2	2003	3	5	3	0	-88	88	88	88
R28YRS	IN091005	1	6	2	2002	3	1	2	1	2002	0	6	2
R28YRS	IN091006	1	6	2	2002	3	1	2	1	2002	0	6	3
R28YRS	IN091009	1	6	2	2003	3	6	2	1	2003	0	5	0
R28YRS	IN091013	1	6	6	2006	3	4	3	1	2006	0	5	0
R28YRS	IN091016	1	6	4	2005	11	88	3	0	-88	88	88	88
R28YRS	IN091017	1	6	2	2003	3	88	2	0	-88	88	88	88
R28YRS	IN091018	1	6	2	2003	3	88	3	0	-88	88	88	88
R28YRS	IN091021	1	6	3	2003	5	88	1	0	-88	88	88	88
R28YRS	IN091022	1	6	2	2005	3	4	3	0	-88	88	88	88
R28YRS	IN091026	1	6	2	2003	3	4	3	0	-88	88	88	88
R28YRS	IN091028	1	6	2	2004	3	5	3	0	-88	88	88	88
R28YRS	IN091034	1	6	2	2000	1	6	3	0	-88	88	88	88
R28YRS	IN091035	1	6	2	2003	4	1	3	1	2003	0	8	2
R28YRS	IN091037	1	6	1	2006	11	88	3	0	-88	88	88	88
R28YRS	IN091039	1	6	2	2006	88	88	3	0	-88	88	88	88
R28YRS	IN091040	1	6	2	2006	4	88	3	0	-88	88	88	88
R28YRS	IN091042	1	6	2	2003	3	88	3	0	-88	88	88	88
R28YRS	IN091044	1	6	2	2003	3	4	3	1	2003	1	8	0
R28YRS	IN091045	1	6	2	2001	4	88	3	1	2001	0	6	0
R28YRS	IN091047	1	6	3	2003	4	1	3	1	2003	0	8	2
R28YRS	IN091048	1	6	2	2005	3	4	3	0	-88	88	88	88
R28YRS	IN101014	1	6	2	2006	1	3	3	0	-88	88	88	88
R28YRS	IN101017	1	6	2	-77	1	3	3	0	-88	88	88	88
R28YRS	IN101025	1	6	2	2001	1	4	77	0	-88	88	88	88
R28YRS	IN101027	1	6	3	2005	3	88	3	0	-88	88	88	88
R28YRS	IN101028	1	6	2	2004	4	1	3	1	2004	0	77	0
R28YRS	IN101038	1	6	2	2001	1	3	3	0	-88	88	88	88
R28YRS	IN101050	1	6	2	2007	1	3	3	0	-88	88	88	88
R28YRS	IN111002	1	6	2	2003	3	6	3	0	-88	88	88	88
R28YRS	IN111002	2	17	2	2002	3	5	3	0	-88	88	88	88
R28YRS	IN111005	1	6	5	2000	3	6	3	0	-88	88	88	88
R28YRS	IN111006	1	6	2	2001	3	5	3	0	-88	88	88	88
R28YRS	IN111006	2	17	2	2004	6	9	3	0	-88	88	88	88
R28YRS	IN111009	1	6	2	2001	3	88	3	0	-88	88	88	88
R28YRS	IN111010	1	7	6	1997	3	88	2	0	-88	88	88	88
R28YRS	IN111011	1	6	2	2006	5	4	3	0	-88	88	88	88
R28YRS	IN111012	1	6	2	2001	5	3	3	1	2001	1	5	2
R28YRS	IN111015	1	17	4	2006	3	1	3	0	-88	88	88	88
R28YRS	IN111015	2	6	2	2005	3	1	3	0	-88	88	88	88
R28YRS	IN111016	1	6	4	1996	3	2	3	1	2005	0	5	2
R28YRS	IN111017	1	6	2	2003	3	5	3	0	-88	88	88	88
R28YRS	IN111017	2	17	2	2001	3	9	3	0	-88	88	88	88
R28YRS	IN111017	3	17	1	2001	9	4	4	0	-88	88	88	88
R28YRS	IN111019	1	6	4	2007	3	88	3	0	-88	88	88	88
R28YRS	IN111019	2	7	3	2002	9	3	3	1	2002	0	7	2
R28YRS	IN111020	1	17	2	1980	3	2	3	1	2003	0	5	2
R28YRS	IN111023	1	6	3	1996	3	2	3	0	-88	88	88	88
R28YRS	IN111026	1	6	4	1999	3	5	3	0	-88	88	88	88
R28YRS	IN111027	1	6	2	2000	11	88	3	0	-88	88	88	88
R28YRS	IN111029	1	6	2	2001	3	88	3	0	-88	88	88	88
R28YRS	IN111032	1	6	3	1999	3	88	3	0	-88	88	88	88
R28YRS	IN111032	2	17	3	1995	5	88	3	0	-88	88	88	88
R28YRS	IN111033	1	17	2	2006	3	5	3	0	-88	88	88	88
R28YRS	IN111035	1	6	2	1996	3	2	3	0	-88	88	88	88
R28YRS	IN111037	1	6	5	1995	3	2	3	0	-88	88	88	88
R28YRS	IN111037	2	17	4	2006	3	2	3	1	2006	0	5	2
R28YRS	IN111038	1	17	4	2006	3	6	1	0	-88	88	88	88
R28YRS	IN111039	1	6	2	2001	3	5	1	0	-88	88	88	88
R28YRS	IN111040	1	17	2	2006	3	2	3	0	-88	88	88	88
R28YRS	IN111041	1	6	2	2003	3	4	3	0	-88	88	88	88
R28YRS	IN111041	2	1	1	2002	4	2	3	1	2002	0	2	3
R28YRS	IN111043	1	6	4	1999	3	2	3	0	-88	88	88	88
R28YRS	IN111043	2	17	3	2006	3	2	3	0	-88	88	88	88
R28YRS	IN111044	1	17	1	2006	3	2	3	0	-88	88	88	88
R28YRS	IN111044	2	17	2	2006	3	2	3	0	-88	88	88	88
R28YRS	IN111045	1	6	2	2002	3	4	3	0	-88	88	88	88
R28YRS	IN111046	1	6	2	1999	3	5	3	0	-88	88	88	88
R28YRS	IN111046	2	1	1	2003	3	6	3	0	-88	88	88	88
R28YRS	IN111049	1	6	3	2002	3	2	2	0	-88	88	88	88
R28YRS	IN111051	1	6	3	2006	3	88	3	0	-88	88	88	88
R28YRS	IN121002	1	6	2	2002	3	2	3	0	-88	88	88	88
R28YRS	IN121003	1	6	2	2003	3	4	3	0	-88	88	88	88
R28YRS	IN121004	1	6	2	2002	3	2	3	1	2002	0	5	2
R28YRS	IN121005	1	6	2	1997	3	2	3	1	2006	0	5	3
R28YRS	IN121007	1	6	1	1996	3	4	3	0	-88	88	88	88
R28YRS	IN121008	1	6	2	2003	3	5	3	0	-88	88	88	88
R28YRS	IN121009	1	6	2	2002	3	6	3	1	2002	0	6	3
R28YRS	IN121010	1	6	1	2004	3	2	3	0	-88	88	88	88
R28YRS	IN121011	1	6	3	1998	3	4	3	0	-88	88	88	88
R28YRS	IN121012	1	6	4	2003	3	88	2	0	-88	88	88	88
R28YRS	IN121013	1	6	2	2000	3	4	3	1	2000	0	5	3
R28YRS	IN121014	1	6	3	2001	3	4	1	0	-88	88	88	88
R28YRS	IN121015	1	17	1	2006	3	6	3	0	-88	88	88	88
R28YRS	IN121016	1	6	2	1998	3	88	3	0	-88	88	88	88
R28YRS	IN121017	1	6	6	2001	3	2	3	1	2005	0	5	2
R28YRS	IN121018	1	6	1	1999	3	4	2	1	1999	0	9	2
R28YRS	IN121019	1	6	2	2002	3	5	3	0	-88	88	88	88
R28YRS	IN121020	1	6	2	2001	3	5	3	0	-88	88	88	88
R28YRS	IN121021	1	6	2	2001	3	6	3	0	-88	88	88	88
R28YRS	IN121022	1	2	1	1994	3	88	4	0	-88	88	88	88
R28YRS	IN121023	1	6	3	1995	3	2	3	0	-88	88	88	88
R28YRS	IN121025	1	6	3	2003	3	4	4	0	-88	88	88	88
R28YRS	IN121026	1	6	4	2001	3	88	2	0	-88	88	88	88
R28YRS	IN121027	1	6	3	2003	3	6	2	0	-88	88	88	88
R28YRS	IN121028	1	6	2	2002	3	88	3	1	2005	0	6	2
R28YRS	IN121028	2	6	6	2000	4	88	3	0	-88	88	88	88
R28YRS	IN121029	1	6	3	2003	3	5	2	1	2003	1	6	2
R28YRS	IN121029	2	17	2	2004	3	6	3	0	-88	88	88	88
R28YRS	IN121030	1	6	2	2003	3	88	2	0	-88	88	88	88
R28YRS	IN121031	1	6	2	2000	3	5	2	0	-88	88	88	88
R28YRS	IN121032	1	6	2	1999	3	88	3	1	2004	1	6	2
R28YRS	IN121034	1	2	1	2005	2	4	3	0	-88	88	88	88
R28YRS	IN121035	1	6	2	2005	3	1	2	1	2005	0	1	2
R28YRS	IN121036	1	1	3	2004	4	88	3	0	-88	88	88	88
R28YRS	IN121039	1	6	4	2002	3	5	2	1	2002	0	6	2
R28YRS	IN121041	1	17	2	2000	3	88	3	0	-88	88	88	88
R28YRS	IN121041	2	6	2	2003	3	4	3	0	-88	88	88	88
R28YRS	IN121042	1	6	3	2003	3	88	3	0	-88	88	88	88
R28YRS	IN121044	1	6	2	2005	3	88	3	0	-88	88	88	88
R28YRS	IN121046	1	6	2	2003	3	2	3	0	-88	88	88	88
R28YRS	IN121047	1	6	2	2004	3	4	2	1	2004	0	5	2
R28YRS	IN121048	1	1	1	2006	88	88	3	0	-88	88	88	88
R28YRS	IN121048	2	6	2	2003	3	1	3	1	2003	0	5	2
R28YRS	IN121048	3	17	5	2002	3	1	3	0	-88	88	88	88
R28YRS	IN121050	1	17	1	2003	3	3	3	0	-88	88	88	88
R28YRS	IN131001	1	6	1	1997	3	5	2	0	-88	88	88	88
R28YRS	IN131002	1	6	2	1999	5	3	2	1	1999	0	5	0
R28YRS	IN131003	1	6	3	1999	5	3	3	0	-88	88	88	88
R28YRS	IN131004	1	6	2	2005	3	4	2	0	-88	88	88	88
R28YRS	IN131005	1	17	2	2006	3	88	3	0	-88	88	88	88
R28YRS	IN131006	1	6	2	1999	3	88	2	1	2004	0	6	0
R28YRS	IN131007	1	6	2	2002	3	5	2	0	-88	88	88	88
R28YRS	IN131014	1	6	3	1998	3	5	2	0	-88	88	88	88
R28YRS	IN131017	1	6	3	2005	3	4	2	0	-88	88	88	88
R28YRS	IN131022	1	6	3	2005	3	5	3	0	-88	88	88	88
R28YRS	IN131024	1	9	2	2006	3	4	3	0	-88	88	88	88
R28YRS	IN131027	1	6	2	2007	3	5	2	1	2006	0	8	2
R28YRS	IN131028	1	6	4	2005	3	88	3	0	-88	88	88	88
R28YRS	IN131029	1	6	2	2006	3	4	2	0	-88	88	88	88
R28YRS	IN131037	1	6	2	2006	4	88	2	1	2006	0	6	2
R28YRS	IN131038	1	7	3	1995	3	4	3	0	-88	88	88	88
R28YRS	IN131039	1	6	2	2002	3	5	3	0	-88	88	88	88
R28YRS	IN131041	1	6	3	2005	3	4	2	0	-88	88	88	88
R28YRS	IN131042	1	6	3	2001	3	5	3	1	2003	0	7	2
R28YRS	IN131047	1	6	2	2006	3	5	2	0	-88	88	88	88
R28YRS	IN131050	1	6	2	2006	3	4	2	0	-88	88	88	88
R28YRS	IN141002	1	23	2	2006	3	88	3	0	-88	88	88	88
R28YRS	IN141007	1	6	3	2005	3	11	1	1	2005	0	15	2
R28YRS	IN141011	1	6	2	2003	3	5	3	0	-88	88	88	88
