CHILDCODE	SITUIDR5	LADCURR5	LADOLDR5
28008	6	3	3
28008	7	1	1
28008	8	6	6
28008	9	4	3
28008	10	2	2
28008	11	1	1
28009	1	5	2
28009	2	6	3
28009	3	7	4
28009	4	7	4
28009	5	7	3
28009	6	8	6
28009	7	2	1
28009	8	9	8
28009	9	8	6
28009	10	9	7
28009	11	7	2
28010	1	4	2
28010	2	6	4
28010	3	5	3
28010	4	1	2
28010	5	4	3
28010	6	7	3
28010	7	6	5
28010	8	8	8
28010	9	8	6
28010	10	2	5
28010	11	1	3
28011	1	4	5
28011	2	5	7
28011	3	4	7
28011	4	5	6
28011	5	7	6
28011	6	4	5
28011	7	7	5
28011	8	7	4
28011	9	7	5
28011	10	7	4
28011	11	7	5
28012	1	8	7
28012	2	8	6
28012	3	7	8
28012	4	6	6
28012	5	8	6
28012	6	8	9
28012	7	5	4
28012	8	5	5
28012	9	9	9
28012	10	3	4
28012	11	5	5
28013	1	4	2
28013	2	4	2
28013	3	4	3
28013	4	5	1
28013	5	5	4
28013	6	4	3
28013	7	1	1
28013	8	2	1
28013	9	3	2
28013	10	5	3
28013	11	3	1
28014	1	9	7
28014	2	5	2
28014	3	8	5
28014	4	9	7
28014	5	8	3
28014	6	7	7
28014	7	7	6
28014	8	9	9
28014	9	9	7
28014	10	8	6
28014	11	5	3
28015	1	6	3
28015	2	7	7
28015	3	8	6
28015	4	5	2
28015	5	6	2
28015	6	7	7
28015	7	5	1
28015	8	7	2
28015	9	7	7
28015	10	8	8
28015	11	5	2
28016	1	5	5
28016	2	6	5
28016	3	6	5
28016	4	6	5
28016	5	6	6
28016	6	4	4
28016	7	6	5
28016	8	6	6
28016	9	6	6
28016	10	6	5
28016	11	5	4
28017	1	5	7
28017	2	7	7
28017	3	7	6
28017	4	5	6
28017	5	7	6
28017	6	6	6
28017	7	7	5
28017	8	8	5
28017	9	7	6
28017	10	6	7
28017	11	5	4
28018	1	6	4
28018	2	8	5
28018	3	9	7
28018	4	8	7
28018	5	7	5
28018	6	3	2
28018	7	4	3
28018	8	2	1
28018	9	4	3
28018	10	4	2
28018	11	2	1
28020	1	3	6
28020	2	3	3
28020	3	4	4
28020	4	5	3
28020	5	5	3
28020	6	3	4
28020	7	4	3
28020	8	2	2
28020	9	5	3
28020	10	2	2
28020	11	4	3
28021	1	6	4
28021	2	5	3
28021	3	7	4
28021	4	7	4
28021	5	7	4
28021	6	5	8
28021	7	5	1
28021	8	5	2
28021	9	7	5
28021	10	8	8
28021	11	5	7
28022	1	6	4
28022	2	5	6
28022	3	6	3
28022	4	5	4
28022	5	6	3
28022	6	5	4
28022	7	5	2
28022	8	6	2
28022	9	7	4
28022	10	8	5
28022	11	5	5
28023	1	8	6
28023	2	7	6
28023	3	6	5
28023	4	6	6
28023	5	9	6
28023	6	6	4
28023	7	4	2
28023	8	4	2
28023	9	7	4
28023	10	9	7
28023	11	5	3
28024	1	4	3
28024	2	3	3
28024	3	5	4
28024	4	5	5
28024	5	4	4
28024	6	7	7
28024	7	5	5
28024	8	8	6
28024	9	6	5
28024	10	9	9
28024	11	4	4
28025	1	6	4
28025	2	7	5
28025	3	7	6
28025	4	5	4
28025	5	7	6
28025	6	3	1
28025	7	3	2
28025	8	4	3
28025	9	8	6
28025	10	8	8
28025	11	6	5
38001	1	2	1
38001	2	4	1
38001	3	2	3
38001	4	5	3
38001	5	5	1
38001	6	6	3
38001	7	1	1
38001	8	4	2
38001	9	7	3
38001	10	9	5
38001	11	1	1
38002	1	3	2
38002	2	4	3
38002	3	9	9
38002	4	8	4
38002	5	7	4
38002	6	9	9
38002	7	3	3
38002	8	5	4
38002	9	7	7
38002	10	7	7
38002	11	4	3
38003	1	2	4
38003	2	2	4
38003	3	3	5
38003	4	1	6
38003	5	3	5
38003	6	4	6
38003	7	2	5
38003	8	2	7
38003	9	2	8
38003	10	1	5
38003	11	2	6
38004	1	5	5
38004	2	6	6
38004	3	7	7
38004	4	8	8
38004	5	9	9
38004	6	9	9
38004	7	1	1
38004	8	1	1
38004	9	2	2
38004	10	4	4
38004	11	5	5
38005	1	4	2
38005	2	6	4
38005	3	6	6
38005	4	6	5
38005	5	5	5
38005	6	7	7
38005	7	1	1
38005	8	3	1
38005	9	7	7
38005	10	5	5
38005	11	4	4
38006	1	8	1
38006	2	6	3
38006	3	7	2
38006	4	7	4
38006	5	8	4
38006	6	6	3
38006	7	7	4
38006	8	8	5
38006	9	7	2
38006	10	6	4
38006	11	6	3
38008	1	3	8
38008	2	1	6
38008	3	6	8
38008	4	1	7
38008	5	3	7
38008	6	8	3
38008	7	2	6
38008	8	1	7
38008	9	6	3
38008	10	8	3
38008	11	1	3
38010	1	7	6
38010	2	6	5
38010	3	5	5
38010	4	7	5
38010	5	5	4
38010	6	8	7
38010	7	7	5
38010	8	6	4
38010	9	7	7
38010	10	7	6
38010	11	8	6
38011	1	7	6
38011	2	8	6
38011	3	8	3
38011	4	7	7
38011	5	8	8
38011	6	4	9
38011	7	7	7
38011	8	8	8
38011	9	7	8
38011	10	6	8
38011	11	4	4
38014	1	5	6
38014	2	5	6
38014	3	4	5
38014	4	4	4
38014	5	5	5
38014	6	3	4
38014	7	5	5
38014	8	6	6
38014	9	4	4
38014	10	2	2
38014	11	2	2
38015	1	7	5
38015	2	8	4
38015	3	6	5
38015	4	9	6
38015	5	7	5
38015	6	4	4
38015	7	8	4
38015	8	6	4
38015	9	8	7
38015	10	5	6
38015	11	9	7
38016	1	8	8
38016	2	7	4
38016	3	5	5
38016	4	7	6
38016	5	8	5
38016	6	6	8
38016	7	7	4
38016	8	7	4
38016	9	6	7
38016	10	4	8
38016	11	8	4
38017	1	6	6
38017	2	8	5
38017	3	7	4
38017	4	8	8
38017	5	8	8
38017	6	6	8
38017	7	2	8
38017	8	2	8
38017	9	8	8
38017	10	6	6
38017	11	2	2
38019	1	4	5
38019	2	5	5
38019	3	4	2
38019	4	5	5
38019	5	5	5
38019	6	3	5
38019	7	6	6
38019	8	9	9
38019	9	5	5
38019	10	3	3
38019	11	2	2
38020	1	4	3
38020	2	5	3
38020	3	5	4
38020	4	2	2
38020	5	6	4
38020	6	9	3
38020	7	3	3
38020	8	6	4
38020	9	9	4
38020	10	9	9
38020	11	2	2
38021	1	5	4
38021	2	7	5
38021	3	6	6
38021	4	6	6
38021	5	7	6
38021	6	7	4
38021	7	6	5
38021	8	8	8
38021	9	9	6
38021	10	3	3
38021	11	1	1
38022	1	4	5
38022	2	5	5
38022	3	3	3
38022	4	3	3
38022	5	4	4
38022	6	4	4
38022	7	3	3
38022	8	3	5
38022	9	4	5
38022	10	5	6
38022	11	3	3
38023	1	9	9
38023	2	6	6
38023	3	6	5
38023	4	7	5
38023	5	7	6
38023	6	6	5
38023	7	7	7
38023	8	7	7
38023	9	6	6
38023	10	7	7
38023	11	7	7
38024	1	6	6
38024	2	6	5
38024	3	5	6
38024	4	5	4
38024	5	5	5
38024	6	6	4
38024	7	6	6
38024	8	7	7
38024	9	6	6
38024	10	7	7
38024	11	4	4
38025	1	7	5
38025	2	6	4
38025	3	7	4
38025	4	5	3
38025	5	6	4
38025	6	5	3
38025	7	5	3
38025	8	7	5
38025	9	7	5
38025	10	8	8
38025	11	4	1
48001	1	8	9
48001	2	8	7
48001	3	7	6
48001	4	5	5
48001	5	7	9
48001	6	9	7
48001	7	7	5
48001	8	8	9
48001	9	8	7
48001	10	8	7
48001	11	7	7
48002	1	8	7
48002	2	6	5
48002	3	5	3
48002	4	9	8
48002	5	9	8
48002	6	4	2
48002	7	3	2
48002	8	3	2
48002	9	7	5
48002	10	2	1
48002	11	1	1
48003	1	2	2
48003	2	3	2
48003	3	4	4
48003	4	1	1
48003	5	5	5
48003	6	2	2
48003	7	1	1
48003	8	6	6
48003	9	6	6
48003	10	7	7
48003	11	2	2
48004	1	8	2
48004	2	7	3
48004	3	7	3
48004	4	7	3
48004	5	5	4
48004	6	4	7
48004	7	7	4
48004	8	8	4
48004	9	6	4
48004	10	3	6
48004	11	4	3
48005	1	5	2
48005	2	8	2
48005	3	6	3
48005	4	8	4
48005	5	8	5
48005	6	7	4
48005	7	8	6
48005	8	9	7
48005	9	8	6
48005	10	3	2
48005	11	3	1
48006	1	6	4
48006	2	7	5
48006	3	5	5
48006	4	8	5
48006	5	7	4
48006	6	6	3
48006	7	7	5
48006	8	9	4
48006	9	8	4
48006	10	5	2
48006	11	7	5
48007	1	8	7
48007	2	5	5
48007	3	4	4
48007	4	7	6
48007	5	5	2
48007	6	7	4
48007	7	2	2
48007	8	2	2
48007	9	4	3
48007	10	2	4
48007	11	5	2
48008	1	6	4
48008	2	5	5
48008	3	5	5
48008	4	5	6
48008	5	7	6
48008	6	3	3
48008	7	1	1
48008	8	8	7
48008	9	9	9
48008	10	9	9
48008	11	7	9
48009	1	6	5
48009	2	8	6
48009	3	6	3
48009	4	7	3
48009	5	6	3
48009	6	8	4
48009	7	8	2
48009	8	7	2
48009	9	7	3
48009	10	8	3
48009	11	6	2
48010	1	7	7
48010	2	9	6
48010	3	8	7
48010	4	8	8
48010	5	7	8
48010	6	7	8
48010	7	7	7
48010	8	8	7
48010	9	8	8
48010	10	7	7
48010	11	7	7
48011	1	88	88
48011	2	88	88
48011	3	88	88
48011	4	88	88
48011	5	88	88
48011	6	88	88
48011	7	88	88
48011	8	88	88
48011	9	88	88
48011	10	88	88
48011	11	88	88
48013	1	5	4
48013	2	5	5
48013	3	6	6
48013	4	6	5
48013	5	5	5
48013	6	5	5
48013	7	4	4
48013	8	1	1
48013	9	6	7
48013	10	5	5
48013	11	5	4
48014	1	3	4
48014	2	3	4
48014	3	1	1
48014	4	2	2
48014	5	2	3
48014	6	6	6
48014	7	2	2
48014	8	2	3
48014	9	6	7
48014	10	4	4
48014	11	1	2
48015	1	6	5
48015	2	7	6
48015	3	6	5
48015	4	7	6
48015	5	7	6
48015	6	5	4
48015	7	6	3
48015	8	6	5
48015	9	6	6
48015	10	2	3
48015	11	1	1
48016	1	6	6
48016	2	3	2
48016	3	6	8
48016	4	5	4
48016	5	4	4
48016	6	3	2
48016	7	2	1
48016	8	3	2
48016	9	4	3
48016	10	6	6
48016	11	2	1
48017	1	5	4
48017	2	6	6
48017	3	7	7
48017	4	7	7
48017	5	6	6
48017	6	5	6
48017	7	7	5
48017	8	7	7
48017	9	6	7
48017	10	6	5
48017	11	5	5
48018	1	6	4
48018	2	6	4
48018	3	5	4
48018	4	3	3
48018	5	4	3
48018	6	2	2
48018	7	4	2
48018	8	5	1
48018	9	6	3
48018	10	1	1
48018	11	1	1
48019	1	6	6
48019	2	7	5
48019	3	6	6
48019	4	8	6
48019	5	7	5
48019	6	9	7
48019	7	7	5
48019	8	8	8
48019	9	7	6
48019	10	5	4
48019	11	8	6
48020	1	4	7
48020	2	3	1
48020	3	7	7
48020	4	7	6
48020	5	6	7
48020	6	7	7
48020	7	8	8
48020	8	8	8
48020	9	6	6
48020	10	6	8
48020	11	3	3
48021	1	5	5
48021	2	8	2
48021	3	5	5
48021	4	6	6
48021	5	5	4
48021	6	4	4
48021	7	8	8
48021	8	8	8
48021	9	8	8
48021	10	4	5
48021	11	1	1
48022	1	4	5
48022	2	2	5
48022	3	5	5
48022	4	2	3
48022	5	2	3
48022	6	1	1
48022	7	2	2
48022	8	2	3
48022	9	2	3
48022	10	1	1
48022	11	1	2
48023	1	3	2
48023	2	4	3
48023	3	6	4
48023	4	6	2
48023	5	4	3
48023	6	8	4
48023	7	6	2
48023	8	3	1
48023	9	3	4
48023	10	3	4
48023	11	3	4
48024	1	8	8
48024	2	6	2
48024	3	7	4
48024	4	9	5
48024	5	6	6
48024	6	7	9
48024	7	9	9
48024	8	8	5
48024	9	8	8
48024	10	5	8
48024	11	1	1
48025	1	5	3
48025	2	6	3
48025	3	6	4
48025	4	7	6
48025	5	6	4
48025	6	5	5
48025	7	6	6
48025	8	7	7
48025	9	4	5
48025	10	8	8
48025	11	3	3
48026	1	5	4
48026	2	6	5
48026	3	8	4
48026	4	6	4
48026	5	6	4
48026	6	1	1
48026	7	6	4
48026	8	6	3
48026	9	5	2
48026	10	3	2
48026	11	5	3
58002	1	6	5
58002	2	7	5
58002	3	6	5
58002	4	7	4
58002	5	6	4
58002	6	5	4
58002	7	5	4
58002	8	6	4
58002	9	6	4
58002	10	5	2
58002	11	7	4
58003	1	6	5
58003	2	4	6
58003	3	6	6
58003	4	5	4
58003	5	7	7
58003	6	6	7
58003	7	5	5
58003	8	6	6
58003	9	8	8
58003	10	7	7
58003	11	7	6
58004	1	7	6
58004	2	4	5
58004	3	6	6
58004	4	7	7
58004	5	6	5
58004	6	5	4
58004	7	5	4
58004	8	6	7
58004	9	6	5
58004	10	5	4
58004	11	3	3
58007	1	4	1
58007	2	9	9
58007	3	5	7
58007	4	9	1
58007	5	7	5
58007	6	9	1
58007	7	6	6
58007	8	5	9
58007	9	8	8
58007	10	8	3
58007	11	9	1
58008	1	9	7
58008	2	8	8
58008	3	9	9
58008	4	9	9
58008	5	9	9
58008	6	9	9
58008	7	9	9
58008	8	9	9
58008	9	9	9
58008	10	9	9
58008	11	77	77
58011	1	5	4
58011	2	6	4
58011	3	2	4
58011	4	4	2
58011	5	3	4
58011	6	3	8
58011	7	6	7
58011	8	6	5
58011	9	7	7
58011	10	2	5
58011	11	6	3
58012	1	9	5
58012	2	6	3
58012	3	4	2
58012	4	7	2
58012	5	9	5
58012	6	8	7
58012	7	6	2
58012	8	9	1
58012	9	6	4
58012	10	9	9
58012	11	2	1
58013	1	6	5
58013	2	7	5
58013	3	9	6
58013	4	8	6
58013	5	5	6
58013	6	6	4
58013	7	8	7
58013	8	8	6
58013	9	6	5
58013	10	7	6
58013	11	5	4
58014	1	5	7
58014	2	6	3
58014	3	5	4
58014	4	6	8
58014	5	7	7
58014	6	4	6
58014	7	4	6
58014	8	7	5
58014	9	7	7
58014	10	5	5
58014	11	2	2
58015	1	4	3
58015	2	6	4
58015	3	6	5
58015	4	5	3
58015	5	7	6
58015	6	2	1
58015	7	1	1
58015	8	1	1
58015	9	5	6
58015	10	1	1
58015	11	1	1
58016	1	7	4
58016	2	8	3
58016	3	8	5
58016	4	2	2
58016	5	5	3
58016	6	1	1
58016	7	5	3
58016	8	5	2
58016	9	4	4
58016	10	3	1
58016	11	5	1
58017	1	9	7
58017	2	8	5
58017	3	6	6
58017	4	9	7
58017	5	9	9
58017	6	9	9
58017	7	9	9
58017	8	9	7
58017	9	9	9
58017	10	8	5
58017	11	5	5
58019	1	9	9
58019	2	8	8
58019	3	6	6
58019	4	9	9
58019	5	9	9
58019	6	5	5
58019	7	4	4
58019	8	9	9
58019	9	7	7
58019	10	9	9
58019	11	9	9
58020	1	7	3
58020	2	9	1
58020	3	3	5
58020	4	7	3
58020	5	2	7
58020	6	2	6
58020	7	9	5
58020	8	3	7
58020	9	3	6
58020	10	1	6
58020	11	1	1
58021	1	4	6
58021	2	2	2
58021	3	5	5
58021	4	4	7
58021	5	5	5
58021	6	1	1
58021	7	1	1
58021	8	1	1
58021	9	3	3
58021	10	7	7
58021	11	3	3
58022	1	4	4
58022	2	6	2
58022	3	5	5
58022	4	4	3
58022	5	6	5
58022	6	2	2
58022	7	3	3
58022	8	7	7
58022	9	3	1
58022	10	1	4
58022	11	7	5
58025	1	7	7
58025	2	8	7
58025	3	4	4
58025	4	8	8
58025	5	7	7
58025	6	5	4
58025	7	8	7
58025	8	8	8
58025	9	5	5
58025	10	6	6
58025	11	4	4
58026	1	7	5
58026	2	7	6
58026	3	8	7
58026	4	8	6
58026	5	8	7
58026	6	7	7
58026	7	9	8
58026	8	8	8
58026	9	6	7
58026	10	5	8
58026	11	7	8
58027	1	6	6
58027	2	77	77
58027	3	7	7
58027	4	7	7
58027	5	7	7
58027	6	7	7
58027	7	7	6
58027	8	7	7
58027	9	7	7
58027	10	6	6
58027	11	77	77
58028	1	4	2
58028	2	3	3
58028	3	5	3
58028	4	6	4
58028	5	5	4
58028	6	6	3
58028	7	6	3
58028	8	7	6
58028	9	7	8
58028	10	5	4
58028	11	8	7
58029	1	9	4
58029	2	9	6
58029	3	5	5
58029	4	9	5
58029	5	3	6
58029	6	1	7
58029	7	7	5
58029	8	9	7
58029	9	6	6
58029	10	2	6
58029	11	3	5
58030	1	6	6
58030	2	2	2
58030	3	5	5
58030	4	6	7
58030	5	8	8
58030	6	7	7
58030	7	4	4
58030	8	8	7
58030	9	9	8
58030	10	8	8
58030	11	1	1
68001	1	5	4
68001	2	6	6
68001	3	6	6
68001	4	9	7
68001	5	7	8
68001	6	8	7
68001	7	9	6
68001	8	9	9
68001	9	9	9
68001	10	7	7
68001	11	4	3
68002	1	8	5
68002	2	8	4
68002	3	7	5
68002	4	9	5
68002	5	8	5
68002	6	8	4
68002	7	8	7
68002	8	9	8
68002	9	8	5
68002	10	1	2
68002	11	5	5
68004	1	7	7
68004	2	6	4
68004	3	6	6
68004	4	5	5
68004	5	8	8
68004	6	6	6
68004	7	5	5
68004	8	7	7
68004	9	7	7
68004	10	5	5
68004	11	2	2
68005	1	7	7
68005	2	3	5
68005	3	7	5
68005	4	6	7
68005	5	8	4
68005	6	6	5
68005	7	4	4
68005	8	9	5
68005	9	8	5
68005	10	77	4
68005	11	8	1
68006	1	4	3
68006	2	5	4
68006	3	8	7
68006	4	5	4
68006	5	5	3
68006	6	5	6
68006	7	5	5
68006	8	5	6
