PLACEID	SCPRIDR5	PRBLCTLY
8502	3	1
8502	4	1
8502	5	1
8502	6	1
8502	7	1
8502	8	1
8502	9	0
8502	10	0
8502	11	0
8503	1	1
8503	2	0
8503	3	0
8503	4	0
8503	5	0
8503	6	1
8503	7	1
8503	8	1
8503	9	0
8503	10	1
8503	11	1
8504	1	1
8504	2	0
8504	3	0
8504	4	0
8504	5	0
8504	6	0
8504	7	1
8504	8	1
8504	9	0
8504	10	0
8504	11	0
8505	1	1
8505	2	0
8505	3	1
8505	4	1
8505	5	0
8505	6	0
8505	7	0
8505	8	0
8505	9	0
8505	10	0
8505	11	0
8506	1	1
8506	2	0
8506	3	0
8506	4	1
8506	5	0
8506	6	0
8506	7	0
8506	8	0
8506	9	0
8506	10	0
8506	11	0
8507	1	0
8507	2	0
8507	3	0
8507	4	0
8507	5	0
8507	6	0
8507	7	0
8507	8	1
8507	9	0
8507	10	0
8507	11	0
8508	1	0
8508	2	0
8508	3	0
8508	4	0
8508	5	0
8508	6	0
8508	7	0
8508	8	0
8508	9	0
8508	10	0
8508	11	0
8509	1	1
8509	2	0
8509	3	1
8509	4	0
8509	5	0
8509	6	1
8509	7	1
8509	8	1
8509	9	0
8509	10	0
8509	11	0
8510	1	1
8510	2	0
8510	3	1
8510	4	0
8510	5	0
8510	6	1
8510	7	1
8510	8	1
8510	9	0
8510	10	0
8510	11	0
8512	1	1
8512	2	0
8512	3	0
8512	4	1
8512	5	0
8512	6	0
8512	7	0
8512	8	1
8512	9	0
8512	10	0
8512	11	0
8513	1	1
8513	2	0
8513	3	1
8513	4	1
8513	5	0
8513	6	0
8513	7	1
8513	8	1
8513	9	0
8513	10	0
8513	11	0
8514	1	1
8514	2	0
8514	3	0
8514	4	0
8514	5	0
8514	6	1
8514	7	1
8514	8	1
8514	9	0
8514	10	0
8514	11	0
8515	1	1
8515	2	88
8515	3	0
8515	4	0
8515	5	0
8515	6	1
8515	7	1
8515	8	1
8515	9	0
8515	10	0
8515	11	0
8516	1	0
8516	2	1
8516	3	0
8516	4	0
8516	5	0
8516	6	1
8516	7	0
8516	8	1
8516	9	1
8516	10	0
8516	11	0
8520	1	1
8520	2	88
8520	3	0
8520	4	0
8520	5	0
8520	6	1
8520	7	1
8520	8	1
8520	9	0
8520	10	0
8520	11	0
8521	1	1
8521	2	88
8521	3	0
8521	4	1
8521	5	0
8521	6	1
8521	7	1
8521	8	1
8521	9	1
8521	10	1
8521	11	0
8524	1	1
8524	2	1
8524	3	0
8524	4	0
8524	5	0
8524	6	0
8524	7	0
8524	8	1
8524	9	0
8524	10	0
8524	11	0
8525	1	1
8525	2	0
8525	3	0
8525	4	0
8525	5	1
8525	6	0
8525	7	0
8525	8	0
8525	9	0
8525	10	0
8525	11	0
8526	1	1
8526	2	0
8526	3	1
8526	4	1
8526	5	0
8526	6	0
8526	7	1
8526	8	1
8526	9	0
8526	10	0
8526	11	0
8527	1	1
8527	2	0
8527	3	1
8527	4	1
8527	5	1
8527	6	1
8527	7	1
8527	8	1
8527	9	0
8527	10	0
8527	11	0
8528	1	1
8528	2	0
8528	3	0
8528	4	0
8528	5	0
8528	6	0
8528	7	0
8528	8	1
8528	9	0
8528	10	0
8528	11	0
8529	1	1
8529	2	1
8529	3	1
8529	4	1
8529	5	1
8529	6	1
8529	7	1
8529	8	1
8529	9	0
8529	10	1
8529	11	0
8530	1	1
8530	2	0
8530	3	1
8530	4	0
8530	5	1
8530	6	0
8530	7	0
8530	8	1
8530	9	0
8530	10	0
8530	11	0
8531	1	1
8531	2	0
8531	3	1
8531	4	0
8531	5	0
8531	6	1
8531	7	0
8531	8	1
8531	9	1
8531	10	0
8531	11	0
8532	1	0
8532	2	0
8532	3	0
8532	4	0
8532	5	0
8532	6	0
8532	7	0
8532	8	0
8532	9	0
8532	10	0
8532	11	0
8533	1	1
8533	2	0
8533	3	0
8533	4	1
8533	5	0
8533	6	1
8533	7	1
8533	8	1
8533	9	0
8533	10	0
8533	11	0
8534	1	1
8534	2	0
8534	3	0
8534	4	1
8534	5	0
8534	6	0
8534	7	0
8534	8	0
8534	9	0
8534	10	0
8534	11	0
8535	1	1
8535	2	0
8535	3	0
8535	4	0
8535	5	0
8535	6	0
8535	7	0
8535	8	1
8535	9	0
8535	10	0
8535	11	0
8536	1	0
8536	2	1
8536	3	0
8536	4	0
8536	5	0
8536	6	0
8536	7	1
8536	8	1
8536	9	0
8536	10	0
8536	11	0
8537	1	1
8537	2	0
8537	3	0
8537	4	0
8537	5	0
8537	6	0
8537	7	0
8537	8	1
8537	9	0
8537	10	0
8537	11	0
8538	1	0
8538	2	0
8538	3	0
8538	4	0
8538	5	0
8538	6	0
8538	7	0
8538	8	0
8538	9	0
8538	10	0
8538	11	0
8539	1	1
8539	2	1
8539	3	1
8539	4	0
8539	5	0
8539	6	0
8539	7	1
8539	8	1
8539	9	0
8539	10	0
8539	11	0
8540	1	1
8540	2	0
8540	3	1
8540	4	0
8540	5	1
8540	6	1
8540	7	1
8540	8	1
8540	9	0
8540	10	0
8540	11	0
8541	1	0
8541	2	0
8541	3	0
8541	4	0
8541	5	0
8541	6	0
8541	7	0
8541	8	1
8541	9	1
8541	10	0
8541	11	0
8542	1	0
8542	2	0
8542	3	0
8542	4	0
8542	5	0
8542	6	0
8542	7	0
8542	8	0
8542	9	0
8542	10	0
8542	11	0
8601	1	1
8601	2	88
8601	3	1
8601	4	1
8601	5	1
8601	6	1
8601	7	1
8601	8	1
8601	9	1
8601	10	88
8601	11	88
8602	1	1
8602	2	1
8602	3	0
8602	4	0
8602	5	0
8602	6	0
8602	7	0
8602	8	1
8602	9	1
8602	10	88
8602	11	88
8604	1	1
8604	2	88
8604	3	1
8604	4	0
8604	5	0
8604	6	1
8604	7	1
8604	8	1
8604	9	0
8604	10	0
8604	11	0
8606	1	1
8606	2	1
8606	3	1
8606	4	1
8606	5	0
8606	6	0
8606	7	0
8606	8	1
8606	9	1
8606	10	88
8606	11	88
8609	1	1
8609	2	0
8609	3	0
8609	4	1
8609	5	0
8609	6	0
8609	7	0
8609	8	1
8609	9	0
8609	10	0
8609	11	0
8611	1	1
8611	2	88
8611	3	1
8611	4	1
8611	5	0
8611	6	0
8611	7	1
8611	8	1
8611	9	0
8611	10	0
8611	11	0
8612	1	1
8612	2	88
8612	3	1
8612	4	1
8612	5	0
8612	6	1
8612	7	1
8612	8	1
8612	9	1
8612	10	0
8612	11	0
8613	1	1
8613	2	0
8613	3	0
8613	4	0
8613	5	0
8613	6	1
8613	7	1
8613	8	1
8613	9	1
8613	10	0
8613	11	0
8614	1	1
8614	2	88
8614	3	0
8614	4	0
8614	5	88
8614	6	0
8614	7	1
8614	8	1
8614	9	0
8614	10	0
8614	11	0
8617	1	1
8617	2	1
8617	3	1
8617	4	1
8617	5	1
8617	6	0
8617	7	0
8617	8	1
8617	9	0
8617	10	0
8617	11	0
8620	1	1
8620	2	88
8620	3	0
8620	4	0
8620	5	0
8620	6	0
8620	7	0
8620	8	1
8620	9	0
8620	10	0
8620	11	0
8624	1	1
8624	2	0
8624	3	0
8624	4	0
8624	5	0
8624	6	0
8624	7	0
8624	8	1
8624	9	0
8624	10	0
8624	11	0
8625	1	1
8625	2	88
8625	3	0
8625	4	1
8625	5	0
8625	6	0
8625	7	0
8625	8	1
8625	9	0
8625	10	0
8625	11	0
8626	1	1
8626	2	1
8626	3	1
8626	4	0
8626	5	0
8626	6	1
8626	7	1
8626	8	0
8626	9	0
8626	10	0
8626	11	0
8628	1	1
8628	2	88
8628	3	0
8628	4	1
8628	5	0
8628	6	0
8628	7	1
8628	8	1
8628	9	0
8628	10	88
8628	11	88
8629	1	1
8629	2	88
8629	3	0
8629	4	0
8629	5	0
8629	6	0
8629	7	0
8629	8	1
8629	9	0
8629	10	0
8629	11	0
8630	1	1
8630	2	88
8630	3	1
8630	4	1
8630	5	0
8630	6	1
8630	7	1
8630	8	1
8630	9	1
8630	10	0
8630	11	0
8632	1	1
8632	2	88
8632	3	1
8632	4	1
8632	5	0
8632	6	1
8632	7	1
8632	8	1
8632	9	1
8632	10	0
8632	11	0
8634	1	1
8634	2	1
8634	3	0
8634	4	1
8634	5	0
8634	6	0
8634	7	0
8634	8	1
8634	9	0
8634	10	88
8634	11	88
8636	1	1
8636	2	0
8636	3	0
8636	4	0
8636	5	0
8636	6	0
8636	7	0
8636	8	1
8636	9	0
8636	10	0
8636	11	0
8637	1	0
8637	2	0
8637	3	0
8637	4	0
8637	5	0
8637	6	0
8637	7	0
8637	8	1
8637	9	0
8637	10	0
8637	11	0
8638	1	1
8638	2	0
8638	3	0
8638	4	0
8638	5	0
8638	6	0
8638	7	0
8638	8	1
8638	9	0
8638	10	0
8638	11	0
8640	1	0
8640	2	0
8640	3	0
8640	4	0
8640	5	0
8640	6	0
8640	7	0
8640	8	1
8640	9	0
8640	10	0
8640	11	0
8642	1	1
8642	2	88
8642	3	0
8642	4	0
8642	5	0
8642	6	1
8642	7	1
8642	8	1
8642	9	0
8642	10	0
8642	11	0
8644	1	1
8644	2	88
8644	3	0
8644	4	0
8644	5	88
8644	6	0
8644	7	0
8644	8	1
8644	9	0
8644	10	0
8644	11	0
8645	1	1
8645	2	0
8645	3	1
8645	4	0
8645	5	0
8645	6	1
8645	7	1
8645	8	1
8645	9	0
8645	10	0
8645	11	0
8646	1	1
8646	2	0
8646	3	0
8646	4	0
8646	5	0
8646	6	0
8646	7	0
8646	8	0
8646	9	0
8646	10	88
8646	11	88
8647	1	1
8647	2	88
8647	3	0
8647	4	0
8647	5	0
8647	6	0
8647	7	0
8647	8	1
8647	9	0
8647	10	0
8647	11	0
8648	1	1
8648	2	0
8648	3	0
8648	4	1
8648	5	0
8648	6	0
8648	7	0
8648	8	1
8648	9	0
8648	10	0
8648	11	0
8649	1	1
8649	2	1
8649	3	0
8649	4	1
8649	5	1
8649	6	1
8649	7	1
8649	8	1
8649	9	0
8649	10	88
8649	11	88
8650	1	1
8650	2	88
8650	3	0
8650	4	1
8650	5	0
8650	6	1
8650	7	1
8650	8	1
8650	9	0
8650	10	88
8650	11	88
8651	1	1
8651	2	88
8651	3	0
8651	4	0
8651	5	0
8651	6	0
8651	7	0
8651	8	1
8651	9	0
8651	10	0
8651	11	0
8652	1	1
8652	2	88
8652	3	1
8652	4	0
8652	5	0
8652	6	1
8652	7	1
8652	8	0
8652	9	1
8652	10	0
8652	11	0
8653	1	1
8653	2	1
8653	3	0
8653	4	0
8653	5	0
8653	6	0
8653	7	1
8653	8	0
8653	9	0
8653	10	1
8653	11	88
8654	1	0
8654	2	88
8654	3	0
8654	4	0
8654	5	0
8654	6	0
8654	7	0
8654	8	0
8654	9	0
8654	10	0
8654	11	0
8655	1	1
8655	2	0
8655	3	1
8655	4	1
8655	5	0
8655	6	1
8655	7	1
8655	8	1
8655	9	1
8655	10	0
8655	11	0
8656	1	1
8656	2	88
8656	3	0
8656	4	1
8656	5	0
8656	6	0
8656	7	1
8656	8	1
8656	9	0
8656	10	0
8656	11	0
8657	1	1
8657	2	0
8657	3	0
8657	4	1
8657	5	0
8657	6	1
8657	7	1
8657	8	1
8657	9	1
8657	10	0
8657	11	0
8658	1	1
8658	2	1
8658	3	1
8658	4	1
8658	5	0
8658	6	1
8658	7	0
8658	8	0
8658	9	0
8658	10	0
8658	11	0
8659	1	1
8659	2	1
8659	3	0
8659	4	1
8659	5	0
8659	6	1
8659	7	1
8659	8	1
8659	9	0
8659	10	0
8659	11	0
8660	1	1
8660	2	0
8660	3	1
8660	4	1
8660	5	0
8660	6	1
8660	7	1
8660	8	1
8660	9	1
8660	10	0
8660	11	0
8661	1	1
8661	2	0
8661	3	1
8661	4	1
8661	5	0
8661	6	1
8661	7	1
8661	8	1
8661	9	0
8661	10	0
8661	11	0
8662	1	0
8662	2	0
8662	3	0
8662	4	0
8662	5	0
8662	6	0
8662	7	0
8662	8	1
8662	9	0
8662	10	0
8662	11	0
8663	1	0
8663	2	0
8663	3	0
8663	4	0
8663	5	0
8663	6	1
8663	7	0
8663	8	1
8663	9	0
8663	10	0
8663	11	0
8664	1	1
8664	2	0
8664	3	0
8664	4	0
8664	5	0
8664	6	0
8664	7	0
8664	8	0
8664	9	0
8664	10	0
8664	11	0
8665	1	1
8665	2	0
8665	3	0
8665	4	1
8665	5	0
8665	6	1
8665	7	1
8665	8	1
8665	9	0
8665	10	0
8665	11	0
8666	1	1
8666	2	0
8666	3	0
8666	4	0
8666	5	0
8666	6	0
8666	7	0
8666	8	1
8666	9	0
8666	10	0
8666	11	0
8701	1	1
8701	2	0
8701	3	0
8701	4	0
8701	5	0
8701	6	0
8701	7	1
8701	8	1
8701	9	1
8701	10	1
8701	11	0
8702	1	1
8702	2	0
8702	3	0
8702	4	1
8702	5	1
8702	6	1
8702	7	1
8702	8	1
8702	9	0
8702	10	1
8702	11	0
8703	1	1
8703	2	0
8703	3	0
8703	4	0
8703	5	1
8703	6	0
8703	7	1
8703	8	1
8703	9	0
8703	10	0
8703	11	0
8705	1	1
8705	2	0
8705	3	0
8705	4	1
8705	5	0
8705	6	1
8705	7	1
8705	8	1
8705	9	0
8705	10	0
8705	11	0
8707	1	1
8707	2	0
8707	3	1
8707	4	1
8707	5	0
8707	6	1
8707	7	1
8707	8	1
8707	9	1
8707	10	1
8707	11	1
8708	1	1
8708	2	0
8708	3	1
8708	4	1
8708	5	1
8708	6	1
8708	7	1
8708	8	1
8708	9	1
8708	10	1
8708	11	0
8709	1	0
8709	2	0
8709	3	0
8709	4	0
8709	5	0
8709	6	0
8709	7	0
8709	8	0
8709	9	0
8709	10	0
8709	11	0
8710	1	0
8710	2	0
8710	3	0
8710	4	0
8710	5	0
8710	6	0
8710	7	0
8710	8	0
8710	9	0
8710	10	0
8710	11	0
8711	1	1
8711	2	0
8711	3	0
8711	4	0
8711	5	0
8711	6	1
8711	7	1
8711	8	1
8711	9	0
8711	10	0
8711	11	0
8712	1	1
8712	2	0
8712	3	0
8712	4	1
8712	5	0
8712	6	1
8712	7	1
8712	8	1
8712	9	1
8712	10	0
8712	11	0
8713	1	1
8713	2	0
8713	3	1
8713	4	1
8713	5	0
8713	6	0
8713	7	1
8713	8	1
8713	9	0
8713	10	0
8713	11	0
8714	1	1
8714	2	0
8714	3	0
8714	4	0
8714	5	0
8714	6	0
8714	7	1
8714	8	1
8714	9	0
8714	10	0
8714	11	0
8715	1	0
8715	2	0
8715	3	0
8715	4	0
8715	5	0
8715	6	0
8715	7	0
8715	8	0
8715	9	0
8715	10	0
8715	11	0
8716	1	1
8716	2	0
8716	3	0
8716	4	1
8716	5	0
8716	6	1
8716	7	0
8716	8	1
8716	9	0
8716	10	0
8716	11	0
8717	1	1
8717	2	0
8717	3	1
8717	4	0
8717	5	0
8717	6	1
8717	7	1
8717	8	1
8717	9	1
8717	10	0
8717	11	0
8718	1	0
8718	2	0
8718	3	0
8718	4	0
8718	5	0
8718	6	0
8718	7	0
8718	8	0
8718	9	0
8718	10	0
8718	11	0
8719	1	1
8719	2	0
8719	3	0
8719	4	0
8719	5	0
8719	6	0
8719	7	0
8719	8	1
8719	9	1
8719	10	0
8719	11	0
8720	1	1
8720	2	0
8720	3	0
8720	4	0
8720	5	0
8720	6	0
8720	7	0
8720	8	1
8720	9	0
8720	10	0
8720	11	0
8721	1	1
8721	2	0
8721	3	0
8721	4	0
8721	5	0
8721	6	0
8721	7	1
8721	8	0
8721	9	0
8721	10	0
8721	11	0
8722	1	0
8722	2	0
8722	3	0
8722	4	0
8722	5	0
8722	6	0
8722	7	0
8722	8	0
8722	9	0
8722	10	0
8722	11	0
8723	1	0
8723	2	0
8723	3	0
8723	4	0
8723	5	0
8723	6	0
8723	7	0
8723	8	0
8723	9	0
8723	10	88
8723	11	88
8725	1	1
8725	2	0
8725	3	0
8725	4	1
8725	5	0
8725	6	1
8725	7	1
8725	8	0
8725	9	0
8725	10	1
8725	11	1
8726	1	1
8726	2	0
8726	3	1
8726	4	1
8726	5	0
8726	6	1
8726	7	1
8726	8	1
8726	9	0
8726	10	0
8726	11	0
8727	1	0
8727	2	0
8727	3	0
8727	4	0
8727	5	0
8727	6	0
8727	7	1
8727	8	0
8727	9	0
8727	10	0
8727	11	0
8728	1	0
8728	2	0
8728	3	0
8728	4	0
8728	5	0
8728	6	0
8728	7	0
8728	8	0
8728	9	0
8728	10	0
8728	11	0
8729	1	1
8729	2	0
8729	3	0
8729	4	0
8729	5	0
8729	6	1
8729	7	1
8729	8	0
8729	9	0
8729	10	0
8729	11	0
8730	1	1
8730	2	0
8730	3	0
8730	4	1
8730	5	0
8730	6	0
8730	7	0
8730	8	0
8730	9	0
8730	10	0
8730	11	0
8731	1	1
8731	2	0
8731	3	0
8731	4	1
8731	5	0
8731	6	1
8731	7	1
8731	8	1
8731	9	1
8731	10	1
8731	11	1
8732	1	1
8732	2	0
8732	3	1
8732	4	0
8732	5	0
8732	6	0
8732	7	1
8732	8	0
8732	9	0
8732	10	0
8732	11	0
8733	1	1
8733	2	0
8733	3	0
8733	4	1
8733	5	0
8733	6	1
8733	7	1
8733	8	1
8733	9	0
8733	10	0
8733	11	0
8734	1	1
8734	2	0
8734	3	0
8734	4	1
8734	5	0
8734	6	1
8734	7	1
8734	8	1
8734	9	1
8734	10	0
8734	11	0
8735	1	1
8735	2	0
8735	3	1
8735	4	1
8735	5	0
8735	6	1
8735	7	1
8735	8	1
8735	9	1
8735	10	0
8735	11	0
8736	1	1
8736	2	0
8736	3	0
8736	4	0
8736	5	0
8736	6	0
8736	7	1
8736	8	1
8736	9	0
8736	10	0
8736	11	0
8737	1	1
8737	2	0
8737	3	0
8737	4	0
8737	5	0
8737	6	0
8737	7	0
8737	8	0
8737	9	0
8737	10	0
8737	11	0
8738	1	1
8738	2	0
8738	3	0
8738	4	1
8738	5	0
8738	6	1
8738	7	1
8738	8	1
8738	9	0
8738	10	0
8738	11	0
8739	1	1
8739	2	0
8739	3	1
8739	4	0
8739	5	0
8739	6	1
8739	7	1
8739	8	1
8739	9	0
8739	10	1
8739	11	1
8740	1	1
8740	2	88
8740	3	0
8740	4	1
8740	5	0
8740	6	1
8740	7	1
8740	8	1
8740	9	0
8740	10	0
8740	11	0
8741	1	1
8741	2	0
8741	3	0
8741	4	1
8741	5	0
8741	6	1
8741	7	0
8741	8	1
8741	9	1
8741	10	0
8741	11	0
8742	1	0
8742	2	0
8742	3	0
8742	4	0
8742	5	0
8742	6	0
8742	7	0
8742	8	0
8742	9	0
8742	10	0
8742	11	0
8743	1	0
8743	2	0
8743	3	0
8743	4	0
8743	5	0
8743	6	0
8743	7	0
8743	8	0
8743	9	0
8743	10	0
8743	11	0
8744	1	0
8744	2	0
8744	3	0
8744	4	0
8744	5	0
8744	6	0
8744	7	0
8744	8	0
8744	9	0
8744	10	0
8744	11	0
8745	1	1
8745	2	0
8745	3	0
8745	4	1
8745	5	0
8745	6	1
8745	7	1
8745	8	1
8745	9	1
8745	10	0
8745	11	0
8746	1	1
8746	2	0
8746	3	0
8746	4	1
8746	5	1
8746	6	1
8746	7	1
8746	8	1
8746	9	1
8746	10	0
8746	11	0
8747	1	1
8747	2	0
8747	3	0
8747	4	1
8747	5	0
8747	6	1
8747	7	1
8747	8	1
8747	9	0
8747	10	0
8747	11	0
8748	1	1
8748	2	0
8748	3	0
8748	4	0
8748	5	0
8748	6	0
8748	7	0
8748	8	0
8748	9	1
8748	10	0
8748	11	0
8749	1	1
8749	2	0
8749	3	0
8749	4	1
8749	5	0
8749	6	0
8749	7	0
8749	8	0
8749	9	0
8749	10	0
8749	11	0
8750	1	1
8750	2	0
8750	3	0
8750	4	1
8750	5	1
8750	6	0
8750	7	0
8750	8	1
8750	9	0
8750	10	0
8750	11	0
8751	1	0
8751	2	0
8751	3	0
8751	4	0
8751	5	0
8751	6	0
8751	7	0
8751	8	1
8751	9	0
8751	10	0
8751	11	0
8752	1	0
8752	2	0
8752	3	0
8752	4	0
8752	5	0
8752	6	1
8752	7	1
8752	8	0
8752	9	0
8752	10	0
8752	11	0
8753	1	1
8753	2	0
8753	3	0
8753	4	1
8753	5	0
8753	6	1
8753	7	1
8753	8	1
8753	9	0
8753	10	0
8753	11	0
8754	1	1
8754	2	0
8754	3	0
8754	4	1
8754	5	0
8754	6	0
8754	7	0
8754	8	1
8754	9	0
8754	10	0
8754	11	0
8755	1	1
8755	2	0
8755	3	0
8755	4	0
8755	5	0
8755	6	1
8755	7	1
8755	8	1
8755	9	0
8755	10	1
8755	11	0
8756	1	1
8756	2	0
8756	3	0
8756	4	1
8756	5	0
8756	6	0
8756	7	0
8756	8	1
8756	9	0
8756	10	0
8756	11	0
8757	1	0
8757	2	0
8757	3	0
8757	4	0
8757	5	0
8757	6	0
8757	7	0
8757	8	0
8757	9	0
8757	10	0
8757	11	0
8758	1	1
8758	2	0
8758	3	0
8758	4	1
8758	5	0
8758	6	1
8758	7	1
8758	8	1
8758	9	0
8758	10	0
8758	11	0
8759	1	1
8759	2	0
8759	3	0
8759	4	1
8759	5	1
8759	6	1
8759	7	1
8759	8	1
8759	9	1
8759	10	1
8759	11	1
8760	1	1
8760	2	0
8760	3	1
8760	4	0
8760	5	0
8760	6	0
8760	7	1
8760	8	0
8760	9	0
8760	10	0
8760	11	0
8761	1	1
8761	2	0
8761	3	1
8761	4	1
8761	5	1
8761	6	1
8761	7	1
8761	8	1
8761	9	1
8761	10	0
8761	11	0
8762	1	1
8762	2	0
8762	3	0
8762	4	0
8762	5	1
8762	6	0
8762	7	0
8762	8	0
8762	9	0
8762	10	0
8762	11	0
8763	1	1
8763	2	0
8763	3	0
8763	4	1
8763	5	0
8763	6	1
8763	7	1
8763	8	1
8763	9	1
8763	10	0
8763	11	0
8764	1	1
8764	2	0
8764	3	0
8764	4	1
8764	5	1
8764	6	0
8764	7	1
8764	8	1
8764	9	1
8764	10	0
8764	11	0
