PLACEID	PRANIDR5	AVGPRCAN	MINPRCAN	MAXPRCAN
8128	12	-88	 	 
8128	13	-88	 	 
8128	14	-88	 	 
8129	1	1500	 	 
8129	2	800	 	 
8129	3	-88	 	 
8129	4	-88	 	 
8129	5	-88	 	 
8129	6	-88	 	 
8129	7	80	 	 
8129	8	400	 	 
8129	9	20	 	 
8129	10	20	 	 
8129	11	15	 	 
8129	12	-88	 	 
8129	13	2000	 	 
8129	14	500	 	 
8130	1	-88	 	 
8130	2	-88	 	 
8130	3	-88	 	 
8130	4	-88	 	 
8130	5	-88	 	 
8130	6	-88	 	 
8130	7	-88	 	 
8130	8	-88	 	 
8130	9	-88	 	 
8130	10	-88	 	 
8130	11	-88	 	 
8130	12	-88	 	 
8130	13	-88	 	 
8130	14	-88	 	 
8132	1	-88	 	 
8132	2	-88	 	 
8132	3	-88	 	 
8132	4	-88	 	 
8132	5	-88	 	 
8132	6	-88	 	 
8132	7	-88	 	 
8132	8	-88	 	 
8132	9	14	 	 
8132	10	-88	 	 
8132	11	30	 	 
8132	12	-88	 	 
8132	13	-88	 	 
8132	14	-88	 	 
8134	1	-88	 	 
8134	2	-88	 	 
8134	3	-88	 	 
8134	4	-88	 	 
8134	5	-88	 	 
8134	6	-88	 	 
8134	7	-88	 	 
8134	8	-88	 	 
8134	9	25	 	 
8134	10	20	 	 
8134	11	30	 	 
8134	12	-88	 	 
8134	13	-88	 	 
8134	14	-88	 	 
8135	1	3000	 	 
8135	2	1500	 	 
8135	3	1500	 	 
8135	4	-88	 	 
8135	5	1000	 	 
8135	6	-88	 	 
8135	7	-88	 	 
8135	8	300	 	 
8135	9	40	 	 
8135	10	-88	 	 
8135	11	30	 	 
8135	12	-88	 	 
8135	13	1500	 	 
8135	14	-88	 	 
8138	1	-88	 	 
8138	2	-88	 	 
8138	3	-88	 	 
8138	4	-88	 	 
8138	5	-88	 	 
8138	6	-88	 	 
8138	7	-88	 	 
8138	8	300	 	 
8138	9	30	 	 
8138	10	30	 	 
8138	11	25	 	 
8138	12	-88	 	 
8138	13	-88	 	 
8138	14	-88	 	 
8140	1	-88	 	 
8140	2	1400	 	 
8140	3	-88	 	 
8140	4	-88	 	 
8140	5	-88	 	 
8140	6	-88	 	 
8140	7	-88	 	 
8140	8	1000	 	 
8140	9	-88	 	 
8140	10	-88	 	 
8140	11	-88	 	 
8140	12	-88	 	 
8140	13	-88	 	 
8140	14	-88	 	 
8141	1	2000	 	 
8141	2	1200	 	 
8141	3	-88	 	 
8141	4	300	 	 
8141	5	1800	 	 
8141	6	250	 	 
8141	7	250	 	 
8141	8	400	 	 
8141	9	30	 	 
8141	10	-88	 	 
8141	11	-88	 	 
8141	12	-88	 	 
8141	13	1500	 	 
8141	14	30	 	 
8142	1	1200	 	 
8142	2	800	 	 
8142	3	1000	 	 
8142	4	500	 	 
8142	5	2000	 	 
8142	6	150	 	 
8142	7	-88	 	 
8142	8	500	 	 
8142	9	50	 	 
8142	10	-88	 	 
8142	11	20	 	 
8142	12	-88	 	 
8142	13	1000	 	 
8142	14	800	 	 
8143	1	3000	 	 
8143	2	1200	 	 
8143	3	2800	 	 
8143	4	600	 	 
8143	5	2500	 	 
8143	6	150	 	 
8143	7	-88	 	 
8143	8	400	 	 
8143	9	30	 	 
8143	10	-88	 	 
8143	11	20	 	 
8143	12	-88	 	 
8143	13	2000	 	 
8143	14	1200	 	 
8145	1	-88	 	 
8145	2	-88	 	 
8145	3	-88	 	 
8145	4	-88	 	 
8145	5	-88	 	 
8145	6	-88	 	 
8145	7	-88	 	 
8145	8	-88	 	 
8145	9	-88	 	 
8145	10	-88	 	 
8145	11	-88	 	 
8145	12	-88	 	 
8145	13	-88	 	 
8145	14	-88	 	 
8146	1	3000	 	 
8146	2	2000	 	 
8146	3	-88	 	 
8146	4	500	 	 
8146	5	-88	 	 
8146	6	-88	 	 
8146	7	120	 	 
8146	8	600	 	 
8146	9	30	 	 
8146	10	-88	 	 
8146	11	-88	 	 
8146	12	-88	 	 
8146	13	3000	 	 
8146	14	60	 	 
8147	1	-88	 	 
8147	2	-88	 	 
8147	3	-88	 	 
8147	4	-88	 	 
8147	5	-88	 	 
8147	6	-88	 	 
8147	7	-88	 	 
8147	8	-88	 	 
8147	9	-88	 	 
8147	10	-88	 	 
8147	11	-88	 	 
8147	12	-88	 	 
8147	13	-88	 	 
8147	14	-88	 	 
8148	1	3500	 	 
8148	2	1200	 	 
8148	3	5000	 	 
8148	4	100	 	 
8148	5	500	 	 
8148	6	150	 	 
8148	7	-88	 	 
8148	8	500	 	 
8148	9	30	 	 
8148	10	-88	 	 
8148	11	-88	 	 
8148	12	300	 	 
8148	13	2100	 	 
8148	14	300	 	 
8151	1	5000	 	 
8151	2	1000	 	 
8151	3	-88	 	 
8151	4	400	 	 
8151	5	-88	 	 
8151	6	200	 	 
8151	7	-88	 	 
8151	8	500	 	 
8151	9	25	 	 
8151	10	25	 	 
8151	11	30	 	 
8151	12	250	 	 
8151	13	1500	 	 
8151	14	300	 	 
8152	1	3500	 	 
8152	2	700	 	 
8152	3	3000	 	 
8152	4	120	 	 
8152	5	-88	 	 
8152	6	120	 	 
8152	7	-88	 	 
8152	8	300	 	 
8152	9	25	 	 
8152	10	-88	 	 
8152	11	-88	 	 
8152	12	300	 	 
8152	13	2500	 	 
8152	14	350	 	 
8160	1	2000	 	 
8160	2	1200	 	 
8160	3	4000	 	 
8160	4	500	 	 
8160	5	1200	 	 
8160	6	-88	 	 
8160	7	-88	 	 
8160	8	1000	 	 
8160	9	20	 	 
8160	10	-88	 	 
8160	11	25	 	 
8160	12	-88	 	 
8160	13	1000	 	 
8160	14	-88	 	 
8162	1	2000	 	 
8162	2	1000	 	 
8162	3	-88	 	 
8162	4	600	 	 
8162	5	900	 	 
8162	6	200	 	 
8162	7	-88	 	 
8162	8	300	 	 
8162	9	35	 	 
8162	10	30	 	 
8162	11	30	 	 
8162	12	-88	 	 
8162	13	1500	 	 
8162	14	-88	 	 
8166	1	2200	 	 
8166	2	1700	 	 
8166	3	-88	 	 
8166	4	-88	 	 
8166	5	4000	 	 
8166	6	150	 	 
8166	7	-88	 	 
8166	8	500	 	 
8166	9	40	 	 
8166	10	-88	 	 
8166	11	30	 	 
8166	12	-88	 	 
8166	13	2500	 	 
8166	14	-88	 	 
8169	1	2000	 	 
8169	2	1500	 	 
8169	3	-88	 	 
8169	4	-88	 	 
8169	5	2000	 	 
8169	6	-88	 	 
8169	7	-88	 	 
8169	8	250	 	 
8169	9	30	 	 
8169	10	-88	 	 
8169	11	20	 	 
8169	12	-88	 	 
8169	13	2500	 	 
8169	14	30	 	 
8170	1	1500	 	 
8170	2	1000	 	 
8170	3	-88	 	 
8170	4	-88	 	 
8170	5	-88	 	 
8170	6	-88	 	 
8170	7	-88	 	 
8170	8	300	 	 
8170	9	25	 	 
8170	10	-88	 	 
8170	11	20	 	 
8170	12	-88	 	 
8170	13	900	 	 
8170	14	500	 	 
8172	1	3000	 	 
8172	2	1500	 	 
8172	3	-88	 	 
8172	4	-88	 	 
8172	5	-88	 	 
8172	6	-88	 	 
8172	7	-88	 	 
8172	8	300	 	 
8172	9	40	 	 
8172	10	-88	 	 
8172	11	-88	 	 
8172	12	-88	 	 
8172	13	1500	 	 
8172	14	-88	 	 
8177	1	1500	 	 
8177	2	900	 	 
8177	3	-88	 	 
8177	4	-88	 	 
8177	5	-88	 	 
8177	6	-88	 	 
8177	7	-88	 	 
8177	8	300	 	 
8177	9	40	 	 
8177	10	-88	 	 
8177	11	30	 	 
8177	12	-88	 	 
8177	13	1200	 	 
8177	14	600	 	 
8180	1	-88	 	 
8180	2	-88	 	 
8180	3	-88	 	 
8180	4	-88	 	 
8180	5	-88	 	 
8180	6	-88	 	 
8180	7	150	 	 
8180	8	150	 	 
8180	9	20	 	 
8180	10	-88	 	 
8180	11	-88	 	 
8180	12	-88	 	 
8180	13	-88	 	 
8180	14	30	 	 
8181	1	1000	 	 
8181	2	800	 	 
8181	3	-88	 	 
8181	4	400	 	 
8181	5	-88	 	 
8181	6	150	 	 
8181	7	150	 	 
8181	8	200	 	 
8181	9	25	 	 
8181	10	35	 	 
8181	11	-88	 	 
8181	12	-88	 	 
8181	13	1500	 	 
8181	14	-88	 	 
8184	1	-88	 	 
8184	2	1000	 	 
8184	3	1500	 	 
8184	4	-88	 	 
8184	5	-88	 	 
8184	6	-88	 	 
8184	7	-88	 	 
8184	8	300	 	 
8184	9	30	 	 
8184	10	-88	 	 
8184	11	-88	 	 
8184	12	-88	 	 
8184	13	300	 	 
8184	14	-88	 	 
8185	1	-88	 	 
8185	2	-88	 	 
8185	3	-88	 	 
8185	4	-88	 	 
8185	5	-88	 	 
8185	6	-88	 	 
8185	7	-88	 	 
8185	8	-88	 	 
8185	9	-88	 	 
8185	10	-88	 	 
8185	11	-88	 	 
8185	12	-88	 	 
8185	13	-88	 	 
8185	14	-88	 	 
8186	1	-88	 	 
8186	2	350	 	 
8186	3	500	 	 
8186	4	100	 	 
8186	5	-88	 	 
8186	6	90	 	 
8186	7	80	 	 
8186	8	150	 	 
8186	9	30	 	 
8186	10	30	 	 
8186	11	20	 	 
8186	12	-88	 	 
8186	13	300	 	 
8186	14	-88	 	 
8187	1	-88	 	 
8187	2	-88	 	 
8187	3	-88	 	 
8187	4	-88	 	 
8187	5	-88	 	 
8187	6	-88	 	 
8187	7	-88	 	 
8187	8	-88	 	 
8187	9	-88	 	 
8187	10	-88	 	 
8187	11	-88	 	 
8187	12	-88	 	 
8187	13	-88	 	 
8187	14	-88	 	 
8188	1	-88	 	 
8188	2	-88	 	 
8188	3	-88	 	 
8188	4	-88	 	 
8188	5	-88	 	 
8188	6	-88	 	 
8188	7	-88	 	 
8188	8	-88	 	 
8188	9	-88	 	 
8188	10	-88	 	 
8188	11	30	 	 
8188	12	-88	 	 
8188	13	-88	 	 
8188	14	-88	 	 
8189	1	-88	 	 
8189	2	1200	 	 
8189	3	-88	 	 
8189	4	-77	-77	-77
8189	5	-88	 	 
8189	6	-88	 	 
8189	7	100	 	 
8189	8	45	 	 
8189	9	30	 	 
8189	10	-77	-77	-77
8189	11	25	 	 
8189	12	-88	 	 
8189	13	1500	 	 
8189	14	-88	 	 
8193	1	-88	 	 
8193	2	-88	 	 
8193	3	-88	 	 
8193	4	-88	 	 
8193	5	-88	 	 
8193	6	-88	 	 
8193	7	-88	 	 
8193	8	-88	 	 
8193	9	35	 	 
8193	10	-88	 	 
8193	11	-88	 	 
8193	12	-88	 	 
8193	13	-88	 	 
8193	14	-88	 	 
8195	1	-88	 	 
8195	2	-88	 	 
8195	3	-88	 	 
8195	4	-88	 	 
8195	5	-88	 	 
8195	6	-88	 	 
8195	7	-88	 	 
8195	8	-88	 	 
8195	9	-88	 	 
8195	10	-88	 	 
8195	11	-88	 	 
8195	12	-88	 	 
8195	13	-88	 	 
8195	14	-88	 	 
8196	1	-88	 	 
8196	2	-88	 	 
8196	3	-88	 	 
8196	4	-88	 	 
8196	5	-88	 	 
8196	6	-88	 	 
8196	7	-88	 	 
8196	8	-88	 	 
8196	9	-88	 	 
8196	10	-88	 	 
8196	11	30	 	 
8196	12	-88	 	 
8196	13	-88	 	 
8196	14	-88	 	 
8197	1	-88	 	 
8197	2	-88	 	 
8197	3	-88	 	 
8197	4	-88	 	 
8197	5	-88	 	 
8197	6	-88	 	 
8197	7	-88	 	 
8197	8	-88	 	 
8197	9	-88	 	 
8197	10	-88	 	 
8197	11	-88	 	 
8197	12	-88	 	 
8197	13	-88	 	 
8197	14	-88	 	 
8198	1	2500	 	 
8198	2	1800	 	 
8198	3	3500	 	 
8198	4	-88	 	 
8198	5	-88	 	 
8198	6	-88	 	 
8198	7	-88	 	 
8198	8	300	 	 
8198	9	25	 	 
8198	10	-88	 	 
8198	11	-88	 	 
8198	12	-88	 	 
8198	13	2000	 	 
8198	14	-88	 	 
8199	1	-88	 	 
8199	2	-88	 	 
8199	3	-88	 	 
8199	4	-88	 	 
8199	5	-88	 	 
8199	6	-88	 	 
8199	7	-88	 	 
8199	8	-88	 	 
8199	9	-88	 	 
8199	10	-88	 	 
8199	11	-88	 	 
8199	12	-88	 	 
8199	13	-88	 	 
8199	14	-88	 	 
8202	1	4000	 	 
8202	2	1500	 	 
8202	3	-88	 	 
8202	4	500	 	 
8202	5	-88	 	 
8202	6	80	 	 
8202	7	100	 	 
8202	8	150	 	 
8202	9	25	 	 
8202	10	-88	 	 
8202	11	-88	 	 
8202	12	-88	 	 
8202	13	2000	 	 
8202	14	35	 	 
8203	1	3500	 	 
8203	2	1500	 	 
8203	3	2000	 	 
8203	4	-88	 	 
8203	5	-88	 	 
8203	6	-88	 	 
8203	7	50	 	 
8203	8	600	 	 
8203	9	25	 	 
8203	10	-88	 	 
8203	11	25	 	 
8203	12	-88	 	 
8203	13	2000	 	 
8203	14	-88	 	 
8204	1	3000	 	 
8204	2	1000	 	 
8204	3	-88	 	 
8204	4	-88	 	 
8204	5	1500	 	 
8204	6	-88	 	 
8204	7	-88	 	 
8204	8	200	 	 
8204	9	30	 	 
8204	10	-88	 	 
8204	11	25	 	 
8204	12	-88	 	 
8204	13	1500	 	 
8204	14	800	 	 
8205	1	3000	 	 
8205	2	1200	 	 
8205	3	-88	 	 
8205	4	250	 	 
8205	5	800	 	 
8205	6	-88	 	 
8205	7	-88	 	 
8205	8	300	 	 
8205	9	30	 	 
8205	10	25	 	 
8205	11	20	 	 
8205	12	-88	 	 
8205	13	1600	 	 
8205	14	600	 	 
8207	1	1500	 	 
8207	2	1200	 	 
8207	3	-88	 	 
8207	4	-88	 	 
8207	5	-88	 	 
8207	6	-88	 	 
8207	7	-88	 	 
8207	8	250	 	 
8207	9	20	 	 
8207	10	-88	 	 
8207	11	-88	 	 
8207	12	-88	 	 
8207	13	-88	 	 
8207	14	600	 	 
8209	1	-77	2300	2800
8209	2	-77	1500	1800
8209	3	-88	 	 
8209	4	-88	 	 
8209	5	-88	 	 
8209	6	-88	 	 
8209	7	-88	 	 
8209	8	-77	300	600
8209	9	-77	40	45
8209	10	-77	40	54
8209	11	-77	25	30
8209	12	-88	 	 
8209	13	-77	1800	2300
8209	14	-88	 	 
8212	1	-88	 	 
8212	2	-88	 	 
8212	3	-88	 	 
8212	4	-88	 	 
8212	5	-88	 	 
8212	6	-88	 	 
8212	7	-88	 	 
8212	8	400	 	 
8212	9	45	 	 
8212	10	-88	 	 
8212	11	30	 	 
8212	12	-88	 	 
8212	13	-88	 	 
8212	14	-88	 	 
8215	1	1700	 	 
8215	2	1200	 	 
8215	3	1500	 	 
8215	4	-88	 	 
8215	5	-88	 	 
8215	6	100	 	 
8215	7	120	 	 
8215	8	250	 	 
8215	9	25	 	 
8215	10	20	 	 
8215	11	20	 	 
8215	12	-88	 	 
8215	13	-88	 	 
8215	14	-88	 	 
8216	1	-88	 	 
8216	2	-88	 	 
8216	3	-88	 	 
8216	4	-88	 	 
8216	5	-88	 	 
8216	6	-88	 	 
8216	7	-88	 	 
8216	8	-88	 	 
8216	9	-88	 	 
8216	10	-88	 	 
8216	11	-88	 	 
8216	12	-88	 	 
8216	13	-88	 	 
8216	14	-88	 	 
8219	1	-88	 	 
8219	2	-88	 	 
8219	3	-88	 	 
8219	4	-88	 	 
8219	5	-88	 	 
8219	6	-88	 	 
8219	7	-88	 	 
8219	8	-88	 	 
8219	9	-88	 	 
8219	10	-88	 	 
8219	11	-88	 	 
8219	12	-88	 	 
8219	13	-88	 	 
8219	14	-88	 	 
8220	1	1200	 	 
8220	2	600	 	 
8220	3	800	 	 
8220	4	200	 	 
8220	5	-88	 	 
8220	6	150	 	 
8220	7	-88	 	 
8220	8	200	 	 
8220	9	30	 	 
8220	10	25	 	 
8220	11	20	 	 
8220	12	-88	 	 
8220	13	300	 	 
8220	14	-88	 	 
8223	1	-88	 	 
8223	2	-88	 	 
8223	3	-88	 	 
8223	4	-88	 	 
8223	5	-88	 	 
8223	6	-88	 	 
8223	7	-88	 	 
8223	8	-88	 	 
8223	9	-88	 	 
8223	10	-88	 	 
8223	11	-88	 	 
8223	12	-88	 	 
8223	13	-88	 	 
8223	14	-88	 	 
8226	1	-88	 	 
8226	2	-88	 	 
8226	3	-88	 	 
8226	4	-88	 	 
8226	5	-88	 	 
8226	6	-88	 	 
8226	7	-88	 	 
8226	8	-88	 	 
8226	9	-88	 	 
8226	10	-88	 	 
8226	11	-88	 	 
8226	12	-88	 	 
8226	13	-88	 	 
8226	14	-88	 	 
8227	1	-88	 	 
8227	2	-88	 	 
8227	3	-88	 	 
8227	4	-88	 	 
8227	5	-88	 	 
8227	6	-88	 	 
8227	7	-88	 	 
8227	8	-88	 	 
8227	9	30	 	 
8227	10	20	 	 
8227	11	20	 	 
8227	12	-88	 	 
8227	13	-88	 	 
8227	14	-88	 	 
8228	1	-88	 	 
8228	2	700	 	 
8228	3	-88	 	 
8228	4	200	 	 
8228	5	-88	 	 
8228	6	150	 	 
8228	7	120	 	 
8228	8	400	 	 
8228	9	35	 	 
8228	10	20	 	 
8228	11	18	 	 
8228	12	-88	 	 
8228	13	500	 	 
8228	14	-88	 	 
8236	1	4000	 	 
8236	2	2000	 	 
8236	3	3000	 	 
8236	4	700	 	 
8236	5	-88	 	 
8236	6	200	 	 
8236	7	-88	 	 
8236	8	800	 	 
8236	9	30	 	 
8236	10	25	 	 
8236	11	25	 	 
8236	12	-88	 	 
8236	13	3000	 	 
8236	14	30	 	 
8237	1	-88	 	 
8237	2	1500	 	 
8237	3	2000	 	 
8237	4	200	 	 
8237	5	-88	 	 
8237	6	100	 	 
8237	7	100	 	 
8237	8	200	 	 
8237	9	30	 	 
8237	10	-77	25	30
8237	11	30	 	 
8237	12	-88	 	 
8237	13	1500	 	 
8237	14	-88	 	 
8244	1	-88	 	 
8244	2	-88	 	 
8244	3	-88	 	 
8244	4	-88	 	 
8244	5	-88	 	 
8244	6	-88	 	 
8244	7	-88	 	 
8244	8	-88	 	 
8244	9	20	 	 
8244	10	-88	 	 
8244	11	25	 	 
8244	12	-88	 	 
8244	13	-88	 	 
8244	14	-88	 	 
8245	1	1200	 	 
8245	2	1000	 	 
8245	3	2500	 	 
8245	4	-88	 	 
8245	5	-88	 	 
8245	6	200	 	 
8245	7	-88	 	 
8245	8	600	 	 
8245	9	25	 	 
8245	10	-88	 	 
8245	11	20	 	 
8245	12	-88	 	 
8245	13	-88	 	 
8245	14	300	 	 
8248	1	-88	 	 
8248	2	700	 	 
8248	3	500	 	 
8248	4	200	 	 
8248	5	-88	 	 
8248	6	100	 	 
8248	7	60	 	 
8248	8	100	 	 
8248	9	30	 	 
8248	10	-88	 	 
8248	11	20	 	 
8248	12	-88	 	 
8248	13	600	 	 
8248	14	-88	 	 
8252	1	-77	1200	2000
8252	2	800	 	 
8252	3	600	 	 
8252	4	-77	-77	-77
8252	5	-77	-77	-77
8252	6	-77	-77	-77
8252	7	-77	-77	-77
8252	8	200	 	 
8252	9	25	 	 
8252	10	20	 	 
8252	11	20	 	 
8252	12	-77	-77	-77
8252	13	-77	-77	-77
8252	14	-88	 	 
8254	1	-88	 	 
8254	2	-88	 	 
8254	3	-88	 	 
8254	4	-88	 	 
8254	5	-88	 	 
8254	6	-88	 	 
8254	7	-88	 	 
8254	8	-88	 	 
8254	9	-88	 	 
8254	10	-88	 	 
8254	11	-88	 	 
8254	12	-88	 	 
8254	13	-88	 	 
8254	14	-88	 	 
8255	1	-88	 	 
8255	2	1000	 	 
8255	3	4000	 	 
8255	4	-88	 	 
8255	5	-88	 	 
8255	6	150	 	 
8255	7	-88	 	 
8255	8	600	 	 
8255	9	30	 	 
8255	10	30	 	 
8255	11	30	 	 
8255	12	-88	 	 
8255	13	-88	 	 
8255	14	-88	 	 
8257	1	-88	 	 
8257	2	-88	 	 
8257	3	-88	 	 
8257	4	-88	 	 
8257	5	-88	 	 
8257	6	-88	 	 
8257	7	-88	 	 
8257	8	-88	 	 
8257	9	-88	 	 
8257	10	-88	 	 
8257	11	-88	 	 
8257	12	-88	 	 
8257	13	-88	 	 
8257	14	-88	 	 
8258	1	-88	 	 
8258	2	-88	 	 
8258	3	-88	 	 
8258	4	-88	 	 
8258	5	-88	 	 
8258	6	-88	 	 
8258	7	-88	 	 
8258	8	-88	 	 
8258	9	-88	 	 
8258	10	-88	 	 
8258	11	-88	 	 
8258	12	-88	 	 
8258	13	-88	 	 
8258	14	-88	 	 
8259	1	-88	 	 
8259	2	-88	 	 
8259	3	-88	 	 
8259	4	-88	 	 
8259	5	-88	 	 
8259	6	-88	 	 
8259	7	-88	 	 
8259	8	-88	 	 
8259	9	-88	 	 
8259	10	-88	 	 
8259	11	-88	 	 
8259	12	-88	 	 
8259	13	-88	 	 
8259	14	-88	 	 
8260	1	-88	 	 
8260	2	-88	 	 
8260	3	-88	 	 
8260	4	-88	 	 
8260	5	-88	 	 
8260	6	-88	 	 
8260	7	-88	 	 
8260	8	-88	 	 
8260	9	25	 	 
8260	10	-88	 	 
8260	11	20	 	 
8260	12	-88	 	 
8260	13	-88	 	 
8260	14	-88	 	 
8262	1	-88	 	 
8262	2	-88	 	 
8262	3	-88	 	 
8262	4	-88	 	 
8262	5	-88	 	 
8262	6	-88	 	 
8262	7	-88	 	 
8262	8	200	 	 
8262	9	25	 	 
8262	10	-88	 	 
8262	11	20	 	 
8262	12	-88	 	 
8262	13	-88	 	 
8262	14	-88	 	 
8264	1	-88	 	 
8264	2	-88	 	 
8264	3	-88	 	 
8264	4	-88	 	 
8264	5	-88	 	 
8264	6	120	 	 
8264	7	-88	 	 
8264	8	150	 	 
8264	9	40	 	 
8264	10	20	 	 
8264	11	15	 	 
8264	12	-88	 	 
8264	13	-88	 	 
8264	14	-88	 	 
8267	1	-88	 	 
8267	2	-88	 	 
8267	3	-88	 	 
8267	4	-88	 	 
8267	5	-88	 	 
8267	6	-88	 	 
8267	7	-88	 	 
8267	8	-88	 	 
8267	9	-88	 	 
8267	10	-88	 	 
8267	11	-88	 	 
8267	12	-88	 	 
8267	13	-88	 	 
8267	14	-88	 	 
8269	1	-88	 	 
8269	2	-88	 	 
8269	3	-88	 	 
8269	4	-88	 	 
8269	5	-88	 	 
8269	6	-88	 	 
8269	7	-88	 	 
8269	8	-88	 	 
8269	9	-88	 	 
8269	10	-88	 	 
8269	11	25	 	 
8269	12	-88	 	 
8269	13	-88	 	 
8269	14	50	 	 
8273	1	-88	 	 
8273	2	-88	 	 
8273	3	-88	 	 
8273	4	-88	 	 
8273	5	-88	 	 
8273	6	-88	 	 
8273	7	-88	 	 
8273	8	-88	 	 
8273	9	-88	 	 
8273	10	-88	 	 
8273	11	-88	 	 
8273	12	-88	 	 
8273	13	-88	 	 
8273	14	-88	 	 
8274	1	-88	 	 
8274	2	-88	 	 
8274	3	-88	 	 
8274	4	-88	 	 
8274	5	-88	 	 
8274	6	-88	 	 
8274	7	-88	 	 
8274	8	-88	 	 
8274	9	-88	 	 
8274	10	-88	 	 
8274	11	-88	 	 
8274	12	-88	 	 
8274	13	-88	 	 
8274	14	-88	 	 
8277	1	-88	 	 
8277	2	1500	 	 
8277	3	-88	 	 
8277	4	-88	 	 
8277	5	-88	 	 
8277	6	200	 	 
8277	7	150	 	 
8277	8	500	 	 
8277	9	30	 	 
8277	10	-88	 	 
8277	11	-88	 	 
8277	12	-88	 	 
8277	13	-88	 	 
8277	14	-88	 	 
8278	1	3000	 	 
8278	2	1000	 	 
8278	3	1000	 	 
8278	4	-88	 	 
8278	5	-88	 	 
8278	6	150	 	 
8278	7	100	 	 
8278	8	300	 	 
8278	9	25	 	 
8278	10	25	 	 
8278	11	20	 	 
8278	12	-88	 	 
8278	13	2000	 	 
8278	14	-88	 	 
8279	1	-88	 	 
8279	2	-88	 	 
8279	3	-88	 	 
8279	4	-88	 	 
8279	5	-88	 	 
8279	6	-88	 	 
8279	7	-88	 	 
8279	8	-88	 	 
8279	9	-88	 	 
8279	10	-88	 	 
8279	11	-88	 	 
8279	12	-88	 	 
8279	13	-88	 	 
8279	14	-88	 	 
8281	1	-77	1500	2000
8281	2	-77	1000	1200
8281	3	-88	 	 
8281	4	200	 	 
8281	5	-88	 	 
8281	6	130	 	 
8281	7	130	 	 
8281	8	250	 	 
8281	9	10	 	 
8281	10	16	 	 
8281	11	13	 	 
8281	12	-88	 	 
8281	13	-77	1500	2000
8281	14	-88	 	 
8285	1	-88	 	 
8285	2	-88	 	 
8285	3	-88	 	 
8285	4	-88	 	 
8285	5	-88	 	 
8285	6	-88	 	 
8285	7	-88	 	 
8285	8	-88	 	 
8285	9	-88	 	 
8285	10	-88	 	 
8285	11	50	 	 
8285	12	-88	 	 
8285	13	-88	 	 
8285	14	-88	 	 
8286	1	-88	 	 
8286	2	-88	 	 
8286	3	-88	 	 
8286	4	-88	 	 
8286	5	-88	 	 
8286	6	-88	 	 
8286	7	-88	 	 
8286	8	-88	 	 
8286	9	-88	 	 
8286	10	-88	 	 
8286	11	-88	 	 
8286	12	-88	 	 
8286	13	-88	 	 
8286	14	-88	 	 
8287	1	-88	 	 
8287	2	-88	 	 
8287	3	-88	 	 
8287	4	-88	 	 
8287	5	-88	 	 
8287	6	-88	 	 
8287	7	-88	 	 
8287	8	-88	 	 
8287	9	-88	 	 
8287	10	-88	 	 
8287	11	-88	 	 
8287	12	-88	 	 
8287	13	-88	 	 
8287	14	-88	 	 
8290	1	-88	 	 
8290	2	-88	 	 
8290	3	-88	 	 
8290	4	-88	 	 
8290	5	-88	 	 
8290	6	-88	 	 
8290	7	-88	 	 
8290	8	-88	 	 
8290	9	-88	 	 
8290	10	-88	 	 
8290	11	-88	 	 
8290	12	-88	 	 
8290	13	-88	 	 
8290	14	-88	 	 
8293	1	-88	 	 
8293	2	-88	 	 
8293	3	-88	 	 
8293	4	-88	 	 
8293	5	-88	 	 
8293	6	-88	 	 
8293	7	-88	 	 
8293	8	-88	 	 
8293	9	-88	 	 
8293	10	-88	 	 
8293	11	-88	 	 
8293	12	-88	 	 
8293	13	-88	 	 
8293	14	-88	 	 
8297	1	-88	 	 
8297	2	-88	 	 
8297	3	-88	 	 
8297	4	-88	 	 
8297	5	-88	 	 
8297	6	-88	 	 
8297	7	-88	 	 
8297	8	-88	 	 
8297	9	-88	 	 
8297	10	-88	 	 
8297	11	-88	 	 
8297	12	-88	 	 
8297	13	-88	 	 
8297	14	-88	 	 
8302	1	-88	 	 
8302	2	-88	 	 
8302	3	-88	 	 
8302	4	-88	 	 
8302	5	-88	 	 
8302	6	-88	 	 
8302	7	-88	 	 
8302	8	-88	 	 
8302	9	-88	 	 
8302	10	-88	 	 
8302	11	-88	 	 
8302	12	-88	 	 
8302	13	-88	 	 
8302	14	-88	 	 
8305	1	-88	 	 
8305	2	-88	 	 
8305	3	-88	 	 
8305	4	-88	 	 
8305	5	-88	 	 
8305	6	-88	 	 
8305	7	-88	 	 
8305	8	-88	 	 
8305	9	-88	 	 
8305	10	-88	 	 
8305	11	-88	 	 
8305	12	-88	 	 
8305	13	-88	 	 
8305	14	-88	 	 
8306	1	-88	 	 
8306	2	-88	 	 
8306	3	-88	 	 
8306	4	-88	 	 
8306	5	-88	 	 
8306	6	-88	 	 
8306	7	-88	 	 
8306	8	-88	 	 
8306	9	-88	 	 
8306	10	-88	 	 
8306	11	-88	 	 
8306	12	-88	 	 
8306	13	-88	 	 
8306	14	-88	 	 
8310	1	-88	 	 
8310	2	-88	 	 
8310	3	-88	 	 
8310	4	-88	 	 
8310	5	-88	 	 
8310	6	-88	 	 
8310	7	-88	 	 
8310	8	-88	 	 
8310	9	-88	 	 
8310	10	-88	 	 
8310	11	-88	 	 
8310	12	-88	 	 
8310	13	-88	 	 
8310	14	-88	 	 
8311	1	-88	 	 
8311	2	-88	 	 
