FORMNO	CHILDID	GRPID	GROUP	IDGRP	YEARMEM	BENGRP1	BENGRP2	FRQATTEN	LEADMEM	YEARLEAD	PAREPOST	WHYJOIN	INFLNCE
R2INDX	IN040010	1	6	1	1988	3	88	3	1	1988	0	5	0
R2INDX	IN040011	1	6	4	2003	3	88	3	0	-88	88	88	88
R2INDX	IN040012	1	6	2	2002	3	5	77	0	-88	88	88	88
R2INDX	IN040013	1	6	2	2004	3	4	4	0	-88	88	88	88
R2INDX	IN040014	1	6	1	2002	5	3	4	1	2002	0	5	0
R2INDX	IN040014	2	6	3	2004	3	4	4	0	-88	88	88	88
R2INDX	IN040015	1	6	3	2002	3	4	4	0	-88	88	88	88
R2INDX	IN040016	1	6	2	2000	3	5	4	0	-88	88	88	88
R2INDX	IN040017	1	6	2	2001	3	4	1	0	-88	88	88	88
R2INDX	IN040018	1	1	1	2001	3	5	3	0	-88	88	88	88
R2INDX	IN040019	1	6	4	2004	3	4	3	0	-88	88	88	88
R2INDX	IN040020	1	6	2	2001	3	88	3	0	-88	88	88	88
R2INDX	IN040021	1	6	3	1997	3	88	3	1	1997	0	5	0
R2INDX	IN040022	1	6	2	2001	3	88	3	0	-88	88	88	88
R2INDX	IN040023	1	6	2	2003	3	5	3	0	-88	88	88	88
R2INDX	IN040024	1	6	2	2002	3	5	3	0	-88	88	88	88
R2INDX	IN040024	2	6	4	2002	3	5	3	1	2002	0	5	0
R2INDX	IN040025	1	6	2	2002	3	5	3	0	-88	88	88	88
R2INDX	IN040027	1	6	2	1992	4	3	3	1	1992	0	6	2
R2INDX	IN040028	1	6	2	2003	3	4	3	0	-88	88	88	88
R2INDX	IN040028	2	6	4	2003	3	4	3	0	-88	88	88	88
R2INDX	IN040029	1	6	2	2006	3	4	5	0	-88	88	88	88
R2INDX	IN040030	1	6	2	2005	3	5	5	0	-88	88	88	88
R2INDX	IN040031	1	6	3	2005	3	4	3	0	-88	88	88	88
R2INDX	IN040032	1	6	4	2003	3	5	3	0	-88	88	88	88
R2INDX	IN040034	1	6	2	2005	3	4	3	1	2005	1	4	2
R2INDX	IN040035	1	6	3	2003	3	4	3	0	-88	88	88	88
R2INDX	IN040037	1	1	2	2001	3	4	3	0	-88	88	88	88
R2INDX	IN040043	1	6	3	2005	3	4	4	0	-88	88	88	88
R2INDX	IN040045	1	6	2	2004	3	6	3	0	-88	88	88	88
R2INDX	IN040046	1	6	3	2005	3	4	3	0	-88	88	88	88
R2INDX	IN040050	1	6	2	2002	3	5	3	0	-88	88	88	88
R2INDX	IN040051	1	6	4	2001	3	5	3	0	-88	88	88	88
R2INDX	IN040054	1	6	2	1995	3	5	3	0	-88	88	88	88
R2INDX	IN040055	1	6	2	2000	3	88	3	0	-88	88	88	88
R2INDX	IN040056	1	6	1	2001	3	5	4	0	-88	88	88	88
R2INDX	IN040059	1	6	2	2005	3	88	3	0	-88	88	88	88
R2INDX	IN040060	1	6	2	2000	3	4	3	0	-88	88	88	88
R2INDX	IN040061	1	6	2	2004	3	4	4	0	-88	88	88	88
R2INDX	IN040063	1	6	6	2004	3	4	3	1	2004	1	6	2
R2INDX	IN040064	1	6	2	2001	3	5	3	1	2001	0	5	0
R2INDX	IN040069	1	6	4	2003	3	6	3	1	2003	0	5	2
R2INDX	IN040071	1	6	2	2004	3	4	3	0	-88	88	88	88
R2INDX	IN040073	1	6	2	2005	3	4	4	0	-88	88	88	88
R2INDX	IN040075	1	6	4	2003	3	5	3	0	-88	88	88	88
R2INDX	IN040078	1	6	5	2006	3	4	3	0	-88	88	88	88
R2INDX	IN040080	1	6	5	2003	3	5	3	0	-88	88	88	88
R2INDX	IN040081	1	6	2	2003	3	5	3	0	-88	88	88	88
R2INDX	IN040082	1	6	4	2001	4	3	3	0	-88	88	88	88
R2INDX	IN040085	1	6	3	2002	3	5	3	0	-88	88	88	88
R2INDX	IN040086	1	6	3	2003	3	5	1	0	-88	88	88	88
R2INDX	IN040087	1	6	2	2004	3	88	3	0	-88	88	88	88
R2INDX	IN040088	1	6	3	2000	3	4	3	0	-88	88	88	88
R2INDX	IN040089	1	6	2	2001	3	88	3	0	-88	88	88	88
R2INDX	IN040091	1	6	1	2003	3	5	3	0	-88	88	88	88
R2INDX	IN040092	1	6	2	2002	3	6	3	0	-88	88	88	88
R2INDX	IN040092	2	1	1	2002	3	88	3	0	-88	88	88	88
R2INDX	IN040093	1	6	2	2002	3	5	3	0	-88	88	88	88
R2INDX	IN040094	1	6	3	2003	3	88	3	0	-88	88	88	88
R2INDX	IN040095	1	6	4	2001	3	4	3	0	-88	88	88	88
R2INDX	IN040097	1	6	1	2002	3	4	3	0	-88	88	88	88
R2INDX	IN040098	1	6	4	1999	3	5	4	0	-88	88	88	88
R2INDX	IN040100	1	6	2	2004	3	5	3	0	-88	88	88	88
R2INDX	IN040100	2	1	5	2002	6	3	3	0	-88	88	88	88
R2INDX	IN040100	3	1	4	2002	6	3	3	0	-88	88	88	88
R2INDX	IN050006	1	6	2	2004	3	4	3	1	2004	0	6	2
R2INDX	IN050007	1	6	2	1999	3	4	3	1	1999	0	5	2
R2INDX	IN050009	1	6	2	2000	3	5	3	0	-88	88	88	88
R2INDX	IN050010	1	6	4	2005	3	5	3	0	-88	88	88	88
R2INDX	IN050021	1	6	2	2003	4	3	3	0	-88	88	88	88
R2INDX	IN050033	1	6	2	2004	1	3	3	0	-88	88	88	88
R2INDX	IN050041	1	6	2	2002	3	4	4	0	-88	88	88	88
R2INDX	IN050048	1	6	3	2006	3	4	3	0	-88	88	88	88
R2INDX	IN050049	1	6	2	2005	3	88	3	0	-88	88	88	88
R2INDX	IN050050	1	6	2	2004	3	4	3	0	-88	88	88	88
R2INDX	IN050053	1	6	2	2003	1	3	3	0	-88	88	88	88
R2INDX	IN050054	1	6	2	2004	3	4	3	0	-88	88	88	88
R2INDX	IN050055	1	6	4	2006	3	88	3	1	2006	0	6	2
R2INDX	IN050056	1	6	2	1999	1	3	3	1	1999	1	2	3
R2INDX	IN050057	1	6	2	2004	3	5	3	0	-88	88	88	88
R2INDX	IN050058	1	6	2	2006	1	5	3	0	-88	88	88	88
R2INDX	IN050059	1	6	3	2002	3	88	3	0	-88	88	88	88
R2INDX	IN050065	1	6	2	2005	3	6	3	1	2005	0	5	0
R2INDX	IN050066	1	6	3	2000	3	4	3	0	-88	88	88	88
R2INDX	IN050067	1	6	2	2006	3	4	3	0	-88	88	88	88
R2INDX	IN050068	1	6	2	2004	3	4	3	0	-88	88	88	88
R2INDX	IN050078	1	6	2	2002	3	4	3	0	-88	88	88	88
R2INDX	IN050078	2	6	4	2006	3	4	3	0	-88	88	88	88
R2INDX	IN050079	1	6	2	2000	3	5	3	0	-88	88	88	88
R2INDX	IN050080	1	6	5	2000	3	6	3	0	-88	88	88	88
R2INDX	IN050084	1	6	3	2001	3	5	3	0	-88	88	88	88
R2INDX	IN050092	1	22	2	2003	2	5	3	0	-88	88	88	88
R2INDX	IN050092	2	6	2	2004	3	4	3	0	-88	88	88	88
R2INDX	IN060002	1	28	4	2002	1	88	6	0	-88	88	88	88
R2INDX	IN060002	2	28	5	2002	1	88	6	0	-88	88	88	88
R2INDX	IN060009	1	22	2	1995	2	5	3	0	-88	88	88	88
R2INDX	IN060014	1	6	2	2003	3	4	3	0	-88	88	88	88
R2INDX	IN060015	1	6	2	2003	3	5	5	0	-88	88	88	88
R2INDX	IN060016	1	6	6	2004	1	3	3	0	-88	88	88	88
R2INDX	IN060016	2	6	5	2004	1	3	3	1	2004	0	5	2
R2INDX	IN060018	1	6	2	2000	3	88	3	0	-88	88	88	88
R2INDX	IN060021	1	1	3	2006	3	88	3	1	2006	0	10	2
R2INDX	IN060022	1	6	2	2003	3	4	3	0	-88	88	88	88
R2INDX	IN060025	1	6	2	2004	1	3	4	0	-88	88	88	88
R2INDX	IN060031	1	6	4	2003	3	88	3	1	2003	0	13	2
R2INDX	IN060032	1	6	4	2004	3	88	77	0	-88	88	88	88
R2INDX	IN060034	1	6	2	2002	3	5	3	0	-88	88	88	88
R2INDX	IN060036	1	22	5	1997	2	5	3	0	-88	88	88	88
R2INDX	IN060038	1	6	4	2004	3	88	3	0	-88	88	88	88
R2INDX	IN060039	1	6	2	2005	3	88	3	1	2005	0	6	0
R2INDX	IN060040	1	6	3	2006	3	88	3	0	-88	88	88	88
R2INDX	IN060041	1	6	3	2004	3	5	88	0	-88	88	88	88
R2INDX	IN060045	1	6	2	2004	4	1	3	0	-88	88	88	88
R2INDX	IN060046	1	6	1	2000	3	6	3	0	-88	88	88	88
R2INDX	IN060050	1	22	2	2002	2	5	3	0	-88	88	88	88
R2INDX	IN060054	1	6	3	2000	1	3	3	0	-88	88	88	88
R2INDX	IN060057	1	6	2	2002	3	88	3	0	-88	88	88	88
R2INDX	IN060058	1	6	3	2006	3	88	3	0	-88	88	88	88
R2INDX	IN060060	1	6	3	2003	3	88	3	0	-88	88	88	88
R2INDX	IN060061	1	6	2	2001	3	88	3	1	2001	0	5	2
R2INDX	IN060062	1	6	5	2005	3	5	3	0	-88	88	88	88
R2INDX	IN060063	1	6	3	2004	1	3	4	0	-88	88	88	88
R2INDX	IN060065	1	6	4	2003	3	5	3	0	-88	88	88	88
R2INDX	IN060067	1	6	2	2004	3	5	3	0	-88	88	88	88
R2INDX	IN060068	1	6	2	2001	3	4	3	1	2001	1	10	2
R2INDX	IN060070	1	6	3	2004	3	88	3	0	-88	88	88	88
R2INDX	IN060071	1	6	4	2003	3	5	4	0	-88	88	88	88
R2INDX	IN060072	1	6	6	2002	3	4	3	0	-88	88	88	88
R2INDX	IN060073	1	6	3	2001	3	4	3	0	-88	88	88	88
R2INDX	IN060074	1	28	2	2007	3	5	4	0	-88	88	88	88
R2INDX	IN060075	1	6	3	2000	3	4	3	0	-88	88	88	88
R2INDX	IN060076	1	6	4	2000	3	4	3	0	-88	88	88	88
R2INDX	IN060077	1	6	13	2000	11	3	3	0	-88	88	88	88
R2INDX	IN060077	2	6	10	2000	1	5	3	0	-88	88	88	88
R2INDX	IN060077	3	12	8	2000	3	3	4	0	-88	88	88	88
R2INDX	IN060077	4	1	8	1999	1	6	4	0	-88	88	88	88
R2INDX	IN060080	1	6	3	2001	3	4	3	0	-88	88	88	88
R2INDX	IN060081	1	6	2	2007	3	4	3	0	-88	88	88	88
R2INDX	IN060082	1	6	3	2002	3	5	3	0	-88	88	88	88
R2INDX	IN060083	1	6	2	2003	3	88	3	0	-88	88	88	88
R2INDX	IN060086	1	6	2	2002	3	88	3	0	-88	88	88	88
R2INDX	IN060087	1	6	2	2004	3	88	3	0	-88	88	88	88
R2INDX	IN060089	1	6	2	2002	1	3	3	0	-88	88	88	88
R2INDX	IN060098	1	2	2	2000	3	4	3	1	2000	0	9	2
R2INDX	IN060099	1	6	2	2001	3	4	7	0	-88	88	88	88
R2INDX	IN060100	1	6	4	2001	3	4	3	1	2001	0	6	2
R2INDX	IN070003	1	6	5	2007	3	4	3	1	2006	0	6	2
R2INDX	IN070005	1	6	3	2001	1	3	3	1	2001	1	5	2
R2INDX	IN070005	2	16	2	2001	3	3	3	0	-88	88	88	88
R2INDX	IN070008	1	22	3	1997	2	5	3	0	-88	88	88	88
R2INDX	IN070009	1	6	3	2007	1	3	3	0	-88	88	88	88
R2INDX	IN070010	1	6	2	2005	3	4	3	0	-88	88	88	88
R2INDX	IN070011	1	6	2	2004	3	4	3	0	-88	88	88	88
R2INDX	IN070012	1	6	2	2002	1	3	2	0	-88	88	88	88
R2INDX	IN070013	1	6	3	2001	4	4	3	0	-88	88	88	88
R2INDX	IN070014	1	6	1	2004	3	88	3	0	-88	88	88	88
R2INDX	IN070018	1	6	4	2006	3	88	3	0	-88	88	88	88
R2INDX	IN070023	1	6	4	2002	3	88	3	0	-88	88	88	88
R2INDX	IN070024	1	6	3	2003	3	4	3	1	2003	0	5	2
R2INDX	IN070025	1	6	2	2005	1	3	4	0	-88	88	88	88
R2INDX	IN070026	1	6	2	2004	3	4	3	0	-88	88	88	88
R2INDX	IN070027	1	6	2	2003	3	88	3	0	-88	88	88	88
R2INDX	IN070036	1	6	2	2005	4	3	3	1	2005	0	3	2
R2INDX	IN070038	1	6	4	2003	3	4	3	0	-88	88	88	88
R2INDX	IN070042	1	6	2	2004	3	88	3	0	-88	88	88	88
R2INDX	IN070043	1	6	2	2005	3	88	3	0	-88	88	88	88
R2INDX	IN070045	1	6	2	2007	3	4	3	0	-88	88	88	88
R2INDX	IN070046	1	6	4	2003	3	88	3	0	-88	88	88	88
R2INDX	IN070047	1	6	2	2003	3	88	3	0	-88	88	88	88
R2INDX	IN070051	1	6	4	2003	3	4	3	0	-88	88	88	88
R2INDX	IN070052	1	6	3	2004	3	4	3	1	2004	0	6	2
R2INDX	IN070054	1	6	2	2001	1	5	4	0	-88	88	88	88
R2INDX	IN070055	1	6	3	2004	1	3	4	0	-88	88	88	88
R2INDX	IN070056	1	6	6	2006	5	88	3	0	-88	88	88	88
R2INDX	IN070058	1	6	4	2004	3	88	3	0	-88	88	88	88
R2INDX	IN070059	1	6	2	2004	3	4	5	0	-88	88	88	88
R2INDX	IN070061	1	6	3	2003	3	88	3	0	-88	88	88	88
R2INDX	IN070062	1	6	2	2006	3	88	3	0	-88	88	88	88
R2INDX	IN070063	1	6	2	2005	3	88	3	0	-88	88	88	88
R2INDX	IN070065	1	2	1	2003	4	88	77	0	-88	88	88	88
R2INDX	IN070066	1	6	3	2000	6	4	3	0	-88	88	88	88
R2INDX	IN070067	1	6	2	2000	3	4	3	1	2000	0	5	2
R2INDX	IN070068	1	6	6	2001	1	3	4	0	-88	88	88	88
R2INDX	IN070069	1	6	2	2001	3	5	3	0	-88	88	88	88
R2INDX	IN070075	1	6	8	2001	3	88	3	0	-88	88	88	88
R2INDX	IN070076	1	6	5	2004	3	5	3	1	2004	0	3	0
R2INDX	IN070079	1	6	2	2004	3	4	3	0	-88	88	88	88
R2INDX	IN070083	1	6	3	2004	3	88	3	0	-88	88	88	88
R2INDX	IN070085	1	6	4	2007	3	5	3	0	-88	88	88	88
R2INDX	IN070086	1	6	5	2004	3	88	3	0	-88	88	88	88
R2INDX	IN070087	1	6	3	2004	3	88	3	0	-88	88	88	88
R2INDX	IN070088	1	6	3	2002	3	5	3	1	2002	0	6	0
R2INDX	IN070090	1	6	5	2007	3	4	3	0	-88	88	88	88
R2INDX	IN070090	2	6	6	2006	3	4	3	0	-88	88	88	88
R2INDX	IN070091	1	6	3	2007	4	3	3	0	-88	88	88	88
R2INDX	IN070096	1	6	2	2004	3	88	3	0	-88	88	88	88
R2INDX	IN070097	1	6	2	2005	3	88	3	0	-88	88	88	88
R2INDX	IN070098	1	6	1	2000	1	2	3	0	-88	88	88	88
R2INDX	IN070098	2	6	3	2000	1	2	3	0	-88	88	88	88
R2INDX	IN070099	1	6	3	2006	3	4	3	0	-88	88	88	88
R2INDX	IN080001	1	6	2	2000	3	5	3	0	-88	88	88	88
R2INDX	IN080005	1	6	2	2000	3	88	3	1	2000	0	5	3
R2INDX	IN080007	1	6	4	2003	3	6	3	0	-88	88	88	88
R2INDX	IN080009	1	6	2	1997	1	4	3	0	-88	88	88	88
R2INDX	IN080010	1	6	2	1992	1	3	3	0	-88	88	88	88
R2INDX	IN080011	1	6	2	2001	1	3	3	0	-88	88	88	88
R2INDX	IN080012	1	6	2	2005	3	1	3	0	-88	88	88	88
R2INDX	IN080013	1	6	2	1998	1	3	3	0	-88	88	88	88
R2INDX	IN080017	1	6	2	2006	5	6	3	0	-88	88	88	88
R2INDX	IN080020	1	6	2	2002	1	3	3	0	-88	88	88	88
R2INDX	IN080021	1	6	4	1995	3	6	3	0	-88	88	88	88
R2INDX	IN080022	1	6	2	2006	3	5	3	0	-88	88	88	88
R2INDX	IN080025	1	6	3	1997	3	5	3	0	-88	88	88	88
R2INDX	IN080026	1	6	2	1996	1	3	3	1	1996	0	15	2
R2INDX	IN080030	1	6	2	2004	3	6	3	1	2004	0	5	2
R2INDX	IN080033	1	6	2	2005	3	5	3	0	-88	88	88	88
R2INDX	IN080037	1	6	2	2001	1	5	3	0	-88	88	88	88
R2INDX	IN080040	1	6	6	2006	3	88	3	0	-88	88	88	88
R2INDX	IN080041	1	6	3	2002	1	3	3	0	-88	88	88	88
R2INDX	IN080044	1	6	4	2003	3	5	3	1	2003	0	5	0
R2INDX	IN080048	1	6	2	2006	3	88	3	0	-88	88	88	88
R2INDX	IN080050	1	6	3	2001	3	1	3	0	-88	88	88	88
R2INDX	IN080052	1	6	4	2003	4	3	3	0	-88	88	88	88
R2INDX	IN080053	1	6	4	2003	3	4	3	0	-88	88	88	88
R2INDX	IN080054	1	6	5	2003	4	3	6	0	-88	88	88	88
R2INDX	IN080054	2	6	3	2003	4	3	6	0	-88	88	88	88
R2INDX	IN080056	1	6	2	2006	4	6	3	0	-88	88	88	88
R2INDX	IN080059	1	6	2	2006	3	5	3	0	-88	88	88	88
R2INDX	IN080060	1	6	4	2003	3	6	3	0	-88	88	88	88
R2INDX	IN080064	1	6	2	2003	3	4	1	0	-88	88	88	88
R2INDX	IN080065	1	6	2	2003	3	6	3	1	2003	0	5	2
