CHILDID	PROJID	PRJPRTLV	PRJMANDV	PRJPROC	PRJOPMNT	COMPRJLV	COMPRJDV	COMPRJPC	COMPRJMT	PRJAGREE	IMPINCOM	IMPHEAL	IMPKIDS	IMPSAFE
VN030063	5	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030063	12	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030064	2	5	5	5	5	4	4	4	4	1	3	2	2	2
VN030064	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN030064	12	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030065	5	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030065	12	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030066	12	5	5	5	5	2	2	2	2	1	1	1	1	1
VN030067	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN030067	12	4	5	5	5	3	3	4	4	4	3	3	3	3
VN030069	9	4	4	4	5	3	3	3	2	2	3	3	3	3
VN030069	12	4	4	4	5	2	1	1	1	2	3	3	3	3
VN030071	2	4	5	5	5	4	4	4	4	1	3	1	2	1
VN030071	5	4	5	5	5	3	4	4	4	1	3	3	2	2
VN030071	9	4	5	5	5	4	4	4	4	1	3	3	3	3
VN030071	12	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030073	9	4	4	4	4	2	2	2	2	2	3	3	3	3
VN030073	12	4	4	4	4	2	2	2	2	2	3	3	3	3
VN030074	3	4	4	4	4	3	3	3	3	1	1	1	1	1
VN030074	5	4	4	4	4	3	3	3	3	1	1	1	1	1
VN030075	5	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030075	12	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030077	5	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030077	12	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030078	9	4	4	4	4	3	2	2	2	2	2	2	2	2
VN030078	12	3	2	2	1	3	2	2	2	2	1	1	1	1
VN030079	9	4	4	4	3	2	2	2	2	2	1	1	1	1
VN030079	12	4	4	4	3	1	1	1	1	2	2	2	2	2
VN030081	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN030081	12	4	5	5	5	3	4	4	4	3	3	3	3	3
VN030082	12	4	5	5	5	3	4	4	4	1	3	3	1	1
VN030083	9	4	4	4	4	2	2	2	2	2	2	2	2	2
VN030083	12	4	4	4	4	1	1	1	1	2	2	2	2	2
VN030087	5	4	5	5	4	3	3	4	3	2	2	1	1	2
VN030087	9	4	5	5	4	3	3	4	3	2	2	1	2	1
VN030087	12	4	5	5	4	3	3	4	3	2	2	2	2	2
VN030088	5	4	5	5	5	3	3	4	3	2	2	2	1	2
VN030088	9	4	5	5	5	3	3	4	3	2	2	1	1	2
VN030088	12	4	5	5	5	3	3	4	3	2	2	2	2	2
VN030089	5	4	5	5	5	3	4	3	3	2	2	2	1	2
VN030089	9	4	5	5	5	3	4	3	3	2	2	1	1	2
VN030089	12	4	5	5	5	3	4	3	3	2	2	2	2	2
VN030090	5	4	5	5	5	3	3	4	4	1	3	3	3	3
VN030090	12	4	5	5	5	3	3	4	4	1	3	3	3	3
VN030092	9	4	4	4	4	2	2	1	1	2	3	3	3	3
VN030092	12	4	4	4	4	2	2	1	1	2	3	3	3	3
VN030093	4	4	4	4	4	3	3	3	3	1	2	2	2	2
VN030093	9	4	4	4	4	3	3	3	3	1	2	2	2	2
VN030094	9	4	4	4	4	2	2	1	1	2	3	3	3	3
VN030094	12	4	4	4	4	2	2	1	1	2	3	3	3	3
VN030095	5	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030095	9	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030095	12	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030096	5	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030096	9	4	5	5	5	3	4	4	4	1	3	3	1	1
VN030096	12	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030097	5	4	5	5	5	3	3	4	4	1	3	3	3	3
VN030097	9	4	5	5	5	3	3	4	4	1	3	3	3	3
VN030097	12	4	5	5	5	3	4	4	4	1	3	3	3	3
VN030099	12	5	5	5	5	77	77	77	77	1	3	3	3	3
VN030120	5	4	5	5	5	3	3	4	4	1	3	3	3	3
VN030120	9	4	4	5	5	3	3	4	4	1	3	3	3	1
VN030129	3	4	4	4	4	3	3	3	3	1	3	3	3	3
VN030130	9	4	4	4	4	2	2	2	2	2	2	2	2	2
VN030130	12	4	4	4	4	2	2	1	1	2	3	3	3	3
VN030138	5	4	4	5	5	3	3	4	4	1	3	3	2	3
VN030138	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN030138	12	4	4	5	5	3	3	3	3	1	3	3	3	3
VN030139	9	4	2	1	1	2	2	3	2	1	1	1	1	1
VN030139	12	4	5	5	5	3	3	2	1	2	3	3	3	3
VN040001	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040001	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040001	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040003	2	4	5	5	5	4	4	4	4	1	3	1	1	1
VN040004	2	5	5	5	5	77	4	4	4	1	3	2	3	3
VN040004	5	5	5	5	5	77	4	4	4	1	3	3	2	3
VN040005	2	4	5	5	5	4	4	4	4	1	3	3	3	3
VN040005	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040005	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040005	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040006	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040006	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040009	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040009	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040013	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040013	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040013	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040013	10	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040015	1	4	5	5	5	4	4	4	4	1	3	3	3	3
VN040015	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040016	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN040017	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040017	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040018	2	4	5	5	5	3	4	4	4	1	3	3	3	3
VN040020	7	5	5	5	5	4	4	4	4	4	3	2	2	2
VN040021	12	4	5	5	5	3	3	3	3	1	2	2	2	2
VN040022	1	5	5	5	5	4	4	4	4	1	1	1	1	4
VN040022	2	5	5	5	5	4	4	4	4	1	1	1	2	4
VN040026	1	2	5	5	5	4	4	4	4	1	3	3	3	3
VN040026	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN040026	7	5	5	5	5	4	4	4	4	1	3	2	3	3
VN040028	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040028	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040029	2	4	5	5	5	4	4	4	4	1	2	2	1	1
VN040029	12	5	5	5	5	4	4	4	4	1	2	1	2	1
VN040031	7	5	5	5	5	4	4	4	4	77	3	3	3	3
VN040032	1	5	5	5	5	4	4	4	4	1	3	3	3	4
VN040032	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040032	12	5	5	5	5	4	4	4	4	1	3	2	2	3
VN040034	12	4	5	5	5	3	3	3	4	1	3	3	3	3
VN040037	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040039	3	5	5	5	5	4	4	4	4	1	3	1	1	3
VN040039	7	5	5	5	5	4	4	4	4	1	3	1	3	3
VN040047	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040047	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040047	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040049	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040049	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040049	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040050	1	5	5	5	5	3	3	3	3	1	3	2	3	3
VN040050	3	5	5	5	5	3	3	3	3	1	3	3	1	3
VN040050	4	5	5	5	5	3	3	3	3	1	3	3	1	3
VN040050	7	5	5	5	5	3	3	3	3	1	3	2	3	3
VN040053	1	5	5	5	5	4	4	4	4	1	3	3	3	4
VN040053	2	5	5	5	5	4	4	4	4	1	3	1	3	3
VN040053	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN040053	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN040053	7	5	5	5	5	4	4	4	4	1	3	1	1	3
VN040054	2	4	5	5	5	4	4	4	4	1	1	1	1	1
VN040055	5	5	5	5	5	4	77	4	4	1	3	3	1	3
VN040058	1	5	5	5	5	77	77	77	4	77	3	1	1	4
VN040058	2	5	5	5	5	77	77	77	77	77	3	1	1	5
VN040058	3	5	5	5	5	77	77	77	77	77	3	1	1	3
VN040058	4	5	5	5	5	77	77	77	77	77	3	1	1	3
VN040060	2	4	5	5	5	4	4	3	4	1	3	2	2	2
VN040060	4	4	5	5	5	4	4	3	4	2	3	2	2	2
VN040060	12	5	5	5	5	77	4	3	4	3	3	3	3	3
VN040061	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040061	3	5	5	5	5	2	77	4	77	1	3	3	3	5
VN040061	4	5	5	5	5	77	77	77	77	1	3	2	4	3
VN040061	5	5	5	5	5	77	4	4	4	1	3	4	4	4
VN040061	7	5	5	5	5	77	77	77	77	1	3	3	3	3
VN040061	8	5	5	5	5	77	77	77	77	1	3	3	3	3
VN040063	2	4	4	5	3	4	3	4	4	1	1	1	1	1
VN040063	3	4	4	5	3	4	3	4	4	1	1	2	1	1
VN040063	4	4	4	5	3	4	3	4	4	1	1	2	1	1
VN040066	2	4	2	5	5	4	4	4	4	1	1	1	1	1
VN040066	3	4	4	5	5	4	4	4	4	1	1	1	1	1
VN040066	4	5	5	5	5	4	4	4	4	1	1	1	1	1
VN040069	2	4	5	5	5	2	2	4	2	1	3	1	1	1
VN040069	4	4	5	5	5	2	2	4	2	1	3	3	1	1
VN040069	7	5	5	5	5	4	4	4	4	1	3	3	3	2
VN040070	1	5	5	5	5	4	77	4	4	77	3	3	2	4
VN040070	2	5	5	5	5	4	77	4	4	77	4	2	2	5
VN040070	3	5	5	5	5	4	77	77	4	77	3	3	1	2
VN040070	4	5	5	5	5	4	77	4	4	77	4	3	2	2
VN040070	7	5	5	5	5	4	77	4	4	77	3	2	1	2
VN040073	2	5	5	5	5	77	77	77	77	77	3	1	1	4
VN040073	4	5	5	5	5	77	77	77	77	77	3	1	1	4
VN040073	5	5	5	5	5	77	77	77	77	77	3	1	1	4
VN040075	2	4	5	5	5	4	4	3	4	1	3	1	1	1
VN040075	4	4	5	5	5	4	4	3	4	1	3	3	1	1
VN040075	7	5	5	5	5	4	4	4	4	2	2	1	1	2
VN040076	1	5	5	5	5	4	77	4	4	1	1	3	1	2
VN040076	2	5	5	5	5	4	77	4	4	1	5	1	2	4
VN040076	4	5	5	5	5	4	77	4	4	1	3	3	1	3
VN040076	5	5	5	5	5	4	77	4	4	1	3	3	1	3
VN040076	7	5	5	5	5	4	4	4	4	1	3	1	1	1
VN040080	2	5	5	5	5	3	3	4	4	1	3	3	3	3
VN040080	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040080	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040080	7	5	5	5	5	3	3	4	4	1	3	3	3	3
VN040081	2	5	5	5	5	3	4	4	4	1	3	3	3	3
VN040081	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040081	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040083	2	4	5	5	5	3	4	4	4	1	3	1	1	1
VN040083	4	4	5	5	5	3	4	4	4	1	3	1	1	1
VN040083	5	4	5	5	5	3	4	4	4	1	3	1	1	1
VN040084	2	5	5	5	5	3	4	4	4	1	3	2	2	1
VN040084	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN040084	5	5	5	5	5	4	4	4	4	1	3	3	1	3
VN040087	2	4	5	5	5	3	4	4	4	1	3	1	1	1
VN040087	4	5	5	5	5	3	4	4	4	1	3	2	1	2
VN040087	5	5	5	5	5	3	4	4	4	1	3	2	1	2
VN040088	2	5	5	5	5	77	4	77	4	1	3	3	3	5
VN040088	4	5	5	5	5	77	4	77	4	1	3	3	1	3
VN040088	5	5	5	5	5	77	4	77	4	1	3	3	1	3
VN040088	7	5	5	5	5	77	4	77	4	1	3	1	1	1
VN040089	2	4	5	5	5	4	4	4	4	1	3	3	1	1
VN040089	3	4	5	5	5	4	4	4	4	1	3	3	1	1
VN040089	4	5	5	5	5	4	4	4	4	1	3	3	1	1
VN040089	5	5	5	5	5	4	4	4	4	1	3	3	1	1
VN040091	2	5	5	5	5	3	77	77	77	1	3	3	3	3
VN040091	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN040093	2	5	5	5	5	77	3	3	3	1	3	2	3	3
VN040093	4	5	5	5	5	77	3	3	77	1	3	2	3	3
VN040093	5	5	5	5	5	3	77	3	77	1	3	2	3	3
VN040093	7	5	5	5	5	3	3	3	3	1	3	2	3	3
VN040095	1	5	5	5	5	4	4	4	4	1	3	3	3	4
VN040095	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN040095	4	5	5	5	5	4	4	4	4	1	3	3	3	1
VN040095	5	5	5	5	5	4	4	4	4	1	3	3	3	4
VN040095	7	5	5	5	5	4	4	4	4	1	3	1	2	2
VN040096	4	5	5	5	5	4	4	4	4	1	3	1	1	1
VN040096	5	5	5	5	5	4	4	4	4	1	3	1	1	1
VN040096	7	5	5	5	5	4	4	4	4	1	3	1	1	2
VN040096	12	5	5	5	5	4	4	4	4	1	3	2	2	2
VN040098	1	4	5	5	5	4	4	4	4	1	3	1	1	1
VN040100	2	5	5	5	5	3	4	4	4	1	3	3	3	3
VN040100	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040100	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040113	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040113	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040119	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040119	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040119	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040122	2	5	5	5	5	3	3	3	3	1	3	3	3	3
VN040122	5	5	5	5	5	3	3	3	3	1	3	3	3	3
VN040122	7	5	5	5	5	3	3	3	77	1	3	1	3	3
VN040129	1	4	5	5	5	4	4	4	4	1	1	1	1	1
VN040143	2	4	5	5	5	3	4	4	4	1	3	2	1	1
VN040143	4	4	5	5	5	3	4	4	4	1	3	3	2	1
VN040143	7	5	5	5	5	3	4	4	4	2	3	2	1	1
VN040143	12	5	5	5	5	3	4	4	4	2	4	2	2	2
VN040164	1	5	5	5	5	4	4	4	4	3	3	3	1	3
VN040164	2	5	5	5	5	4	4	4	4	3	3	3	1	3
VN040164	3	5	5	5	5	4	4	4	4	3	3	3	1	3
VN040164	4	5	5	5	5	4	4	4	4	3	3	3	1	3
VN040174	2	5	5	5	5	3	4	4	4	1	3	3	3	3
VN040174	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN040174	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050001	2	5	5	5	5	4	4	4	4	1	3	3	3	1
VN050001	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050001	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050002	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050002	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050005	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050005	3	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050006	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050006	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050007	3	5	5	5	5	77	77	77	77	1	1	1	1	1
VN050007	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050008	3	5	5	5	5	77	77	77	77	1	3	1	1	1
VN050008	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050009	12	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050010	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050010	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050012	3	5	5	5	5	77	77	77	77	1	1	1	1	1
VN050013	3	5	5	5	5	77	77	77	77	1	3	1	1	1
VN050013	4	5	5	5	5	77	77	77	77	4	3	1	1	1
VN050013	12	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050014	3	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050014	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050016	3	5	5	5	5	77	77	77	77	1	1	1	1	1
VN050016	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050016	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050022	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050022	4	5	5	5	5	77	77	77	77	4	3	3	3	3
VN050022	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050022	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050023	2	4	4	4	4	4	4	4	4	1	3	3	3	3
VN050023	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050023	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050024	1	5	5	5	5	77	77	77	77	1	1	1	1	1
VN050024	3	5	5	5	5	77	77	77	77	1	1	1	1	1
VN050024	4	5	5	5	5	77	77	77	77	1	1	1	1	1
VN050024	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050025	3	5	5	5	5	4	4	4	4	2	2	3	2	3
VN050025	9	5	5	5	5	4	4	4	4	2	2	3	2	3
VN050026	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050026	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050026	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050028	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050029	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050033	2	5	5	5	5	77	77	77	77	1	1	1	1	1
VN050035	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050036	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050037	2	4	4	4	4	4	4	4	4	1	3	3	3	3
VN050037	3	4	5	5	5	4	4	4	4	1	3	3	3	3
VN050037	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050038	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050040	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050040	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050042	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050043	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050044	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050044	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050044	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050045	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050045	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050046	1	5	5	5	5	77	77	77	77	1	3	1	1	1
VN050046	3	5	5	5	5	77	77	77	77	1	1	1	1	1
VN050046	4	5	5	5	5	77	77	77	77	1	1	1	1	1
VN050046	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050047	3	5	5	5	5	77	77	77	77	1	1	1	1	1
VN050047	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050047	5	5	5	5	5	77	77	77	77	1	1	1	1	1
VN050047	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050048	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050048	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050049	3	4	5	5	5	77	77	77	77	1	1	1	1	2
VN050049	4	4	5	5	5	77	77	77	77	1	3	3	3	3
VN050049	9	4	5	5	5	77	77	77	77	1	3	3	3	3
VN050052	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050053	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050054	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050055	3	4	4	4	4	77	77	77	77	1	3	3	3	3
VN050055	5	77	77	77	77	77	77	77	77	1	3	3	3	3
VN050055	9	77	77	77	77	77	77	77	77	1	3	3	3	3
VN050056	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050061	5	5	5	5	5	77	77	77	77	1	3	1	1	1
VN050061	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050065	7	5	5	5	5	4	4	4	4	1	3	1	1	3
VN050065	9	5	5	5	5	4	4	4	4	1	3	1	1	3
VN050066	1	5	5	5	5	77	77	77	77	1	3	1	1	1
VN050066	3	5	5	5	5	77	77	77	77	1	1	1	1	1
VN050066	7	5	5	5	5	77	77	77	77	1	1	1	1	1
VN050066	9	5	5	5	99	77	77	77	77	1	3	3	3	3
VN050068	7	5	5	5	5	77	77	77	77	1	3	1	1	3
VN050069	1	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050069	7	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050070	5	5	5	5	5	4	4	4	4	2	3	2	2	3
VN050070	7	5	5	5	5	4	4	4	4	2	3	2	2	3
VN050070	9	5	5	5	5	4	4	4	4	2	3	2	2	3
VN050072	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050075	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050075	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050075	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050076	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050076	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050076	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050077	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050077	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050078	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050078	7	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050078	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050081	3	5	5	5	5	77	77	77	77	1	1	1	1	1
VN050081	7	5	5	5	5	77	77	77	77	1	3	1	1	1
VN050081	9	5	5	5	5	77	77	77	77	1	3	1	1	1
VN050082	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050082	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050083	7	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050083	9	5	5	5	5	4	4	4	4	2	3	2	2	3
VN050084	7	5	5	5	5	77	77	77	77	1	3	2	3	2
VN050084	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050085	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050085	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050085	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050085	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050085	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050086	2	5	5	5	5	4	4	4	4	2	2	2	2	2
VN050086	9	5	5	5	5	4	4	4	4	2	2	2	2	2
VN050087	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050087	7	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050089	1	4	4	4	4	4	4	4	4	1	3	1	1	1
VN050089	2	4	4	4	4	4	4	4	4	1	3	1	1	1
VN050091	3	5	5	5	5	77	77	77	77	1	2	1	1	1
VN050091	7	5	5	5	5	77	77	77	77	1	2	1	2	1
VN050091	9	5	5	5	5	77	77	77	77	1	4	2	1	1
VN050092	2	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050092	7	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050093	1	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050093	2	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050093	7	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050093	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050094	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050094	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050094	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050094	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050095	7	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050095	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN050097	7	5	5	5	5	4	77	77	77	1	3	3	3	3
VN050097	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050098	7	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050098	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050100	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050100	7	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050100	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050108	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050114	2	5	5	5	5	4	4	4	4	1	2	2	2	3
VN050114	3	5	5	5	5	4	4	4	4	1	2	2	2	3
VN050114	7	5	5	5	5	4	4	4	4	1	2	2	2	3
VN050114	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN050115	1	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050115	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050115	7	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050115	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN050117	1	5	5	5	5	77	4	4	77	1	3	3	3	3
VN050117	3	5	5	5	5	77	4	77	77	1	3	3	3	3
VN050117	7	5	5	5	5	77	4	4	77	1	3	3	3	3
VN050117	9	5	5	5	5	77	77	77	4	1	3	3	3	3
VN060003	2	4	5	5	5	3	4	4	4	1	3	3	3	3
VN060004	1	4	5	5	5	3	4	4	4	1	3	3	3	3
VN060004	2	4	5	5	5	3	4	4	4	1	3	3	3	1
VN060004	5	4	5	5	5	3	4	4	4	1	3	3	1	3
VN060005	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN060005	3	5	5	5	5	4	4	4	4	1	3	3	2	3
VN060005	4	5	5	5	5	4	4	4	4	1	3	3	2	3
VN060006	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN060006	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN060014	2	4	5	5	5	3	4	4	4	1	3	3	3	1
VN060014	5	4	5	5	5	3	4	4	4	1	3	3	1	3
VN060018	3	4	5	5	5	3	4	4	4	2	3	3	1	3
VN060020	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN060020	3	5	5	5	5	4	4	4	4	1	3	3	2	3
VN060024	4	4	5	5	5	3	4	4	4	1	3	3	1	3
VN060025	3	5	5	5	5	4	4	4	4	1	3	3	2	3
VN060026	3	4	5	5	5	3	4	4	4	1	3	3	1	3
VN060027	1	5	5	5	5	3	4	4	4	3	3	3	2	3
VN060028	1	4	4	4	4	4	4	4	4	1	3	1	1	1
VN060028	2	4	4	4	4	4	4	4	4	1	3	1	1	1
VN060037	4	4	5	5	5	3	4	4	4	1	3	3	1	3
VN060038	4	4	5	5	5	3	4	4	4	1	3	3	1	3
VN060043	2	5	5	5	5	4	4	4	4	1	3	3	2	3
VN060043	3	5	5	5	5	4	4	4	4	1	3	3	2	3
VN060043	7	5	5	5	5	4	4	4	4	1	3	2	2	3
VN060049	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN060049	3	5	5	5	5	4	4	4	4	1	3	3	2	3
VN060049	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN060057	3	5	5	5	5	4	4	4	4	1	3	3	2	3
