FORMNO	CHILDID	GRPID	GROUP	IDGRP	YEARMEM	BENGRP1	BENGRP2	FRQATTEN	LEADMEM	YEARLEAD	PAREPOST	WHYJOIN	INFLNCE
R28YRS	ET031012	1	26	80	1992	5	8	3	0	-88	88	88	88
R28YRS	ET031013	1	26	1	1984	5	2	3	0	-88	88	88	88
R28YRS	ET031014	1	26	2	1994	5	2	3	0	-88	88	88	88
R28YRS	ET031014	2	26	2	1997	5	2	3	0	-88	88	88	88
R28YRS	ET031015	1	23	3	1997	4	88	5	0	-88	88	88	88
R28YRS	ET031016	1	26	2	1965	5	8	3	0	-88	88	88	88
R28YRS	ET031017	1	26	1	1974	5	8	3	1	1996	0	9	3
R28YRS	ET031018	1	26	1	1971	5	88	3	0	-88	88	88	88
R28YRS	ET031019	1	26	2	1996	5	8	3	0	-88	88	88	88
R28YRS	ET031019	2	26	1	1979	5	8	3	0	-88	88	88	88
R28YRS	ET031021	1	26	3	1996	5	2	3	0	-88	88	88	88
R28YRS	ET031021	2	26	3	1996	5	2	3	0	-88	88	88	88
R28YRS	ET031022	1	26	1	1994	5	88	3	1	1994	0	13	0
R28YRS	ET031022	2	26	2	1990	5	88	3	0	-88	88	88	88
R28YRS	ET031024	1	26	1	1982	5	8	3	0	-88	88	88	88
R28YRS	ET031024	2	26	2	1982	5	8	3	0	-88	88	88	88
R28YRS	ET031025	1	26	1	1982	5	88	3	0	-88	88	88	88
R28YRS	ET031026	1	26	2	1969	5	8	3	0	-88	88	88	88
R28YRS	ET031027	1	26	1	1994	8	5	3	0	-88	88	88	88
R28YRS	ET031028	1	26	1	1965	5	8	3	0	-88	88	88	88
R28YRS	ET031029	1	26	1	1993	5	2	3	0	-88	88	88	88
R28YRS	ET031029	2	26	1	1983	5	2	3	0	-88	88	88	88
R28YRS	ET031030	1	26	2	1996	5	2	3	0	-88	88	88	88
R28YRS	ET031030	2	26	3	1993	5	2	3	0	-88	88	88	88
R28YRS	ET031031	1	26	1	1993	5	88	3	0	-88	88	88	88
R28YRS	ET031031	2	26	2	1993	5	88	3	0	-88	88	88	88
R28YRS	ET031033	1	26	1	1959	5	2	3	0	-88	88	88	88
R28YRS	ET031034	1	26	1	1972	5	8	1	0	-88	88	88	88
R28YRS	ET031034	2	26	1	1967	5	8	1	0	-88	88	88	88
R28YRS	ET031034	3	26	2	1991	5	8	1	0	-88	88	88	88
R28YRS	ET031036	1	26	1	1987	5	2	3	0	-88	88	88	88
R28YRS	ET031036	2	26	2	1993	5	2	3	0	-88	88	88	88
R28YRS	ET031037	1	26	2	1960	5	2	3	0	-88	88	88	88
R28YRS	ET031038	1	26	1	1963	5	88	3	0	-88	88	88	88
R28YRS	ET031039	1	26	1	1995	5	6	3	0	-88	88	88	88
R28YRS	ET031039	2	26	2	1996	5	6	3	0	-88	88	88	88
R28YRS	ET031040	1	26	1	1984	1	5	3	0	-88	88	88	88
R28YRS	ET031043	1	26	1	1970	5	88	3	0	-88	88	88	88
R28YRS	ET031043	2	26	2	1969	5	88	3	0	-88	88	88	88
R28YRS	ET031043	3	33	2	1998	5	88	3	0	-88	88	88	88
R28YRS	ET031044	1	26	1	1979	5	88	3	0	-88	88	88	88
R28YRS	ET031045	1	26	1	1969	5	2	3	0	-88	88	88	88
R28YRS	ET031046	1	26	80	1982	5	88	3	0	-88	88	88	88
R28YRS	ET031047	1	26	4	1990	8	5	3	0	-88	88	88	88
R28YRS	ET031048	1	26	1	1993	5	2	3	0	-88	88	88	88
R28YRS	ET031050	1	26	1	1991	5	8	3	0	-88	88	88	88
R28YRS	ET031050	2	26	1	1993	5	8	3	0	-88	88	88	88
R28YRS	ET031050	3	26	2	1995	5	8	3	0	-88	88	88	88
R28YRS	ET041001	1	26	1	1968	6	8	3	1	1992	0	10	2
R28YRS	ET041002	1	11	1	1998	3	88	3	0	-88	88	88	88
R28YRS	ET041002	2	26	1	1992	5	88	3	0	-88	88	88	88
R28YRS	ET041002	3	26	1	1991	5	88	3	0	-88	88	88	88
R28YRS	ET041003	1	26	1	1992	2	5	3	0	-88	88	88	88
R28YRS	ET041004	1	26	1	1999	5	3	3	0	-88	88	88	88
R28YRS	ET041005	1	26	1	1975	5	8	3	0	-88	88	88	88
R28YRS	ET041005	2	31	2	1990	5	8	2	0	-88	88	88	88
R28YRS	ET041007	1	26	1	1982	3	5	3	0	-88	88	88	88
R28YRS	ET041008	1	28	2	1995	8	2	3	0	-88	88	88	88
R28YRS	ET041008	2	26	1	1988	8	5	3	0	-88	88	88	88
R28YRS	ET041009	1	26	1	1991	5	88	3	0	-88	88	88	88
R28YRS	ET041009	2	31	1	1998	3	88	3	0	-88	88	88	88
R28YRS	ET041010	1	31	2	1998	3	1	2	0	-88	88	88	88
R28YRS	ET041011	1	26	80	1985	5	6	3	0	-88	88	88	88
R28YRS	ET041011	2	17	2	1995	4	9	3	1	1999	0	9	2
R28YRS	ET041012	1	26	1	1982	5	3	3	0	-88	88	88	88
R28YRS	ET041012	2	26	2	1991	5	3	3	0	-88	88	88	88
R28YRS	ET041013	1	26	2	1997	5	3	3	0	-88	88	88	88
R28YRS	ET041013	2	26	3	1995	5	3	3	0	-88	88	88	88
R28YRS	ET041014	1	26	1	1991	5	3	3	0	-88	88	88	88
R28YRS	ET041014	2	23	2	1989	4	88	5	0	-88	88	88	88
R28YRS	ET041015	1	26	1	1970	5	2	3	0	-88	88	88	88
R28YRS	ET041016	1	26	16	1994	5	88	3	0	-88	88	88	88
R28YRS	ET041016	2	26	17	1994	5	88	3	0	-88	88	88	88
R28YRS	ET041017	1	26	80	1989	5	6	3	0	-88	88	88	88
R28YRS	ET041018	1	26	1	1985	5	3	3	0	-88	88	88	88
R28YRS	ET041019	1	28	0	1998	4	8	2	0	-88	88	88	88
R28YRS	ET041020	1	26	1	1997	5	2	3	0	-88	88	88	88
R28YRS	ET041021	1	26	1	1985	5	8	3	0	-88	88	88	88
R28YRS	ET041021	2	20	6	1998	7	8	1	0	-88	88	88	88
R28YRS	ET041021	3	11	0	1998	8	4	2	0	-88	88	88	88
R28YRS	ET041022	1	26	5	1992	5	6	3	0	-88	88	88	88
R28YRS	ET041022	2	34	5	1989	6	4	5	0	-88	88	88	88
R28YRS	ET041023	1	26	1	1991	8	88	3	0	-88	88	88	88
R28YRS	ET041024	1	26	1	1987	5	2	3	0	-88	88	88	88
R28YRS	ET041025	1	26	2	-77	5	8	3	0	-88	88	88	88
R28YRS	ET041025	2	26	2	-77	5	8	3	0	-88	88	88	88
R28YRS	ET041026	1	26	1	1982	5	3	3	0	-88	88	88	88
R28YRS	ET041027	1	28	1	1994	1	4	3	1	1994	0	8	2
R28YRS	ET041027	2	26	1	1993	5	88	3	0	-88	88	88	88
R28YRS	ET041029	1	26	1	1996	5	88	3	0	-88	88	88	88
R28YRS	ET041029	2	26	2	1996	5	88	3	0	-88	88	88	88
R28YRS	ET041030	1	26	1	1992	5	88	3	0	-88	88	88	88
R28YRS	ET041031	1	26	2	1995	5	8	3	0	-88	88	88	88
R28YRS	ET041031	2	20	0	1998	7	4	1	0	-88	88	88	88
R28YRS	ET041032	1	26	2	1987	3	5	3	0	-88	88	88	88
R28YRS	ET041033	1	26	1	1992	5	8	3	1	1994	0	9	2
R28YRS	ET041033	2	16	1	1998	6	4	2	0	-88	88	88	88
R28YRS	ET041034	1	26	1	1996	5	88	3	0	-88	88	88	88
R28YRS	ET041035	1	26	1	1993	2	5	3	0	-88	88	88	88
R28YRS	ET041035	2	26	1	1995	2	5	3	0	-88	88	88	88
R28YRS	ET041036	1	26	1	1994	8	5	3	0	-88	88	88	88
R28YRS	ET041037	1	26	1	1988	5	88	3	0	-88	88	88	88
R28YRS	ET041038	1	26	1	1994	5	8	3	0	-88	88	88	88
R28YRS	ET041040	1	26	1	1995	2	5	3	0	-88	88	88	88
R28YRS	ET041041	1	26	1	1983	5	3	3	0	-88	88	88	88
R28YRS	ET041042	1	26	80	1984	5	3	3	0	-88	88	88	88
R28YRS	ET041043	1	26	1	1993	5	8	3	0	-88	88	88	88
R28YRS	ET041043	2	31	1	1994	3	1	2	0	-88	88	88	88
R28YRS	ET041043	3	31	1	1994	3	1	2	0	-88	88	88	88
R28YRS	ET041044	1	26	2	1983	5	3	3	0	-88	88	88	88
R28YRS	ET041045	1	26	1	1995	8	5	3	0	-88	88	88	88
R28YRS	ET041045	2	31	2	1998	3	88	2	0	-88	88	88	88
R28YRS	ET041046	1	26	2	1997	5	3	3	0	-88	88	88	88
R28YRS	ET041046	2	20	0	1999	7	88	2	0	-88	88	88	88
R28YRS	ET041047	1	26	1	1991	5	3	3	0	-88	88	88	88
R28YRS	ET041047	2	31	1	1998	3	88	2	0	-88	88	88	88
R28YRS	ET041048	1	26	1	1998	2	8	3	0	-88	88	88	88
R28YRS	ET041048	2	31	1	1999	2	5	2	0	-88	88	88	88
R28YRS	ET041049	1	17	1	1998	9	4	4	0	-88	88	88	88
R28YRS	ET041050	1	26	1	1996	5	3	3	0	-88	88	88	88
R28YRS	ET051001	1	26	2	1991	5	8	3	0	-88	88	88	88
R28YRS	ET051002	1	26	1	1994	8	5	3	0	-88	88	88	88
R28YRS	ET051002	2	20	0	1997	7	4	2	0	-88	88	88	88
R28YRS	ET051003	1	26	1	1993	5	8	3	0	-88	88	88	88
R28YRS	ET051003	2	20	0	1997	7	4	3	0	-88	88	88	88
R28YRS	ET051004	1	26	3	1997	2	8	3	0	-88	88	88	88
R28YRS	ET051005	1	26	1	1997	5	4	3	0	-88	88	88	88
R28YRS	ET051005	2	23	2	1998	4	88	3	0	-88	88	88	88
R28YRS	ET051006	1	26	1	1991	5	8	3	0	-88	88	88	88
R28YRS	ET051007	1	26	1	1995	5	3	3	0	-88	88	88	88
R28YRS	ET051008	1	26	1	1991	5	2	3	0	-88	88	88	88
R28YRS	ET051009	1	26	1	1990	2	5	3	0	-88	88	88	88
R28YRS	ET051010	1	26	2	1999	5	8	3	0	-88	88	88	88
R28YRS	ET051011	1	26	1	1995	2	5	3	0	-88	88	88	88
R28YRS	ET051011	2	31	1	1999	3	8	2	0	-88	88	88	88
R28YRS	ET051012	1	26	1	1994	2	5	3	0	-88	88	88	88
R28YRS	ET051012	2	31	1	1999	1	3	2	0	-88	88	88	88
R28YRS	ET051012	3	6	1	1997	4	8	3	1	1997	0	10	3
R28YRS	ET051012	4	20	0	1998	4	7	1	0	-88	88	88	88
R28YRS	ET051013	1	26	1	1995	5	2	3	0	-88	88	88	88
R28YRS	ET051014	1	26	1	1987	8	88	3	0	-88	88	88	88
R28YRS	ET051014	2	20	0	1998	7	4	3	0	-88	88	88	88
R28YRS	ET051015	1	26	1	1989	8	5	3	0	-88	88	88	88
R28YRS	ET051016	1	26	1	1995	5	8	3	0	-88	88	88	88
R28YRS	ET051017	1	26	1	1992	8	5	3	0	-88	88	88	88
R28YRS	ET051017	2	33	1	1983	4	1	3	1	1994	1	13	2
R28YRS	ET051017	3	34	1	1994	4	8	4	0	-88	88	88	88
R28YRS	ET051018	1	26	1	1992	5	8	3	0	-88	88	88	88
R28YRS	ET051019	1	26	1	1992	5	3	3	0	-88	88	88	88
R28YRS	ET051022	1	26	1	1992	5	3	3	0	-88	88	88	88
R28YRS	ET051023	1	26	2	1994	5	3	3	0	-88	88	88	88
R28YRS	ET051023	2	20	0	1999	7	4	3	0	-88	88	88	88
R28YRS	ET051024	1	26	1	1992	8	5	3	0	-88	88	88	88
R28YRS	ET051024	2	31	1	1996	1	4	2	0	-88	88	88	88
R28YRS	ET051025	1	26	1	1992	2	5	3	0	-88	88	88	88
R28YRS	ET051025	2	20	0	1998	4	7	2	0	-88	88	88	88
R28YRS	ET051026	1	26	1	1992	8	88	3	0	-88	88	88	88
R28YRS	ET051026	2	20	0	1996	7	4	3	0	-88	88	88	88
R28YRS	ET051028	1	26	1	-77	5	8	3	0	-88	88	88	88
R28YRS	ET051028	2	33	1	1999	4	88	77	0	-88	88	88	88
R28YRS	ET051029	1	26	1	1994	2	5	3	0	-88	88	88	88
R28YRS	ET051029	2	31	1	1999	1	3	2	0	-88	88	88	88
R28YRS	ET051029	3	6	1	1997	4	8	3	1	1997	0	10	3
R28YRS	ET051029	4	20	0	1998	4	7	1	0	-88	88	88	88
R28YRS	ET051032	1	26	1	1998	5	8	3	0	-88	88	88	88
R28YRS	ET051033	1	26	1	1992	8	5	3	1	1994	0	9	2
R28YRS	ET051033	2	20	0	1998	4	7	3	0	-88	88	88	88
R28YRS	ET051035	1	26	1	1990	8	5	3	0	-88	88	88	88
R28YRS	ET051035	2	20	0	1999	7	4	3	0	-88	88	88	88
R28YRS	ET051036	1	26	1	1994	5	8	3	0	-88	88	88	88
R28YRS	ET051037	1	26	1	1990	2	5	3	0	-88	88	88	88
R28YRS	ET051038	1	26	2	1995	4	3	3	0	-88	88	88	88
R28YRS	ET051039	1	26	1	1996	8	5	3	0	-88	88	88	88
R28YRS	ET051039	2	20	0	1998	4	7	3	0	-88	88	88	88
R28YRS	ET051040	1	26	1	1992	2	5	3	0	-88	88	88	88
R28YRS	ET051041	1	20	0	1999	4	7	1	0	-88	88	88	88
R28YRS	ET051042	1	26	1	1993	2	5	3	0	-88	88	88	88
R28YRS	ET051043	1	26	1	1992	8	5	3	0	-88	88	88	88
R28YRS	ET051043	2	20	0	1998	8	4	3	0	-88	88	88	88
R28YRS	ET051046	1	26	1	1997	5	8	3	0	-88	88	88	88
R28YRS	ET051046	2	31	1	1999	3	5	2	0	-88	88	88	88
R28YRS	ET051048	1	26	1	1990	8	77	3	0	-88	88	88	88
R28YRS	ET051048	2	20	0	1997	7	4	1	0	-88	88	88	88
R28YRS	ET051050	1	26	1	1997	5	8	3	0	-88	88	88	88
R28YRS	ET061003	1	26	1	1981	5	6	3	0	-88	88	88	88
R28YRS	ET061003	2	18	1	1998	8	7	3	0	-88	88	88	88
R28YRS	ET061003	3	34	1	1998	4	2	1	0	-88	88	88	88
R28YRS	ET061004	1	26	1	1973	8	88	3	0	-88	88	88	88
R28YRS	ET061004	2	33	1	1998	2	1	3	0	-88	88	88	88
R28YRS	ET061008	1	18	1	1998	8	88	3	0	-88	88	88	88
R28YRS	ET061009	1	18	1	1989	5	8	3	0	-88	88	88	88
R28YRS	ET061009	2	26	1	1984	5	8	3	0	-88	88	88	88
R28YRS	ET061010	1	26	1	1989	8	88	88	0	-88	88	88	88
R28YRS	ET061010	2	18	1	1993	8	88	3	0	-88	88	88	88
R28YRS	ET061011	1	26	1	1990	8	88	77	0	-88	88	88	88
R28YRS	ET061011	2	18	1	1997	8	88	3	0	-88	88	88	88
R28YRS	ET061012	1	18	1	1969	8	88	1	0	-88	88	88	88
R28YRS	ET061020	1	18	80	1960	8	88	3	0	-88	88	88	88
R28YRS	ET061021	1	26	6	1995	8	88	77	0	-88	88	88	88
R28YRS	ET061021	2	18	6	1996	8	88	3	0	-88	88	88	88
R28YRS	ET061022	1	18	1	1969	8	88	3	0	-88	88	88	88
R28YRS	ET061022	2	11	1	1998	1	88	3	0	-88	88	88	88
R28YRS	ET061023	1	18	1	1982	8	88	2	0	-88	88	88	88
R28YRS	ET061024	1	26	1	1984	5	6	3	0	-88	88	88	88
R28YRS	ET061025	1	16	4	1999	3	88	2	0	-88	88	88	88
R28YRS	ET061026	1	18	1	1988	5	8	3	0	-88	88	88	88
