FORMNO	CHILDID	PLOTID	LAREA	LUNIT	LOWN	LUSE	TRANS	COLLAT	TRANSID	PLINCOME	PLVALUE	PLCOST	CRPRAIN1	CRPRAIN2	CROPDRY1	CROPDRY2	IRRIGAT	PERIRRIG
R28YRS	ET051016	2	2	4	1	10	1	1	1	1	576	0	 	 	 	 	 	 
R28YRS	ET051017	1	150	17	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	ET051017	2	1.5	4	1	10	1	1	1	1	244	0	 	 	 	 	 	 
R28YRS	ET051018	1	1	4	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R28YRS	ET051018	2	2	4	1	5	1	1	80	 	 	 	64	75	88	88	1	2
R28YRS	ET051018	3	3	4	1	5	1	1	80	 	 	 	125	76	88	88	1	2
R28YRS	ET051018	4	250	17	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R28YRS	ET051019	1	25	17	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET051019	2	1	4	1	5	1	0	88	 	 	 	64	88	88	88	0	88
R28YRS	ET051019	3	1	4	1	10	1	0	88	1	170	0	 	 	 	 	 	 
R28YRS	ET051019	4	1	4	1	10	1	0	88	1	340	0	 	 	 	 	 	 
R28YRS	ET051019	5	1	4	1	10	1	0	88	1	136	0	 	 	 	 	 	 
R28YRS	ET051020	1	100	17	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	ET051020	2	3	4	1	10	1	1	1	1	205	0	 	 	 	 	 	 
R28YRS	ET051020	3	3	4	1	10	1	1	1	1	180	0	 	 	 	 	 	 
R28YRS	ET051021	1	100	17	2	1	0	0	88	1	480	0	 	 	 	 	 	 
R28YRS	ET051021	2	2	4	1	10	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	ET051022	1	9	17	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET051022	2	150	17	1	11	1	0	88	0	-88	-88	 	 	 	 	 	 
R28YRS	ET051022	3	4	4	5	10	1	0	88	1	170	0	 	 	 	 	 	 
R28YRS	ET051023	1	150	17	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET051023	2	150	17	1	11	1	0	88	0	-88	-88	 	 	 	 	 	 
R28YRS	ET051023	3	1	4	1	10	1	0	88	1	50	0	 	 	 	 	 	 
R28YRS	ET051023	4	150	17	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET051024	1	2	4	1	10	1	1	1	1	420	0	 	 	 	 	 	 
R28YRS	ET051024	2	50	17	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET051025	1	250	17	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R28YRS	ET051025	2	1	4	1	10	1	1	80	1	200	0	 	 	 	 	 	 
R28YRS	ET051025	3	1	4	1	10	1	1	80	1	200	0	 	 	 	 	 	 
R28YRS	ET051026	1	150	17	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	ET051026	2	1	4	1	10	1	1	1	1	100	0	 	 	 	 	 	 
R28YRS	ET051027	1	6	4	1	5	1	1	1	 	 	 	8	88	88	88	0	88
R28YRS	ET051027	2	3	4	1	5	1	1	1	 	 	 	124	88	79	88	0	88
R28YRS	ET051027	3	3	4	1	5	1	1	1	 	 	 	88	88	79	88	0	88
R28YRS	ET051027	4	3	4	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R28YRS	ET051028	1	25	17	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	ET051028	2	.5	4	1	10	1	1	1	1	200	0	 	 	 	 	 	 
R28YRS	ET051028	3	.5	4	1	10	1	1	1	1	150	0	 	 	 	 	 	 
R28YRS	ET051029	1	30	17	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET051029	2	3	4	1	10	1	1	4	1	500	0	 	 	 	 	 	 
R28YRS	ET051030	1	20	17	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET051030	2	3	4	1	10	1	0	88	1	250	15	 	 	 	 	 	 
R28YRS	ET051030	3	2	4	1	10	1	0	88	1	552.5	10	 	 	 	 	 	 
R28YRS	ET051030	4	2	4	1	10	1	0	88	1	165	10	 	 	 	 	 	 
R28YRS	ET051031	1	40	17	1	2	1	1	80	 	 	 	76	124	88	88	0	88
R28YRS	ET051031	2	4	4	1	5	1	1	80	 	 	 	64	88	88	88	0	88
R28YRS	ET051032	1	1	4	1	2	1	1	1	 	 	 	44	5	88	88	0	88
R28YRS	ET051032	2	1	4	1	5	1	1	1	 	 	 	5	75	88	88	0	88
R28YRS	ET051032	3	1	4	1	5	1	1	1	 	 	 	42	8	88	88	0	88
R28YRS	ET051032	4	1	4	1	5	1	1	1	 	 	 	79	88	88	88	0	88
R28YRS	ET051033	1	200	17	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	ET051033	2	1	4	1	10	1	1	1	1	200	0	 	 	 	 	 	 
R28YRS	ET051033	3	1	4	1	10	1	1	1	1	150	0	 	 	 	 	 	 
R28YRS	ET051034	1	12.5	17	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET051034	2	1000	17	1	11	1	0	88	0	-88	-88	 	 	 	 	 	 
R28YRS	ET051034	3	1	4	1	11	1	0	88	0	-88	-88	 	 	 	 	 	 
R28YRS	ET051035	1	200	17	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	ET051035	2	2	4	1	5	1	1	1	 	 	 	64	88	88	88	0	88
R28YRS	ET051035	3	2	4	1	5	1	1	1	 	 	 	20	88	88	88	0	88
R28YRS	ET051035	4	3	4	1	5	1	1	1	 	 	 	124	88	88	88	0	88
R28YRS	ET051036	1	150	17	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R28YRS	ET051036	2	2	4	1	5	1	1	80	 	 	 	20	79	88	88	0	88
R28YRS	ET051036	3	150	17	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET051037	1	250	17	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R28YRS	ET051037	2	2	4	1	10	1	1	80	1	300	20	 	 	 	 	 	 
R28YRS	ET051037	3	2	4	1	10	1	1	80	1	300	0	 	 	 	 	 	 
R28YRS	ET051038	1	150	17	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	ET051038	2	1	4	1	10	1	1	2	1	280	0	 	 	 	 	 	 
R28YRS	ET051039	1	150	17	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	ET051039	2	2	4	1	5	1	1	1	 	 	 	76	88	88	88	0	88
R28YRS	ET051039	3	3	4	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R28YRS	ET051039	4	2	4	4	5	0	0	88	 	 	 	42	88	88	88	0	88
R28YRS	ET051039	5	3	4	4	5	0	0	88	 	 	 	15	88	88	88	0	88
R28YRS	ET051040	1	250	17	1	3	1	1	80	1	480	0	 	 	 	 	 	 
R28YRS	ET051040	2	2	4	1	10	1	1	80	1	300	20	 	 	 	 	 	 
R28YRS	ET051040	3	2	4	1	10	1	1	80	1	200	20	 	 	 	 	 	 
R28YRS	ET051040	4	2	4	1	5	1	1	80	 	 	 	5	75	88	88	0	88
R28YRS	ET051040	5	1	4	1	5	1	1	80	 	 	 	124	88	88	88	0	88
R28YRS	ET051041	1	40	17	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET051041	2	2	4	1	10	1	1	1	1	250	0	 	 	 	 	 	 
R28YRS	ET051041	3	2	4	1	10	1	1	1	1	300	0	 	 	 	 	 	 
R28YRS	ET051042	1	40	17	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R28YRS	ET051042	2	1	4	1	10	1	1	80	1	200	0	 	 	 	 	 	 
R28YRS	ET051042	3	2	4	1	10	1	1	80	1	500	0	 	 	 	 	 	 
R28YRS	ET051043	1	1	4	1	10	1	1	1	1	132	15	 	 	 	 	 	 
R28YRS	ET051043	2	1	4	1	10	1	1	1	1	80	15	 	 	 	 	 	 
R28YRS	ET051044	1	200	17	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	ET051044	2	1	4	1	5	1	1	2	 	 	 	5	88	88	88	0	88
R28YRS	ET051044	3	1	4	1	5	1	1	2	 	 	 	124	88	88	88	0	88
R28YRS	ET051044	4	1	4	1	5	1	1	2	 	 	 	64	88	88	88	0	88
R28YRS	ET051045	1	2	4	1	5	1	1	1	 	 	 	124	88	88	88	0	88
R28YRS	ET051045	2	2	4	1	5	1	1	1	 	 	 	8	88	88	88	0	88
R28YRS	ET051045	3	150	17	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R28YRS	ET051046	1	2	4	1	10	1	1	1	1	370	0	 	 	 	 	 	 
R28YRS	ET051046	2	2	4	1	10	1	1	1	1	350	0	 	 	 	 	 	 
R28YRS	ET051046	3	2	4	1	10	1	1	1	1	400	0	 	 	 	 	 	 
R28YRS	ET051047	1	30	17	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET051048	1	150	17	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	ET051048	2	1	4	1	10	1	1	1	1	300	15	 	 	 	 	 	 
R28YRS	ET051049	1	36	17	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	ET051049	2	1.5	4	1	2	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET051049	3	1	4	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R28YRS	ET051049	4	1	4	1	5	1	1	1	 	 	 	19	88	88	88	0	88
R28YRS	ET051049	5	1	4	1	5	1	1	1	 	 	 	79	88	88	88	0	88
R28YRS	ET051050	1	30	17	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET051050	2	1	4	1	10	1	1	80	1	225	14	 	 	 	 	 	 
R28YRS	ET061002	1	1	7	1	2	1	1	1	 	 	 	44	7	88	88	0	88
R28YRS	ET061002	2	1	7	1	13	1	1	1	1	300	0	 	 	 	 	 	 
R28YRS	ET061002	3	.5	7	1	5	1	1	1	 	 	 	20	88	88	88	0	88
R28YRS	ET061002	4	1	7	1	5	1	1	1	 	 	 	79	76	88	88	0	88
R28YRS	ET061002	5	1	7	1	5	1	1	1	 	 	 	76	88	88	88	0	88
R28YRS	ET061002	6	.5	7	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R28YRS	ET061002	7	2	7	4	5	0	0	88	 	 	 	15	88	88	88	0	88
R28YRS	ET061003	1	1	4	1	2	1	1	1	 	 	 	44	55	88	88	0	88
R28YRS	ET061003	2	1	4	1	5	1	1	1	 	 	 	79	88	88	88	0	88
R28YRS	ET061003	3	1	4	1	5	1	1	1	 	 	 	76	88	88	88	0	88
R28YRS	ET061003	4	.5	4	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R28YRS	ET061003	5	.5	4	1	5	1	1	1	 	 	 	76	88	88	88	0	88
R28YRS	ET061004	1	1	7	1	2	1	1	1	 	 	 	18	7	21	88	0	88
R28YRS	ET061004	2	1	7	1	5	1	1	1	 	 	 	8	88	88	88	0	88
R28YRS	ET061004	3	1	7	1	5	1	1	1	 	 	 	123	88	88	88	0	88
R28YRS	ET061005	1	2	7	1	2	1	1	1	 	 	 	76	7	88	88	0	88
R28YRS	ET061005	2	1.5	7	1	5	1	1	1	 	 	 	76	15	88	88	0	88
R28YRS	ET061005	3	1.5	7	1	5	1	1	1	 	 	 	20	88	88	88	0	88
R28YRS	ET061005	4	1.5	7	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R28YRS	ET061005	5	2	7	4	5	0	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET061005	6	.5	7	4	5	0	0	88	 	 	 	88	88	50	88	1	4
R28YRS	ET061007	1	.5	7	1	2	1	1	1	 	 	 	21	64	21	88	0	88
R28YRS	ET061007	2	.300000011920929	7	1	5	1	1	1	 	 	 	76	15	88	88	0	88
R28YRS	ET061007	3	.100000001490116	7	1	5	1	1	1	 	 	 	79	88	88	88	0	88
R28YRS	ET061008	1	.25	4	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	ET061008	2	1	4	1	5	1	1	1	 	 	 	76	88	88	88	0	88
R28YRS	ET061008	3	1	4	1	5	1	1	1	 	 	 	79	88	88	88	0	88
R28YRS	ET061008	4	1	4	1	5	1	1	1	 	 	 	15	88	88	88	0	88
R28YRS	ET061008	5	.5	4	1	5	1	1	1	 	 	 	5	44	88	88	0	88
R28YRS	ET061008	6	.5	4	1	5	1	1	1	 	 	 	31	88	88	88	0	88
R28YRS	ET061009	1	.25	7	1	2	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET061009	2	1	7	1	5	1	1	1	 	 	 	20	15	88	88	0	88
R28YRS	ET061009	3	1	7	1	5	1	1	1	 	 	 	47	8	88	88	0	88
R28YRS	ET061009	4	1	7	1	5	1	1	1	 	 	 	76	15	88	88	0	88
R28YRS	ET061010	1	2	4	1	2	1	0	88	 	 	 	44	7	88	88	0	88
R28YRS	ET061010	2	.75	4	1	5	1	0	88	 	 	 	55	5	88	88	0	88
R28YRS	ET061010	3	1.5	4	1	5	1	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET061010	4	2	4	1	5	1	0	88	 	 	 	15	79	88	88	0	88
R28YRS	ET061011	1	1	4	1	2	1	0	88	 	 	 	44	125	88	88	0	88
R28YRS	ET061011	2	1	4	1	5	1	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET061011	3	1	4	1	5	1	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET061011	4	3	4	1	10	1	0	88	 	 	 	20	76	88	88	0	88
R28YRS	ET061011	5	2	4	1	10	1	0	88	 	 	 	15	88	88	88	0	88
R28YRS	ET061012	1	1	4	1	2	1	1	80	 	 	 	44	31	88	88	0	88
R28YRS	ET061012	2	2	4	1	5	1	1	80	 	 	 	55	5	88	88	0	88
R28YRS	ET061012	3	3	4	1	5	1	1	80	 	 	 	79	76	88	88	0	88
R28YRS	ET061012	4	4	4	1	5	1	1	80	 	 	 	15	76	88	88	0	88
R28YRS	ET061014	1	2	7	1	2	2	0	88	 	 	 	44	7	88	88	0	88
R28YRS	ET061014	2	2	7	1	5	2	0	88	 	 	 	20	88	88	88	0	88
R28YRS	ET061014	3	.5	7	1	5	2	0	88	 	 	 	15	88	88	88	0	88
R28YRS	ET061014	4	.5	7	1	5	2	0	88	 	 	 	15	88	88	88	0	88
R28YRS	ET061015	1	4	7	1	2	1	0	88	 	 	 	44	75	88	88	0	88
R28YRS	ET061015	2	3	7	1	5	1	0	88	 	 	 	20	88	88	88	0	88
R28YRS	ET061015	3	2	7	1	5	1	0	88	 	 	 	15	88	88	88	0	88
R28YRS	ET061015	4	1	7	1	5	1	0	88	 	 	 	76	88	26	88	1	1
R28YRS	ET061016	1	4	7	1	2	1	1	1	 	 	 	44	7	88	88	0	88
R28YRS	ET061016	2	2	7	1	5	1	1	1	 	 	 	50	8	50	88	1	2
R28YRS	ET061016	3	5	7	4	5	0	0	88	 	 	 	8	47	88	88	0	88
R28YRS	ET061016	4	2	7	4	5	0	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET061016	5	1	7	4	5	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET061018	1	.5	7	1	2	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET061018	2	4	7	1	5	1	1	1	 	 	 	76	79	88	88	0	88
R28YRS	ET061018	3	.5	7	1	6	1	1	1	 	 	 	31	88	88	88	0	88
R28YRS	ET061019	1	.5	7	1	2	1	1	80	 	 	 	64	21	88	88	0	88
R28YRS	ET061019	2	2	7	1	5	1	1	80	 	 	 	76	50	88	88	0	88
R28YRS	ET061019	3	1	7	1	5	1	1	80	 	 	 	76	88	88	88	0	88
R28YRS	ET061019	4	2	7	1	5	1	1	80	 	 	 	79	88	88	88	0	88
R28YRS	ET061019	5	2	7	1	5	0	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET061020	1	1	7	1	2	1	1	1	 	 	 	44	7	88	88	0	88
R28YRS	ET061020	2	4	7	1	5	1	1	1	 	 	 	76	15	88	88	0	88
R28YRS	ET061020	3	4	7	1	5	1	1	1	 	 	 	20	79	88	88	0	88
R28YRS	ET061020	4	1	7	1	5	1	1	1	 	 	 	46	88	88	88	0	88
R28YRS	ET061020	5	1	7	4	5	0	0	88	 	 	 	20	88	88	88	0	88
R28YRS	ET061020	6	.25	7	1	5	1	1	1	 	 	 	31	88	31	88	1	4
R28YRS	ET061021	1	.5	4	1	2	1	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET061021	2	2	7	1	5	1	0	88	 	 	 	15	76	88	88	0	88
R28YRS	ET061021	3	3	7	1	5	1	0	88	 	 	 	79	20	88	88	0	88
R28YRS	ET061021	4	1	7	1	5	1	0	88	 	 	 	55	7	88	88	0	88
R28YRS	ET061021	5	1	7	1	5	1	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET061021	6	.5	7	1	5	1	0	88	 	 	 	21	88	21	88	0	88
R28YRS	ET061021	7	.125	7	1	5	1	0	88	 	 	 	8	88	88	88	0	88
R28YRS	ET061021	8	2	7	4	5	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET061022	1	2	4	1	2	1	1	1	 	 	 	44	7	88	88	0	88
R28YRS	ET061022	2	1	4	1	5	1	1	1	 	 	 	15	88	88	88	0	88
R28YRS	ET061022	3	1	4	1	5	1	1	1	 	 	 	15	88	88	88	0	88
R28YRS	ET061022	4	1	4	1	5	1	1	1	 	 	 	8	31	31	88	0	88
R28YRS	ET061022	5	1	4	1	5	1	1	1	 	 	 	79	88	88	88	0	88
R28YRS	ET061022	6	3	4	1	5	1	1	2	 	 	 	8	20	88	88	0	88
R28YRS	ET061023	1	1	7	1	2	1	0	88	 	 	 	44	20	88	88	0	88
R28YRS	ET061023	2	4	7	1	5	1	0	88	 	 	 	20	15	88	88	0	88
R28YRS	ET061023	3	2	7	1	5	1	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET061023	4	2	7	4	5	0	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET061024	1	.5	4	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R28YRS	ET061024	2	.5	4	1	5	1	1	80	 	 	 	20	88	88	88	0	88
R28YRS	ET061024	3	2	4	1	5	1	1	80	 	 	 	8	5	88	88	0	88
R28YRS	ET061024	4	.5	4	1	5	1	1	80	 	 	 	55	7	88	88	0	88
R28YRS	ET061025	1	2	7	1	5	0	0	88	 	 	 	75	5	88	88	0	88
R28YRS	ET061025	2	1	7	1	5	0	0	88	 	 	 	64	7	88	88	0	88
R28YRS	ET061025	3	.5	7	1	5	0	0	88	 	 	 	64	88	88	88	0	88
R28YRS	ET061025	4	.5	7	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET061026	1	2	7	1	2	1	1	1	 	 	 	7	44	88	88	0	88
R28YRS	ET061026	2	.5	7	1	5	1	1	1	 	 	 	47	88	88	88	0	88
R28YRS	ET061026	3	2	7	1	5	1	1	1	 	 	 	76	88	88	88	0	88
R28YRS	ET061026	4	1	7	1	5	1	1	1	 	 	 	79	88	88	88	0	88
R28YRS	ET061026	5	1	7	1	5	0	0	88	 	 	 	20	88	88	88	0	88
R28YRS	ET061028	1	1	4	1	5	1	0	88	 	 	 	20	5	88	88	0	88
R28YRS	ET061028	2	2	4	1	5	1	0	88	 	 	 	76	20	88	88	0	88
R28YRS	ET061028	3	1	4	4	5	0	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET061028	4	.25	4	1	2	1	0	88	 	 	 	21	88	21	88	0	88
R28YRS	ET061029	1	.25	7	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R28YRS	ET061029	2	.5	7	1	5	1	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET061029	3	1	7	1	5	1	1	80	 	 	 	5	75	88	88	0	88
R28YRS	ET061029	4	1	7	1	5	1	1	80	 	 	 	79	7	88	88	0	88
R28YRS	ET061029	5	1	7	1	5	1	1	80	 	 	 	76	50	50	88	1	4
R28YRS	ET061029	6	1	7	1	5	1	1	80	 	 	 	75	20	88	88	0	88
R28YRS	ET061029	7	2.5	7	1	5	1	1	80	 	 	 	79	88	88	88	0	88
R28YRS	ET061029	8	1	7	1	5	1	1	80	 	 	 	31	88	88	88	0	88
R28YRS	ET061029	9	.5	7	4	5	0	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET061031	1	1	4	1	2	1	0	88	 	 	 	44	75	21	88	0	88
R28YRS	ET061031	2	1.5	4	1	2	1	0	88	 	 	 	8	88	88	88	0	88
R28YRS	ET061031	3	.5	4	1	2	1	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET061031	4	2	4	1	2	1	0	88	 	 	 	76	15	88	88	0	88
R28YRS	ET061031	5	.5	4	1	2	1	0	88	 	 	 	79	88	88	88	0	88
R28YRS	ET061033	1	2	7	1	2	1	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET061033	2	1	7	1	5	1	0	88	 	 	 	47	88	88	88	0	88
R28YRS	ET061033	3	1	7	1	5	1	0	88	 	 	 	123	88	88	88	0	88
R28YRS	ET061033	4	1.5	7	1	5	1	0	88	 	 	 	79	88	88	88	0	88
R28YRS	ET061033	5	1	7	1	5	1	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET061033	6	3	7	1	5	1	0	88	 	 	 	76	8	88	88	0	88
R28YRS	ET061033	7	1	7	1	5	1	0	88	 	 	 	125	88	88	88	0	88
R28YRS	ET061033	8	1	7	4	5	0	0	88	 	 	 	47	88	88	88	0	88
R28YRS	ET061033	9	1	7	4	5	0	0	88	 	 	 	23	88	88	88	0	88
R28YRS	ET061033	10	2	7	1	6	1	0	88	1	80	0	 	 	 	 	 	 
R28YRS	ET061034	1	1	7	1	5	1	0	88	 	 	 	79	88	88	88	0	88
R28YRS	ET061034	2	1	7	1	5	1	0	88	 	 	 	76	20	88	88	0	88
R28YRS	ET061034	3	1	7	4	5	0	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET061034	4	.5	7	1	2	1	0	88	 	 	 	7	21	21	88	0	88
R28YRS	ET061036	1	.200000002980232	7	1	2	1	1	80	 	 	 	44	21	88	88	0	88
R28YRS	ET061036	2	.200000002980232	7	1	5	1	1	80	 	 	 	20	55	88	88	0	88
R28YRS	ET061036	3	.300000011920929	7	1	5	1	1	80	 	 	 	75	88	88	88	0	88
R28YRS	ET061036	4	.200000002980232	7	1	5	1	1	80	 	 	 	79	88	88	88	0	88
R28YRS	ET061036	5	.200000002980232	7	4	5	0	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET061037	1	1	7	1	1	1	0	88	 	 	 	8	124	88	88	0	88
R28YRS	ET061037	2	1	7	1	1	1	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET061037	3	1	7	1	1	1	0	88	 	 	 	8	88	88	88	0	88
R28YRS	ET061037	4	1	7	1	1	1	0	88	 	 	 	8	88	88	88	0	88
R28YRS	ET061037	5	.25	7	1	2	1	0	88	 	 	 	44	99	99	88	0	88
R28YRS	ET061038	1	1	7	1	5	1	0	88	 	 	 	15	88	88	88	0	88
R28YRS	ET061038	2	1	7	1	5	1	0	88	 	 	 	55	44	88	88	0	88
R28YRS	ET061038	3	1	7	1	5	1	0	88	 	 	 	31	88	88	88	0	88
R28YRS	ET061038	4	1	7	1	5	1	0	88	 	 	 	8	88	88	88	0	88
R28YRS	ET061038	5	1	7	1	2	1	0	88	 	 	 	44	21	21	88	0	88
R28YRS	ET061039	1	.5	7	1	2	1	1	80	 	 	 	5	124	88	88	0	88
R28YRS	ET061039	2	1	7	1	5	1	1	80	 	 	 	76	88	88	88	0	88
R28YRS	ET061039	3	1	7	1	6	1	1	80	 	 	 	31	88	88	88	0	88
R28YRS	ET061039	4	.5	7	1	5	1	1	80	 	 	 	64	88	88	88	0	88
R28YRS	ET061040	1	1.5	7	1	5	1	1	80	 	 	 	41	88	88	88	0	88
R28YRS	ET061040	2	3	7	4	2	1	1	80	 	 	 	76	88	88	88	0	88
R28YRS	ET061040	3	1.5	7	1	6	1	1	80	 	 	 	31	88	88	88	0	88
R28YRS	ET061040	4	1	7	1	5	1	1	80	 	 	 	64	21	21	88	0	88
R28YRS	ET061041	1	.5	7	1	2	1	1	1	 	 	 	44	124	88	88	0	88
R28YRS	ET061041	2	.5	7	1	5	1	1	1	 	 	 	8	88	88	88	0	88
R28YRS	ET061041	3	.5	7	1	5	1	1	1	 	 	 	8	88	88	88	0	88
R28YRS	ET061041	4	.5	7	1	5	1	1	1	 	 	 	8	88	88	88	0	88
R28YRS	ET061041	5	.5	7	1	5	1	1	1	 	 	 	8	88	88	88	0	88
R28YRS	ET061044	1	1.5	7	1	5	1	0	88	 	 	 	79	88	88	88	0	88
R28YRS	ET061044	2	1.5	7	1	5	1	0	88	 	 	 	15	8	88	88	0	88
R28YRS	ET061044	3	.5	7	1	5	1	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET061044	4	1	7	4	5	1	0	88	 	 	 	8	88	88	88	0	88
R28YRS	ET061044	5	1	7	4	5	1	0	88	 	 	 	20	88	88	88	0	88
R28YRS	ET061044	6	1	7	4	5	1	0	88	 	 	 	47	88	88	88	0	88
R28YRS	ET061044	7	.25	7	4	2	1	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET061046	1	2	7	1	5	1	0	88	 	 	 	31	88	88	88	0	88
R28YRS	ET061046	2	1	7	1	5	1	0	88	 	 	 	15	88	88	88	0	88
R28YRS	ET061046	3	1	7	1	5	1	0	88	 	 	 	44	75	88	88	0	88
R28YRS	ET061046	4	.5	7	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET061047	1	2	4	1	2	1	1	80	 	 	 	44	7	88	88	0	88
R28YRS	ET061047	2	2	4	1	5	1	1	80	 	 	 	5	75	88	88	0	88
R28YRS	ET061047	3	2	4	1	5	1	1	80	 	 	 	8	88	88	88	0	88
R28YRS	ET061047	4	1	4	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R28YRS	ET061047	5	1	4	1	5	1	1	80	 	 	 	8	88	88	88	0	88
R28YRS	ET061047	6	2	4	4	5	0	0	88	 	 	 	19	88	88	88	0	88
R28YRS	ET061047	7	1	4	4	5	0	0	88	 	 	 	124	88	88	88	0	88
R28YRS	ET061047	8	2	4	4	5	0	0	88	 	 	 	47	88	88	88	0	88
R28YRS	ET061049	1	.25	7	1	2	1	0	88	 	 	 	55	44	88	88	0	88
R28YRS	ET061049	2	1	7	1	5	1	0	88	 	 	 	15	88	88	88	0	88
R28YRS	ET061049	3	1.5	7	1	5	1	0	88	 	 	 	79	88	88	88	0	88
R28YRS	ET061049	4	.25	7	1	5	1	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET061049	5	1	7	4	5	1	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET061049	6	.25	7	4	5	1	0	88	 	 	 	50	88	50	88	1	4
R28YRS	ET061050	1	2	7	1	2	1	1	80	 	 	 	44	55	88	88	0	88
R28YRS	ET061050	2	1	7	1	5	1	1	80	 	 	 	55	7	88	88	0	88
R28YRS	ET061050	3	1	7	1	5	1	1	80	 	 	 	79	88	88	88	0	88
R28YRS	ET061050	4	1	7	1	5	1	1	80	 	 	 	15	88	88	88	0	88
R28YRS	ET061050	5	1	7	1	5	1	1	80	 	 	 	8	88	88	88	0	88
R28YRS	ET061050	6	2	7	4	5	0	0	88	 	 	 	15	88	55	88	1	1
R28YRS	ET061051	1	.25	7	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R28YRS	ET061051	2	2	7	1	5	1	1	80	 	 	 	47	7	88	88	0	88
R28YRS	ET061051	3	1	7	1	5	1	1	80	 	 	 	75	88	88	88	0	88
