CHILDID	LINECODE	ID	PAYMT	MONTHS	DAYS	actcode
VN010018	1	1	1	12	1	24
VN010018	2	1	2	8	2	1
VN010018	3	1	2	1	2	52
VN010018	4	2	2	3	3	1
VN010018	5	2	2	1	1	52
VN010019	1	1	1	12	1	5
VN010019	2	2	2	6	4	1
VN010019	3	2	2	12	1	74
VN010020	1	1	2	6	4	1
VN010020	2	1	1	4	2	93
VN010020	3	1	2	12	1	1
VN010020	4	2	2	6	4	1
VN010020	5	2	2	12	1	1
VN010021	1	1	1	12	1	2
VN010021	2	2	1	12	2	80
VN010022	2	1	2	6	1	1
VN010022	4	2	2	6	1	1
VN010022	5	2	2	8	4	1
VN010022	6	1	2	8	4	1
VN010022	7	1	1	12	1	2
VN010022	8	2	1	3	1	2
VN010024	1	1	1	10	2	93
VN010024	2	1	2	12	3	1
VN010024	3	1	2	12	1	1
VN010024	4	2	2	6	2	1
VN010024	5	2	2	10	2	1
VN010024	6	2	1	3	1	93
VN010024	7	3	1	3	1	93
VN010024	8	3	2	12	2	1
VN010024	9	4	1	3	1	93
VN010024	10	4	2	12	2	1
VN010025	1	1	1	7	2	45
VN010025	2	1	2	6	3	1
VN010025	3	1	2	12	1	1
VN010025	4	2	2	3	3	1
VN010025	5	2	2	12	1	1
VN010026	1	1	2	5	2	20
VN010026	2	1	2	6	3	1
VN010026	3	1	1	4	2	93
VN010026	4	2	2	4	2	1
VN010026	5	2	2	12	1	1
VN010027	1	1	2	10	1	1
VN010027	2	1	2	12	1	1
VN010027	3	2	2	6	3	1
VN010027	4	2	2	12	1	1
VN010027	5	2	2	12	1	52
VN010027	6	3	1	12	1	80
VN010027	7	3	2	10	3	1
VN010027	8	4	1	12	1	80
VN010029	1	1	1	12	1	0
VN010029	2	1	2	6	3	1
VN010029	3	1	2	12	1	1
VN010029	4	2	2	6	3	1
VN010029	5	2	2	10	1	1
VN010029	6	2	2	12	1	1
VN010030	1	1	2	12	1	1
VN010030	2	1	2	12	1	1
VN010030	3	1	2	12	1	1
VN010030	4	2	2	12	1	1
VN010030	5	2	2	12	1	1
VN010030	6	2	2	12	1	1
VN010031	1	2	2	9	2	1
VN010031	2	2	2	12	1	1
VN010031	3	2	2	12	1	52
VN010031	4	3	2	8	2	1
VN010031	5	3	2	12	1	1
VN010031	6	3	2	10	2	52
VN010031	7	4	2	6	2	1
VN010031	8	5	2	4	3	1
VN010032	1	1	1	9	1	45
VN010032	2	1	2	11	2	1
VN010032	3	1	2	3	3	1
VN010032	4	2	2	9	3	1
VN010032	5	2	2	3	1	1
VN010033	1	1	2	10	2	1
VN010033	2	1	1	5	2	45
VN010033	3	1	1	6	1	63
VN010033	4	2	2	6	2	1
VN010033	5	2	1	1	1	20
VN010033	6	2	2	3	1	1
VN010034	1	1	2	12	1	1
VN010034	2	1	1	6	1	93
VN010034	3	1	2	6	2	1
VN010034	4	2	2	6	2	1
VN010034	5	2	2	12	1	1
VN010035	1	1	1	4	3	93
VN010035	2	1	2	6	4	1
VN010035	3	1	2	12	1	1
VN010035	4	2	2	6	4	1
VN010035	5	2	1	5	2	93
VN010035	6	2	2	12	2	1
VN010036	1	1	2	8	2	1
VN010036	2	1	1	5	2	74
VN010036	3	2	2	10	2	1
VN010036	4	2	2	12	1	1
VN010036	5	3	2	10	2	1
VN010036	6	3	1	9	2	93
VN010036	7	3	2	6	3	1
VN010036	8	4	2	7	2	1
VN010036	9	4	2	9	2	1
VN010036	10	4	1	3	3	93
VN010037	1	1	2	10	2	1
VN010037	2	1	1	12	1	93
VN010037	3	1	2	5	3	1
VN010037	4	2	2	9	2	1
VN010037	5	2	2	5	1	1
VN010037	6	2	2	9	1	1
VN010037	7	3	2	5	2	1
VN010037	8	3	2	12	1	1
VN010037	9	4	2	5	1	1
VN010037	10	4	2	12	2	1
VN010038	1	1	2	12	4	1
VN010038	2	1	2	4	1	1
VN010038	3	2	1	5	1	0
VN010038	4	2	2	9	3	1
VN010038	5	2	2	4	3	1
VN010039	1	1	2	8	2	1
VN010039	2	1	1	12	2	45
VN010039	3	1	2	3	1	1
VN010039	4	2	2	5	2	1
VN010039	5	2	2	5	2	1
VN010040	1	1	1	12	2	0
VN010040	2	2	1	12	2	93
VN010040	3	2	2	12	1	1
VN010040	4	2	2	6	3	1
VN010040	5	3	1	12	2	0
VN010040	6	3	2	2	3	1
VN010040	7	4	2	1	2	1
VN010040	8	4	2	2	1	1
VN010040	9	5	1	12	2	80
VN010040	10	6	1	1	2	0
VN010040	11	9	1	12	2	80
VN010041	1	1	2	11	1	51
VN010041	2	1	2	6	2	1
VN010041	3	1	2	10	1	1
VN010041	4	2	2	3	2	1
VN010041	5	2	2	10	1	1
VN010042	1	1	1	10	2	45
VN010042	2	1	2	8	2	1
VN010042	3	1	2	12	3	1
VN010042	4	2	2	10	2	1
VN010042	5	2	2	12	1	1
VN010043	1	1	2	6	2	1
VN010043	2	1	1	4	1	45
VN010043	3	1	2	12	1	1
VN010043	4	2	2	3	2	1
VN010043	5	2	2	4	2	1
VN010044	1	2	1	12	2	80
VN010044	2	2	2	10	3	1
VN010044	3	3	1	12	1	15
VN010044	4	3	2	10	3	1
VN010044	5	4	1	8	2	71
VN010045	1	1	2	8	2	1
VN010045	2	1	1	2	1	5
VN010045	3	1	2	10	1	1
VN010045	4	2	1	3	1	20
VN010045	5	2	2	3	1	1
VN010045	6	2	2	3	1	1
VN010046	1	1	2	8	2	1
VN010046	2	1	2	2	2	1
VN010046	3	2	2	8	3	1
VN010046	4	2	1	10	1	93
VN010046	5	2	1	12	3	85
VN010046	6	3	2	8	2	1
VN010046	7	3	1	10	1	93
VN010046	8	3	2	3	1	1
VN010046	9	5	2	8	2	1
VN010046	10	5	1	2	1	93
VN010046	11	5	2	2	2	1
VN010046	12	6	1	12	1	93
VN010046	13	7	1	10	1	93
VN010046	14	8	1	10	1	93
VN010046	15	9	1	10	1	93
VN010046	16	4	1	12	1	45
VN010047	1	1	2	9	2	1
VN010047	2	1	1	1	1	45
VN010047	3	1	1	1	1	93
VN010047	4	2	2	3	1	1
VN010047	5	2	2	2	2	1
VN010048	1	1	2	10	2	60
VN010048	2	1	2	6	3	1
VN010048	3	1	2	12	1	1
VN010048	4	2	2	6	3	1
VN010048	5	2	2	12	1	1
VN010049	1	1	2	12	2	60
VN010049	2	1	2	7	2	1
VN010049	3	1	2	12	1	1
VN010049	4	2	2	7	2	1
VN010049	5	2	2	12	1	1
VN010049	6	3	2	5	3	1
VN010050	1	1	2	10	2	1
VN010050	2	1	2	3	1	1
VN010050	3	2	2	9	2	1
VN010050	4	2	2	12	1	1
VN010051	1	1	2	8	3	1
VN010051	2	1	2	9	2	15
VN010051	3	1	2	6	1	1
VN010051	4	2	2	8	3	1
VN010051	5	2	2	6	3	1
VN010051	6	2	1	1	1	20
VN010051	7	3	2	8	3	1
VN010051	8	3	2	9	1	15
VN010051	9	3	2	6	1	1
VN010052	1	1	1	12	1	75
VN010052	2	1	2	10	3	1
VN010052	3	1	2	10	3	1
VN010052	4	2	2	5	2	1
VN010052	5	2	2	10	1	1
VN010052	6	2	2	9	2	1
VN010053	1	1	2	6	2	1
VN010053	2	1	1	1	2	0
VN010054	1	1	1	10	2	93
VN010054	2	1	2	4	2	1
VN010054	3	2	2	6	2	1
VN010054	4	2	2	9	1	1
VN010055	1	1	2	6	2	1
VN010055	2	1	2	12	1	1
VN010055	3	2	2	6	2	1
VN010055	4	2	2	12	1	1
VN010055	5	2	2	12	1	52
VN010055	6	3	2	6	2	1
VN010055	7	3	1	12	2	20
VN010055	8	3	2	12	1	1
VN010055	9	4	2	8	1	52
VN010055	10	4	2	6	1	1
VN010055	11	4	2	1	4	1
VN010055	12	5	1	8	1	18
VN010056	1	1	2	12	3	51
VN010056	2	1	2	6	2	1
VN010056	3	2	2	12	3	51
VN010057	1	1	1	9	1	45
VN010057	2	1	2	6	2	1
VN010057	3	2	2	6	3	1
VN010058	1	1	1	6	1	45
VN010058	2	1	2	2	3	1
VN010058	3	2	2	11	1	52
VN010058	4	2	2	6	2	1
VN010059	1	1	1	12	2	20
VN010059	2	1	2	6	4	1
VN010059	3	2	1	8	1	20
VN010059	4	2	2	8	1	1
VN010059	5	2	2	6	4	1
VN010060	1	1	1	12	1	80
VN010060	2	1	2	6	4	1
VN010060	3	2	2	6	2	1
VN010061	1	1	2	11	1	1
VN010061	2	1	2	10	2	1
VN010061	3	1	1	3	1	20
VN010061	4	2	2	2	3	60
VN010061	5	2	2	4	3	1
VN010061	6	2	2	3	2	1
VN010061	7	3	1	4	1	93
VN010061	8	4	1	4	1	93
VN010062	1	1	2	3	2	1
VN010062	2	1	2	4	3	1
VN010062	3	2	2	6	2	1
VN010062	4	2	2	12	1	93
VN010062	5	2	2	6	1	1
VN010062	6	3	2	1	2	1
VN010062	7	3	2	6	1	1
VN010063	1	1	2	8	3	1
VN010063	2	1	1	7	2	5
VN010063	3	1	1	1	1	1
VN010063	4	2	2	7	2	1
VN010063	5	2	2	7	1	1
VN010064	1	1	2	9	2	60
VN010064	2	1	2	8	2	1
VN010064	3	1	2	12	1	1
VN010064	4	2	2	8	2	1
VN010064	5	2	1	1	1	93
VN010064	6	2	2	12	1	1
VN010064	7	3	2	12	2	1
VN010065	1	1	2	12	1	50
VN010065	2	1	2	3	2	1
VN010065	3	2	2	6	2	1
VN010065	4	2	2	6	2	93
VN010065	5	2	2	2	1	1
VN010067	1	1	2	12	1	93
VN010067	2	1	2	6	2	1
VN010067	3	2	2	2	3	1
VN010067	4	2	2	12	1	1
VN010067	5	1	2	12	1	1
VN010068	1	1	2	12	1	1
VN010068	2	1	2	6	2	1
VN010068	3	2	2	12	3	1
VN010068	4	2	2	6	2	1
VN010069	1	1	1	10	1	45
VN010069	2	1	2	5	3	1
VN010069	3	1	2	10	3	1
VN010069	4	2	2	8	2	1
VN010069	5	2	2	12	1	1
VN010070	1	1	2	10	2	1
VN010070	2	1	2	12	1	1
VN010070	3	2	2	8	2	1
VN010070	4	2	2	10	1	1
VN010070	5	2	2	10	1	1
VN010071	1	1	1	2	2	45
VN010071	2	1	2	12	1	1
VN010071	3	1	2	10	1	5
VN010071	4	2	2	3	4	1
VN010071	5	2	2	12	1	1
VN010071	6	2	2	10	1	5
VN010072	1	1	2	7	2	1
VN010072	2	1	1	6	2	45
VN010072	3	2	2	8	2	1
VN010072	4	2	2	9	1	1
VN010072	5	2	2	5	2	51
VN010073	1	1	2	7	2	1
VN010073	2	1	2	12	1	1
VN010073	3	2	2	6	2	1
VN010073	4	2	2	9	1	1
VN010073	5	2	2	10	1	1
VN010074	1	2	2	10	3	1
VN010074	2	3	2	10	3	1
VN010074	3	3	1	10	2	93
VN010074	4	4	2	10	3	1
VN010074	5	4	2	6	2	52
VN010075	1	1	2	12	2	1
VN010075	2	1	2	12	1	1
VN010075	3	1	1	10	2	20
VN010075	4	2	2	8	1	1
VN010075	5	2	2	5	2	1
VN010075	6	2	2	4	1	1
VN010075	7	3	2	12	3	1
VN010076	1	2	1	9	1	2
VN010076	2	2	2	6	3	1
VN010076	3	2	2	12	3	1
VN010076	4	3	2	6	3	1
VN010076	5	3	2	12	1	1
VN010077	1	1	2	6	2	1
VN010077	2	1	2	12	1	52
VN010077	3	2	2	6	2	1
VN010077	4	2	2	12	1	52
VN010078	1	1	2	4	3	1
VN010078	2	1	2	2	3	1
VN010078	3	1	2	2	2	1
VN010078	4	2	2	3	2	1
VN010078	5	2	2	2	3	52
VN010078	6	2	2	3	3	1
VN010078	7	3	1	5	3	15
VN010078	8	3	2	5	1	1
VN010078	9	3	2	6	2	1
VN010078	10	4	2	3	3	1
VN010078	11	4	2	1	1	1
VN010079	1	1	1	8	1	45
VN010079	2	1	2	6	3	1
VN010079	3	1	2	12	2	52
VN010079	4	2	2	12	1	52
VN010079	5	2	2	6	4	1
VN010080	1	1	1	10	1	45
VN010080	2	1	2	6	1	1
VN010080	3	1	1	12	1	93
VN010080	4	2	2	6	3	1
VN010080	5	2	1	12	1	93
VN010081	1	1	2	6	2	1
VN010081	2	1	1	2	1	1
VN010081	3	1	2	12	1	1
VN010081	4	2	2	6	2	1
VN010081	5	2	2	12	1	1
VN010082	1	1	1	12	1	92
VN010082	2	1	2	2	4	1
VN010082	3	2	2	12	1	52
VN010082	4	2	2	4	3	1
VN010082	5	2	2	12	1	1
VN010082	6	1	2	12	1	1
VN010083	1	1	2	6	3	1
VN010083	2	1	1	12	2	20
VN010083	3	1	2	12	1	1
VN010083	4	2	2	12	1	52
VN010083	5	2	2	12	1	1
VN010083	6	2	2	6	3	1
VN010084	1	1	1	5	1	45
VN010084	2	1	2	6	3	1
VN010084	3	2	1	7	1	93
VN010084	4	2	2	4	2	1
VN010084	5	2	2	12	1	1
VN010084	6	1	2	12	1	1
VN010086	1	1	2	12	1	1
VN010086	2	1	2	6	2	1
VN010086	3	2	1	12	1	15
VN010087	1	1	2	12	1	1
VN010087	2	1	2	5	1	60
VN010087	3	1	2	8	3	1
VN010087	4	2	2	8	2	1
VN010087	5	2	2	12	4	1
VN010087	6	2	2	12	1	1
VN010088	1	1	1	6	2	45
VN010088	2	1	2	8	3	1
VN010088	3	1	1	2	2	1
VN010088	4	2	2	7	4	1
VN010088	5	2	1	6	2	15
VN010089	1	1	2	7	2	1
VN010089	2	1	1	2	3	1
VN010089	3	1	2	7	2	52
VN010089	4	2	2	7	2	5
VN010089	5	2	2	8	2	1
VN010089	6	2	1	4	2	1
VN010091	1	1	1	12	2	45
VN010091	2	1	2	4	2	1
VN010091	3	1	2	12	1	1
VN010091	4	2	2	5	2	1
VN010091	5	2	1	3	1	20
VN010091	6	2	2	8	1	1
VN010091	7	3	2	6	2	1
VN010091	8	3	1	3	1	93
VN010092	1	1	1	3	1	45
VN010092	2	1	2	6	2	1
VN010092	3	1	2	2	1	1
VN010092	4	2	2	6	3	1
VN010092	5	2	1	3	2	20
VN010092	6	2	2	2	1	1
VN010093	1	1	1	2	1	1
VN010093	2	1	2	8	1	1
VN010093	3	1	2	6	1	1
VN010093	4	2	1	2	2	1
VN010093	5	2	2	6	2	1
VN010093	6	2	2	6	1	1
VN010094	1	1	2	12	1	1
VN010094	2	1	2	6	2	1
VN010094	3	1	2	6	4	1
VN010094	4	2	2	12	1	1
VN010094	5	2	2	3	4	1
VN010095	1	2	1	12	1	93
VN010095	2	2	2	3	3	1
VN010095	3	3	2	3	3	1
VN010095	4	3	1	1	4	1
VN010096	1	1	1	4	1	45
VN010096	2	1	2	7	3	1
VN010096	3	2	1	3	1	93
VN010096	4	2	2	11	3	1
VN010097	1	1	2	12	1	1
VN010097	2	1	2	6	1	1
VN010097	3	1	2	6	3	1
VN010097	4	2	2	12	1	52
VN010097	5	2	2	12	1	1
VN010097	6	2	2	3	3	1
VN010100	1	1	2	6	2	1
VN010100	2	1	2	6	1	1
VN010100	3	1	2	4	1	5
VN010100	4	2	2	6	2	1
VN010100	5	2	2	6	1	1
VN010100	6	2	2	4	1	5
VN010100	7	3	1	12	1	20
VN010100	8	3	2	4	2	5
VN010100	9	3	2	3	3	1
VN010100	10	4	1	5	1	20
VN010100	11	4	2	3	3	1
VN010104	1	1	2	8	2	1
VN010104	2	1	2	6	2	1
VN010104	3	1	2	12	1	1
VN010104	4	2	2	8	1	1
VN010104	5	2	2	6	2	1
VN010104	6	2	2	12	1	1
VN010104	7	3	1	5	1	5
VN010104	8	3	2	7	1	1
VN010104	9	3	2	6	2	1
VN010104	10	4	2	4	2	1
VN010104	11	4	2	3	2	1
VN010104	12	4	2	9	2	1
VN010104	13	5	1	7	1	5
VN010104	14	5	2	2	2	1
VN010104	15	5	2	3	2	1
VN010104	16	6	2	6	2	1
VN010104	17	6	2	4	2	1
VN010104	18	6	2	7	1	1
VN010109	1	1	1	8	2	45
VN010109	2	1	2	4	3	1
VN010109	3	2	2	8	3	1
VN010109	4	2	2	12	1	1
VN010118	1	1	2	7	2	1
VN010118	2	1	2	12	1	1
VN010118	3	2	2	6	2	1
VN010118	4	2	2	10	1	1
VN010118	5	3	2	5	2	1
VN010121	1	1	2	6	2	1
VN010121	2	1	1	10	1	45
VN010121	3	1	2	12	1	1
VN010121	4	2	2	6	3	1
VN010121	5	2	2	12	1	1
VN010122	1	1	1	4	1	45
VN010122	2	1	2	6	2	1
VN010122	3	2	1	5	1	52
VN010122	4	2	2	6	1	74
VN010122	5	2	2	12	1	1
VN010124	1	1	2	9	2	1
VN010124	2	1	1	10	2	45
VN010124	3	1	2	8	3	1
VN010124	4	2	2	7	2	1
VN010124	5	2	2	10	1	1
VN010140	1	1	2	10	2	1
VN010140	2	1	1	4	2	93
VN010140	3	2	2	9	2	1
VN010140	4	2	1	3	2	93
VN020001	1	1	2	5	2	1
VN020001	2	1	2	8	2	1
VN020001	3	1	2	12	1	1
VN020001	4	2	2	3	2	1
VN020001	5	2	2	5	3	1
VN020001	6	2	2	7	2	1
VN020002	1	1	2	8	2	1
VN020002	2	1	2	6	2	1
VN020002	3	1	2	12	1	1
VN020002	4	2	2	6	2	1
VN020002	5	2	2	4	2	1
VN020002	6	2	2	10	2	1
VN020003	1	1	2	9	2	1
VN020003	2	1	2	4	2	1
VN020003	3	1	1	6	2	45
VN020003	4	2	2	10	2	1
VN020003	5	2	2	5	2	1
VN020003	6	2	2	10	1	1
VN020004	1	1	2	10	1	5
VN020004	2	2	1	4	1	17
VN020004	3	2	2	6	1	51
VN020004	4	2	2	10	1	1
VN020004	5	1	2	12	2	1
VN020005	1	1	2	4	2	1
VN020005	2	1	1	9	2	5
VN020005	3	2	2	4	2	1
VN020005	4	2	1	8	3	93
VN020007	1	1	2	8	1	15
VN020007	2	2	2	7	2	15
VN020007	3	2	1	1	1	17
VN020008	1	1	1	12	1	5
VN020008	2	2	2	12	1	52
VN020008	3	3	1	3	2	15
VN020009	1	1	1	9	2	5
VN020009	2	1	1	3	3	20
VN020009	3	2	2	10	2	52
VN020009	4	2	1	3	3	93
VN020010	1	1	2	6	2	1
VN020010	2	1	2	12	2	15
VN020010	3	1	1	6	2	93
VN020010	4	2	2	12	3	15
VN020010	5	2	2	3	3	52
VN020010	6	2	2	6	3	1
VN020011	1	1	1	12	2	5
VN020011	2	2	1	4	2	15
VN020011	3	2	2	12	1	1
VN020012	1	1	2	8	1	5
VN020012	2	2	1	5	2	17
VN020012	3	2	2	4	2	51
VN020013	1	2	2	3	2	52
VN020013	2	3	2	10	1	5
VN020013	3	4	1	12	1	75
VN020013	4	5	2	12	2	18
VN020015	1	1	2	12	1	52
VN020015	2	1	1	9	1	35
VN020015	3	1	2	12	1	15
VN020015	4	2	2	10	1	52
VN020015	5	2	2	12	1	15
VN020016	1	1	2	12	1	74
VN020016	3	3	2	10	1	15
VN020016	4	4	2	10	1	52
VN020017	1	1	2	10	2	1
VN020017	2	1	2	12	2	14
VN020017	3	1	2	2	1	1
VN020017	4	2	2	7	1	1
VN020017	5	2	2	2	1	1
VN020018	1	1	1	10	1	5
VN020018	2	1	2	4	2	15
VN020018	3	2	2	7	1	52
VN020018	4	2	2	7	2	52
VN020019	1	1	1	12	1	5
VN020019	2	1	2	6	3	1
VN020019	3	2	2	6	4	1
VN020019	4	2	2	3	1	1
VN020019	5	1	2	3	1	1
VN020020	1	1	2	12	1	5
VN020020	2	1	2	12	1	1
VN020020	3	1	2	4	2	26
VN020020	4	2	2	12	3	1
VN020020	5	2	2	12	3	24
VN020021	1	1	2	12	1	52
VN020021	2	1	2	5	1	5
VN020021	3	2	2	12	1	52
VN020022	1	1	2	12	1	50
VN020022	2	1	2	12	1	50
VN020022	3	2	1	3	1	17
VN020022	4	2	2	9	1	1
VN020023	1	3	2	8	1	5
VN020023	2	4	2	8	1	5
VN020023	3	6	2	8	1	5
VN020024	1	1	1	10	1	5
VN020024	2	1	2	8	2	52
VN020024	3	2	1	10	2	93
VN020024	4	2	2	8	1	52
VN020025	1	1	1	12	1	45
VN020025	2	2	1	5	1	93
VN020026	1	2	2	8	1	5
VN020026	2	4	2	3	1	18
VN020027	1	1	1	9	1	5
VN020027	2	2	1	8	2	93
VN020028	1	1	2	12	1	72
VN020028	2	1	2	12	1	52
VN020028	3	2	2	9	1	52
VN020029	1	1	2	3	3	1
VN020029	2	1	2	12	1	1
VN020029	3	2	2	12	1	51
VN020029	4	3	1	8	1	80
VN020029	5	3	2	4	1	1
VN020032	1	1	2	12	1	52
VN020032	2	1	1	7	3	93
VN020032	3	2	2	12	1	15
VN020032	4	2	1	9	1	93
VN020032	5	2	2	12	1	52
VN020032	6	3	2	12	1	52
VN020032	7	3	1	7	2	93
VN020032	8	4	2	10	1	15
VN020032	9	5	1	7	1	93
VN020032	10	5	2	12	1	52
VN020032	11	6	1	7	1	93
VN020033	1	1	2	9	1	5
VN020033	2	2	2	12	2	52
VN020033	3	2	2	9	1	52
VN020033	4	3	2	12	1	52
VN020033	5	4	2	12	1	5
VN020033	6	5	2	9	1	52
VN020034	1	3	2	9	1	5
VN020035	1	1	2	3	3	15
VN020035	2	1	2	12	3	52
VN020035	3	1	2	1	3	60
VN020035	4	2	2	3	3	15
VN020036	1	1	1	8	1	5
VN020036	2	1	2	4	2	5
VN020036	3	2	2	4	2	52
VN020036	4	3	1	8	1	5
VN020036	5	3	2	4	2	5
VN020036	6	4	1	8	1	5
VN020036	7	4	2	4	2	5
VN020036	8	5	1	8	2	5
VN020036	9	5	2	4	2	5
VN020036	10	6	2	4	3	52
VN020037	1	1	2	9	1	5
VN020037	2	1	2	12	2	15
VN020037	3	2	2	4	4	15
VN020037	4	2	2	6	4	52
VN020037	5	2	2	4	2	5
VN020037	6	3	2	9	1	5
VN020038	1	1	1	11	1	5
VN020039	1	1	1	8	1	5
VN020039	2	2	2	8	1	52
VN020041	1	1	1	12	1	26
VN020041	2	1	2	6	3	1
VN020041	3	1	2	12	4	1
VN020041	4	2	2	2	3	1
VN020041	5	2	2	2	4	1
VN020043	1	1	2	12	1	1
VN020043	2	1	2	2	1	1
VN020043	3	1	2	12	3	1
VN020043	4	2	2	9	1	52
VN020043	5	2	2	2	1	1
VN020043	6	2	2	12	3	1
VN020044	1	1	2	12	2	1
VN020044	2	1	2	12	1	1
VN020044	3	1	2	6	3	1
VN020044	4	2	2	3	3	1
VN020044	5	2	2	3	1	1
VN020044	6	2	2	6	3	1
VN020046	1	1	2	5	3	1
VN020046	2	1	2	12	1	1
VN020046	3	1	1	3	1	93
VN020046	4	2	2	4	3	1
VN020046	5	2	2	7	2	1
VN020047	1	1	1	8	3	20
VN020047	2	1	2	4	2	1
VN020047	3	1	2	9	2	1
VN020047	4	2	2	4	2	1
VN020047	5	2	2	6	2	1
VN020047	6	2	2	4	3	52
VN020047	7	3	2	10	2	51
VN020047	8	3	1	2	3	1
VN020047	9	3	2	4	3	1
VN020047	10	4	2	3	2	1
VN020047	11	4	2	3	3	51
VN020047	12	4	2	4	3	1
VN020048	1	1	1	12	1	26
VN020048	2	1	2	12	3	1
VN020048	3	2	1	12	1	80
VN020048	4	2	2	8	3	1
VN020048	5	2	2	12	1	1
VN020050	1	1	2	8	3	0
VN020050	2	1	1	4	2	60
VN020050	3	2	1	12	1	80
VN020052	1	1	2	12	2	60
VN020052	2	2	2	9	2	18
VN020052	3	2	2	9	1	52
VN020052	4	1	2	10	3	1
VN020053	1	1	2	12	3	60
VN020053	2	1	2	12	4	1
VN020053	3	1	2	6	2	1
VN020053	4	2	2	12	4	1
VN020053	5	2	2	6	2	1
VN020053	6	2	2	12	3	1
VN020053	7	3	2	6	2	1
VN020053	8	3	2	12	3	1
VN020053	9	3	1	3	2	1
VN020053	10	4	2	2	1	1
VN020053	11	4	2	7	1	1
VN020053	12	5	2	6	4	1
VN020053	13	5	1	2	1	1
VN020053	14	5	1	2	1	0
VN020053	15	6	2	12	3	1
VN020053	16	6	2	6	2	1
VN020053	17	6	2	3	1	1
VN020053	18	7	2	12	3	1
VN020054	1	1	1	10	2	5
VN020054	2	1	2	3	3	1
VN020055	1	1	2	6	1	5
VN020055	2	1	2	6	1	2
VN020055	3	2	2	12	1	17
VN020055	4	4	2	6	1	5
VN020055	5	4	1	6	2	5
VN020055	6	5	2	3	1	17
VN020055	7	5	2	12	1	1
VN020055	8	6	2	6	1	5
VN020055	9	6	1	6	2	5
VN020055	10	7	2	6	1	5
VN020055	11	7	1	6	2	5
VN020056	1	1	1	8	1	5
VN020056	2	1	2	2	1	17
VN020056	3	2	2	8	1	52
VN020056	4	2	2	4	2	17
VN020057	1	1	2	12	1	5
