PLACEID	SCPRIDR4	PRBLCTLY
8144	4	0
8144	5	0
8144	6	0
8144	7	0
8144	8	0
8144	9	0
8144	10	0
8144	11	0
8145	1	1
8145	2	1
8145	3	1
8145	4	1
8145	5	1
8145	6	1
8145	7	1
8145	8	1
8145	9	1
8145	10	1
8145	11	1
8146	1	1
8146	2	1
8146	3	1
8146	4	1
8146	5	0
8146	6	1
8146	7	1
8146	8	1
8146	9	1
8146	10	1
8146	11	0
8147	1	1
8147	2	0
8147	3	0
8147	4	0
8147	5	0
8147	6	0
8147	7	0
8147	8	0
8147	9	0
8147	10	0
8147	11	0
8148	1	0
8148	2	1
8148	3	0
8148	4	1
8148	5	1
8148	6	0
8148	7	1
8148	8	1
8148	9	1
8148	10	0
8148	11	0
8151	1	1
8151	2	1
8151	3	0
8151	4	1
8151	5	0
8151	6	0
8151	7	0
8151	8	1
8151	9	0
8151	10	0
8151	11	0
8152	1	0
8152	2	0
8152	3	0
8152	4	0
8152	5	0
8152	6	0
8152	7	0
8152	8	0
8152	9	0
8152	10	0
8152	11	0
8160	1	1
8160	2	1
8160	3	0
8160	4	0
8160	5	0
8160	6	0
8160	7	0
8160	8	0
8160	9	0
8160	10	0
8160	11	0
8161	1	1
8161	2	1
8161	3	1
8161	4	1
8161	5	0
8161	6	0
8161	7	1
8161	8	1
8161	9	1
8161	10	1
8161	11	1
8162	1	0
8162	2	0
8162	3	0
8162	4	0
8162	5	0
8162	6	0
8162	7	0
8162	8	1
8162	9	0
8162	10	0
8162	11	0
8163	1	0
8163	2	0
8163	3	0
8163	4	0
8163	5	0
8163	6	0
8163	7	0
8163	8	0
8163	9	0
8163	10	0
8163	11	0
8166	1	1
8166	2	1
8166	3	1
8166	4	0
8166	5	0
8166	6	1
8166	7	1
8166	8	1
8166	9	1
8166	10	1
8166	11	1
8168	1	1
8168	2	0
8168	3	1
8168	4	0
8168	5	0
8168	6	0
8168	7	0
8168	8	1
8168	9	1
8168	10	1
8168	11	0
8169	1	0
8169	2	0
8169	3	0
8169	4	0
8169	5	0
8169	6	0
8169	7	0
8169	8	0
8169	9	0
8169	10	0
8169	11	0
8170	1	0
8170	2	0
8170	3	0
8170	4	0
8170	5	0
8170	6	0
8170	7	0
8170	8	0
8170	9	0
8170	10	0
8170	11	0
8171	1	1
8171	2	1
8171	3	0
8171	4	0
8171	5	0
8171	6	0
8171	7	0
8171	8	1
8171	9	0
8171	10	1
8171	11	0
8172	1	1
8172	2	1
8172	3	0
8172	4	0
8172	5	0
8172	6	0
8172	7	0
8172	8	1
8172	9	1
8172	10	1
8172	11	0
8175	1	0
8175	2	0
8175	3	0
8175	4	0
8175	5	0
8175	6	0
8175	7	0
8175	8	0
8175	9	0
8175	10	1
8175	11	0
8177	1	0
8177	2	0
8177	3	0
8177	4	0
8177	5	0
8177	6	0
8177	7	0
8177	8	0
8177	9	0
8177	10	1
8177	11	0
8180	1	1
8180	2	1
8180	3	0
8180	4	0
8180	5	0
8180	6	0
8180	7	0
8180	8	0
8180	9	0
8180	10	0
8180	11	0
8181	1	1
8181	2	1
8181	3	0
8181	4	1
8181	5	0
8181	6	0
8181	7	1
8181	8	0
8181	9	0
8181	10	1
8181	11	1
8182	1	1
8182	2	0
8182	3	1
8182	4	1
8182	5	0
8182	6	1
8182	7	1
8182	8	1
8182	9	0
8182	10	1
8182	11	0
8184	1	1
8184	2	0
8184	3	0
8184	4	0
8184	5	0
8184	6	0
8184	7	0
8184	8	0
8184	9	0
8184	10	0
8184	11	0
8185	1	1
8185	2	0
8185	3	0
8185	4	0
8185	5	0
8185	6	0
8185	7	0
8185	8	1
8185	9	0
8185	10	0
8185	11	0
8186	1	0
8186	2	1
8186	3	0
8186	4	0
8186	5	0
8186	6	0
8186	7	0
8186	8	1
8186	9	0
8186	10	1
8186	11	0
8188	1	1
8188	2	0
8188	3	0
8188	4	1
8188	5	0
8188	6	1
8188	7	1
8188	8	1
8188	9	0
8188	10	1
8188	11	0
8189	1	1
8189	2	0
8189	3	1
8189	4	0
8189	5	0
8189	6	1
8189	7	1
8189	8	1
8189	9	1
8189	10	1
8189	11	0
8192	1	1
8192	2	0
8192	3	0
8192	4	1
8192	5	0
8192	6	1
8192	7	1
8192	8	1
8192	9	1
8192	10	1
8192	11	0
8193	1	1
8193	2	0
8193	3	1
8193	4	1
8193	5	0
8193	6	1
8193	7	1
8193	8	1
8193	9	0
8193	10	0
8193	11	0
8198	1	0
8198	2	0
8198	3	0
8198	4	0
8198	5	0
8198	6	0
8198	7	0
8198	8	1
8198	9	0
8198	10	0
8198	11	0
8199	1	0
8199	2	0
8199	3	0
8199	4	0
8199	5	0
8199	6	0
8199	7	1
8199	8	1
8199	9	0
8199	10	1
8199	11	0
8201	1	0
8201	2	1
8201	3	0
8201	4	0
8201	5	0
8201	6	0
8201	7	0
8201	8	0
8201	9	0
8201	10	0
8201	11	0
8202	1	1
8202	2	1
8202	3	1
8202	4	1
8202	5	0
8202	6	0
8202	7	0
8202	8	1
8202	9	0
8202	10	1
8202	11	0
8203	1	1
8203	2	1
8203	3	0
8203	4	0
8203	5	0
8203	6	0
8203	7	0
8203	8	1
8203	9	0
8203	10	0
8203	11	0
8204	1	1
8204	2	1
8204	3	0
8204	4	0
8204	5	0
8204	6	0
8204	7	0
8204	8	0
8204	9	1
8204	10	0
8204	11	0
8205	1	0
8205	2	0
8205	3	0
8205	4	0
8205	5	0
8205	6	0
8205	7	0
8205	8	1
8205	9	0
8205	10	1
8205	11	1
8206	1	1
8206	2	1
8206	3	0
8206	4	0
8206	5	0
8206	6	0
8206	7	0
8206	8	1
8206	9	0
8206	10	1
8206	11	1
8207	1	0
8207	2	0
8207	3	0
8207	4	0
8207	5	0
8207	6	0
8207	7	0
8207	8	1
8207	9	0
8207	10	1
8207	11	1
8209	1	0
8209	2	0
8209	3	0
8209	4	0
8209	5	0
8209	6	0
8209	7	0
8209	8	0
8209	9	0
8209	10	0
8209	11	0
8210	1	1
8210	2	0
8210	3	0
8210	4	0
8210	5	0
8210	6	0
8210	7	0
8210	8	0
8210	9	0
8210	10	0
8210	11	0
8211	1	1
8211	2	0
8211	3	0
8211	4	0
8211	5	0
8211	6	0
8211	7	0
8211	8	0
8211	9	0
8211	10	0
8211	11	0
8212	1	1
8212	2	0
8212	3	0
8212	4	1
8212	5	0
8212	6	0
8212	7	1
8212	8	1
8212	9	1
8212	10	0
8212	11	0
8213	1	0
8213	2	0
8213	3	0
8213	4	0
8213	5	0
8213	6	0
8213	7	0
8213	8	0
8213	9	0
8213	10	0
8213	11	0
8215	1	1
8215	2	1
8215	3	1
8215	4	1
8215	5	0
8215	6	0
8215	7	0
8215	8	1
8215	9	1
8215	10	0
8215	11	0
8216	1	1
8216	2	0
8216	3	0
8216	4	1
8216	5	0
8216	6	1
8216	7	1
8216	8	1
8216	9	1
8216	10	0
8216	11	0
8217	1	1
8217	2	0
8217	3	0
8217	4	1
8217	5	0
8217	6	0
8217	7	1
8217	8	1
8217	9	0
8217	10	1
8217	11	0
8219	1	0
8219	2	0
8219	3	0
8219	4	0
8219	5	0
8219	6	0
8219	7	0
8219	8	0
8219	9	0
8219	10	1
8219	11	0
8220	1	1
8220	2	1
8220	3	0
8220	4	0
8220	5	0
8220	6	0
8220	7	0
8220	8	1
8220	9	0
8220	10	1
8220	11	0
8223	1	1
8223	2	0
8223	3	0
8223	4	0
8223	5	0
8223	6	0
8223	7	0
8223	8	1
8223	9	0
8223	10	0
8223	11	0
8226	1	1
8226	2	0
8226	3	0
8226	4	0
8226	5	0
8226	6	1
8226	7	1
8226	8	1
8226	9	0
8226	10	0
8226	11	0
8227	1	1
8227	2	0
8227	3	0
8227	4	1
8227	5	0
8227	6	0
8227	7	0
8227	8	1
8227	9	1
8227	10	0
8227	11	0
8228	1	1
8228	2	1
8228	3	1
8228	4	0
8228	5	0
8228	6	0
8228	7	0
8228	8	0
8228	9	0
8228	10	0
8228	11	0
8232	1	1
8232	2	1
8232	3	1
8232	4	1
8232	5	1
8232	6	1
8232	7	0
8232	8	1
8232	9	1
8232	10	0
8232	11	0
8236	1	1
8236	2	1
8236	3	0
8236	4	0
8236	5	0
8236	6	0
8236	7	0
8236	8	1
8236	9	0
8236	10	0
8236	11	0
8237	1	1
8237	2	0
8237	3	0
8237	4	0
8237	5	0
8237	6	0
8237	7	0
8237	8	1
8237	9	1
8237	10	0
8237	11	0
8239	1	1
8239	2	1
8239	3	0
8239	4	0
8239	5	0
8239	6	0
8239	7	0
8239	8	1
8239	9	0
8239	10	1
8239	11	0
8248	1	1
8248	2	1
8248	3	0
8248	4	0
8248	5	0
8248	6	0
8248	7	0
8248	8	1
8248	9	0
8248	10	1
8248	11	0
8250	1	0
8250	2	0
8250	3	0
8250	4	0
8250	5	0
8250	6	0
8250	7	0
8250	8	0
8250	9	0
8250	10	0
8250	11	0
8251	1	1
8251	2	0
8251	3	0
8251	4	0
8251	5	1
8251	6	0
8251	7	0
8251	8	1
8251	9	1
8251	10	0
8251	11	0
8254	1	1
8254	2	0
8254	3	0
8254	4	0
8254	5	0
8254	6	1
8254	7	1
8254	8	1
8254	9	0
8254	10	0
8254	11	0
8255	1	1
8255	2	0
8255	3	0
8255	4	0
8255	5	0
8255	6	1
8255	7	1
8255	8	1
8255	9	0
8255	10	0
8255	11	0
8257	1	1
8257	2	0
8257	3	1
8257	4	1
8257	5	0
8257	6	1
8257	7	1
8257	8	0
8257	9	0
8257	10	0
8257	11	0
8258	1	1
8258	2	0
8258	3	0
8258	4	0
8258	5	0
8258	6	1
8258	7	1
8258	8	1
8258	9	0
8258	10	0
8258	11	0
8259	1	1
8259	2	0
8259	3	0
8259	4	0
8259	5	0
8259	6	0
8259	7	0
8259	8	0
8259	9	0
8259	10	0
8259	11	0
8260	1	1
8260	2	0
8260	3	0
8260	4	0
8260	5	0
8260	6	0
8260	7	1
8260	8	1
8260	9	0
8260	10	0
8260	11	0
8261	1	1
8261	2	0
8261	3	1
8261	4	1
8261	5	0
8261	6	1
8261	7	1
8261	8	1
8261	9	1
8261	10	0
8261	11	0
8264	1	1
8264	2	1
8264	3	0
8264	4	0
8264	5	0
8264	6	0
8264	7	0
8264	8	1
8264	9	0
8264	10	1
8264	11	0
8267	1	1
8267	2	0
8267	3	1
8267	4	1
8267	5	0
8267	6	1
8267	7	1
8267	8	1
8267	9	1
8267	10	1
8267	11	1
8269	1	1
8269	2	0
8269	3	0
8269	4	0
8269	5	0
8269	6	1
8269	7	1
8269	8	1
8269	9	1
8269	10	1
8269	11	0
8273	1	1
8273	2	0
8273	3	0
8273	4	1
8273	5	0
8273	6	0
8273	7	0
8273	8	0
8273	9	1
8273	10	0
8273	11	0
8274	1	1
8274	2	0
8274	3	0
8274	4	1
8274	5	0
8274	6	1
8274	7	1
8274	8	1
8274	9	1
8274	10	0
8274	11	0
8275	1	1
8275	2	0
8275	3	1
8275	4	0
8275	5	0
8275	6	0
8275	7	0
8275	8	0
8275	9	0
8275	10	0
8275	11	0
8276	1	1
8276	2	0
8276	3	0
8276	4	0
8276	5	0
8276	6	0
8276	7	1
8276	8	0
8276	9	0
8276	10	1
8276	11	0
8277	1	1
8277	2	1
8277	3	1
8277	4	1
8277	5	0
8277	6	1
8277	7	1
8277	8	0
8277	9	1
8277	10	1
8277	11	1
8279	1	0
8279	2	0
8279	3	0
8279	4	0
8279	5	0
8279	6	0
8279	7	0
8279	8	0
8279	9	0
8279	10	1
8279	11	0
8281	1	1
8281	2	0
8281	3	0
8281	4	0
8281	5	0
8281	6	0
8281	7	1
8281	8	1
8281	9	0
8281	10	0
8281	11	0
8285	1	1
8285	2	0
8285	3	0
8285	4	1
8285	5	0
8285	6	1
8285	7	1
8285	8	1
8285	9	0
8285	10	1
8285	11	0
8286	1	1
8286	2	0
8286	3	1
8286	4	1
8286	5	0
8286	6	1
8286	7	1
8286	8	1
8286	9	0
8286	10	1
8286	11	0
8287	1	1
8287	2	0
8287	3	0
8287	4	1
8287	5	0
8287	6	0
8287	7	1
8287	8	0
8287	9	0
8287	10	1
8287	11	0
8290	1	1
8290	2	0
8290	3	0
8290	4	0
8290	5	0
8290	6	1
8290	7	1
8290	8	1
8290	9	0
8290	10	0
8290	11	0
8297	1	1
8297	2	0
8297	3	1
8297	4	1
8297	5	0
8297	6	1
8297	7	1
8297	8	1
8297	9	1
8297	10	1
8297	11	1
8298	1	1
8298	2	0
8298	3	1
8298	4	1
8298	5	1
8298	6	1
8298	7	1
8298	8	1
8298	9	0
8298	10	1
8298	11	1
8302	1	1
8302	2	0
8302	3	1
8302	4	1
8302	5	0
8302	6	1
8302	7	1
8302	8	0
8302	9	0
8302	10	1
8302	11	0
8304	1	1
8304	2	0
8304	3	0
8304	4	0
8304	5	0
8304	6	0
8304	7	0
8304	8	0
8304	9	0
8304	10	0
8304	11	0
8305	1	1
8305	2	0
8305	3	0
8305	4	1
8305	5	0
8305	6	1
8305	7	1
8305	8	0
8305	9	0
8305	10	0
8305	11	0
8306	1	1
8306	2	0
8306	3	1
8306	4	1
8306	5	1
8306	6	1
8306	7	1
8306	8	1
8306	9	0
8306	10	0
8306	11	0
8307	1	1
8307	2	0
8307	3	0
8307	4	0
8307	5	0
8307	6	1
8307	7	1
8307	8	1
8307	9	0
8307	10	0
8307	11	0
8310	1	1
8310	2	0
8310	3	0
8310	4	1
8310	5	0
8310	6	0
8310	7	0
8310	8	0
8310	9	0
8310	10	1
8310	11	0
8311	1	1
8311	2	0
8311	3	0
8311	4	0
8311	5	0
8311	6	1
8311	7	1
8311	8	1
8311	9	0
8311	10	0
8311	11	0
8316	1	1
8316	2	1
8316	3	1
8316	4	1
8316	5	1
8316	6	0
8316	7	1
8316	8	1
8316	9	1
8316	10	1
8316	11	1
8317	1	1
8317	2	1
8317	3	1
8317	4	0
8317	5	0
8317	6	0
8317	7	0
8317	8	0
8317	9	0
8317	10	1
8317	11	1
8318	1	1
8318	2	0
8318	3	0
8318	4	0
8318	5	0
8318	6	0
8318	7	0
8318	8	0
8318	9	0
8318	10	0
8318	11	0
8319	1	1
8319	2	0
8319	3	0
8319	4	0
8319	5	0
8319	6	0
8319	7	0
8319	8	0
8319	9	0
8319	10	0
8319	11	0
8320	1	1
8320	2	0
8320	3	0
8320	4	0
8320	5	0
8320	6	0
8320	7	0
8320	8	0
8320	9	0
8320	10	0
8320	11	0
8321	1	1
8321	2	0
8321	3	1
8321	4	0
8321	5	0
8321	6	1
8321	7	1
8321	8	1
8321	9	0
8321	10	1
8321	11	1
8322	1	1
8322	2	0
8322	3	1
8322	4	1
8322	5	0
8322	6	1
8322	7	1
8322	8	1
8322	9	1
8322	10	0
8322	11	0
8323	1	1
8323	2	0
8323	3	0
8323	4	0
8323	5	0
8323	6	0
8323	7	0
8323	8	1
8323	9	0
8323	10	0
8323	11	0
8325	1	1
8325	2	0
8325	3	0
8325	4	0
8325	5	0
8325	6	0
8325	7	0
8325	8	0
8325	9	0
8325	10	0
8325	11	0
8327	1	1
8327	2	0
8327	3	0
8327	4	1
8327	5	1
8327	6	1
8327	7	1
8327	8	0
8327	9	1
8327	10	0
8327	11	0
8328	1	1
8328	2	1
8328	3	0
8328	4	0
8328	5	0
8328	6	0
8328	7	0
8328	8	0
8328	9	1
8328	10	0
8328	11	0
8333	1	1
8333	2	0
8333	3	0
8333	4	0
8333	5	0
8333	6	0
8333	7	0
8333	8	1
8333	9	0
8333	10	0
8333	11	0
8334	1	1
8334	2	0
8334	3	0
8334	4	0
8334	5	0
8334	6	0
8334	7	0
8334	8	1
8334	9	0
8334	10	1
8334	11	0
8336	1	0
8336	2	0
8336	3	0
8336	4	0
8336	5	0
8336	6	0
8336	7	0
8336	8	0
8336	9	0
8336	10	0
8336	11	0
8337	1	0
8337	2	0
8337	3	0
8337	4	0
8337	5	0
8337	6	0
8337	7	0
8337	8	0
8337	9	0
8337	10	0
8337	11	0
8340	1	0
8340	2	0
8340	3	0
8340	4	1
8340	5	0
8340	6	0
8340	7	0
8340	8	0
8340	9	0
8340	10	0
8340	11	0
8341	1	1
8341	2	0
8341	3	0
8341	4	0
8341	5	0
8341	6	0
8341	7	0
8341	8	0
8341	9	0
8341	10	0
8341	11	0
8342	1	1
8342	2	1
8342	3	0
8342	4	0
8342	5	0
8342	6	0
8342	7	0
8342	8	0
8342	9	1
8342	10	1
8342	11	1
8343	1	1
8343	2	1
8343	3	1
8343	4	0
8343	5	0
8343	6	0
8343	7	0
8343	8	1
8343	9	1
8343	10	1
8343	11	1
8345	1	1
8345	2	0
8345	3	0
8345	4	0
8345	5	0
8345	6	0
8345	7	0
8345	8	0
8345	9	0
8345	10	0
8345	11	0
8348	1	0
8348	2	0
8348	3	0
8348	4	0
8348	5	0
8348	6	0
8348	7	0
8348	8	0
8348	9	0
8348	10	0
8348	11	0
8349	1	1
8349	2	1
8349	3	0
8349	4	0
8349	5	0
8349	6	0
8349	7	0
8349	8	1
8349	9	0
8349	10	1
8349	11	0
8350	1	1
8350	2	1
8350	3	0
8350	4	0
8350	5	0
8350	6	0
8350	7	0
8350	8	1
8350	9	1
8350	10	1
8350	11	0
8353	1	1
8353	2	0
8353	3	0
8353	4	1
8353	5	0
8353	6	0
8353	7	0
8353	8	1
8353	9	0
8353	10	0
8353	11	0
8357	1	1
8357	2	1
8357	3	0
8357	4	0
8357	5	0
8357	6	0
8357	7	0
8357	8	0
8357	9	0
8357	10	1
8357	11	0
8358	1	0
8358	2	1
8358	3	0
8358	4	0
8358	5	0
8358	6	0
8358	7	0
8358	8	0
8358	9	0
8358	10	0
8358	11	0
8360	1	1
8360	2	1
8360	3	1
8360	4	1
8360	5	0
8360	6	1
8360	7	1
8360	8	1
8360	9	1
8360	10	1
8360	11	0
8362	1	1
8362	2	0
8362	3	0
8362	4	0
8362	5	0
8362	6	0
8362	7	0
8362	8	0
8362	9	0
8362	10	1
8362	11	0
8364	1	1
8364	2	0
8364	3	0
8364	4	0
8364	5	0
8364	6	0
8364	7	0
8364	8	0
8364	9	0
8364	10	0
8364	11	0
8365	1	1
8365	2	0
8365	3	1
8365	4	1
8365	5	0
8365	6	1
8365	7	1
8365	8	0
8365	9	0
8365	10	1
8365	11	1
8366	1	1
8366	2	0
8366	3	1
8366	4	1
8366	5	1
8366	6	1
8366	7	1
8366	8	1
8366	9	1
8366	10	1
8366	11	0
8367	1	1
8367	2	0
8367	3	0
8367	4	1
8367	5	0
8367	6	1
8367	7	1
8367	8	1
8367	9	0
8367	10	0
8367	11	0
8368	1	1
8368	2	0
8368	3	1
8368	4	1
8368	5	0
8368	6	1
8368	7	1
8368	8	1
8368	9	1
8368	10	0
8368	11	0
8369	1	0
8369	2	0
8369	3	0
8369	4	0
8369	5	0
8369	6	0
8369	7	1
8369	8	0
8369	9	0
8369	10	0
8369	11	0
8370	1	1
8370	2	0
8370	3	1
8370	4	1
8370	5	0
8370	6	1
8370	7	1
8370	8	1
8370	9	1
8370	10	1
8370	11	1
8371	1	1
8371	2	0
8371	3	1
8371	4	1
8371	5	0
8371	6	1
8371	7	1
8371	8	1
8371	9	1
8371	10	1
8371	11	0
8372	1	0
8372	2	0
8372	3	0
8372	4	0
8372	5	0
8372	6	0
8372	7	0
8372	8	1
8372	9	0
8372	10	1
8372	11	0
8373	1	1
8373	2	0
8373	3	0
8373	4	0
8373	5	0
8373	6	0
8373	7	1
8373	8	1
8373	9	1
8373	10	1
8373	11	0
8374	1	1
8374	2	0
8374	3	0
8374	4	1
8374	5	0
8374	6	1
8374	7	1
8374	8	0
8374	9	1
8374	10	0
8374	11	0
8375	1	1
8375	2	0
8375	3	0
8375	4	0
8375	5	0
8375	6	1
8375	7	1
8375	8	1
8375	9	0
8375	10	1
8375	11	0
8376	1	1
8376	2	0
8376	3	1
8376	4	1
8376	5	0
8376	6	1
8376	7	1
8376	8	1
8376	9	0
8376	10	0
8376	11	0
8377	1	1
8377	2	0
8377	3	0
8377	4	0
8377	5	0
8377	6	0
8377	7	0
8377	8	0
8377	9	0
8377	10	0
8377	11	0
8378	1	1
8378	2	0
8378	3	0
8378	4	1
8378	5	0
8378	6	1
8378	7	1
8378	8	1
8378	9	0
8378	10	0
8378	11	0
8379	1	1
8379	2	0
8379	3	0
8379	4	0
8379	5	0
8379	6	1
8379	7	1
8379	8	0
8379	9	0
8379	10	0
8379	11	0
8380	1	0
8380	2	0
8380	3	0
8380	4	1
8380	5	0
8380	6	0
8380	7	0
8380	8	0
8380	9	0
8380	10	0
8380	11	0
8381	1	1
8381	2	1
8381	3	1
8381	4	1
8381	5	0
8381	6	1
8381	7	1
8381	8	0
8381	9	1
8381	10	1
8381	11	1
8382	1	1
8382	2	1
8382	3	0
8382	4	0
8382	5	0
8382	6	0
8382	7	0
8382	8	1
8382	9	0
8382	10	0
8382	11	0
8383	1	1
8383	2	0
8383	3	0
8383	4	0
8383	5	0
8383	6	0
8383	7	0
8383	8	0
8383	9	0
8383	10	0
8383	11	0
8384	1	1
8384	2	0
8384	3	1
8384	4	0
8384	5	0
8384	6	1
8384	7	1
8384	8	1
8384	9	0
8384	10	0
8384	11	0
8385	1	1
8385	2	0
8385	3	0
8385	4	0
8385	5	0
8385	6	1
8385	7	1
8385	8	1
8385	9	0
8385	10	0
8385	11	0
8386	1	1
8386	2	0
8386	3	0
8386	4	0
8386	5	0
8386	6	0
8386	7	1
8386	8	1
8386	9	0
8386	10	0
8386	11	0
8387	1	1
8387	2	0
8387	3	1
8387	4	1
8387	5	0
8387	6	1
8387	7	1
8387	8	1
8387	9	0
8387	10	1
8387	11	0
8388	1	0
8388	2	0
8388	3	0
8388	4	0
8388	5	0
8388	6	0
8388	7	1
8388	8	0
8388	9	0
8388	10	0
8388	11	0
8389	1	1
8389	2	0
8389	3	0
8389	4	1
8389	5	1
8389	6	1
8389	7	1
8389	8	1
8389	9	1
8389	10	1
8389	11	1
8390	1	1
8390	2	0
8390	3	0
8390	4	1
8390	5	0
8390	6	0
8390	7	0
8390	8	1
8390	9	1
8390	10	1
8390	11	1
8391	1	0
8391	2	0
8391	3	0
8391	4	0
8391	5	0
8391	6	0
8391	7	1
8391	8	0
8391	9	0
8391	10	0
8391	11	0
8392	1	1
8392	2	0
8392	3	0
8392	4	1
8392	5	0
8392	6	0
8392	7	1
8392	8	0
8392	9	0
8392	10	0
8392	11	1
8393	1	1
8393	2	0
8393	3	0
8393	4	1
8393	5	0
8393	6	1
8393	7	1
8393	8	1
8393	9	0
8393	10	0
8393	11	1
8394	1	1
8394	2	0
8394	3	0
8394	4	1
8394	5	0
8394	6	1
8394	7	1
8394	8	1
8394	9	1
8394	10	0
8394	11	0
8395	1	1
8395	2	0
8395	3	0
8395	4	0
8395	5	0
8395	6	0
8395	7	1
8395	8	1
8395	9	0
8395	10	0
8395	11	0
8396	1	1
8396	2	0
8396	3	1
8396	4	1
8396	5	0
8396	6	1
8396	7	1
8396	8	1
8396	9	0
8396	10	0
8396	11	0
8397	1	1
8397	2	0
8397	3	0
8397	4	0
8397	5	0
8397	6	0
8397	7	0
8397	8	0
8397	9	0
8397	10	0
8397	11	0
8398	1	0
8398	2	0
8398	3	0
8398	4	0
8398	5	0
8398	6	0
8398	7	0
8398	8	0
8398	9	0
8398	10	0
8398	11	0
8399	1	1
8399	2	0
8399	3	0
8399	4	1
8399	5	0
8399	6	1
8399	7	1
8399	8	1
8399	9	0
8399	10	1
8399	11	0
8402	1	1
8402	2	1
8402	3	1
8402	4	1
8402	5	0
8402	6	1
8402	7	1
8402	8	1
8402	9	1
8402	10	1
8402	11	1
8403	1	1
8403	2	1
8403	3	0
8403	4	0
8403	5	0
8403	6	0
8403	7	0
8403	8	1
8403	9	0
8403	10	0
8403	11	0
8404	1	0
8404	2	0
8404	3	0
8404	4	0
8404	5	0
8404	6	0
8404	7	0
8404	8	0
8404	9	0
8404	10	0
8404	11	0
8405	1	1
8405	2	0
8405	3	0
8405	4	0
8405	5	0
8405	6	0
8405	7	0
8405	8	0
8405	9	0
8405	10	1
8405	11	0
8406	1	1
8406	2	0
8406	3	0
8406	4	0
8406	5	0
8406	6	0
8406	7	0
8406	8	0
8406	9	0
8406	10	0
8406	11	0
8407	1	0
8407	2	0
8407	3	0
8407	4	0
8407	5	0
8407	6	0
8407	7	0
8407	8	1
8407	9	0
8407	10	0
8407	11	0
8408	1	1
8408	2	0
8408	3	0
8408	4	1
8408	5	0
8408	6	0
8408	7	0
8408	8	0
8408	9	0
8408	10	0
8408	11	0
8409	1	0
8409	2	0
8409	3	0
8409	4	0
8409	5	0
8409	6	0
8409	7	0
8409	8	0
8409	9	0
8409	10	1
8409	11	0
8410	1	1
8410	2	0
8410	3	1
8410	4	1
8410	5	0
8410	6	1
8410	7	1
8410	8	1
8410	9	1
8410	10	1
8410	11	1
8411	1	1
8411	2	0
8411	3	0
8411	4	1
8411	5	0
8411	6	1
8411	7	1
8411	8	0
8411	9	1
8411	10	0
8411	11	0
8412	1	1
8412	2	0
8412	3	0
8412	4	0
8412	5	0
8412	6	0
8412	7	1
8412	8	1
8412	9	0
8412	10	1
8412	11	0
8413	1	1
8413	2	0
8413	3	0
8413	4	0
8413	5	0
8413	6	0
8413	7	0
8413	8	0
8413	9	0
8413	10	0
8413	11	0
8414	1	1
8414	2	0
8414	3	0
8414	4	0
8414	5	0
8414	6	1
8414	7	1
8414	8	1
8414	9	0
8414	10	0
8414	11	0
8415	1	0
8415	2	0
8415	3	0
8415	4	0
8415	5	0
8415	6	0
8415	7	0
8415	8	1
8415	9	0
8415	10	0
8415	11	0
8416	1	1
8416	2	1
8416	3	0
8416	4	0
8416	5	0
8416	6	0
8416	7	0
8416	8	1
8416	9	0
8416	10	0
8416	11	0
8417	1	1
8417	2	0
8417	3	0
8417	4	0
8417	5	0
8417	6	0
8417	7	0
8417	8	0
8417	9	0
8417	10	0
8417	11	0
8418	1	0
8418	2	0
8418	3	0
8418	4	0
8418	5	0
8418	6	0
8418	7	0
8418	8	1
8418	9	0
8418	10	0
8418	11	0
8419	1	1
8419	2	0
8419	3	0
8419	4	0
8419	5	0
8419	6	0
8419	7	0
8419	8	0
8419	9	0
8419	10	0
8419	11	0
8420	1	1
8420	2	1
8420	3	0
8420	4	0
8420	5	0
8420	6	0
8420	7	0
8420	8	1
8420	9	0
8420	10	1
8420	11	0
8421	1	0
8421	2	1
8421	3	0
8421	4	0
8421	5	0
8421	6	0
8421	7	0
8421	8	0
8421	9	0
8421	10	0
8421	11	1
8422	1	1
8422	2	1
8422	3	1
8422	4	1
8422	5	0
8422	6	1
8422	7	1
8422	8	1
8422	9	1
8422	10	0
8422	11	0
8423	1	1
8423	2	0
8423	3	0
8423	4	0
8423	5	0
8423	6	0
8423	7	0
8423	8	0
8423	9	0
8423	10	0
8423	11	0
8424	1	1
8424	2	0
8424	3	1
8424	4	0
8424	5	0
8424	6	1
8424	7	1
8424	8	1
8424	9	1
8424	10	1
8424	11	1
8425	1	1
8425	2	1
8425	3	0
8425	4	0
8425	5	0
8425	6	0
8425	7	0
8425	8	0
8425	9	0
8425	10	0
8425	11	0
8426	1	1
8426	2	1
8426	3	0
8426	4	0
8426	5	0
8426	6	0
8426	7	0
8426	8	1
8426	9	0
8426	10	0
8426	11	0
8427	1	0
8427	2	0
8427	3	0
8427	4	0
8427	5	0
8427	6	0
8427	7	0
8427	8	1
8427	9	0
8427	10	1
8427	11	0
8428	1	1
8428	2	0
8428	3	0
8428	4	0
8428	5	0
8428	6	0
8428	7	0
8428	8	0
8428	9	0
8428	10	1
8428	11	0
8429	1	0
8429	2	0
8429	3	0
8429	4	0
8429	5	0
8429	6	0
8429	7	0
8429	8	0
8429	9	0
8429	10	0
8429	11	0
8430	1	1
8430	2	0
8430	3	0
8430	4	0
8430	5	1
8430	6	0
8430	7	0
8430	8	0
