CHILDCODE	IMEVIDR4	RKEVR4	LOSS10R4	LOSS11R4	LOSS12R4	LOSS13R4	RESEVR41	RESEVR42	RESEVR43
50060	3	88	 	 	 	 	 	 	 
50061	1	38	 	3	 	 	19	88	88
50061	2	42	 	 	 	2	19	18	88
50061	3	88	 	 	 	 	 	 	 
50064	1	45	 	2	 	 	10	88	88
50064	2	47	 	 	 	2	9	88	88
50064	3	88	 	 	 	 	 	 	 
50065	1	38	 	 	2	 	9	88	88
50065	2	47	 	 	 	2	2	88	88
50065	3	88	 	 	 	 	 	 	 
50066	1	38	2	2	2	3	6	88	88
50066	2	88	 	 	 	 	 	 	 
50066	3	88	 	 	 	 	 	 	 
50067	1	12	 	 	2	2	16	18	7
50067	2	13	 	 	3	2	16	17	21
50067	3	47	 	 	 	2	2	18	7
50068	1	88	 	 	 	 	 	 	 
50068	2	88	 	 	 	 	 	 	 
50068	3	88	 	 	 	 	 	 	 
50069	1	1	 	4	 	 	19	18	88
50069	2	37	 	 	4	 	17	88	88
50069	3	13	 	 	 	4	16	88	88
50070	1	14	 	2	 	 	9	8	88
50070	2	29	 	2	 	 	9	88	88
50070	3	47	 	 	 	2	2	88	88
50071	1	88	 	 	 	 	 	 	 
50071	2	88	 	 	 	 	 	 	 
50071	3	88	 	 	 	 	 	 	 
50072	1	45	 	 	 	4	6	88	88
50072	2	88	 	 	 	 	 	 	 
50072	3	88	 	 	 	 	 	 	 
50073	1	25	 	 	4	 	1	88	88
50073	2	88	 	 	 	 	 	 	 
50073	3	88	 	 	 	 	 	 	 
50074	1	88	 	 	 	 	 	 	 
50074	2	88	 	 	 	 	 	 	 
50074	3	88	 	 	 	 	 	 	 
50075	1	29	 	 	 	4	18	16	88
50075	2	88	 	 	 	 	 	 	 
50075	3	88	 	 	 	 	 	 	 
50076	1	45	4	4	 	 	16	21	88
50076	2	47	 	 	 	2	7	88	88
50076	3	88	 	 	 	 	 	 	 
50077	1	39	 	 	2	 	9	17	88
50077	2	42	 	 	2	2	18	88	88
50077	3	88	 	 	 	 	 	 	 
50078	1	88	 	 	 	 	 	 	 
50078	2	88	 	 	 	 	 	 	 
50078	3	88	 	 	 	 	 	 	 
50079	1	37	2	 	 	 	18	2	7
50079	2	14	 	 	 	1	7	88	88
50079	3	47	 	 	 	2	2	17	18
50080	1	25	 	2	3	 	2	88	88
50080	2	88	 	 	 	 	 	 	 
50080	3	88	 	 	 	 	 	 	 
50081	1	38	 	 	2	 	18	16	7
50081	2	37	 	 	2	 	2	16	17
50081	3	47	 	 	 	2	2	7	88
50082	1	88	 	 	 	 	 	 	 
50082	2	88	 	 	 	 	 	 	 
50082	3	88	 	 	 	 	 	 	 
50083	1	13	 	2	2	2	16	7	88
50083	2	12	 	2	2	2	16	17	88
50083	3	28	 	 	2	 	16	18	7
50084	1	37	 	 	4	2	16	18	88
50084	2	88	 	 	 	 	 	 	 
50084	3	88	 	 	 	 	 	 	 
50085	1	47	 	 	 	2	2	88	88
50085	2	88	 	 	 	 	 	 	 
50085	3	88	 	 	 	 	 	 	 
50086	1	39	 	3	 	 	9	88	88
50086	2	47	 	 	2	2	2	88	88
50086	3	88	 	 	 	 	 	 	 
50087	1	29	 	2	 	 	8	88	88
50087	2	47	 	 	 	2	2	88	88
50087	3	88	 	 	 	 	 	 	 
50088	1	42	 	 	3	2	2	88	88
50088	2	88	 	 	 	 	 	 	 
50088	3	88	 	 	 	 	 	 	 
50089	1	24	3	 	 	 	2	16	7
50089	2	25	 	 	 	3	16	7	88
50089	3	38	 	 	2	 	2	16	17
50090	1	36	 	 	4	 	16	6	88
50090	2	88	 	 	 	 	 	 	 
50090	3	88	 	 	 	 	 	 	 
50091	1	88	 	 	 	 	 	 	 
50091	2	88	 	 	 	 	 	 	 
50091	3	88	 	 	 	 	 	 	 
50092	1	45	 	4	4	 	16	19	88
50092	2	37	 	 	 	3	16	7	88
50092	3	39	 	 	 	2	2	7	88
50093	1	36	 	 	 	2	9	88	88
50093	2	29	 	 	2	 	9	88	88
50093	3	47	 	 	 	2	2	88	88
50094	1	38	4	 	 	 	21	16	7
50094	2	42	2	2	2	2	18	7	88
50094	3	47	 	 	 	2	7	88	88
50095	1	45	4	 	 	 	16	18	88
50095	2	37	 	 	 	3	16	18	7
50095	3	47	 	 	 	2	18	7	88
50097	1	1	2	 	 	 	7	88	88
50097	2	47	 	 	 	2	2	7	88
50097	3	37	 	 	2	 	2	16	7
50098	1	25	 	 	 	4	2	88	88
50098	2	88	 	 	 	 	 	 	 
50098	3	88	 	 	 	 	 	 	 
50099	1	88	 	 	 	 	 	 	 
50099	2	88	 	 	 	 	 	 	 
50099	3	88	 	 	 	 	 	 	 
50100	1	29	 	 	2	 	10	88	88
50100	2	42	 	 	2	 	9	88	88
50100	3	47	 	 	 	2	2	88	88
60001	1	29	 	4	 	 	10	18	88
60001	2	88	 	 	 	 	 	 	 
60001	3	88	 	 	 	 	 	 	 
60002	1	25	4	2	 	 	19	17	88
60002	2	88	 	 	 	 	 	 	 
60002	3	88	 	 	 	 	 	 	 
60003	1	29	 	2	4	 	9	18	88
60003	2	47	 	 	2	2	2	88	88
60003	3	88	 	 	 	 	 	 	 
60004	1	39	 	 	 	4	6	17	21
60004	2	14	4	 	 	 	18	7	88
60004	3	47	 	 	 	2	2	18	88
60005	1	37	4	 	 	 	21	2	17
60005	2	24	 	3	 	 	16	17	88
60005	3	47	 	 	 	2	2	17	88
60006	1	36	 	4	4	 	6	18	7
60006	2	47	 	 	 	2	2	18	88
60006	3	88	 	 	 	 	 	 	 
60007	1	14	 	 	4	 	3	7	88
60007	2	47	 	 	2	 	2	77	88
60007	3	88	 	 	 	 	 	 	 
60008	1	88	 	 	 	 	 	 	 
60008	2	88	 	 	 	 	 	 	 
60008	3	88	 	 	 	 	 	 	 
60009	1	25	 	4	3	 	2	7	88
60009	2	88	 	 	 	 	 	 	 
60009	3	88	 	 	 	 	 	 	 
60010	1	39	 	 	2	 	6	88	88
60010	2	88	 	 	 	 	 	 	 
60010	3	88	 	 	 	 	 	 	 
60012	1	14	 	 	4	4	19	18	7
60012	2	42	 	 	 	3	18	7	88
60012	3	88	 	 	 	 	 	 	 
60013	1	88	 	 	 	 	 	 	 
60013	2	88	 	 	 	 	 	 	 
60013	3	88	 	 	 	 	 	 	 
60014	1	39	 	 	 	2	2	1	88
60014	2	38	 	2	 	 	6	88	88
60014	3	88	 	 	 	 	 	 	 
60015	1	38	 	4	4	 	21	20	17
60015	2	14	4	 	 	 	2	3	18
60015	3	25	 	 	2	 	21	17	2
60016	1	25	 	3	 	 	19	88	88
60016	2	24	 	 	2	 	18	7	88
60016	3	88	 	 	 	 	 	 	 
60017	1	29	 	 	 	4	21	16	88
60017	2	1	 	 	 	4	16	88	88
60017	3	88	 	 	 	 	 	 	 
60018	1	47	 	 	3	3	18	2	88
60018	2	88	 	 	 	 	 	 	 
60018	3	88	 	 	 	 	 	 	 
60019	1	25	 	3	4	 	1	2	88
60019	2	88	 	 	 	 	 	 	 
60019	3	88	 	 	 	 	 	 	 
60020	1	88	 	 	 	 	 	 	 
60020	2	88	 	 	 	 	 	 	 
60020	3	88	 	 	 	 	 	 	 
60021	1	29	 	 	2	 	9	88	88
60021	2	47	 	 	 	2	2	88	88
60021	3	14	 	2	 	 	20	88	88
60022	1	25	 	4	 	 	10	16	7
60022	2	24	3	 	 	 	18	19	88
60022	3	88	 	 	 	 	 	 	 
60023	1	39	 	2	2	2	17	88	88
60023	2	88	 	 	 	 	 	 	 
60023	3	88	 	 	 	 	 	 	 
60024	1	25	 	 	4	 	1	10	88
60024	2	88	 	 	 	 	 	 	 
60024	3	88	 	 	 	 	 	 	 
60025	1	39	 	 	 	2	9	13	88
60025	2	47	 	 	2	2	2	88	88
60025	3	88	 	 	 	 	 	 	 
60026	1	36	 	 	4	 	16	18	88
60026	2	39	 	 	 	2	2	88	88
60026	3	88	 	 	 	 	 	 	 
60027	1	14	 	 	4	 	16	2	88
60027	2	29	 	 	2	 	18	88	88
60027	3	88	 	 	 	 	 	 	 
60028	1	42	 	2	2	3	6	17	2
60028	2	38	 	 	2	2	2	17	6
60028	3	24	2	2	 	3	16	6	18
60029	1	16	 	 	 	4	17	19	88
60029	2	37	 	 	3	 	9	88	88
60029	3	88	 	 	 	 	 	 	 
60030	1	29	 	2	 	 	9	88	88
60030	2	47	 	 	2	2	2	88	88
60030	3	88	 	 	 	 	 	 	 
60031	1	47	 	 	2	2	2	21	18
60031	2	42	 	2	2	2	2	21	17
60031	3	88	 	 	 	 	 	 	 
60032	1	29	2	 	 	 	2	88	88
60032	2	25	2	 	 	 	2	88	88
60032	3	14	 	 	 	2	7	88	88
60033	1	37	 	 	 	3	28	88	88
60033	2	38	 	3	 	 	28	88	88
60033	3	88	 	 	 	 	 	 	 
60034	1	88	 	 	 	 	 	 	 
60034	2	88	 	 	 	 	 	 	 
60034	3	88	 	 	 	 	 	 	 
60035	1	47	 	 	 	2	2	88	88
60035	2	88	 	 	 	 	 	 	 
60035	3	88	 	 	 	 	 	 	 
60036	1	25	2	 	 	 	7	88	88
60036	2	45	 	 	 	1	7	88	88
60036	3	88	 	 	 	 	 	 	 
60037	1	14	 	4	 	 	3	7	88
60037	2	25	 	 	2	 	2	88	88
60037	3	31	 	2	 	 	7	88	88
60038	1	25	 	 	3	 	1	88	88
60038	2	88	 	 	 	 	 	 	 
60038	3	88	 	 	 	 	 	 	 
60039	1	47	 	 	2	3	2	88	88
60039	2	42	 	 	 	2	9	18	88
60039	3	88	 	 	 	 	 	 	 
60040	1	88	 	 	 	 	 	 	 
60040	2	88	 	 	 	 	 	 	 
60040	3	88	 	 	 	 	 	 	 
60041	1	38	 	 	2	 	2	18	88
60041	2	88	 	 	 	 	 	 	 
60041	3	88	 	 	 	 	 	 	 
60042	1	36	 	 	 	4	18	2	88
60042	2	45	4	 	 	 	16	18	88
60042	3	88	 	 	 	 	 	 	 
60043	1	45	 	4	 	 	19	9	88
60043	2	25	3	 	 	 	18	7	88
60043	3	36	 	 	 	2	9	7	88
60044	1	38	3	 	 	 	21	16	7
60044	2	47	 	 	 	1	2	7	88
60044	3	88	 	 	 	 	 	 	 
60045	1	25	4	 	 	 	1	7	88
60045	2	47	 	 	 	2	19	88	88
60045	3	88	 	 	 	 	 	 	 
60046	1	38	 	 	 	2	16	88	88
60046	2	31	 	 	 	2	18	88	88
60046	3	24	2	 	 	 	19	88	88
60047	1	14	 	2	 	 	9	88	88
60047	2	47	 	 	 	2	2	88	88
60047	3	88	 	 	 	 	 	 	 
60048	1	25	 	4	 	 	19	7	88
60048	2	24	 	 	2	 	18	7	88
60048	3	88	 	 	 	 	 	 	 
60049	1	38	3	 	 	 	9	88	88
60049	2	47	 	 	2	2	2	88	88
60049	3	88	 	 	 	 	 	 	 
60050	1	88	 	 	 	 	 	 	 
60050	2	88	 	 	 	 	 	 	 
60050	3	88	 	 	 	 	 	 	 
60051	1	88	 	 	 	 	 	 	 
60051	2	88	 	 	 	 	 	 	 
60051	3	88	 	 	 	 	 	 	 
60052	1	29	 	 	3	 	1	88	88
60052	2	88	 	 	 	 	 	 	 
60052	3	88	 	 	 	 	 	 	 
60053	1	47	 	 	2	2	2	1	7
60053	2	88	 	 	 	 	 	 	 
60053	3	88	 	 	 	 	 	 	 
60054	1	39	 	4	 	 	17	88	88
60054	2	88	 	 	 	 	 	 	 
60054	3	88	 	 	 	 	 	 	 
60055	1	14	 	 	2	 	9	88	88
60055	2	47	 	 	2	2	2	88	88
60055	3	88	 	 	 	 	 	 	 
60056	1	37	 	 	4	 	17	18	88
60056	2	88	 	 	 	 	 	 	 
60056	3	88	 	 	 	 	 	 	 
60057	1	24	 	2	 	 	9	88	88
60057	2	47	 	 	 	2	2	88	88
60057	3	88	 	 	 	 	 	 	 
60058	1	14	 	 	 	2	3	21	88
60058	2	29	 	2	 	 	9	88	88
60058	3	47	 	 	2	2	2	19	88
60059	1	25	 	4	 	 	10	19	88
60059	2	38	 	3	 	 	19	88	88
60059	3	45	2	 	 	 	19	88	88
60060	1	88	 	 	 	 	 	 	 
60060	2	88	 	 	 	 	 	 	 
60060	3	88	 	 	 	 	 	 	 
60061	1	29	 	4	 	 	18	10	88
60061	2	88	 	 	 	 	 	 	 
60061	3	88	 	 	 	 	 	 	 
60062	1	36	2	 	 	 	9	19	88
60062	2	88	 	 	 	 	 	 	 
60062	3	88	 	 	 	 	 	 	 
60063	1	31	 	 	 	2	21	6	88
60063	2	47	 	 	2	2	2	88	88
60063	3	88	 	 	 	 	 	 	 
60064	1	37	 	 	 	3	19	88	88
60064	2	39	 	 	2	 	19	88	88
60064	3	88	 	 	 	 	 	 	 
60065	1	47	 	 	 	2	2	18	88
60065	2	45	 	 	 	4	2	18	16
60065	3	88	 	 	 	 	 	 	 
60066	1	36	2	 	 	 	9	88	88
60066	2	47	 	 	 	2	2	88	88
60066	3	88	 	 	 	 	 	 	 
60067	1	25	 	4	 	 	10	19	88
60067	2	28	 	 	4	 	19	88	88
60067	3	38	 	 	2	 	18	88	88
60068	1	14	 	2	 	 	8	88	88
60068	2	29	 	 	2	 	9	22	88
60068	3	47	 	 	 	2	2	88	88
60069	1	39	 	 	2	 	9	88	88
60069	2	47	 	 	 	2	2	88	88
60069	3	88	 	 	 	 	 	 	 
60070	1	47	 	2	2	3	2	7	88
60070	2	88	 	 	 	 	 	 	 
60070	3	88	 	 	 	 	 	 	 
60071	1	25	 	3	 	 	2	88	88
60071	2	88	 	 	 	 	 	 	 
60071	3	88	 	 	 	 	 	 	 
60072	1	36	 	 	2	 	7	88	88
60072	2	88	 	 	 	 	 	 	 
60072	3	88	 	 	 	 	 	 	 
60073	1	42	2	2	2	2	18	2	17
60073	2	47	 	 	 	2	2	16	18
60073	3	88	 	 	 	 	 	 	 
60074	1	39	 	 	 	4	16	6	88
60074	2	29	 	 	2	 	16	88	88
60074	3	88	 	 	 	 	 	 	 
60075	1	45	 	4	 	 	16	19	7
60075	2	42	2	2	2	2	6	16	21
60075	3	24	 	4	 	 	7	88	88
60076	1	25	 	4	 	 	10	19	88
60076	2	39	 	 	3	 	19	88	88
60076	3	24	 	 	2	 	7	88	88
60077	1	29	 	4	4	3	2	10	7
60077	2	45	 	 	 	3	16	7	88
60077	3	88	 	 	 	 	 	 	 
60078	1	37	 	 	 	2	9	88	88
60078	2	29	2	 	 	 	9	21	88
60078	3	14	2	 	 	 	8	9	88
60079	1	25	 	4	 	 	10	19	88
60079	2	38	 	 	 	2	19	18	88
60079	3	88	 	 	 	 	 	 	 
60080	1	38	 	3	 	 	9	88	88
60080	2	47	 	 	2	2	2	88	88
60080	3	88	 	 	 	 	 	 	 
60081	1	37	 	 	3	4	9	88	88
60081	2	88	 	 	 	 	 	 	 
60081	3	88	 	 	 	 	 	 	 
60082	1	38	 	 	4	3	28	20	88
60082	2	14	 	2	 	 	7	88	88
60082	3	29	2	 	2	 	2	88	88
60083	1	39	 	4	 	 	6	18	88
60083	2	88	 	 	 	 	 	 	 
60083	3	88	 	 	 	 	 	 	 
60084	1	39	 	 	 	3	2	7	88
60084	2	88	 	 	 	 	 	 	 
60084	3	88	 	 	 	 	 	 	 
60085	1	37	 	 	 	3	16	18	7
60085	2	47	 	 	 	2	2	16	7
60085	3	88	 	 	 	 	 	 	 
60086	1	39	3	 	 	 	19	88	88
60086	2	38	 	3	 	 	19	88	88
60086	3	88	 	 	 	 	 	 	 
60089	1	47	 	2	2	2	19	2	7
60089	2	88	 	 	 	 	 	 	 
60089	3	88	 	 	 	 	 	 	 
60090	1	34	3	 	 	 	9	7	88
60090	2	88	 	 	 	 	 	 	 
60090	3	88	 	 	 	 	 	 	 
60091	1	47	 	 	 	2	2	88	88
60091	2	88	 	 	 	 	 	 	 
60091	3	88	 	 	 	 	 	 	 
60092	1	24	 	4	 	 	6	88	88
60092	2	39	 	 	 	2	2	18	88
60092	3	88	 	 	 	 	 	 	 
60093	1	39	 	 	3	 	9	19	88
60093	2	47	 	 	 	2	2	88	88
60093	3	88	 	 	 	 	 	 	 
60094	1	41	 	2	 	 	2	22	7
60094	2	25	 	2	 	 	7	88	88
60094	3	47	 	 	 	2	2	18	17
60096	1	38	 	 	 	2	19	88	88
60096	2	88	 	 	 	 	 	 	 
60096	3	88	 	 	 	 	 	 	 
60097	1	34	 	 	4	 	21	9	2
60097	2	45	 	 	 	2	9	10	88
60097	3	47	 	 	2	 	19	2	88
60098	1	37	 	 	3	 	19	88	88
60098	2	38	 	 	3	 	19	88	88
60098	3	88	 	 	 	 	 	 	 
60099	1	42	2	3	3	3	2	18	7
60099	2	37	 	2	 	 	17	21	88
60099	3	47	 	 	 	2	18	17	7
60100	1	38	 	 	3	 	19	88	88
60100	2	88	 	 	 	 	 	 	 
60100	3	88	 	 	 	 	 	 	 
70001	1	25	 	3	 	 	10	18	7
70001	2	24	3	 	 	2	18	7	88
70001	3	88	 	 	 	 	 	 	 
70002	1	36	 	 	 	3	18	16	2
70002	2	37	 	 	2	2	18	17	21
70002	3	24	2	 	 	 	2	9	18
70003	1	29	 	3	 	 	2	88	88
70003	2	88	 	 	 	 	 	 	 
70003	3	88	 	 	 	 	 	 	 
70004	1	36	 	 	 	3	7	88	88
70004	2	29	 	 	2	 	2	88	88
70004	3	88	 	 	 	 	 	 	 
70005	1	24	 	4	 	 	2	28	88
70005	2	28	1	1	2	2	1	7	88
70005	3	88	 	 	 	 	 	 	 
70006	1	29	 	 	2	 	9	18	88
70006	2	47	 	 	3	4	2	18	88
70006	3	88	 	 	 	 	 	 	 
70007	1	38	 	3	 	 	16	17	7
70007	2	24	 	 	2	 	18	7	88
70007	3	45	 	 	2	 	16	7	88
70008	1	42	 	 	2	 	16	18	88
70008	2	13	 	 	 	3	2	88	88
70008	3	88	 	 	 	 	 	 	 
70009	1	39	 	 	 	4	28	88	88
70009	2	88	 	 	 	 	 	 	 
70009	3	88	 	 	 	 	 	 	 
70010	1	45	 	4	 	 	6	19	2
70010	2	47	 	 	 	2	2	6	18
70010	3	88	 	 	 	 	 	 	 
70011	1	88	 	 	 	 	 	 	 
70011	2	88	 	 	 	 	 	 	 
70011	3	88	 	 	 	 	 	 	 
70012	1	47	 	 	3	4	2	88	88
70012	2	88	 	 	 	 	 	 	 
70012	3	88	 	 	 	 	 	 	 
70013	1	45	 	 	2	 	6	88	88
70013	2	29	2	2	 	 	6	88	88
70013	3	88	 	 	 	 	 	 	 
70014	1	23	 	 	4	 	17	88	88
70014	2	38	 	 	 	2	7	88	88
70014	3	29	 	2	 	 	2	88	88
70015	1	88	 	 	 	 	 	 	 
70015	2	88	 	 	 	 	 	 	 
70015	3	88	 	 	 	 	 	 	 
70016	1	47	 	 	2	2	2	88	88
70016	2	88	 	 	 	 	 	 	 
70016	3	88	 	 	 	 	 	 	 
70017	1	25	4	 	 	 	10	19	7
70017	2	24	 	4	 	3	18	7	88
70017	3	38	 	2	 	 	19	7	88
70018	1	38	 	2	 	 	17	2	88
70018	2	88	 	 	 	 	 	 	 
70018	3	88	 	 	 	 	 	 	 
70019	1	45	4	4	4	4	1	18	28
70019	2	47	 	 	 	2	1	2	18
70019	3	88	 	 	 	 	 	 	 
70020	1	37	 	4	 	 	18	21	19
70020	2	38	 	 	3	 	19	2	88
70020	3	24	2	 	 	 	3	2	22
70021	1	45	 	 	 	4	21	22	88
70021	2	38	4	 	 	 	23	9	88
70021	3	88	 	 	 	 	 	 	 
70022	1	47	 	 	2	2	2	7	88
70022	2	88	 	 	 	 	 	 	 
70022	3	88	 	 	 	 	 	 	 
70023	1	29	 	3	 	 	18	88	88
70023	2	88	 	 	 	 	 	 	 
70023	3	88	 	 	 	 	 	 	 
70024	1	25	 	 	4	 	10	16	88
70024	2	38	 	 	3	 	19	88	88
70024	3	24	 	4	 	 	18	7	88
70025	1	29	 	2	 	 	18	88	88
70025	2	88	 	 	 	 	 	 	 
70025	3	88	 	 	 	 	 	 	 
70026	1	25	4	 	 	 	18	17	88
70026	2	24	 	3	 	 	2	18	88
70026	3	88	 	 	 	 	 	 	 
70027	1	37	 	2	 	 	2	17	7
70027	2	47	 	 	 	2	2	21	7
70027	3	88	 	 	 	 	 	 	 
70028	1	14	 	 	2	 	7	88	88
70028	2	88	 	 	 	 	 	 	 
70028	3	88	 	 	 	 	 	 	 
70029	1	88	 	 	 	 	 	 	 
70029	2	88	 	 	 	 	 	 	 
70029	3	88	 	 	 	 	 	 	 
70030	1	25	 	 	4	 	2	6	88
70030	2	28	 	 	4	 	6	1	88
70030	3	30	 	 	3	 	1	88	88
70031	1	14	 	 	3	 	12	7	88
70031	2	32	 	 	3	 	17	88	88
70031	3	47	 	 	2	2	2	6	88
70032	1	13	 	2	2	 	2	9	88
70032	2	12	 	2	2	 	22	2	88
70032	3	47	 	 	3	2	9	88	88
70033	1	29	4	 	3	 	9	18	88
70033	2	47	 	 	3	3	2	18	88
70033	3	25	 	 	3	 	9	18	21
70034	1	25	 	2	 	 	2	20	18
70034	2	30	 	 	2	 	2	18	21
70034	3	45	 	 	 	3	18	3	2
70035	1	45	 	 	 	4	6	21	2
70035	2	1	 	 	 	3	6	18	88
70035	3	42	 	2	3	3	17	21	2
70036	1	38	 	 	4	 	19	88	88
70036	2	29	 	2	 	 	16	88	88
70036	3	47	 	 	 	1	2	88	88
70038	1	14	2	2	 	 	2	20	88
70038	2	47	 	 	2	2	2	1	7
70038	3	88	 	 	 	 	 	 	 
70039	1	39	 	 	4	 	6	88	88
70039	2	88	 	 	 	 	 	 	 
70039	3	88	 	 	 	 	 	 	 
70040	1	38	 	 	 	3	10	9	88
70040	2	47	 	 	2	4	6	2	88
70040	3	88	 	 	 	 	 	 	 
70041	1	38	 	3	3	3	18	88	88
70041	2	88	 	 	 	 	 	 	 
70041	3	88	 	 	 	 	 	 	 
70042	1	34	 	 	4	 	9	12	18
70042	2	25	 	3	 	 	10	16	7
70042	3	24	2	 	 	 	18	22	88
70043	1	88	 	 	 	 	 	 	 
70043	2	88	 	 	 	 	 	 	 
70043	3	88	 	 	 	 	 	 	 
70045	1	25	 	4	 	 	10	19	88
70045	2	24	3	 	 	 	9	88	88
70045	3	37	 	 	 	2	19	88	88
70046	1	36	4	 	 	 	9	18	88
70046	2	38	 	 	3	 	9	22	88
70046	3	25	 	4	 	 	10	9	18
70047	1	38	2	 	 	 	1	2	9
70047	2	37	2	2	 	3	1	2	9
70047	3	47	 	 	2	2	2	1	18
70048	1	38	 	4	 	 	2	9	21
70048	2	36	 	 	4	 	9	17	88
70048	3	47	 	 	2	2	2	9	88
70049	1	38	 	4	4	4	6	22	2
70049	2	30	3	 	 	 	6	18	88
70049	3	24	3	 	 	 	1	2	6
70050	1	47	 	 	 	3	2	88	88
70050	2	25	 	 	4	 	9	18	88
70050	3	29	 	 	3	 	8	9	88
70051	1	25	 	4	 	 	10	9	7
70051	2	24	2	 	 	 	10	9	88
70051	3	47	 	 	 	1	2	18	7
70052	1	16	 	4	 	 	6	79	88
70052	2	88	 	 	 	 	 	 	 
70052	3	88	 	 	 	 	 	 	 
70053	1	37	4	3	 	 	8	2	88
70053	2	88	 	 	 	 	 	 	 
70053	3	88	 	 	 	 	 	 	 
70054	1	16	 	 	 	3	9	88	88
70054	2	42	 	 	 	2	9	88	88
70054	3	88	 	 	 	 	 	 	 
70055	1	28	 	3	 	 	6	18	9
70055	2	13	 	 	2	3	6	11	88
70055	3	47	 	 	2	2	21	22	88
70056	1	14	 	 	 	4	6	3	2
70056	2	31	3	3	3	 	1	3	2
70056	3	29	 	 	2	 	7	88	88
70057	1	41	2	 	 	 	17	88	88
70057	2	47	 	 	1	3	1	2	16
70057	3	88	 	 	 	 	 	 	 
70058	1	47	 	 	2	 	1	6	88
70058	2	14	 	3	 	 	2	3	88
70058	3	88	 	 	 	 	 	 	 
70059	1	25	 	4	2	 	1	2	88
70059	2	28	 	2	2	 	1	6	88
70059	3	88	 	 	 	 	 	 	 
70060	1	38	4	 	 	 	16	18	88
70060	2	88	 	 	 	 	 	 	 
70060	3	88	 	 	 	 	 	 	 
70061	1	25	 	2	 	 	10	9	88
70061	2	24	 	2	2	 	10	9	88
70061	3	1	 	2	 	 	7	88	88
70062	1	36	4	 	 	 	8	9	88
70062	2	38	4	 	 	 	18	9	88
70062	3	29	 	 	2	2	2	88	88
70063	1	25	 	 	3	 	2	9	8
70063	2	47	 	 	 	4	9	11	88
70063	3	42	2	3	 	 	9	21	88
70064	1	29	 	 	2	 	10	9	88
70064	2	36	4	 	 	 	9	88	88
70064	3	42	 	 	4	 	9	88	88
70065	1	24	 	3	 	 	10	88	88
70065	2	28	3	 	 	 	10	88	88
70065	3	29	 	3	 	 	9	88	88
70066	1	12	3	2	2	3	17	2	88
70066	2	13	 	3	 	 	17	7	88
70066	3	29	 	 	2	2	17	7	88
70067	1	45	 	 	 	4	19	88	88
70067	2	29	2	 	 	 	2	88	88
70067	3	88	 	 	 	 	 	 	 
70068	1	37	 	4	 	 	28	88	88
70068	2	38	3	 	 	 	2	7	88
70068	3	12	 	3	 	 	28	88	88
70069	1	1	2	 	 	 	3	6	88
70069	2	25	2	4	 	 	1	2	88
70069	3	47	 	1	 	4	1	2	88
70070	1	47	 	 	 	2	2	17	21
70070	2	88	 	 	 	 	 	 	 
70070	3	88	 	 	 	 	 	 	 
70071	1	34	4	 	 	 	2	9	18
70071	2	47	 	4	 	3	2	6	88
70071	3	88	 	 	 	 	 	 	 
70072	1	25	 	 	3	 	10	9	88
70072	2	24	 	2	 	 	9	7	88
70072	3	47	 	 	 	2	2	7	88
70074	1	47	 	 	2	2	2	88	88
70074	2	88	 	 	 	 	 	 	 
70074	3	88	 	 	 	 	 	 	 
70075	1	47	 	 	 	4	2	6	88
70075	2	88	 	 	 	 	 	 	 
70075	3	88	 	 	 	 	 	 	 
70076	1	39	 	3	4	4	6	9	88
70076	2	42	 	 	2	3	6	88	88
70076	3	88	 	 	 	 	 	 	 
70077	1	25	2	3	 	 	2	1	88
70077	2	47	2	 	3	 	1	9	88
70077	3	88	 	 	 	 	 	 	 
70078	1	14	4	 	 	 	2	3	1
70078	2	41	 	2	2	 	1	2	9
70078	3	47	 	 	2	2	2	7	6
70079	1	1	 	4	 	 	6	18	88
70079	2	25	 	2	 	 	2	11	6
70079	3	47	 	 	2	2	2	88	88
70080	1	25	 	 	4	 	7	88	88
70080	2	47	 	 	2	 	2	88	88
70080	3	88	 	 	 	 	 	 	 
70081	1	37	 	 	 	2	17	19	88
70081	2	39	 	 	 	2	19	88	88
70081	3	88	 	 	 	 	 	 	 
70082	1	47	 	 	2	2	6	2	88
70082	2	29	 	4	3	 	9	6	88
70082	3	16	 	 	4	 	9	2	13
70083	1	45	 	 	4	 	6	2	88
70083	2	88	 	 	 	 	 	 	 
70083	3	88	 	 	 	 	 	 	 
70084	1	28	 	 	2	 	7	88	88
70084	2	88	 	 	 	 	 	 	 
70084	3	88	 	 	 	 	 	 	 
70085	1	38	2	 	 	 	18	88	88
70085	2	47	 	1	 	 	2	88	88
70085	3	88	 	 	 	 	 	 	 
70086	1	36	 	4	 	 	6	22	88
70086	2	88	 	 	 	 	 	 	 
70086	3	88	 	 	 	 	 	 	 
70087	1	25	4	 	 	 	20	13	18
70087	2	38	 	 	4	 	18	2	6
70087	3	47	 	 	 	2	2	6	22
70088	1	12	 	3	3	4	7	9	5
70088	2	13	 	 	4	4	2	9	7
70088	3	29	 	 	4	 	9	7	77
70089	1	25	 	2	 	 	9	88	88
70089	2	47	 	4	2	 	1	22	88
70089	3	88	 	 	 	 	 	 	 
70090	1	39	2	3	 	 	9	28	88
70090	2	47	 	 	 	2	28	88	88
70090	3	88	 	 	 	 	 	 	 
70091	1	35	 	 	 	4	2	9	88
70091	2	34	 	 	 	4	9	2	88
