CHILDCODE	LVSKIDR4	AYANR4	NMAMR4	VLAMR4	CHDSANR4
68025	13	 	 	 	 
68025	14	 	 	 	 
68025	15	 	 	 	 
68025	16	 	 	 	 
68025	17	 	 	 	 
68025	51	 	 	 	 
68025	52	 	 	 	 
68025	53	 	 	 	 
68025	54	 	 	 	 
68025	55	 	 	 	 
68025	56	 	 	 	 
68025	57	 	 	 	 
68025	58	 	 	 	 
78001	1	 	 	 	 
78001	2	 	 	 	 
78001	6	 	 	 	 
78001	9	 	 	 	 
78001	13	 	 	 	 
78001	14	 	 	 	 
78001	15	 	 	 	 
78001	16	 	 	 	 
78001	17	 	 	 	 
78001	51	 	 	 	 
78001	52	 	 	 	 
78001	53	 	 	 	 
78001	54	 	 	 	 
78001	55	 	 	 	 
78001	56	 	 	 	 
78001	57	 	 	 	 
78001	58	 	 	 	 
78002	1	 	 	 	 
78002	2	 	 	 	 
78002	6	 	 	 	 
78002	9	 	 	 	 
78002	13	 	 	 	 
78002	14	 	 	 	 
78002	15	 	 	 	 
78002	16	 	 	 	 
78002	17	 	 	 	 
78002	51	 	 	 	 
78002	52	 	 	 	 
78002	53	 	 	 	 
78002	54	 	 	 	 
78002	55	 	 	 	 
78002	56	 	 	 	 
78002	57	 	 	 	 
78002	58	 	 	 	 
78003	1	 	 	 	 
78003	2	 	 	 	 
78003	6	 	 	 	 
78003	9	 	 	 	 
78003	13	 	 	 	 
78003	14	 	 	 	 
78003	15	 	 	 	 
78003	16	 	 	 	 
78003	17	 	 	 	 
78003	51	 	 	 	 
78003	52	 	 	 	 
78003	53	 	 	 	 
78003	54	 	 	 	 
78003	55	 	 	 	 
78003	56	 	 	 	 
78003	57	 	 	 	 
78003	58	 	 	 	 
78005	1	 	 	 	 
78005	2	 	 	 	 
78005	6	 	 	 	 
78005	9	 	 	 	 
78005	13	 	 	 	 
78005	14	 	 	 	 
78005	15	 	 	 	 
78005	16	 	 	 	 
78005	17	 	 	 	 
78005	51	 	 	 	 
78005	52	 	 	 	 
78005	53	 	 	 	 
78005	54	 	 	 	 
78005	55	 	 	 	 
78005	56	 	 	 	 
78005	57	 	 	 	 
78005	58	 	 	 	 
78006	1	 	 	 	 
78006	2	 	 	 	 
78006	6	 	 	 	 
78006	9	 	 	 	 
78006	13	 	 	 	 
78006	14	 	 	 	 
78006	15	 	 	 	 
78006	16	 	 	 	 
78006	17	 	 	 	 
78006	51	 	 	 	 
78006	52	 	 	 	 
78006	53	 	 	 	 
78006	54	 	 	 	 
78006	55	 	 	 	 
78006	56	 	 	 	 
78006	57	 	 	 	 
78006	58	 	 	 	 
78007	1	 	 	 	 
78007	2	 	 	 	 
78007	6	 	 	 	 
78007	9	 	 	 	 
78007	13	 	 	 	 
78007	14	 	 	 	 
78007	15	 	 	 	 
78007	16	 	 	 	 
78007	17	 	 	 	 
78007	51	 	 	 	 
78007	52	 	 	 	 
78007	53	 	 	 	 
78007	54	 	 	 	 
78007	55	 	 	 	 
78007	56	 	 	 	 
78007	57	 	 	 	 
78007	58	 	 	 	 
78008	1	 	 	 	 
78008	2	 	 	 	 
78008	6	 	 	 	 
78008	9	 	 	 	 
78008	13	 	 	 	 
78008	14	 	 	 	 
78008	15	 	 	 	 
78008	16	 	 	 	 
78008	17	 	 	 	 
78008	51	 	 	 	 
78008	52	 	 	 	 
78008	53	 	 	 	 
78008	54	 	 	 	 
78008	55	 	 	 	 
78008	56	 	 	 	 
78008	57	 	 	 	 
78008	58	 	 	 	 
78009	1	0	 	 	 
78009	2	0	 	 	 
78009	6	0	 	 	 
78009	9	0	 	 	 
78009	13	0	 	 	 
78009	14	0	 	 	 
78009	15	0	 	 	 
78009	16	0	 	 	 
78009	17	0	 	 	 
78009	51	0	 	 	 
78009	52	1	7	175	1
78009	53	0	 	 	 
78009	54	0	 	 	 
78009	55	0	 	 	 
78009	56	0	 	 	 
78009	57	0	 	 	 
78009	58	0	 	 	 
78010	1	 	 	 	 
78010	2	 	 	 	 
78010	6	 	 	 	 
78010	9	 	 	 	 
78010	13	 	 	 	 
78010	14	 	 	 	 
78010	15	 	 	 	 
78010	16	 	 	 	 
78010	17	 	 	 	 
78010	51	 	 	 	 
78010	52	 	 	 	 
78010	53	 	 	 	 
78010	54	 	 	 	 
78010	55	 	 	 	 
78010	56	 	 	 	 
78010	57	 	 	 	 
78010	58	 	 	 	 
78011	1	 	 	 	 
78011	2	 	 	 	 
78011	6	 	 	 	 
78011	9	 	 	 	 
78011	13	 	 	 	 
78011	14	 	 	 	 
78011	15	 	 	 	 
78011	16	 	 	 	 
78011	17	 	 	 	 
78011	51	 	 	 	 
78011	52	 	 	 	 
78011	53	 	 	 	 
78011	54	 	 	 	 
78011	55	 	 	 	 
78011	56	 	 	 	 
78011	57	 	 	 	 
78011	58	 	 	 	 
78012	1	 	 	 	 
78012	2	 	 	 	 
78012	6	 	 	 	 
78012	9	 	 	 	 
78012	13	 	 	 	 
78012	14	 	 	 	 
78012	15	 	 	 	 
78012	16	 	 	 	 
78012	17	 	 	 	 
78012	51	 	 	 	 
78012	52	 	 	 	 
78012	53	 	 	 	 
78012	54	 	 	 	 
78012	55	 	 	 	 
78012	56	 	 	 	 
78012	57	 	 	 	 
78012	58	 	 	 	 
78013	1	 	 	 	 
78013	2	 	 	 	 
78013	6	 	 	 	 
78013	9	 	 	 	 
78013	13	 	 	 	 
78013	14	 	 	 	 
78013	15	 	 	 	 
78013	16	 	 	 	 
78013	17	 	 	 	 
78013	51	 	 	 	 
78013	52	 	 	 	 
78013	53	 	 	 	 
78013	54	 	 	 	 
78013	55	 	 	 	 
78013	56	 	 	 	 
78013	57	 	 	 	 
78013	58	 	 	 	 
78014	1	 	 	 	 
78014	2	 	 	 	 
78014	6	 	 	 	 
78014	9	 	 	 	 
78014	13	 	 	 	 
78014	14	 	 	 	 
78014	15	 	 	 	 
78014	16	 	 	 	 
78014	17	 	 	 	 
78014	51	 	 	 	 
78014	52	 	 	 	 
78014	53	 	 	 	 
78014	54	 	 	 	 
78014	55	 	 	 	 
78014	56	 	 	 	 
78014	57	 	 	 	 
78014	58	 	 	 	 
78015	1	 	 	 	 
78015	2	 	 	 	 
78015	6	 	 	 	 
78015	9	 	 	 	 
78015	13	 	 	 	 
78015	14	 	 	 	 
78015	15	 	 	 	 
78015	16	 	 	 	 
78015	17	 	 	 	 
78015	51	 	 	 	 
78015	52	 	 	 	 
78015	53	 	 	 	 
78015	54	 	 	 	 
78015	55	 	 	 	 
78015	56	 	 	 	 
78015	57	 	 	 	 
78015	58	 	 	 	 
78016	1	 	 	 	 
78016	2	 	 	 	 
78016	6	 	 	 	 
78016	9	 	 	 	 
78016	13	 	 	 	 
78016	14	 	 	 	 
78016	15	 	 	 	 
78016	16	 	 	 	 
78016	17	 	 	 	 
78016	51	 	 	 	 
78016	52	 	 	 	 
78016	53	 	 	 	 
78016	54	 	 	 	 
78016	55	 	 	 	 
78016	56	 	 	 	 
78016	57	 	 	 	 
78016	58	 	 	 	 
78017	1	 	 	 	 
78017	2	 	 	 	 
78017	6	 	 	 	 
78017	9	 	 	 	 
78017	13	 	 	 	 
78017	14	 	 	 	 
78017	15	 	 	 	 
78017	16	 	 	 	 
78017	17	 	 	 	 
78017	51	 	 	 	 
78017	52	 	 	 	 
78017	53	 	 	 	 
78017	54	 	 	 	 
78017	55	 	 	 	 
78017	56	 	 	 	 
78017	57	 	 	 	 
78017	58	 	 	 	 
78018	1	 	 	 	 
78018	2	 	 	 	 
78018	6	 	 	 	 
78018	9	 	 	 	 
78018	13	 	 	 	 
78018	14	 	 	 	 
78018	15	 	 	 	 
78018	16	 	 	 	 
78018	17	 	 	 	 
78018	51	 	 	 	 
78018	52	 	 	 	 
78018	53	 	 	 	 
78018	54	 	 	 	 
78018	55	 	 	 	 
78018	56	 	 	 	 
78018	57	 	 	 	 
78018	58	 	 	 	 
78019	1	 	 	 	 
78019	2	 	 	 	 
78019	6	 	 	 	 
78019	9	 	 	 	 
78019	13	 	 	 	 
78019	14	 	 	 	 
78019	15	 	 	 	 
78019	16	 	 	 	 
78019	17	 	 	 	 
78019	51	 	 	 	 
78019	52	 	 	 	 
78019	53	 	 	 	 
78019	54	 	 	 	 
78019	55	 	 	 	 
78019	56	 	 	 	 
78019	57	 	 	 	 
78019	58	 	 	 	 
78020	1	 	 	 	 
78020	2	 	 	 	 
78020	6	 	 	 	 
78020	9	 	 	 	 
78020	13	 	 	 	 
78020	14	 	 	 	 
78020	15	 	 	 	 
78020	16	 	 	 	 
78020	17	 	 	 	 
78020	51	 	 	 	 
78020	52	 	 	 	 
78020	53	 	 	 	 
78020	54	 	 	 	 
78020	55	 	 	 	 
78020	56	 	 	 	 
78020	57	 	 	 	 
78020	58	 	 	 	 
78021	1	 	 	 	 
78021	2	 	 	 	 
78021	6	 	 	 	 
78021	9	 	 	 	 
78021	13	 	 	 	 
78021	14	 	 	 	 
78021	15	 	 	 	 
78021	16	 	 	 	 
78021	17	 	 	 	 
78021	51	 	 	 	 
78021	52	 	 	 	 
78021	53	 	 	 	 
78021	54	 	 	 	 
78021	55	 	 	 	 
78021	56	 	 	 	 
78021	57	 	 	 	 
78021	58	 	 	 	 
78022	1	 	 	 	 
78022	2	 	 	 	 
78022	6	 	 	 	 
78022	9	 	 	 	 
78022	13	 	 	 	 
78022	14	 	 	 	 
78022	15	 	 	 	 
78022	16	 	 	 	 
78022	17	 	 	 	 
78022	51	 	 	 	 
78022	52	 	 	 	 
78022	53	 	 	 	 
78022	54	 	 	 	 
78022	55	 	 	 	 
78022	56	 	 	 	 
78022	57	 	 	 	 
78022	58	 	 	 	 
78024	1	 	 	 	 
78024	2	 	 	 	 
78024	6	 	 	 	 
78024	9	 	 	 	 
78024	13	 	 	 	 
78024	14	 	 	 	 
78024	15	 	 	 	 
78024	16	 	 	 	 
78024	17	 	 	 	 
78024	51	 	 	 	 
78024	52	 	 	 	 
78024	53	 	 	 	 
78024	54	 	 	 	 
78024	55	 	 	 	 
78024	56	 	 	 	 
78024	57	 	 	 	 
78024	58	 	 	 	 
78026	1	 	 	 	 
78026	2	 	 	 	 
78026	6	 	 	 	 
78026	9	 	 	 	 
78026	13	 	 	 	 
78026	14	 	 	 	 
78026	15	 	 	 	 
78026	16	 	 	 	 
78026	17	 	 	 	 
78026	51	 	 	 	 
78026	52	 	 	 	 
78026	53	 	 	 	 
78026	54	 	 	 	 
78026	55	 	 	 	 
78026	56	 	 	 	 
78026	57	 	 	 	 
78026	58	 	 	 	 
78027	1	0	 	 	 
78027	2	0	 	 	 
78027	6	0	 	 	 
78027	9	0	 	 	 
78027	13	0	 	 	 
78027	14	0	 	 	 
78027	15	0	 	 	 
78027	16	1	13	252	1
78027	17	0	 	 	 
78027	51	0	 	 	 
78027	52	0	 	 	 
78027	53	0	 	 	 
78027	54	0	 	 	 
78027	55	0	 	 	 
78027	56	0	 	 	 
78027	57	0	 	 	 
78027	58	0	 	 	 
78028	1	 	 	 	 
78028	2	 	 	 	 
78028	6	 	 	 	 
78028	9	 	 	 	 
78028	13	 	 	 	 
78028	14	 	 	 	 
78028	15	 	 	 	 
78028	16	 	 	 	 
78028	17	 	 	 	 
78028	51	 	 	 	 
78028	52	 	 	 	 
78028	53	 	 	 	 
78028	54	 	 	 	 
78028	55	 	 	 	 
78028	56	 	 	 	 
78028	57	 	 	 	 
78028	58	 	 	 	 
78029	1	 	 	 	 
78029	2	 	 	 	 
78029	6	 	 	 	 
78029	9	 	 	 	 
78029	13	 	 	 	 
78029	14	 	 	 	 
78029	15	 	 	 	 
78029	16	 	 	 	 
78029	17	 	 	 	 
78029	51	 	 	 	 
78029	52	 	 	 	 
78029	53	 	 	 	 
78029	54	 	 	 	 
78029	55	 	 	 	 
78029	56	 	 	 	 
78029	57	 	 	 	 
78029	58	 	 	 	 
78030	1	0	 	 	 
78030	2	0	 	 	 
78030	6	0	 	 	 
78030	9	0	 	 	 
78030	13	0	 	 	 
78030	14	0	 	 	 
78030	15	0	 	 	 
78030	16	1	1	2	1
78030	17	0	 	 	 
78030	51	0	 	 	 
78030	52	0	 	 	 
78030	53	0	 	 	 
78030	54	0	 	 	 
78030	55	0	 	 	 
78030	56	0	 	 	 
78030	57	0	 	 	 
78030	58	0	 	 	 
78031	1	0	 	 	 
78031	2	0	 	 	 
78031	6	0	 	 	 
78031	9	0	 	 	 
78031	13	0	 	 	 
78031	14	0	 	 	 
78031	15	0	 	 	 
78031	16	1	10	150	0
78031	17	0	 	 	 
78031	51	0	 	 	 
78031	52	1	10	100	0
78031	53	0	 	 	 
78031	54	0	 	 	 
78031	55	0	 	 	 
78031	56	0	 	 	 
78031	57	0	 	 	 
78031	58	0	 	 	 
78032	1	 	 	 	 
78032	2	 	 	 	 
78032	6	 	 	 	 
78032	9	 	 	 	 
78032	13	 	 	 	 
78032	14	 	 	 	 
78032	15	 	 	 	 
78032	16	 	 	 	 
78032	17	 	 	 	 
78032	51	 	 	 	 
78032	52	 	 	 	 
78032	53	 	 	 	 
78032	54	 	 	 	 
78032	55	 	 	 	 
78032	56	 	 	 	 
78032	57	 	 	 	 
78032	58	 	 	 	 
78033	1	 	 	 	 
78033	2	 	 	 	 
78033	6	 	 	 	 
78033	9	 	 	 	 
78033	13	 	 	 	 
78033	14	 	 	 	 
78033	15	 	 	 	 
78033	16	 	 	 	 
78033	17	 	 	 	 
78033	51	 	 	 	 
78033	52	 	 	 	 
78033	53	 	 	 	 
78033	54	 	 	 	 
78033	55	 	 	 	 
78033	56	 	 	 	 
78033	57	 	 	 	 
78033	58	 	 	 	 
78034	1	0	 	 	 
78034	2	0	 	 	 
78034	6	0	 	 	 
78034	9	0	 	 	 
78034	13	0	 	 	 
78034	14	0	 	 	 
78034	15	0	 	 	 
78034	16	0	 	 	 
78034	17	0	 	 	 
78034	51	0	 	 	 
78034	52	1	5	75	0
78034	53	0	 	 	 
78034	54	0	 	 	 
78034	55	0	 	 	 
78034	56	0	 	 	 
78034	57	0	 	 	 
78034	58	0	 	 	 
78035	1	 	 	 	 
78035	2	 	 	 	 
78035	6	 	 	 	 
78035	9	 	 	 	 
78035	13	 	 	 	 
78035	14	 	 	 	 
78035	15	 	 	 	 
78035	16	 	 	 	 
78035	17	 	 	 	 
78035	51	 	 	 	 
78035	52	 	 	 	 
78035	53	 	 	 	 
78035	54	 	 	 	 
78035	55	 	 	 	 
78035	56	 	 	 	 
78035	57	 	 	 	 
78035	58	 	 	 	 
78036	1	0	 	 	 
78036	2	0	 	 	 
78036	6	0	 	 	 
78036	9	0	 	 	 
78036	13	0	 	 	 
78036	14	0	 	 	 
78036	15	0	 	 	 
78036	16	0	 	 	 
78036	17	0	 	 	 
78036	51	0	 	 	 
78036	52	1	5	75	0
78036	53	0	 	 	 
78036	54	0	 	 	 
78036	55	0	 	 	 
78036	56	0	 	 	 
78036	57	0	 	 	 
78036	58	0	 	 	 
78037	1	 	 	 	 
78037	2	 	 	 	 
78037	6	 	 	 	 
78037	9	 	 	 	 
78037	13	 	 	 	 
78037	14	 	 	 	 
78037	15	 	 	 	 
78037	16	 	 	 	 
78037	17	 	 	 	 
78037	51	 	 	 	 
78037	52	 	 	 	 
78037	53	 	 	 	 
78037	54	 	 	 	 
78037	55	 	 	 	 
78037	56	 	 	 	 
78037	57	 	 	 	 
78037	58	 	 	 	 
78038	1	 	 	 	 
78038	2	 	 	 	 
78038	6	 	 	 	 
78038	9	 	 	 	 
78038	13	 	 	 	 
78038	14	 	 	 	 
78038	15	 	 	 	 
78038	16	 	 	 	 
78038	17	 	 	 	 
78038	51	 	 	 	 
78038	52	 	 	 	 
78038	53	 	 	 	 
78038	54	 	 	 	 
78038	55	 	 	 	 
78038	56	 	 	 	 
78038	57	 	 	 	 
78038	58	 	 	 	 
78039	1	0	 	 	 
78039	2	0	 	 	 
78039	6	0	 	 	 
78039	9	0	 	 	 
78039	13	0	 	 	 
78039	14	0	 	 	 
78039	15	0	 	 	 
78039	16	1	4	80	1
78039	17	0	 	 	 
78039	51	0	 	 	 
78039	52	1	35	525	1
78039	53	0	 	 	 
78039	54	0	 	 	 
78039	55	0	 	 	 
78039	56	0	 	 	 
78039	57	0	 	 	 
78039	58	0	 	 	 
78040	1	 	 	 	 
78040	2	 	 	 	 
78040	6	 	 	 	 
78040	9	 	 	 	 
78040	13	 	 	 	 
78040	14	 	 	 	 
78040	15	 	 	 	 
78040	16	 	 	 	 
78040	17	 	 	 	 
78040	51	 	 	 	 
78040	52	 	 	 	 
78040	53	 	 	 	 
78040	54	 	 	 	 
78040	55	 	 	 	 
78040	56	 	 	 	 
78040	57	 	 	 	 
78040	58	 	 	 	 
78041	1	 	 	 	 
78041	2	 	 	 	 
78041	6	 	 	 	 
78041	9	 	 	 	 
78041	13	 	 	 	 
78041	14	 	 	 	 
78041	15	 	 	 	 
78041	16	 	 	 	 
78041	17	 	 	 	 
78041	51	 	 	 	 
78041	52	 	 	 	 
78041	53	 	 	 	 
78041	54	 	 	 	 
78041	55	 	 	 	 
78041	56	 	 	 	 
78041	57	 	 	 	 
78041	58	 	 	 	 
78042	1	0	 	 	 
78042	2	0	 	 	 
78042	6	0	 	 	 
78042	9	0	 	 	 
78042	13	0	 	 	 
78042	14	0	 	 	 
78042	15	0	 	 	 
78042	16	1	30	450	0
78042	17	0	 	 	 
78042	51	0	 	 	 
78042	52	1	8	184	0
78042	53	0	 	 	 
78042	54	0	 	 	 
78042	55	0	 	 	 
78042	56	0	 	 	 
78042	57	0	 	 	 
78042	58	0	 	 	 
78043	1	 	 	 	 
78043	2	 	 	 	 
78043	6	 	 	 	 
78043	9	 	 	 	 
78043	13	 	 	 	 
78043	14	 	 	 	 
78043	15	 	 	 	 
78043	16	 	 	 	 
78043	17	 	 	 	 
78043	51	 	 	 	 
78043	52	 	 	 	 
78043	53	 	 	 	 
78043	54	 	 	 	 
78043	55	 	 	 	 
78043	56	 	 	 	 
78043	57	 	 	 	 
78043	58	 	 	 	 
78044	1	 	 	 	 
78044	2	 	 	 	 
78044	6	 	 	 	 
78044	9	 	 	 	 
78044	13	 	 	 	 
78044	14	 	 	 	 
78044	15	 	 	 	 
78044	16	 	 	 	 
78044	17	 	 	 	 
78044	51	 	 	 	 
78044	52	 	 	 	 
78044	53	 	 	 	 
78044	54	 	 	 	 
78044	55	 	 	 	 
78044	56	 	 	 	 
78044	57	 	 	 	 
78044	58	 	 	 	 
78045	1	 	 	 	 
78045	2	 	 	 	 
78045	6	 	 	 	 
78045	9	 	 	 	 
78045	13	 	 	 	 
78045	14	 	 	 	 
78045	15	 	 	 	 
78045	16	 	 	 	 
78045	17	 	 	 	 
78045	51	 	 	 	 
78045	52	 	 	 	 
78045	53	 	 	 	 
78045	54	 	 	 	 
78045	55	 	 	 	 
78045	56	 	 	 	 
78045	57	 	 	 	 
78045	58	 	 	 	 
78046	1	 	 	 	 
78046	2	 	 	 	 
78046	6	 	 	 	 
78046	9	 	 	 	 
78046	13	 	 	 	 
78046	14	 	 	 	 
78046	15	 	 	 	 
78046	16	 	 	 	 
78046	17	 	 	 	 
78046	51	 	 	 	 
78046	52	 	 	 	 
78046	53	 	 	 	 
78046	54	 	 	 	 
78046	55	 	 	 	 
78046	56	 	 	 	 
78046	57	 	 	 	 
78046	58	 	 	 	 
78047	1	0	 	 	 
78047	2	0	 	 	 
78047	6	0	 	 	 
78047	9	0	 	 	 
78047	13	0	 	 	 
78047	14	0	 	 	 
78047	15	0	 	 	 
78047	16	1	10	150	0
78047	17	0	 	 	 
78047	51	0	 	 	 
78047	52	0	 	 	 
78047	53	0	 	 	 
78047	54	0	 	 	 
78047	55	0	 	 	 
78047	56	0	 	 	 
78047	57	0	 	 	 
78047	58	0	 	 	 
78048	1	0	 	 	 
78048	2	0	 	 	 
78048	6	0	 	 	 
78048	9	0	 	 	 
78048	13	0	 	 	 
78048	14	0	 	 	 
78048	15	0	 	 	 
78048	16	1	8	160	0
78048	17	0	 	 	 
78048	51	0	 	 	 
78048	52	0	 	 	 
78048	53	0	 	 	 
78048	54	0	 	 	 
78048	55	0	 	 	 
78048	56	0	 	 	 
78048	57	0	 	 	 
78048	58	0	 	 	 
78049	1	 	 	 	 
78049	2	 	 	 	 
78049	6	 	 	 	 
78049	9	 	 	 	 
78049	13	 	 	 	 
78049	14	 	 	 	 
78049	15	 	 	 	 
78049	16	 	 	 	 
78049	17	 	 	 	 
78049	51	 	 	 	 
78049	52	 	 	 	 
78049	53	 	 	 	 
78049	54	 	 	 	 
78049	55	 	 	 	 
78049	56	 	 	 	 
78049	57	 	 	 	 
78049	58	 	 	 	 
78050	1	 	 	 	 
78050	2	 	 	 	 
78050	6	 	 	 	 
78050	9	 	 	 	 
78050	13	 	 	 	 
78050	14	 	 	 	 
78050	15	 	 	 	 
78050	16	 	 	 	 
78050	17	 	 	 	 
78050	51	 	 	 	 
78050	52	 	 	 	 
78050	53	 	 	 	 
78050	54	 	 	 	 
78050	55	 	 	 	 
78050	56	 	 	 	 
78050	57	 	 	 	 
78050	58	 	 	 	 
78051	1	 	 	 	 
78051	2	 	 	 	 
78051	6	 	 	 	 
78051	9	 	 	 	 
78051	13	 	 	 	 
78051	14	 	 	 	 
78051	15	 	 	 	 
78051	16	 	 	 	 
78051	17	 	 	 	 
78051	51	 	 	 	 
78051	52	 	 	 	 
78051	53	 	 	 	 
78051	54	 	 	 	 
78051	55	 	 	 	 
78051	56	 	 	 	 
78051	57	 	 	 	 
78051	58	 	 	 	 
78052	1	0	 	 	 
78052	2	0	 	 	 
78052	6	0	 	 	 
78052	9	0	 	 	 
78052	13	0	 	 	 
78052	14	0	 	 	 
78052	15	0	 	 	 
78052	16	1	13	250	1
78052	17	0	 	 	 
78052	51	0	 	 	 
78052	52	0	 	 	 
78052	53	0	 	 	 
78052	54	0	 	 	 
78052	55	0	 	 	 
78052	56	0	 	 	 
78052	57	0	 	 	 
78052	58	0	 	 	 
88001	1	0	 	 	 
88001	2	0	 	 	 
88001	6	0	 	 	 
88001	9	0	 	 	 
88001	13	0	 	 	 
88001	14	0	 	 	 
88001	15	0	 	 	 
88001	16	1	12	96	1
88001	17	0	 	 	 
88001	51	0	 	 	 
88001	52	1	7	140	1
88001	53	0	 	 	 
88001	54	0	 	 	 
88001	55	0	 	 	 
88001	56	0	 	 	 
88001	57	0	 	 	 
88001	58	0	 	 	 
88002	1	0	 	 	 
88002	2	0	 	 	 
88002	6	0	 	 	 
88002	9	0	 	 	 
88002	13	0	 	 	 
88002	14	0	 	 	 
88002	15	0	 	 	 
88002	16	1	40	100	0
88002	17	0	 	 	 
88002	51	0	 	 	 
88002	52	0	 	 	 
88002	53	0	 	 	 
88002	54	0	 	 	 
88002	55	0	 	 	 
88002	56	0	 	 	 
88002	57	0	 	 	 
88002	58	0	 	 	 
88003	1	0	 	 	 
88003	2	0	 	 	 
88003	6	0	 	 	 
88003	9	0	 	 	 
88003	13	0	 	 	 
88003	14	0	 	 	 
88003	15	1	1	1100	1
88003	16	1	11	616	1
88003	17	0	 	 	 
88003	51	0	 	 	 
88003	52	0	 	 	 
88003	53	0	 	 	 
88003	54	0	 	 	 
88003	55	0	 	 	 
88003	56	0	 	 	 
88003	57	0	 	 	 
88003	58	0	 	 	 
88004	1	0	 	 	 
88004	2	0	 	 	 
88004	6	0	 	 	 
88004	9	0	 	 	 
88004	13	0	 	 	 
88004	14	0	 	 	 
88004	15	0	 	 	 
88004	16	0	 	 	 
88004	17	1	7	105	1
88004	51	0	 	 	 
88004	52	0	 	 	 
88004	53	0	 	 	 
88004	54	0	 	 	 
88004	55	0	 	 	 
88004	56	0	 	 	 
88004	57	0	 	 	 
88004	58	0	 	 	 
88005	1	 	 	 	 
88005	2	 	 	 	 
88005	6	 	 	 	 
88005	9	 	 	 	 
88005	13	 	 	 	 
88005	14	 	 	 	 
88005	15	 	 	 	 
88005	16	 	 	 	 
88005	17	 	 	 	 
88005	51	 	 	 	 
88005	52	 	 	 	 
88005	53	 	 	 	 
88005	54	 	 	 	 
88005	55	 	 	 	 
88005	56	 	 	 	 
88005	57	 	 	 	 
88005	58	 	 	 	 
88007	1	0	 	 	 
88007	2	0	 	 	 
88007	6	0	 	 	 
88007	9	0	 	 	 
88007	13	0	 	 	 
88007	14	0	 	 	 
88007	15	0	 	 	 
88007	16	0	 	 	 
88007	17	0	 	 	 
88007	51	0	 	 	 
88007	52	1	20	400	1
88007	53	0	 	 	 
88007	54	0	 	 	 
88007	55	0	 	 	 
88007	56	0	 	 	 
88007	57	0	 	 	 
88007	58	0	 	 	 
88008	1	 	 	 	 
88008	2	 	 	 	 
88008	6	 	 	 	 
88008	9	 	 	 	 
88008	13	 	 	 	 
88008	14	 	 	 	 
88008	15	 	 	 	 
88008	16	 	 	 	 
88008	17	 	 	 	 
88008	51	 	 	 	 
88008	52	 	 	 	 
88008	53	 	 	 	 
88008	54	 	 	 	 
88008	55	 	 	 	 
88008	56	 	 	 	 
88008	57	 	 	 	 
88008	58	 	 	 	 
88009	1	 	 	 	 
88009	2	 	 	 	 
88009	6	 	 	 	 
88009	9	 	 	 	 
88009	13	 	 	 	 
88009	14	 	 	 	 
88009	15	 	 	 	 
88009	16	 	 	 	 
88009	17	 	 	 	 
88009	51	 	 	 	 
88009	52	 	 	 	 
88009	53	 	 	 	 
88009	54	 	 	 	 
88009	55	 	 	 	 
88009	56	 	 	 	 
88009	57	 	 	 	 
88009	58	 	 	 	 
88010	1	 	 	 	 
88010	2	 	 	 	 
88010	6	 	 	 	 
88010	9	 	 	 	 
88010	13	 	 	 	 
88010	14	 	 	 	 
88010	15	 	 	 	 
88010	16	 	 	 	 
88010	17	 	 	 	 
88010	51	 	 	 	 
88010	52	 	 	 	 
88010	53	 	 	 	 
88010	54	 	 	 	 
88010	55	 	 	 	 
88010	56	 	 	 	 
88010	57	 	 	 	 
88010	58	 	 	 	 
88011	1	 	 	 	 
88011	2	 	 	 	 
88011	6	 	 	 	 
88011	9	 	 	 	 
88011	13	 	 	 	 
88011	14	 	 	 	 
88011	15	 	 	 	 
88011	16	 	 	 	 
88011	17	 	 	 	 
88011	51	 	 	 	 
88011	52	 	 	 	 
88011	53	 	 	 	 
88011	54	 	 	 	 
88011	55	 	 	 	 
88011	56	 	 	 	 
88011	57	 	 	 	 
88011	58	 	 	 	 
88012	1	 	 	 	 
88012	2	 	 	 	 
88012	6	 	 	 	 
88012	9	 	 	 	 
88012	13	 	 	 	 
88012	14	 	 	 	 
88012	15	 	 	 	 
88012	16	 	 	 	 
88012	17	 	 	 	 
88012	51	 	 	 	 
88012	52	 	 	 	 
88012	53	 	 	 	 
88012	54	 	 	 	 
88012	55	 	 	 	 
88012	56	 	 	 	 
88012	57	 	 	 	 
88012	58	 	 	 	 
88013	1	 	 	 	 
88013	2	 	 	 	 
88013	6	 	 	 	 
88013	9	 	 	 	 
88013	13	 	 	 	 
88013	14	 	 	 	 
88013	15	 	 	 	 
88013	16	 	 	 	 
88013	17	 	 	 	 
88013	51	 	 	 	 
88013	52	 	 	 	 
88013	53	 	 	 	 
88013	54	 	 	 	 
88013	55	 	 	 	 
88013	56	 	 	 	 
88013	57	 	 	 	 
88013	58	 	 	 	 
88014	1	 	 	 	 
88014	2	 	 	 	 
88014	6	 	 	 	 
88014	9	 	 	 	 
88014	13	 	 	 	 
88014	14	 	 	 	 
88014	15	 	 	 	 
88014	16	 	 	 	 
88014	17	 	 	 	 
88014	51	 	 	 	 
88014	52	 	 	 	 
88014	53	 	 	 	 
88014	54	 	 	 	 
88014	55	 	 	 	 
88014	56	 	 	 	 
88014	57	 	 	 	 
88014	58	 	 	 	 
88015	1	0	 	 	 
88015	2	0	 	 	 
88015	6	0	 	 	 
88015	9	0	 	 	 
88015	13	0	 	 	 
88015	14	0	 	 	 
