CHILDCODE	SHCKIDR4	EVNTR4	EV2009R4	EV2010R4	EV2011R4	EV2012R4	EV2013R4
48011	69	0	 	 	 	 	 
48013	1	0	 	 	 	 	 
48013	2	0	 	 	 	 	 
48013	3	0	 	 	 	 	 
48013	4	0	 	 	 	 	 
48013	5	0	 	 	 	 	 
48013	6	0	 	 	 	 	 
48013	7	0	 	 	 	 	 
48013	8	0	 	 	 	 	 
48013	10	0	 	 	 	 	 
48013	11	0	 	 	 	 	 
48013	12	0	 	 	 	 	 
48013	13	1	0	0	1	1	1
48013	14	0	 	 	 	 	 
48013	15	0	 	 	 	 	 
48013	17	0	 	 	 	 	 
48013	18	0	 	 	 	 	 
48013	19	0	 	 	 	 	 
48013	20	0	 	 	 	 	 
48013	24	0	 	 	 	 	 
48013	25	0	 	 	 	 	 
48013	26	0	 	 	 	 	 
48013	27	0	 	 	 	 	 
48013	28	0	 	 	 	 	 
48013	29	0	 	 	 	 	 
48013	30	0	 	 	 	 	 
48013	31	0	 	 	 	 	 
48013	32	0	 	 	 	 	 
48013	33	0	 	 	 	 	 
48013	34	0	 	 	 	 	 
48013	35	0	 	 	 	 	 
48013	36	0	 	 	 	 	 
48013	37	0	 	 	 	 	 
48013	38	0	 	 	 	 	 
48013	39	0	 	 	 	 	 
48013	40	0	 	 	 	 	 
48013	41	0	 	 	 	 	 
48013	42	0	 	 	 	 	 
48013	45	0	 	 	 	 	 
48013	46	0	 	 	 	 	 
48013	50	0	 	 	 	 	 
48013	51	0	 	 	 	 	 
48013	52	0	 	 	 	 	 
48013	53	0	 	 	 	 	 
48013	54	0	 	 	 	 	 
48013	55	0	 	 	 	 	 
48013	56	0	 	 	 	 	 
48013	57	0	 	 	 	 	 
48013	58	0	 	 	 	 	 
48013	59	0	 	 	 	 	 
48013	60	0	 	 	 	 	 
48013	61	0	 	 	 	 	 
48013	62	0	 	 	 	 	 
48013	63	0	 	 	 	 	 
48013	69	0	 	 	 	 	 
48014	1	0	 	 	 	 	 
48014	2	0	 	 	 	 	 
48014	3	0	 	 	 	 	 
48014	4	0	 	 	 	 	 
48014	5	0	 	 	 	 	 
48014	6	0	 	 	 	 	 
48014	7	0	 	 	 	 	 
48014	8	0	 	 	 	 	 
48014	10	0	 	 	 	 	 
48014	11	0	 	 	 	 	 
48014	12	0	 	 	 	 	 
48014	13	0	 	 	 	 	 
48014	14	0	 	 	 	 	 
48014	15	0	 	 	 	 	 
48014	17	0	 	 	 	 	 
48014	18	0	 	 	 	 	 
48014	19	0	 	 	 	 	 
48014	20	0	 	 	 	 	 
48014	24	0	 	 	 	 	 
48014	25	0	 	 	 	 	 
48014	26	0	 	 	 	 	 
48014	27	0	 	 	 	 	 
48014	28	0	 	 	 	 	 
48014	29	0	 	 	 	 	 
48014	30	0	 	 	 	 	 
48014	31	0	 	 	 	 	 
48014	32	0	 	 	 	 	 
48014	33	0	 	 	 	 	 
48014	34	0	 	 	 	 	 
48014	35	0	 	 	 	 	 
48014	36	0	 	 	 	 	 
48014	37	0	 	 	 	 	 
48014	38	0	 	 	 	 	 
48014	39	1	0	0	1	0	0
48014	40	0	 	 	 	 	 
48014	41	0	 	 	 	 	 
48014	42	0	 	 	 	 	 
48014	45	0	 	 	 	 	 
48014	46	0	 	 	 	 	 
48014	50	0	 	 	 	 	 
48014	51	0	 	 	 	 	 
48014	52	0	 	 	 	 	 
48014	53	0	 	 	 	 	 
48014	54	0	 	 	 	 	 
48014	55	0	 	 	 	 	 
48014	56	0	 	 	 	 	 
48014	57	0	 	 	 	 	 
48014	58	0	 	 	 	 	 
48014	59	0	 	 	 	 	 
48014	60	0	 	 	 	 	 
48014	61	0	 	 	 	 	 
48014	62	0	 	 	 	 	 
48014	63	0	 	 	 	 	 
48014	69	0	 	 	 	 	 
48015	1	1	0	0	0	0	1
48015	2	1	0	0	0	0	1
48015	3	1	0	0	0	0	1
48015	4	0	 	 	 	 	 
48015	5	0	 	 	 	 	 
48015	6	0	 	 	 	 	 
48015	7	0	 	 	 	 	 
48015	8	0	 	 	 	 	 
48015	10	0	 	 	 	 	 
48015	11	0	 	 	 	 	 
48015	12	0	 	 	 	 	 
48015	13	0	 	 	 	 	 
48015	14	0	 	 	 	 	 
48015	15	0	 	 	 	 	 
48015	17	0	 	 	 	 	 
48015	18	0	 	 	 	 	 
48015	19	0	 	 	 	 	 
48015	20	0	 	 	 	 	 
48015	24	0	 	 	 	 	 
48015	25	0	 	 	 	 	 
48015	26	0	 	 	 	 	 
48015	27	0	 	 	 	 	 
48015	28	0	 	 	 	 	 
48015	29	0	 	 	 	 	 
48015	30	0	 	 	 	 	 
48015	31	0	 	 	 	 	 
48015	32	0	 	 	 	 	 
48015	33	0	 	 	 	 	 
48015	34	0	 	 	 	 	 
48015	35	0	 	 	 	 	 
48015	36	0	 	 	 	 	 
48015	37	0	 	 	 	 	 
48015	38	0	 	 	 	 	 
48015	39	0	 	 	 	 	 
48015	40	1	0	0	0	1	0
48015	41	0	 	 	 	 	 
48015	42	0	 	 	 	 	 
48015	45	0	 	 	 	 	 
48015	46	0	 	 	 	 	 
48015	50	0	 	 	 	 	 
48015	51	0	 	 	 	 	 
48015	52	0	 	 	 	 	 
48015	53	0	 	 	 	 	 
48015	54	0	 	 	 	 	 
48015	55	0	 	 	 	 	 
48015	56	0	 	 	 	 	 
48015	57	0	 	 	 	 	 
48015	58	0	 	 	 	 	 
48015	59	0	 	 	 	 	 
48015	60	0	 	 	 	 	 
48015	61	0	 	 	 	 	 
48015	62	0	 	 	 	 	 
48015	63	0	 	 	 	 	 
48015	69	0	 	 	 	 	 
48016	1	0	 	 	 	 	 
48016	2	0	 	 	 	 	 
48016	3	1	1	0	0	0	0
48016	4	0	 	 	 	 	 
48016	5	0	 	 	 	 	 
48016	6	0	 	 	 	 	 
48016	7	0	 	 	 	 	 
48016	8	0	 	 	 	 	 
48016	10	0	 	 	 	 	 
48016	11	0	 	 	 	 	 
48016	12	0	 	 	 	 	 
48016	13	0	 	 	 	 	 
48016	14	0	 	 	 	 	 
48016	15	0	 	 	 	 	 
48016	17	0	 	 	 	 	 
48016	18	0	 	 	 	 	 
48016	19	0	 	 	 	 	 
48016	20	0	 	 	 	 	 
48016	24	0	 	 	 	 	 
48016	25	0	 	 	 	 	 
48016	26	0	 	 	 	 	 
48016	27	0	 	 	 	 	 
48016	28	0	 	 	 	 	 
48016	29	1	0	0	0	1	0
48016	30	0	 	 	 	 	 
48016	31	1	1	0	0	0	0
48016	32	0	 	 	 	 	 
48016	33	0	 	 	 	 	 
48016	34	0	 	 	 	 	 
48016	35	0	 	 	 	 	 
48016	36	0	 	 	 	 	 
48016	37	0	 	 	 	 	 
48016	38	0	 	 	 	 	 
48016	39	1	0	1	0	0	0
48016	40	0	 	 	 	 	 
48016	41	1	0	0	0	1	0
48016	42	0	 	 	 	 	 
48016	45	0	 	 	 	 	 
48016	46	0	 	 	 	 	 
48016	50	0	 	 	 	 	 
48016	51	0	 	 	 	 	 
48016	52	0	 	 	 	 	 
48016	53	0	 	 	 	 	 
48016	54	0	 	 	 	 	 
48016	55	0	 	 	 	 	 
48016	56	0	 	 	 	 	 
48016	57	0	 	 	 	 	 
48016	58	0	 	 	 	 	 
48016	59	0	 	 	 	 	 
48016	60	0	 	 	 	 	 
48016	61	0	 	 	 	 	 
48016	62	0	 	 	 	 	 
48016	63	0	 	 	 	 	 
48016	69	0	 	 	 	 	 
48017	1	1	0	0	0	1	0
48017	2	0	 	 	 	 	 
48017	3	0	 	 	 	 	 
48017	4	0	 	 	 	 	 
48017	5	0	 	 	 	 	 
48017	6	0	 	 	 	 	 
48017	7	0	 	 	 	 	 
48017	8	0	 	 	 	 	 
48017	10	0	 	 	 	 	 
48017	11	0	 	 	 	 	 
48017	12	0	 	 	 	 	 
48017	13	0	 	 	 	 	 
48017	14	0	 	 	 	 	 
48017	15	0	 	 	 	 	 
48017	17	0	 	 	 	 	 
48017	18	0	 	 	 	 	 
48017	19	0	 	 	 	 	 
48017	20	0	 	 	 	 	 
48017	24	0	 	 	 	 	 
48017	25	0	 	 	 	 	 
48017	26	0	 	 	 	 	 
48017	27	0	 	 	 	 	 
48017	28	0	 	 	 	 	 
48017	29	0	 	 	 	 	 
48017	30	0	 	 	 	 	 
48017	31	0	 	 	 	 	 
48017	32	0	 	 	 	 	 
48017	33	0	 	 	 	 	 
48017	34	1	0	0	1	0	0
48017	35	0	 	 	 	 	 
48017	36	0	 	 	 	 	 
48017	37	1	0	1	0	0	0
48017	38	0	 	 	 	 	 
48017	39	0	 	 	 	 	 
48017	40	0	 	 	 	 	 
48017	41	0	 	 	 	 	 
48017	42	0	 	 	 	 	 
48017	45	0	 	 	 	 	 
48017	46	0	 	 	 	 	 
48017	50	0	 	 	 	 	 
48017	51	0	 	 	 	 	 
48017	52	0	 	 	 	 	 
48017	53	0	 	 	 	 	 
48017	54	1	0	0	0	1	0
48017	55	0	 	 	 	 	 
48017	56	0	 	 	 	 	 
48017	57	0	 	 	 	 	 
48017	58	0	 	 	 	 	 
48017	59	0	 	 	 	 	 
48017	60	0	 	 	 	 	 
48017	61	0	 	 	 	 	 
48017	62	0	 	 	 	 	 
48017	63	0	 	 	 	 	 
48017	69	0	 	 	 	 	 
48018	1	0	 	 	 	 	 
48018	2	1	0	0	0	1	0
48018	3	1	0	1	0	0	0
48018	4	0	 	 	 	 	 
48018	5	0	 	 	 	 	 
48018	6	0	 	 	 	 	 
48018	7	0	 	 	 	 	 
48018	8	0	 	 	 	 	 
48018	10	0	 	 	 	 	 
48018	11	0	 	 	 	 	 
48018	12	0	 	 	 	 	 
48018	13	0	 	 	 	 	 
48018	14	0	 	 	 	 	 
48018	15	0	 	 	 	 	 
48018	17	0	 	 	 	 	 
48018	18	0	 	 	 	 	 
48018	19	0	 	 	 	 	 
48018	20	0	 	 	 	 	 
48018	24	0	 	 	 	 	 
48018	25	0	 	 	 	 	 
48018	26	0	 	 	 	 	 
48018	27	0	 	 	 	 	 
48018	28	0	 	 	 	 	 
48018	29	0	 	 	 	 	 
48018	30	0	 	 	 	 	 
48018	31	0	 	 	 	 	 
48018	32	1	0	1	0	0	0
48018	33	0	 	 	 	 	 
48018	34	0	 	 	 	 	 
48018	35	0	 	 	 	 	 
48018	36	0	 	 	 	 	 
48018	37	1	0	0	0	1	0
48018	38	1	0	0	0	1	0
48018	39	0	 	 	 	 	 
48018	40	0	 	 	 	 	 
48018	41	0	 	 	 	 	 
48018	42	0	 	 	 	 	 
48018	45	0	 	 	 	 	 
48018	46	0	 	 	 	 	 
48018	50	0	 	 	 	 	 
48018	51	0	 	 	 	 	 
48018	52	0	 	 	 	 	 
48018	53	0	 	 	 	 	 
48018	54	0	 	 	 	 	 
48018	55	0	 	 	 	 	 
48018	56	0	 	 	 	 	 
48018	57	0	 	 	 	 	 
48018	58	0	 	 	 	 	 
48018	59	0	 	 	 	 	 
48018	60	0	 	 	 	 	 
48018	61	0	 	 	 	 	 
48018	62	0	 	 	 	 	 
48018	63	0	 	 	 	 	 
48018	69	0	 	 	 	 	 
48019	1	1	0	0	0	0	1
48019	2	0	 	 	 	 	 
48019	3	0	 	 	 	 	 
48019	4	1	0	0	0	0	1
48019	5	0	 	 	 	 	 
48019	6	0	 	 	 	 	 
48019	7	0	 	 	 	 	 
48019	8	0	 	 	 	 	 
48019	10	0	 	 	 	 	 
48019	11	0	 	 	 	 	 
48019	12	0	 	 	 	 	 
48019	13	0	 	 	 	 	 
48019	14	0	 	 	 	 	 
48019	15	0	 	 	 	 	 
48019	17	0	 	 	 	 	 
48019	18	0	 	 	 	 	 
48019	19	0	 	 	 	 	 
48019	20	0	 	 	 	 	 
48019	24	0	 	 	 	 	 
48019	25	0	 	 	 	 	 
48019	26	0	 	 	 	 	 
48019	27	0	 	 	 	 	 
48019	28	1	0	0	0	1	0
48019	29	0	 	 	 	 	 
48019	30	0	 	 	 	 	 
48019	31	0	 	 	 	 	 
48019	32	0	 	 	 	 	 
48019	33	0	 	 	 	 	 
48019	34	0	 	 	 	 	 
48019	35	0	 	 	 	 	 
48019	36	0	 	 	 	 	 
48019	37	0	 	 	 	 	 
48019	38	1	0	0	0	1	0
48019	39	0	 	 	 	 	 
48019	40	0	 	 	 	 	 
48019	41	0	 	 	 	 	 
48019	42	0	 	 	 	 	 
48019	45	0	 	 	 	 	 
48019	46	0	 	 	 	 	 
48019	50	0	 	 	 	 	 
48019	51	0	 	 	 	 	 
48019	52	0	 	 	 	 	 
48019	53	0	 	 	 	 	 
48019	54	0	 	 	 	 	 
48019	55	0	 	 	 	 	 
48019	56	0	 	 	 	 	 
48019	57	0	 	 	 	 	 
48019	58	0	 	 	 	 	 
48019	59	0	 	 	 	 	 
48019	60	0	 	 	 	 	 
48019	61	0	 	 	 	 	 
48019	62	0	 	 	 	 	 
48019	63	0	 	 	 	 	 
48019	69	0	 	 	 	 	 
48020	1	0	 	 	 	 	 
48020	2	1	0	0	1	0	0
48020	3	1	0	0	1	0	0
48020	4	0	 	 	 	 	 
48020	5	0	 	 	 	 	 
48020	6	0	 	 	 	 	 
48020	7	0	 	 	 	 	 
48020	8	0	 	 	 	 	 
48020	10	0	 	 	 	 	 
48020	11	0	 	 	 	 	 
48020	12	0	 	 	 	 	 
48020	13	1	0	0	0	0	1
48020	14	0	 	 	 	 	 
48020	15	0	 	 	 	 	 
48020	17	0	 	 	 	 	 
48020	18	0	 	 	 	 	 
48020	19	0	 	 	 	 	 
48020	20	0	 	 	 	 	 
48020	24	0	 	 	 	 	 
48020	25	0	 	 	 	 	 
48020	26	0	 	 	 	 	 
48020	27	0	 	 	 	 	 
48020	28	0	 	 	 	 	 
48020	29	0	 	 	 	 	 
48020	30	0	 	 	 	 	 
48020	31	0	 	 	 	 	 
48020	32	0	 	 	 	 	 
48020	33	0	 	 	 	 	 
48020	34	0	 	 	 	 	 
48020	35	0	 	 	 	 	 
48020	36	0	 	 	 	 	 
48020	37	1	0	0	0	1	0
48020	38	1	0	0	0	0	1
48020	39	0	 	 	 	 	 
48020	40	0	 	 	 	 	 
48020	41	0	 	 	 	 	 
48020	42	0	 	 	 	 	 
48020	45	0	 	 	 	 	 
48020	46	0	 	 	 	 	 
48020	50	0	 	 	 	 	 
48020	51	0	 	 	 	 	 
48020	52	0	 	 	 	 	 
48020	53	0	 	 	 	 	 
48020	54	0	 	 	 	 	 
48020	55	0	 	 	 	 	 
48020	56	0	 	 	 	 	 
48020	57	0	 	 	 	 	 
48020	58	0	 	 	 	 	 
48020	59	0	 	 	 	 	 
48020	60	0	 	 	 	 	 
48020	61	0	 	 	 	 	 
48020	62	0	 	 	 	 	 
48020	63	0	 	 	 	 	 
48020	69	0	 	 	 	 	 
48021	1	1	0	0	0	0	1
48021	2	1	0	0	0	0	1
48021	3	0	 	 	 	 	 
48021	4	0	 	 	 	 	 
48021	5	1	0	0	0	0	1
48021	6	0	 	 	 	 	 
48021	7	0	 	 	 	 	 
48021	8	0	 	 	 	 	 
48021	10	0	 	 	 	 	 
48021	11	0	 	 	 	 	 
48021	12	0	 	 	 	 	 
48021	13	0	 	 	 	 	 
48021	14	0	 	 	 	 	 
48021	15	0	 	 	 	 	 
48021	17	0	 	 	 	 	 
48021	18	0	 	 	 	 	 
48021	19	0	 	 	 	 	 
48021	20	0	 	 	 	 	 
48021	24	0	 	 	 	 	 
48021	25	0	 	 	 	 	 
48021	26	0	 	 	 	 	 
48021	27	0	 	 	 	 	 
48021	28	0	 	 	 	 	 
48021	29	0	 	 	 	 	 
48021	30	0	 	 	 	 	 
48021	31	0	 	 	 	 	 
48021	32	0	 	 	 	 	 
48021	33	0	 	 	 	 	 
48021	34	0	 	 	 	 	 
48021	35	0	 	 	 	 	 
48021	36	0	 	 	 	 	 
48021	37	0	 	 	 	 	 
48021	38	0	 	 	 	 	 
48021	39	0	 	 	 	 	 
48021	40	0	 	 	 	 	 
48021	41	0	 	 	 	 	 
48021	42	0	 	 	 	 	 
48021	45	0	 	 	 	 	 
48021	46	0	 	 	 	 	 
48021	50	0	 	 	 	 	 
48021	51	0	 	 	 	 	 
48021	52	0	 	 	 	 	 
48021	53	0	 	 	 	 	 
48021	54	0	 	 	 	 	 
48021	55	0	 	 	 	 	 
48021	56	0	 	 	 	 	 
48021	57	0	 	 	 	 	 
48021	58	0	 	 	 	 	 
48021	59	0	 	 	 	 	 
48021	60	0	 	 	 	 	 
48021	61	0	 	 	 	 	 
48021	62	0	 	 	 	 	 
48021	63	0	 	 	 	 	 
48021	69	0	 	 	 	 	 
48022	1	0	 	 	 	 	 
48022	2	0	 	 	 	 	 
48022	3	0	 	 	 	 	 
48022	4	0	 	 	 	 	 
48022	5	0	 	 	 	 	 
48022	6	0	 	 	 	 	 
48022	7	0	 	 	 	 	 
48022	8	0	 	 	 	 	 
48022	10	0	 	 	 	 	 
48022	11	0	 	 	 	 	 
48022	12	0	 	 	 	 	 
48022	13	0	 	 	 	 	 
48022	14	0	 	 	 	 	 
48022	15	0	 	 	 	 	 
48022	17	0	 	 	 	 	 
48022	18	0	 	 	 	 	 
48022	19	0	 	 	 	 	 
48022	20	0	 	 	 	 	 
48022	24	0	 	 	 	 	 
48022	25	1	0	1	0	0	0
48022	26	0	 	 	 	 	 
48022	27	0	 	 	 	 	 
48022	28	0	 	 	 	 	 
48022	29	1	0	1	0	0	0
48022	30	0	 	 	 	 	 
48022	31	0	 	 	 	 	 
48022	32	0	 	 	 	 	 
48022	33	0	 	 	 	 	 
48022	34	0	 	 	 	 	 
48022	35	0	 	 	 	 	 
48022	36	0	 	 	 	 	 
48022	37	0	 	 	 	 	 
48022	38	0	 	 	 	 	 
48022	39	0	 	 	 	 	 
48022	40	0	 	 	 	 	 
48022	41	0	 	 	 	 	 
48022	42	0	 	 	 	 	 
48022	45	1	1	0	0	0	0
48022	46	0	 	 	 	 	 
48022	50	0	 	 	 	 	 
48022	51	0	 	 	 	 	 
48022	52	0	 	 	 	 	 
48022	53	0	 	 	 	 	 
48022	54	0	 	 	 	 	 
48022	55	0	 	 	 	 	 
48022	56	0	 	 	 	 	 
48022	57	0	 	 	 	 	 
48022	58	0	 	 	 	 	 
48022	59	0	 	 	 	 	 
48022	60	0	 	 	 	 	 
48022	61	0	 	 	 	 	 
48022	62	0	 	 	 	 	 
48022	63	0	 	 	 	 	 
48022	69	0	 	 	 	 	 
48023	1	0	 	 	 	 	 
48023	2	0	 	 	 	 	 
48023	3	0	 	 	 	 	 
48023	4	0	 	 	 	 	 
48023	5	0	 	 	 	 	 
48023	6	0	 	 	 	 	 
48023	7	0	 	 	 	 	 
48023	8	0	 	 	 	 	 
48023	10	0	 	 	 	 	 
48023	11	0	 	 	 	 	 
48023	12	0	 	 	 	 	 
48023	13	0	 	 	 	 	 
48023	14	0	 	 	 	 	 
48023	15	0	 	 	 	 	 
48023	17	0	 	 	 	 	 
48023	18	0	 	 	 	 	 
48023	19	0	 	 	 	 	 
48023	20	0	 	 	 	 	 
48023	24	0	 	 	 	 	 
48023	25	0	 	 	 	 	 
48023	26	0	 	 	 	 	 
48023	27	0	 	 	 	 	 
48023	28	0	 	 	 	 	 
48023	29	0	 	 	 	 	 
48023	30	0	 	 	 	 	 
48023	31	0	 	 	 	 	 
48023	32	0	 	 	 	 	 
48023	33	0	 	 	 	 	 
48023	34	0	 	 	 	 	 
48023	35	0	 	 	 	 	 
48023	36	0	 	 	 	 	 
48023	37	0	 	 	 	 	 
48023	38	0	 	 	 	 	 
48023	39	0	 	 	 	 	 
48023	40	0	 	 	 	 	 
48023	41	0	 	 	 	 	 
48023	42	0	 	 	 	 	 
48023	45	0	 	 	 	 	 
48023	46	0	 	 	 	 	 
48023	50	0	 	 	 	 	 
48023	51	0	 	 	 	 	 
48023	52	0	 	 	 	 	 
48023	53	0	 	 	 	 	 
48023	54	0	 	 	 	 	 
48023	55	0	 	 	 	 	 
48023	56	0	 	 	 	 	 
48023	57	0	 	 	 	 	 
48023	58	0	 	 	 	 	 
48023	59	0	 	 	 	 	 
48023	60	0	 	 	 	 	 
48023	61	0	 	 	 	 	 
48023	62	0	 	 	 	 	 
48023	63	0	 	 	 	 	 
48023	69	0	 	 	 	 	 
48024	1	0	 	 	 	 	 
48024	2	0	 	 	 	 	 
48024	3	0	 	 	 	 	 
48024	4	1	0	0	0	1	1
48024	5	0	 	 	 	 	 
48024	6	0	 	 	 	 	 
48024	7	0	 	 	 	 	 
48024	8	0	 	 	 	 	 
48024	10	0	 	 	 	 	 
48024	11	0	 	 	 	 	 
48024	12	0	 	 	 	 	 
48024	13	0	 	 	 	 	 
48024	14	0	 	 	 	 	 
48024	15	0	 	 	 	 	 
48024	17	0	 	 	 	 	 
48024	18	0	 	 	 	 	 
48024	19	0	 	 	 	 	 
48024	20	0	 	 	 	 	 
48024	24	0	 	 	 	 	 
48024	25	0	 	 	 	 	 
48024	26	0	 	 	 	 	 
48024	27	0	 	 	 	 	 
48024	28	0	 	 	 	 	 
48024	29	0	 	 	 	 	 
48024	30	0	 	 	 	 	 
48024	31	0	 	 	 	 	 
48024	32	0	 	 	 	 	 
48024	33	0	 	 	 	 	 
48024	34	0	 	 	 	 	 
48024	35	0	 	 	 	 	 
48024	36	0	 	 	 	 	 
48024	37	0	 	 	 	 	 
48024	38	0	 	 	 	 	 
48024	39	0	 	 	 	 	 
48024	40	0	 	 	 	 	 
48024	41	1	0	0	0	0	1
48024	42	0	 	 	 	 	 
48024	45	0	 	 	 	 	 
48024	46	0	 	 	 	 	 
48024	50	0	 	 	 	 	 
48024	51	0	 	 	 	 	 
48024	52	0	 	 	 	 	 
48024	53	0	 	 	 	 	 
48024	54	0	 	 	 	 	 
48024	55	0	 	 	 	 	 
48024	56	0	 	 	 	 	 
48024	57	0	 	 	 	 	 
48024	58	0	 	 	 	 	 
48024	59	0	 	 	 	 	 
48024	60	0	 	 	 	 	 
48024	61	0	 	 	 	 	 
48024	62	0	 	 	 	 	 
48024	63	0	 	 	 	 	 
48024	69	0	 	 	 	 	 
48025	1	0	 	 	 	 	 
48025	2	0	 	 	 	 	 
48025	3	0	 	 	 	 	 
48025	4	0	 	 	 	 	 
48025	5	0	 	 	 	 	 
48025	6	0	 	 	 	 	 
48025	7	0	 	 	 	 	 
48025	8	0	 	 	 	 	 
48025	10	0	 	 	 	 	 
48025	11	0	 	 	 	 	 
48025	12	0	 	 	 	 	 
48025	13	1	0	0	0	1	0
48025	14	0	 	 	 	 	 
48025	15	0	 	 	 	 	 
48025	17	0	 	 	 	 	 
48025	18	0	 	 	 	 	 
48025	19	0	 	 	 	 	 
48025	20	0	 	 	 	 	 
48025	24	0	 	 	 	 	 
48025	25	1	0	0	0	1	0
48025	26	0	 	 	 	 	 
48025	27	1	0	1	0	0	0
48025	28	0	 	 	 	 	 
48025	29	0	 	 	 	 	 
48025	30	0	 	 	 	 	 
48025	31	0	 	 	 	 	 
48025	32	0	 	 	 	 	 
48025	33	0	 	 	 	 	 
48025	34	0	 	 	 	 	 
48025	35	0	 	 	 	 	 
48025	36	0	 	 	 	 	 
48025	37	0	 	 	 	 	 
48025	38	0	 	 	 	 	 
48025	39	0	 	 	 	 	 
48025	40	0	 	 	 	 	 
48025	41	0	 	 	 	 	 
48025	42	0	 	 	 	 	 
48025	45	0	 	 	 	 	 
48025	46	0	 	 	 	 	 
48025	50	0	 	 	 	 	 
48025	51	0	 	 	 	 	 
48025	52	0	 	 	 	 	 
48025	53	0	 	 	 	 	 
48025	54	0	 	 	 	 	 
48025	55	0	 	 	 	 	 
48025	56	0	 	 	 	 	 
48025	57	0	 	 	 	 	 
48025	58	0	 	 	 	 	 
48025	59	0	 	 	 	 	 
48025	60	0	 	 	 	 	 
48025	61	0	 	 	 	 	 
48025	62	0	 	 	 	 	 
48025	63	0	 	 	 	 	 
48025	69	0	 	 	 	 	 
48026	1	1	0	0	0	1	0
48026	2	0	 	 	 	 	 
48026	3	0	 	 	 	 	 
48026	4	1	0	0	0	1	0
48026	5	1	0	0	0	1	0
48026	6	0	 	 	 	 	 
48026	7	0	 	 	 	 	 
48026	8	0	 	 	 	 	 
48026	10	0	 	 	 	 	 
48026	11	0	 	 	 	 	 
48026	12	0	 	 	 	 	 
48026	13	0	 	 	 	 	 
48026	14	0	 	 	 	 	 
48026	15	0	 	 	 	 	 
48026	17	0	 	 	 	 	 
48026	18	0	 	 	 	 	 
48026	19	0	 	 	 	 	 
48026	20	0	 	 	 	 	 
48026	24	0	 	 	 	 	 
48026	25	0	 	 	 	 	 
48026	26	0	 	 	 	 	 
48026	27	0	 	 	 	 	 
48026	28	1	0	0	1	1	0
48026	29	0	 	 	 	 	 
48026	30	0	 	 	 	 	 
48026	31	0	 	 	 	 	 
48026	32	0	 	 	 	 	 
48026	33	0	 	 	 	 	 
48026	34	0	 	 	 	 	 
48026	35	0	 	 	 	 	 
48026	36	0	 	 	 	 	 
48026	37	0	 	 	 	 	 
48026	38	0	 	 	 	 	 
48026	39	0	 	 	 	 	 
48026	40	0	 	 	 	 	 
48026	41	0	 	 	 	 	 
48026	42	0	 	 	 	 	 
48026	45	0	 	 	 	 	 
48026	46	0	 	 	 	 	 
48026	50	0	 	 	 	 	 
48026	51	0	 	 	 	 	 
48026	52	0	 	 	 	 	 
48026	53	0	 	 	 	 	 
48026	54	0	 	 	 	 	 
48026	55	0	 	 	 	 	 
48026	56	0	 	 	 	 	 
48026	57	0	 	 	 	 	 
48026	58	0	 	 	 	 	 
48026	59	0	 	 	 	 	 
48026	60	0	 	 	 	 	 
48026	61	0	 	 	 	 	 
48026	62	1	0	0	0	1	0
48026	63	0	 	 	 	 	 
48026	69	0	 	 	 	 	 
58002	1	0	 	 	 	 	 
58002	2	0	 	 	 	 	 
58002	3	0	 	 	 	 	 
58002	4	0	 	 	 	 	 
58002	5	0	 	 	 	 	 
58002	6	0	 	 	 	 	 
58002	7	0	 	 	 	 	 
58002	8	0	 	 	 	 	 
58002	10	0	 	 	 	 	 
58002	11	0	 	 	 	 	 
58002	12	0	 	 	 	 	 
58002	13	0	 	 	 	 	 
58002	14	0	 	 	 	 	 
58002	15	0	 	 	 	 	 
58002	17	0	 	 	 	 	 
58002	18	0	 	 	 	 	 
58002	19	0	 	 	 	 	 
58002	20	0	 	 	 	 	 
58002	24	0	 	 	 	 	 
58002	25	0	 	 	 	 	 
58002	26	0	 	 	 	 	 
58002	27	0	 	 	 	 	 
58002	28	1	0	0	0	0	1
58002	29	0	 	 	 	 	 
58002	30	0	 	 	 	 	 
58002	31	0	 	 	 	 	 
58002	32	0	 	 	 	 	 
58002	33	0	 	 	 	 	 
58002	34	0	 	 	 	 	 
58002	35	0	 	 	 	 	 
58002	36	0	 	 	 	 	 
58002	37	0	 	 	 	 	 
58002	38	1	0	0	0	0	1
58002	39	0	 	 	 	 	 
58002	40	0	 	 	 	 	 
58002	41	0	 	 	 	 	 
58002	42	0	 	 	 	 	 
58002	45	0	 	 	 	 	 
58002	46	0	 	 	 	 	 
58002	50	0	 	 	 	 	 
58002	51	0	 	 	 	 	 
58002	52	0	 	 	 	 	 
58002	53	0	 	 	 	 	 
58002	54	0	 	 	 	 	 
58002	55	0	 	 	 	 	 
58002	56	0	 	 	 	 	 
58002	57	0	 	 	 	 	 
58002	58	0	 	 	 	 	 
58002	59	0	 	 	 	 	 
58002	60	0	 	 	 	 	 
58002	61	0	 	 	 	 	 
58002	62	0	 	 	 	 	 
58002	63	0	 	 	 	 	 
58002	69	0	 	 	 	 	 
58003	1	0	 	 	 	 	 
58003	2	0	 	 	 	 	 
58003	3	0	 	 	 	 	 
58003	4	0	 	 	 	 	 
58003	5	0	 	 	 	 	 
58003	6	0	 	 	 	 	 
58003	7	0	 	 	 	 	 
58003	8	0	 	 	 	 	 
58003	10	0	 	 	 	 	 
