CHILDCODE	FVVLIDR5	FVVALR5	SLVALR5
128008	1	4	2000
128008	2	21	1200
128008	3	26	1000
128008	4	9	400
128008	5	12	200
128009	1	21	2500
128009	2	11	1000
128009	3	12	400
128009	4	24	150
128009	5	23	80
128010	1	26	500
128010	2	21	400
128010	3	11	300
128010	4	4	200
128010	5	10	200
128011	1	4	2000
128011	2	11	1000
128011	3	21	800
128011	4	10	700
128011	5	12	250
128012	1	6	30000
128012	2	21	5000
128012	3	4	4000
128012	4	10	3500
128012	5	26	1200
128013	1	7	1500
128013	2	11	1000
128013	3	21	1000
128013	4	4	100
128013	5	12	50
128014	1	4	2300
128014	2	21	1500
128014	3	11	900
128014	4	10	400
128014	5	12	100
128016	1	6	30000
128016	2	10	2000
128016	3	21	1500
128016	4	24	1000
128016	5	4	900
128019	1	6	30875
128019	2	21	3000
128019	3	4	2400
128019	4	26	1000
128019	5	11	200
128020	1	4	500
128020	2	26	500
128020	3	10	300
128020	4	12	100
128020	5	15	50
128021	1	6	105000
128021	2	7	3500
128021	3	4	2300
128021	4	21	1300
128021	5	12	500
128022	1	11	300
128022	2	12	300
128022	3	4	200
128022	4	10	100
128022	5	26	50
128023	1	21	1000
128023	2	11	800
128023	3	26	500
128023	4	4	500
128023	5	10	400
128024	1	23	30
128024	2	11	20
128024	3	25	20
128024	4	12	20
128024	5	4	20
128025	1	4	1000
128025	2	11	400
128025	3	10	300
128025	4	12	100
128025	5	98	 
128026	1	11	120
128026	2	4	100
128026	3	12	100
128026	4	23	20
128026	5	22	10
128028	1	6	10000
128028	2	4	1500
128028	3	21	800
128028	4	11	500
128028	5	12	100
128030	1	26	200
128030	2	12	100
128030	3	11	100
128030	4	25	50
128030	5	4	20
128031	1	4	2500
128031	2	21	2000
128031	3	26	1500
128031	4	12	250
128031	5	28	150
128032	1	6	25000
128032	2	21	800
128032	3	4	200
128032	4	11	150
128032	5	12	100
128033	1	6	10000
128033	2	26	3000
128033	3	11	3000
128033	4	4	3000
128033	5	10	3000
128034	1	21	1200
128034	2	11	700
128034	3	3	500
128034	4	10	200
128034	5	24	200
128037	1	26	900
128037	2	12	600
128037	3	23	200
128037	4	4	200
128037	5	25	80
128038	1	10	2000
128038	2	21	1500
128038	3	7	12000
128038	4	11	1200
128038	5	26	800
128039	1	3	5000
128039	2	4	3000
128039	3	21	1000
128039	4	11	500
128039	5	12	100
128040	1	4	2500
128040	2	11	1000
128040	3	26	900
128040	4	30	800
128040	5	10	600
128041	1	21	500
128041	2	24	300
128041	3	11	150
128041	4	12	150
128041	5	4	120
128042	1	6	10000
128042	2	11	300
128042	3	21	200
128042	4	12	100
128042	5	4	80
128043	1	6	15000
128043	2	4	3000
128043	3	12	1500
128043	4	11	500
128043	5	24	100
128044	1	10	1000
128044	2	4	500
128044	3	25	100
128044	4	5	100
128044	5	22	50
128045	1	10	400
128045	2	24	150
128045	3	11	70
128045	4	12	70
128045	5	4	50
128046	1	6	30000
128046	2	21	1500
128046	3	26	800
128046	4	12	600
128046	5	11	500
128047	1	24	1000
128047	2	11	800
128047	3	10	800
128047	4	4	700
128047	5	25	-77
128048	1	6	6000
128048	2	10	2000
128048	3	4	1500
128048	4	26	1000
128048	5	21	1000
128049	1	4	-77
128049	2	11	-77
128049	3	12	-77
128049	4	24	-77
128049	5	26	-77
128050	1	11	2000
128050	2	21	1500
128050	3	26	800
128050	4	12	600
128050	5	28	200
128051	1	4	1300
128051	2	26	700
128051	3	11	500
128051	4	12	500
128051	5	28	150
138002	1	6	23000
138002	2	11	1000
138002	3	26	1000
138002	4	24	500
138002	5	4	100
138004	1	10	300
138004	2	4	250
138004	3	23	13
138004	4	12	50
138004	5	98	 
138005	1	23	500
138005	2	30	600
138005	3	4	250
138005	4	31	100
138005	5	25	50
138007	1	4	400
138007	2	12	300
138007	3	11	300
138007	4	24	100
138007	5	25	50
138008	1	21	1500
138008	2	4	1000
138008	3	24	500
138008	4	26	400
138008	5	28	300
138009	1	6	24600
138009	2	3	1500
138009	3	4	800
138009	4	11	600
138009	5	24	600
138011	1	4	5000
138011	2	26	1500
138011	3	21	1000
138011	4	10	700
138011	5	11	500
138012	1	6	8000
138012	2	4	3000
138012	3	21	2000
138012	4	11	400
138012	5	10	300
138013	1	21	1200
138013	2	11	500
138013	3	4	300
138013	4	24	200
138013	5	10	50
138014	1	4	500
138014	2	10	300
138014	3	22	300
138014	4	3	200
138014	5	23	60
138015	1	11	200
138015	2	12	200
138015	3	28	100
138015	4	4	50
138015	5	5	50
138016	1	21	1500
138016	2	4	1000
138016	3	10	500
138016	4	23	100
138016	5	12	100
138017	1	7	1000
138017	2	4	600
138017	3	24	500
138017	4	12	400
138017	5	10	50
138018	1	21	1800
138018	2	11	880
138018	3	10	750
138018	4	4	500
138018	5	23	180
138020	1	98	 
138020	2	98	 
138020	3	98	 
138020	4	98	 
138020	5	98	 
138021	1	7	3800
138021	2	21	900
138021	3	26	800
138021	4	10	500
138021	5	24	300
138022	1	4	1000
138022	2	11	600
138022	3	12	500
138022	4	10	400
138022	5	25	150
138023	1	12	400
138023	2	11	300
138023	3	4	200
138023	4	24	100
138023	5	23	100
138024	1	4	2500
138024	2	7	3000
138024	3	21	500
138024	4	11	500
138024	5	25	100
138025	1	26	600
138025	2	12	500
138025	3	98	 
138025	4	98	 
138025	5	98	 
138027	1	21	300
138027	2	10	300
138027	3	4	200
138027	4	23	100
138027	5	22	50
138028	1	4	600
138028	2	11	300
138028	3	12	100
138028	4	24	100
138028	5	23	50
138029	1	21	2000
138029	2	4	1200
138029	3	11	600
138029	4	10	600
138029	5	28	300
138030	1	4	400
138030	2	24	300
138030	3	10	300
138030	4	25	200
138030	5	5	150
138031	1	7	3000
138031	2	26	300
138031	3	11	280
138031	4	4	180
138031	5	28	150
138032	1	11	100
138032	2	4	100
138032	3	5	40
138032	4	24	40
138032	5	12	10
138033	1	10	1000
138033	2	4	500
138033	3	5	100
138033	4	23	60
138033	5	22	50
138035	1	26	200
138035	2	11	150
138035	3	21	400
138035	4	12	100
138035	5	10	50
138036	1	3	1800
138036	2	11	1000
138036	3	98	 
138036	4	98	 
138036	5	98	 
138037	1	4	1500
138037	2	21	1400
138037	3	26	1000
138037	4	10	600
138037	5	11	500
138038	1	21	1300
138038	2	4	1200
138038	3	24	1000
138038	4	26	900
138038	5	11	800
138039	1	11	500
138039	2	12	200
138039	3	24	300
138039	4	23	100
138039	5	4	70
138040	1	26	1000
138040	2	4	800
138040	3	21	800
138040	4	11	800
138040	5	24	500
138041	1	21	2000
138041	2	4	1000
138041	3	12	1000
138041	4	8	100
138041	5	22	80
138042	1	21	1800
138042	2	4	1300
138042	3	11	1200
138042	4	24	1000
138042	5	12	700
138044	1	10	3000
138044	2	4	2000
138044	3	21	1000
138044	4	11	500
138044	5	12	500
138045	1	11	1500
138045	2	26	1500
138045	3	21	1400
138045	4	10	1400
138045	5	12	1000
138046	1	12	1200
138046	2	7	1000
138046	3	4	900
138046	4	21	800
138046	5	24	300
138047	1	3	500
138047	2	21	300
138047	3	4	300
138047	4	11	200
138047	5	12	50
138048	1	10	500
138048	2	4	200
138048	3	25	100
138048	4	12	100
138048	5	22	50
138049	1	4	1200
138049	2	12	1200
138049	3	10	300
138049	4	23	100
138049	5	25	80
138050	1	6	100000
138050	2	21	5000
138050	3	11	2500
138050	4	12	2000
138050	5	7	1500
138051	1	21	400
138051	2	4	300
138051	3	23	300
138051	4	25	200
138051	5	11	150
138053	1	11	400
138053	2	4	300
138053	3	10	200
138053	4	12	200
138053	5	15	-77
148001	1	11	1500
148001	2	21	1200
148001	3	4	800
148001	4	10	800
148001	5	26	600
148002	1	12	800
148002	2	11	300
148002	3	10	100
148002	4	4	20
148002	5	22	15
148003	1	21	900
148003	2	10	800
148003	3	12	200
148003	4	23	30
148003	5	22	20
148004	1	12	300
148004	2	4	150
148004	3	10	100
148004	4	23	70
148004	5	98	 
148005	1	7	7000
148005	2	26	900
148005	3	11	800
148005	4	98	 
148005	5	98	 
148006	1	6	5000
148006	2	7	4000
148006	3	11	1000
148006	4	21	300
148006	5	26	300
148007	1	4	2000
148007	2	26	500
148007	3	11	500
148007	4	12	350
148007	5	23	130
148008	1	21	1000
148008	2	4	800
148008	3	11	600
148008	4	12	450
148008	5	28	300
148011	1	21	2000
148011	2	11	900
148011	3	4	700
148011	4	24	300
148011	5	28	150
148012	1	7	10000
148012	2	11	1000
148012	3	21	200
148012	4	4	100
148012	5	12	40
148013	1	7	3000
148013	2	4	3000
148013	3	11	500
148013	4	26	400
148013	5	12	300
148014	1	10	1000
148014	2	3	500
148014	3	12	600
148014	4	4	200
148014	5	25	100
148015	1	4	700
148015	2	21	600
148015	3	11	400
148015	4	10	200
148015	5	9	80
148016	1	11	1000
148016	2	21	600
148016	3	12	300
148016	4	4	200
148016	5	5	200
148018	1	11	1800
148018	2	26	1400
148018	3	4	1300
148018	4	24	1000
148018	5	12	150
148019	1	4	1000
148019	2	21	1500
148019	3	11	1000
148019	4	9	2000
148019	5	26	800
148020	1	21	3000
148020	2	26	1500
148020	3	11	1200
148020	4	28	300
148020	5	12	300
148021	1	7	16000
148021	2	21	1500
148021	3	98	 
148021	4	98	 
148021	5	98	 
148022	1	21	500
148022	2	24	300
148022	3	4	300
148022	4	12	300
148022	5	28	150
148023	1	26	700
148023	2	24	700
148023	3	4	500
148023	4	21	500
148023	5	12	300
148024	1	7	3000
148024	2	21	700
148024	3	4	500
148024	4	11	400
148024	5	12	150
148025	1	11	300
148025	2	4	150
148025	3	10	120
148025	4	12	30
148025	5	25	30
148026	1	4	500
148026	2	26	400
148026	3	12	300
148026	4	11	50
148026	5	10	50
148027	1	24	400
148027	2	11	200
148027	3	23	150
148027	4	10	150
148027	5	22	10
148028	1	11	400
148028	2	4	400
148028	3	21	200
148028	4	24	200
148028	5	26	200
148029	1	11	1500
148029	2	21	1000
148029	3	4	1000
148029	4	28	300
148029	5	12	200
148030	1	24	400
148030	2	12	300
148030	3	4	250
148030	4	23	80
148030	5	9	40
148031	1	4	1000
148031	2	11	700
148031	3	12	200
148031	4	28	100
148031	5	24	100
148033	1	4	1500
148033	2	11	1200
148033	3	26	1200
148033	4	21	1000
148033	5	10	1000
148034	1	21	1500
148034	2	10	1100
148034	3	11	1000
148034	4	12	500
148034	5	4	150
148035	1	21	1500
148035	2	11	700
148035	3	10	600
148035	4	4	100
148035	5	24	100
148036	1	6	4500
148036	2	24	2500
148036	3	10	1200
148036	4	4	1000
148036	5	11	500
148038	1	4	2500
148038	2	24	1900
148038	3	10	1800
148038	4	11	1700
148038	5	12	500
148039	1	21	1500
148039	2	11	800
148039	3	12	500
148039	4	26	300
148039	5	4	300
148040	1	4	400
148040	2	25	200
148040	3	12	200
148040	4	10	150
148040	5	5	120
148041	1	12	500
148041	2	21	500
148041	3	11	300
148041	4	10	200
148041	5	4	100
148042	1	21	300
148042	2	4	100
148042	3	25	60
148042	4	12	50
148042	5	15	40
148043	1	4	700
148043	2	30	400
148043	3	24	300
148043	4	21	250
148043	5	22	50
148044	1	21	2000
148044	2	4	600
148044	3	11	500
148044	4	8	500
148044	5	24	400
148046	1	10	50
148046	2	4	50
148046	3	22	40
148046	4	25	30
148046	5	12	20
148047	1	21	1500
148047	2	4	1000
148047	3	24	800
148047	4	11	500
148047	5	12	350
148048	1	4	2500
148048	2	7	3000
148048	3	26	1000
148048	4	21	800
148048	5	12	400
148049	1	11	800
148049	2	4	50
148049	3	12	40
148049	4	23	50
148049	5	24	300
148051	1	26	800
148051	2	11	500
148051	3	24	700
148051	4	21	450
148051	5	12	320
158001	1	7	4000
158001	2	10	600
158001	3	12	200
158001	4	98	 
158001	5	98	 
158002	1	4	900
158002	2	11	800
158002	3	10	300
158002	4	12	100
158002	5	23	70
158003	1	7	4000
158003	2	4	800
158003	3	8	400
158003	4	10	300
158003	5	12	300
158005	1	21	1000
158005	2	4	600
158005	3	10	100
158005	4	98	 
158005	5	98	 
158006	1	11	1000
158006	2	21	1000
158006	3	4	800
158006	4	26	800
158006	5	12	600
158007	1	7	5000
158007	2	21	2100
158007	3	11	1300
158007	4	26	1100
158007	5	4	600
158008	1	10	100
158008	2	4	60
158008	3	12	50
158008	4	23	30
158008	5	25	40
158009	1	7	4000
158009	2	4	200
158009	3	12	100
158009	4	5	50
158009	5	10	50
158010	1	21	1000
158010	2	5	50
158010	3	12	50
158010	4	10	50
158010	5	22	30
158011	1	21	1800
158011	2	10	200
158011	3	22	30
158011	4	98	 
158011	5	98	 
158013	1	7	1000
158013	2	12	100
158013	3	10	50
158013	4	98	 
158013	5	98	 
158014	1	12	220
158014	2	98	 
158014	3	98	 
158014	4	98	 
158014	5	98	 
158015	1	11	800
158015	2	12	500
158015	3	4	500
158015	4	21	400
158015	5	10	250
158016	1	4	5000
158016	2	24	2000
158016	3	8	1000
158016	4	12	500
158016	5	21	300
158017	1	10	230
158017	2	98	 
158017	3	98	 
158017	4	98	 
158017	5	98	 
158018	1	4	150
158018	2	12	100
158018	3	5	50
158018	4	10	30
158018	5	98	 
158019	1	4	1000
158019	2	10	850
158019	3	24	500
158019	4	12	300
158019	5	23	150
158021	1	10	200
158021	2	12	70
158021	3	98	 
158021	4	98	 
158021	5	98	 
158022	1	4	3000
158022	2	10	200
158022	3	12	150
158022	4	22	150
158022	5	23	100
158023	1	11	-77
158023	2	26	-77
158023	3	28	-77
158023	4	23	-77
158023	5	4	-77
158024	1	6	18000
158024	2	4	200
158024	3	8	200
158024	4	98	 
158024	5	98	 
158025	1	24	500
158025	2	4	300
158025	3	12	100
158025	4	22	50
158025	5	23	40
158026	1	21	3000
158026	2	11	500
158026	3	10	1000
158026	4	4	100
158026	5	23	90
158031	1	7	3000
158031	2	4	50
158031	3	25	30
158031	4	5	25
158031	5	10	25
158032	1	10	1300
158032	2	21	1000
158032	3	8	1000
158032	4	24	300
158032	5	12	200
158033	1	11	3000
158033	2	4	1000
158033	3	10	600
158033	4	26	500
158033	5	24	400
158034	1	21	800
158034	2	10	350
158034	3	23	150
158034	4	12	70
158034	5	98	 
158035	1	21	700
158035	2	98	 
158035	3	98	 
158035	4	98	 
158035	5	98	 
158036	1	7	3000
158036	2	4	1000
158036	3	21	400
158036	4	10	300
158036	5	24	100
158037	1	4	20
158037	2	98	 
158037	3	98	 
158037	4	98	 
158037	5	98	 
158038	1	4	500
158038	2	10	50
158038	3	98	 
158038	4	98	 
158038	5	98	 
158039	1	12	60
158039	2	4	30
158039	3	5	25
158039	4	10	20
158039	5	98	 
158040	1	7	2200
158040	2	12	300
158040	3	10	200
158040	4	23	70
158040	5	98	 
158041	1	26	800
158041	2	21	600
158041	3	4	400
158041	4	23	100
158041	5	22	50
158042	1	7	800
158042	2	21	100
158042	3	98	 
158042	4	98	 
158042	5	98	 
158043	1	7	1000
158043	2	11	800
158043	3	4	300
158043	4	10	300
158043	5	24	300
158044	1	6	10000
158044	2	11	2000
158044	3	10	400
158044	4	4	100
158044	5	24	100
158045	1	11	600
158045	2	4	500
158045	3	10	200
158045	4	23	100
158045	5	12	50
158046	1	6	8000
158046	2	7	800
158046	3	4	100
158046	4	12	40
158046	5	10	35
158047	1	21	3000
158047	2	10	2500
158047	3	11	700
158047	4	7	500
158047	5	23	280
158048	1	21	1500
158048	2	10	200
158048	3	98	 
158048	4	98	 
158048	5	98	 
158050	1	7	2000
158050	2	10	300
158050	3	4	100
158050	4	12	30
158050	5	24	50
158051	1	7	3000
158051	2	11	1000
158051	3	4	600
158051	4	12	350
158051	5	10	200
158052	1	10	2000
158052	2	7	2000
158052	3	4	1200
158052	4	21	500
158052	5	11	400
158053	1	12	400
158053	2	10	300
158053	3	5	50
158053	4	98	 
158053	5	98	 
158054	1	4	100
158054	2	5	40
158054	3	98	 
158054	4	98	 
158054	5	98	 
158055	1	10	100
158055	2	5	45
158055	3	98	 
158055	4	98	 
158055	5	98	 
158056	1	21	700
158056	2	10	200
158056	3	12	200
158056	4	4	150
158056	5	98	 
158057	1	4	1500
158057	2	11	1200
158057	3	10	600
158057	4	12	350
158057	5	28	300
168001	1	4	200
168001	2	10	100
168001	3	12	30
168001	4	98	 
168001	5	98	 
168002	1	21	1500
168002	2	10	300
168002	3	23	280
168002	4	4	100
168002	5	98	 
168005	1	4	800
168005	2	12	460
168005	3	10	50
168005	4	98	 
168005	5	98	 
168006	1	12	200
168006	2	10	50
168006	3	98	 
168006	4	98	 
168006	5	98	 
168007	1	21	700
168007	2	23	180
168007	3	10	120
168007	4	5	90
168007	5	12	50
168008	1	6	20000
168008	2	7	800
168008	3	4	300
168008	4	25	100
168008	5	8	50
168009	1	10	100
168009	2	4	100
168009	3	12	80
168009	4	98	 
168009	5	98	 
168010	1	6	12000
168010	2	21	1500
168010	3	4	1000
168010	4	10	800
168010	5	25	120
168011	1	21	800
168011	2	10	100
168011	3	9	50
168011	4	98	 
168011	5	98	 
168012	1	4	600
168012	2	11	300
168012	3	24	250
168012	4	10	150
168012	5	25	80
168013	1	11	500
168013	2	12	60
168013	3	10	60
168013	4	25	10
168013	5	98	 
168015	1	7	4000
168015	2	24	500
168015	3	10	250
168015	4	4	250
168015	5	8	100
168016	1	11	1800
168016	2	12	1500
168016	3	24	1500
168016	4	4	1300
168016	5	23	300
168017	1	21	500
168017	2	4	500
168017	3	10	300
168017	4	8	200
168017	5	12	45
168018	1	4	300
168018	2	10	100
168018	3	5	10
168018	4	98	 
168018	5	98	 
168020	1	6	30000
168020	2	4	900
168020	3	25	200
168020	4	23	180
168020	5	10	100
168022	1	4	450
168022	2	10	300
168022	3	25	100
168022	4	12	90
168022	5	5	45
168024	1	10	450
168024	2	23	120
168024	3	12	80
168024	4	22	70
168024	5	98	 
168025	1	4	400
168025	2	12	350
168025	3	25	150
168025	4	10	100
168025	5	5	40
178001	1	10	150
178001	2	4	100
178001	3	8	100
178001	4	12	50
178001	5	23	50
178002	1	10	200
178002	2	23	150
178002	3	4	180
178002	4	98	 
178002	5	98	 
178003	1	6	30000
178003	2	7	4000
178003	3	11	1000
178003	4	4	600
178003	5	10	500
178004	1	6	15000
178004	2	7	3500
178004	3	21	2500
178004	4	4	1800
178004	5	26	400
178006	1	10	600
178006	2	4	400
178006	3	12	70
178006	4	98	 
178006	5	98	 
178007	1	11	1000
178007	2	4	700
178007	3	12	600
178007	4	5	400
178007	5	21	400
178009	1	4	1000
178009	2	21	900
178009	3	12	40
178009	4	10	20
178009	5	5	20
178010	1	4	500
178010	2	25	200
178010	3	10	190
178010	4	12	70
178010	5	98	 
178011	1	6	35000
178011	2	4	500
178011	3	10	200
178011	4	12	100
178011	5	5	50
178015	1	6	15000
178015	2	11	1200
178015	3	21	1000
178015	4	4	1000
178015	5	10	600
178016	1	26	500
178016	2	4	400
178016	3	30	200
178016	4	10	200
178016	5	24	200
178019	1	4	100
178019	2	10	80
178019	3	15	50
178019	4	25	40
178019	5	98	 
178020	1	11	150
178020	2	10	150
178020	3	98	 
178020	4	98	 
178020	5	98	 
178021	1	21	800
178021	2	4	800
178021	3	12	400
178021	4	10	250
178021	5	24	200
178022	1	7	2000
178022	2	4	1000
178022	3	24	800
178022	4	10	800
178022	5	12	120
178024	1	4	300
178024	2	25	120
178024	3	12	120
178024	4	5	20
178024	5	98	 
178027	1	7	2800
178027	2	21	1500
178027	3	11	500
178027	4	4	300
178027	5	24	200
178028	1	10	150
178028	2	12	100
178028	3	98	 
178028	4	98	 
178028	5	98	 
178029	1	21	1200
178029	2	4	200
178029	3	25	100
178029	4	5	80
178029	5	12	80
178031	1	4	1200
178031	2	11	900
178031	3	12	400
178031	4	10	400
178031	5	23	100
178033	1	10	250
178033	2	12	100
178033	3	15	80
178033	4	24	40
178033	5	98	 
178034	1	5	120
178034	2	12	60
178034	3	25	40
178034	4	10	60
178034	5	98	 
178035	1	4	250
178035	2	12	100
178035	3	10	50
178035	4	5	50
178035	5	25	40
178036	1	29	2000
178036	2	21	1000
178036	3	3	400
178036	4	24	200
178036	5	25	90
188001	1	12	300
188001	2	23	100
188001	3	4	50
188001	4	5	40
188001	5	10	20
188002	1	10	100
188002	2	98	 
188002	3	98	 
188002	4	98	 
188002	5	98	 
188003	1	7	20000
188003	2	4	300
188003	3	10	700
188003	4	23	150
188003	5	25	150
188004	1	4	200
188004	2	24	120
188004	3	10	100
188004	4	12	100
188004	5	5	30
188005	1	21	1000
188005	2	10	100
188005	3	5	20
188005	4	98	 
188005	5	98	 
188006	1	7	700
188006	2	10	120
188006	3	4	50
188006	4	98	 
188006	5	98	 
188007	1	7	4000
188007	2	4	400
188007	3	10	320
188007	4	12	80
188007	5	23	50
188008	1	23	50
188008	2	5	50
188008	3	12	40
188008	4	10	30
188008	5	98	 
188010	1	5	100
188010	2	8	100
188010	3	10	80
188010	4	4	80
188010	5	25	70
188011	1	6	30000
188011	2	4	500
188011	3	10	400
188011	4	25	100
188011	5	12	80
188012	1	3	10000
188012	2	21	1700
188012	3	24	500
188012	4	4	300
188012	5	12	100
188013	1	4	250
188013	2	25	150
188013	3	23	100
188013	4	10	80
188013	5	22	30
188015	1	10	150
188015	2	5	30
188015	3	98	 
188015	4	98	 
188015	5	98	 
188016	1	11	600
188016	2	4	400
188016	3	12	100
188016	4	10	80
188016	5	25	50
188017	1	10	200
188017	2	5	40
188017	3	98	 
188017	4	98	 
188017	5	98	 
188018	1	6	35000
188018	2	4	1000
188018	3	25	100
188018	4	12	30
188018	5	10	10
188020	1	7	12000
188020	2	4	500
188020	3	21	400
188020	4	23	300
188020	5	10	300
188021	1	6	13000
188021	2	21	-77
188021	3	4	300
188021	4	25	100
188021	5	10	100
188022	1	6	7000
188022	2	4	500
188022	3	10	300
188022	4	25	80
188022	5	12	50
188023	1	6	15000
188023	2	24	200
188023	3	4	200
188023	4	25	60
188023	5	98	 
188024	1	10	30
188024	2	12	25
188024	3	98	 
188024	4	98	 
188024	5	98	 
188025	1	10	100
188025	2	5	50
188025	3	98	 
188025	4	98	 
188025	5	98	 
188026	1	7	2000
188026	2	21	1800
188026	3	4	300
188026	4	10	80
188026	5	23	50
198001	1	4	200
198001	2	10	180
198001	3	8	80
198001	4	12	50
198001	5	25	50
198002	1	11	200
198002	2	4	200
198002	3	23	70
198002	4	10	50
198002	5	25	50
198003	1	11	2000
198003	2	24	400
198003	3	10	300
198003	4	4	200
198003	5	25	100
198006	1	7	1500
198006	2	21	1500
198006	3	4	300
198006	4	10	200
198006	5	23	200
198007	1	7	1500
198007	2	21	1100
198007	3	11	1000
198007	4	4	500
198007	5	12	300
198008	1	21	2500
198008	2	4	1000
198008	3	12	300
198008	4	10	250
198008	5	25	70
198009	1	4	1000
198009	2	21	800
198009	3	11	500
198009	4	12	500
198009	5	10	300
198011	1	21	1500
198011	2	11	1000
198011	3	10	600
198011	4	25	200
198011	5	4	100
198012	1	11	800
198012	2	7	700
198012	3	12	300
198012	4	4	120
198012	5	10	100
198013	1	4	2500
198013	2	26	800
198013	3	24	700
198013	4	15	500
198013	5	11	500
198014	1	10	1500
198014	2	4	1000
198014	3	21	800
198014	4	11	400
198014	5	24	100
198015	1	10	600
198015	2	4	300
198015	3	98	 
198015	4	98	 
198015	5	98	 
198016	1	6	75000
198016	2	4	4500
198016	3	11	1100
198016	4	26	400
198016	5	12	250
198017	1	11	800
198017	2	10	400
198017	3	12	-77
198017	4	7	-77
198017	5	4	-77
198018	1	7	6000
198018	2	11	700
198018	3	4	500
198018	4	10	200
198018	5	24	250
198019	1	7	2000
198019	2	24	500
198019	3	4	200
198019	4	12	100
198019	5	10	100
198021	1	4	2000
198021	2	21	1500
198021	3	26	1200
198021	4	11	1000
198021	5	28	200
198022	1	11	500
198022	2	4	200
198022	3	12	50
198022	4	23	20
198022	5	22	10
198024	1	4	1000
198024	2	11	200
198024	3	26	200
198024	4	10	200
198024	5	25	150
198025	1	4	800
198025	2	11	800
198025	3	26	100
198025	4	23	50
198025	5	9	50
198026	1	4	1000
198026	2	26	800
198026	3	24	300
198026	4	3	300
198026	5	11	100
198027	1	6	5000
198027	2	21	500
198027	3	26	500
198027	4	4	400
198027	5	3	400
198028	1	11	800
198028	2	21	1000
198028	3	26	600
198028	4	4	150
198028	5	25	100
198030	1	6	10000
198030	2	4	1200
198030	3	21	600
198030	4	11	500
198030	5	26	400
198031	1	11	1000
198031	2	4	700
198031	3	10	200
198031	4	25	100
198031	5	12	50
208001	1	7	5000
208001	2	4	400
208001	3	29	300
208001	4	10	200
208001	5	12	100
208002	1	7	6000
208002	2	10	400
208002	3	4	80
208002	4	12	50
208002	5	25	50
208003	1	4	500
208003	2	10	100
208003	3	12	20
208003	4	23	20
208003	5	98	 
208006	1	7	3500
208006	2	4	2500
208006	3	10	1500
208006	4	24	1000
208006	5	12	500
208007	1	6	55000
208007	2	7	6000
208007	3	21	700
208007	4	4	480
208007	5	10	400
208008	1	11	700
208008	2	4	500
208008	3	10	200
208008	4	12	100
208008	5	23	50
208009	1	21	1000
208009	2	4	900
208009	3	10	800
208009	4	25	300
208009	5	23	150
208011	1	3	100000
208011	2	26	1000
208011	3	11	8000
208011	4	4	400
208011	5	28	200
208012	1	4	1500
208012	2	21	1000
208012	3	10	1000
208012	4	28	500
208012	5	98	 
208013	1	6	6000
208013	2	7	1000
208013	3	11	500
208013	4	21	300
208013	5	12	100
208015	1	3	8000
208015	2	6	6000
208015	3	21	1000
208015	4	4	1000
208015	5	10	500
208017	1	7	7000
208017	2	4	800
208017	3	21	700
208017	4	24	150
208017	5	12	70
208018	1	6	160320
208018	2	7	3500
208018	3	4	2000
208018	4	21	2000
208018	5	11	1000
208019	1	10	1000
208019	2	12	500
208019	3	25	300
208019	4	24	300
208019	5	5	150
208020	1	24	1200
208020	2	4	700
208020	3	12	500
208020	4	10	300
208020	5	21	300
208021	1	11	900
208021	2	4	600
208021	3	12	600
208021	4	10	300
208021	5	25	100
208022	1	4	200
208022	2	10	200
208022	3	12	40
208022	4	22	50
208022	5	23	80
208023	1	7	1500
208023	2	4	180
208023	3	12	90
208023	4	10	60
208023	5	5	60
208024	1	4	1300
208024	2	21	800
208024	3	10	750
208024	4	12	500
208024	5	22	150
208025	1	7	2000
208025	2	4	600
208025	3	21	500
208025	4	24	400
208025	5	10	350
208026	1	6	54000
208026	2	4	3500
208026	3	21	1000
208026	4	26	1000
208026	5	11	800
208027	1	4	500
208027	2	23	50
208027	3	10	30
208027	4	12	30
208027	5	22	15
208028	1	6	35000
208028	2	21	3000
208028	3	4	2000
208028	4	7	1500
208028	5	10	700
208029	1	11	600
208029	2	4	600
208029	3	21	400
208029	4	5	100
208029	5	9	100
208030	1	11	700
208030	2	10	500
208030	3	12	350
208030	4	24	350
208030	5	25	100
208031	1	7	5000
208031	2	21	2000
208031	3	11	800
208031	4	4	500
208031	5	10	200
208032	1	6	20000
208032	2	21	100
208032	3	10	100
208032	4	4	50
208032	5	23	40
208033	1	6	15000
208033	2	7	1500
208033	3	11	1000
208033	4	21	800
208033	5	5	200
208034	1	7	2000
208034	2	24	300
208034	3	4	100
208034	4	12	100
208034	5	23	50
208037	1	4	100
208037	2	10	100
208037	3	12	80
208037	4	22	50
208037	5	5	40
208038	1	7	1000
208038	2	21	700
208038	3	12	200
208038	4	10	200
208038	5	8	150
208040	1	6	16000
208040	2	10	2500
208040	3	21	1600
208040	4	4	1200
208040	5	12	800
208041	1	4	1000
208041	2	10	150
208041	3	12	100
208041	4	22	50
208041	5	23	50
208042	1	7	7000
208042	2	24	1000
208042	3	21	1000
208042	4	4	800
208042	5	11	400
208043	1	3	500
208043	2	4	200
208043	3	12	20
208043	4	22	10
208043	5	10	10
208044	1	4	800
208044	2	12	400
208044	3	10	300
208044	4	23	100
208044	5	22	100
208046	1	4	1500
208046	2	12	800
208046	3	21	500
208046	4	10	500
208046	5	11	200
