formno	childid	grpid	group	idgrp	yearmem	bengrp1	bengrp2	frqatten	leadmem	yearlead	parepost	whyjoin	inflnce
R2INDX	PE171019	1	24	1	1996	2	 	3	0	 	 	 	 
R2INDX	PE171020	1	23	2	2003	6	 	2	0	 	 	 	 
R2INDX	PE171022	1	24	1	2003	1	 	3	0	 	 	 	 
R2INDX	PE171022	2	24	2	2003	12	 	3	1	2005	1	16	2
R2INDX	PE171023	1	24	2	1970	11	5	3	0	 	 	 	 
R2INDX	PE171025	1	24	1	1990	6	 	3	0	 	 	 	 
R2INDX	PE171026	1	24	1	1995	12	 	3	0	 	 	 	 
R2INDX	PE171027	1	24	1	2004	2	 	3	0	 	 	 	 
R2INDX	PE171028	1	24	1	1990	12	 	3	0	 	 	 	 
R2INDX	PE171030	1	24	1	2004	2	 	3	0	 	 	 	 
R2INDX	PE171031	1	4	1	2005	1	 	8	0	 	 	 	 
R2INDX	PE171031	2	23	2	2001	6	 	3	0	 	 	 	 
R2INDX	PE171032	1	24	1	1992	1	 	7	0	 	 	 	 
R2INDX	PE171033	1	24	1	2001	11	6	3	0	 	 	 	 
R2INDX	PE171035	1	24	1	2000	2	 	8	0	 	 	 	 
R2INDX	PE171039	1	23	2	2001	6	 	8	0	 	 	 	 
R2INDX	PE171039	2	4	1	1986	2	 	3	0	 	 	 	 
R2INDX	PE171040	1	30	1	2006	1	 	2	1	2006	0	7	3
R2INDX	PE171041	1	24	1	1995	6	 	8	0	 	 	 	 
R2INDX	PE171042	1	23	2	1986	1	 	8	0	 	 	 	 
R2INDX	PE171043	1	24	1	2003	1	 	8	1	2004	1	7	2
R2INDX	PE171044	1	24	1	1987	12	 	7	0	 	 	 	 
R2INDX	PE171044	2	24	2	2006	12	 	7	0	 	 	 	 
R2INDX	PE171045	1	24	1	1995	2	 	7	0	 	 	 	 
R2INDX	PE171046	1	24	1	2003	5	11	3	0	 	 	 	 
R2INDX	PE171047	1	24	1	2003	2	 	8	0	 	 	 	 
R2INDX	PE171049	1	24	1	1998	5	 	3	0	 	 	 	 
R2INDX	PE171049	2	24	2	2001	11	 	3	0	 	 	 	 
R2INDX	PE171050	1	24	1	2005	12	 	5	0	 	 	 	 
R2INDX	PE171050	2	24	7	2005	12	 	5	0	 	 	 	 
R2INDX	PE171050	3	23	1	2006	12	 	7	1	2006	0	16	0
R2INDX	PE171051	1	24	1	2003	2	 	7	0	 	 	 	 
R2INDX	PE171052	1	24	2	1956	2	 	8	0	 	 	 	 
R2INDX	PE171053	1	23	2	2001	13	 	8	0	 	 	 	 
R2INDX	PE171054	1	24	1	1988	2	 	3	0	 	 	 	 
R2INDX	PE171054	2	24	2	1993	11	 	3	0	 	 	 	 
R2INDX	PE171055	1	24	1	1980	12	 	8	0	 	 	 	 
R2INDX	PE171056	1	24	1	1990	12	 	3	0	 	 	 	 
R2INDX	PE171056	2	24	2	 	12	 	3	0	 	 	 	 
R2INDX	PE171057	1	31	1	2006	11	 	3	1	2006	0	1	2
R2INDX	PE171057	2	7	2	2007	12	 	3	1	2007	0	1	3
R2INDX	PE171058	1	24	1	1983	11	 	7	0	 	 	 	 
R2INDX	PE171059	1	24	1	1988	2	 	3	0	 	 	 	 
R2INDX	PE171060	1	24	1	1982	2	 	8	1	2006	0	1	2
R2INDX	PE171061	1	24	1	1990	12	 	7	0	 	 	 	 
R2INDX	PE171061	2	24	2	1990	12	 	7	0	 	 	 	 
R2INDX	PE171062	1	24	1	1983	2	 	8	0	 	 	 	 
R2INDX	PE171064	1	24	1	1984	11	 	7	0	 	 	 	 
R2INDX	PE171065	1	24	2	 	12	 	7	0	 	 	 	 
R2INDX	PE171065	2	24	3	 	12	 	7	0	 	 	 	 
R2INDX	PE171066	1	24	5	2000	2	 	3	0	 	 	 	 
R2INDX	PE171066	2	4	5	1986	2	 	3	0	 	 	 	 
R2INDX	PE171066	3	23	2	1998	6	 	7	0	 	 	 	 
R2INDX	PE171067	1	20	4	1996	12	 	8	0	 	 	 	 
R2INDX	PE171067	2	7	1	2006	12	 	7	1	2006	0	17	0
R2INDX	PE171068	1	24	1	1996	12	 	3	0	 	 	 	 
R2INDX	PE171068	2	4	1	1993	2	 	2	0	 	 	 	 
R2INDX	PE171068	3	7	1	2006	12	 	7	1	2006	0	1	0
R2INDX	PE171068	4	23	2	1993	6	 	7	0	 	 	 	 
R2INDX	PE171069	1	24	1	2004	2	 	7	0	 	 	 	 
R2INDX	PE171069	2	23	2	2003	2	 	3	0	 	 	 	 
R2INDX	PE171070	1	24	1	2004	12	 	2	0	 	 	 	 
R2INDX	PE171070	2	4	1	2004	2	 	8	0	 	 	 	 
R2INDX	PE171071	1	24	1	1988	12	 	3	0	 	 	 	 
R2INDX	PE171071	2	23	2	2000	6	 	7	0	 	 	 	 
R2INDX	PE171072	1	23	2	2002	13	 	3	0	 	 	 	 
R2INDX	PE171072	2	23	2	2001	13	 	3	1	2003	1	16	3
R2INDX	PE171073	1	24	1	2000	2	 	3	0	 	 	 	 
R2INDX	PE171073	2	24	2	2000	2	 	3	0	 	 	 	 
R2INDX	PE171073	3	24	3	1967	2	 	3	0	 	 	 	 
R2INDX	PE171073	4	24	4	1967	2	 	3	0	 	 	 	 
R2INDX	PE171074	1	24	1	1997	11	5	3	0	 	 	 	 
R2INDX	PE171074	2	24	2	1997	11	5	3	0	 	 	 	 
R2INDX	PE171075	1	24	2	2005	12	 	3	0	 	 	 	 
R2INDX	PE171075	2	4	2	 	2	 	3	0	 	 	 	 
R2INDX	PE171075	3	23	1	2001	6	 	7	0	 	 	 	 
R2INDX	PE171076	1	24	1	1992	2	 	7	1	2006	0	1	2
R2INDX	PE171077	1	24	1	1990	11	6	3	0	 	 	 	 
R2INDX	PE171077	2	24	2	1990	11	2	3	0	 	 	 	 
R2INDX	PE171078	1	24	3	1956	12	 	3	0	 	 	 	 
R2INDX	PE171078	2	4	3	1956	2	 	3	0	 	 	 	 
R2INDX	PE171079	1	23	2	1996	6	 	8	0	 	 	 	 
R2INDX	PE171079	2	23	2	1998	1	 	8	0	 	 	 	 
R2INDX	PE171081	1	24	5	1969	12	 	3	0	 	 	 	 
R2INDX	PE171081	2	7	2	2006	12	 	7	0	 	 	 	 
R2INDX	PE171082	1	24	1	1988	2	 	3	0	 	 	 	 
R2INDX	PE171082	2	23	2	1996	6	 	3	1	1999	0	1	3
R2INDX	PE171082	3	23	2	1988	6	 	3	1	2005	0	3	3
R2INDX	PE171082	4	7	2	2006	12	 	7	1	2006	0	3	2
R2INDX	PE171083	1	23	2	2006	12	 	3	1	2006	0	2	0
R2INDX	PE171085	1	24	1	2006	12	 	2	0	 	 	 	 
R2INDX	PE171086	1	24	1	2006	2	 	3	0	 	 	 	 
R2INDX	PE171087	1	24	1	2002	2	 	3	0	 	 	 	 
R2INDX	PE171088	1	24	1	2005	12	 	3	0	 	 	 	 
R2INDX	PE171091	1	24	1	1991	2	 	3	1	2004	1	16	2
R2INDX	PE171091	2	23	2	1991	2	 	3	0	 	 	 	 
R2INDX	PE171092	1	7	1	2007	6	 	7	1	2007	0	2	2
R2INDX	PE171093	1	23	2	2006	6	 	3	1	2006	0	3	2
R2INDX	PE171094	1	24	1	2000	11	5	7	1	2006	0	16	3
R2INDX	PE171094	2	24	2	1997	5	6	7	0	 	 	 	 
R2INDX	PE171095	1	24	1	1990	11	 	3	0	 	 	 	 
R2INDX	PE171098	1	23	2	1986	1	 	8	1	2006	0	15	3
R2INDX	PE171098	2	23	2	1990	6	 	8	0	 	 	 	 
R2INDX	PE171099	1	23	2	1991	1	 	7	0	 	 	 	 
R2INDX	PE171099	2	23	2	1995	1	 	7	0	 	 	 	 
R2INDX	PE171099	3	4	1	1986	2	 	8	0	 	 	 	 
R2INDX	PE171100	1	24	1	1996	2	 	3	0	 	 	 	 
R2INDX	PE171100	2	4	1	1996	2	 	7	0	 	 	 	 
R2INDX	PE171100	3	23	2	1990	6	 	3	0	 	 	 	 
R2INDX	PE171101	1	24	1	2006	5	 	7	0	 	 	 	 
R2INDX	PE171102	1	24	1	2005	12	 	8	0	 	 	 	 
R2INDX	PE171103	1	7	2	2007	12	 	1	1	2007	0	2	3
R2INDX	PE171103	2	24	1	2006	2	 	1	0	 	 	 	 
R2INDX	PE171104	1	23	2	2001	6	 	8	0	 	 	 	 
R2INDX	PE171104	2	4	1	1980	2	 	7	1	2006	0	7	3
R2INDX	PE171105	1	24	3	1996	2	 	2	0	 	 	 	 
R2INDX	PE171105	2	4	3	1996	2	 	2	0	 	 	 	 
R2INDX	PE181002	1	7	1	2006	6	 	8	1	2006	0	15	0
R2INDX	PE181002	2	20	1	2006	6	 	8	1	2006	0	15	2
R2INDX	PE181003	1	24	1	1996	6	3	3	0	 	 	 	 
R2INDX	PE181007	1	23	2	1995	1	 	3	1	2005	0	17	2
R2INDX	PE181007	2	7	1	2006	12	 	3	0	 	 	 	 
R2INDX	PE181008	1	23	1	2006	12	 	3	1	2006	0	2	0
R2INDX	PE181010	1	23	2	2002	1	6	8	0	 	 	 	 
R2INDX	PE181011	1	7	1	2006	12	 	3	1	2006	0	1	3
R2INDX	PE181013	1	23	2	1993	13	 	8	0	 	 	 	 
R2INDX	PE181014	1	24	1	2006	6	5	3	1	2006	1	1	2
R2INDX	PE181025	1	24	1	1976	11	 	7	0	 	 	 	 
R2INDX	PE181026	1	31	1	2006	2	 	5	1	2006	1	7	2
R2INDX	PE181027	1	24	1	2005	6	 	3	1	2005	1	13	0
R2INDX	PE181029	1	24	1	1970	11	 	3	0	 	 	 	 
R2INDX	PE181031	1	24	1	2000	11	11	3	0	 	 	 	 
R2INDX	PE181032	1	5	1	2002	6	 	5	1	2002	0	1	2
R2INDX	PE181033	1	23	2	2001	6	 	3	0	 	 	 	 
R2INDX	PE181033	2	24	1	2000	11	 	8	0	 	 	 	 
R2INDX	PE181035	1	7	1	2005	4	 	7	1	2005	0	1	2
R2INDX	PE181036	1	24	1	2000	6	 	3	0	 	 	 	 
R2INDX	PE181042	1	24	1	1999	6	 	3	1	2005	0	1	0
R2INDX	PE181043	1	23	2	1985	13	 	3	0	 	 	 	 
R2INDX	PE181044	1	23	2	1992	13	 	3	0	 	 	 	 
R2INDX	PE181044	2	24	1	1985	11	 	3	0	 	 	 	 
R2INDX	PE181045	1	23	2	2001	6	 	3	0	 	 	 	 
R2INDX	PE181045	2	4	1	2000	2	 	8	0	 	 	 	 
R2INDX	PE181045	3	24	1	2001	11	 	 	0	 	 	 	 
R2INDX	PE181046	1	24	1	1976	6	 	5	0	 	 	 	 
R2INDX	PE181047	1	24	1	1996	11	 	3	0	 	 	 	 
R2INDX	PE181048	1	24	1	1997	6	 	3	0	 	 	 	 
R2INDX	PE181049	1	23	2	2002	13	 	7	0	 	 	 	 
R2INDX	PE181049	2	23	2	2006	1	 	3	0	 	 	 	 
R2INDX	PE181050	1	24	1	2001	11	11	3	1	2005	0	1	0
R2INDX	PE181051	1	24	1	1997	11	11	7	0	 	 	 	 
R2INDX	PE181053	1	24	1	2000	11	 	7	0	 	 	 	 
R2INDX	PE181053	2	4	1	2006	1	 	8	0	 	 	 	 
R2INDX	PE181054	1	23	2	2002	13	 	8	0	 	 	 	 
R2INDX	PE181055	1	24	1	1998	11	 	8	0	 	 	 	 
R2INDX	PE181056	1	24	1	1995	11	 	3	0	 	 	 	 
R2INDX	PE181056	2	4	1	1995	2	 	7	0	 	 	 	 
R2INDX	PE181056	3	23	2	1996	6	 	3	0	 	 	 	 
R2INDX	PE181057	1	24	80	1996	6	4	7	0	 	 	 	 
R2INDX	PE181058	1	24	1	1994	5	 	3	1	2004	1	9	3
R2INDX	PE181059	1	24	1	2003	2	 	3	1	2004	0	1	2
R2INDX	PE181059	2	23	2	2001	6	 	3	0	 	 	 	 
R2INDX	PE181059	3	23	2	2003	6	 	3	0	 	 	 	 
R2INDX	PE181060	1	24	1	2000	6	 	3	1	2000	0	16	2
R2INDX	PE181061	1	4	1	1970	2	 	8	0	 	 	 	 
R2INDX	PE181062	1	24	1	2003	2	9	3	0	 	 	 	 
R2INDX	PE181063	1	24	1	1998	6	11	3	0	 	 	 	 
R2INDX	PE181065	1	24	1	1995	12	 	3	0	 	 	 	 
R2INDX	PE181066	1	24	1	1999	2	 	8	0	 	 	 	 
R2INDX	PE181067	1	24	7	2002	11	 	7	1	2005	0	2	0
R2INDX	PE181068	1	24	1	1976	2	 	7	1	2004	0	1	2
R2INDX	PE181068	2	4	1	 	2	 	8	0	 	 	 	 
R2INDX	PE181068	3	23	2	1991	6	 	3	1	2006	0	3	2
R2INDX	PE181068	4	18	1	1981	8	 	2	0	 	 	 	 
R2INDX	PE181068	5	18	2	1981	8	 	2	0	 	 	 	 
R2INDX	PE181069	1	24	1	2004	2	 	3	0	 	 	 	 
R2INDX	PE181071	1	24	16	1996	11	5	8	0	 	 	 	 
R2INDX	PE181072	1	24	1	1980	2	 	3	0	 	 	 	 
R2INDX	PE181073	1	23	2	1993	1	 	8	0	 	 	 	 
R2INDX	PE181073	2	4	1	1997	2	 	7	0	 	 	 	 
R2INDX	PE181073	3	24	1	1994	12	 	7	0	 	 	 	 
R2INDX	PE181074	1	24	1	2002	6	 	3	0	 	 	 	 
R2INDX	PE181076	1	24	1	1983	4	 	3	1	2006	0	9	3
R2INDX	PE181077	1	24	1	1998	6	5	3	0	 	 	 	 
R2INDX	PE181078	1	24	1	1980	2	 	7	0	 	 	 	 
R2INDX	PE181079	1	24	1	1991	9	 	3	0	 	 	 	 
R2INDX	PE181080	1	24	1	2005	11	 	8	0	 	 	 	 
R2INDX	PE181081	1	23	2	2006	1	 	8	0	 	 	 	 
R2INDX	PE181082	1	24	1	1992	2	 	3	0	 	 	 	 
R2INDX	PE181083	1	24	1	1990	5	 	3	0	 	 	 	 
R2INDX	PE181084	1	23	2	2000	13	 	8	0	 	 	 	 
R2INDX	PE181084	2	4	1	1998	2	 	8	0	 	 	 	 
R2INDX	PE181086	1	23	2	1986	11	 	8	0	 	 	 	 
R2INDX	PE181087	1	24	1	2000	11	 	8	0	 	 	 	 
R2INDX	PE181088	1	24	1	1992	2	 	3	0	 	 	 	 
R2INDX	PE181089	1	24	1	1994	2	 	3	0	 	 	 	 
R2INDX	PE181090	1	23	2	1986	1	 	8	0	 	 	 	 
R2INDX	PE181090	2	24	1	1982	6	 	8	0	 	 	 	 
R2INDX	PE181091	1	24	1	2002	6	 	3	0	 	 	 	 
R2INDX	PE181092	1	24	1	1985	12	 	3	0	 	 	 	 
R2INDX	PE181092	2	4	1	1977	2	 	8	0	 	 	 	 
R2INDX	PE181092	3	23	2	1989	6	 	7	0	 	 	 	 
R2INDX	PE181093	1	24	1	1996	11	 	3	0	 	 	 	 
R2INDX	PE181093	2	4	1	1996	2	 	7	1	2005	0	1	2
R2INDX	PE181093	3	23	2	1995	6	 	3	0	 	 	 	 
R2INDX	PE181094	1	24	1	1998	11	9	3	0	 	 	 	 
R2INDX	PE181095	1	24	1	1984	12	 	3	1	2005	0	1	2
R2INDX	PE181095	2	4	1	1984	2	 	3	0	 	 	 	 
R2INDX	PE181095	3	23	2	1991	6	 	3	0	 	 	 	 
R2INDX	PE181096	1	24	1	1994	6	 	3	0	 	 	 	 
R2INDX	PE181097	1	24	1	1997	9	 	3	0	 	 	 	 
R2INDX	PE181098	1	24	2	1976	2	3	3	0	 	 	 	 
R2INDX	PE181099	1	24	1	1987	2	 	3	0	 	 	 	 
R2INDX	PE181100	1	24	1	1998	4	11	7	0	 	 	 	 
R2INDX	PE181101	1	24	1	1988	12	 	3	0	 	 	 	 
R2INDX	PE181102	1	24	1	1996	2	 	3	0	 	 	 	 
R2INDX	PE181103	1	24	1	1989	12	 	7	1	2004	 	1	0
R2INDX	PE181103	2	4	1	1989	2	 	7	0	 	 	 	 
R2INDX	PE181103	3	23	2	1989	6	 	3	0	 	 	 	 
R2INDX	PE181103	4	7	1	2006	12	 	3	1	2006	 	1	3
R2INDX	PE181103	5	7	1	2006	12	 	3	1	2006	 	1	2
R2INDX	PE181104	1	24	1	2006	11	 	3	1	2002	1	1	2
R2INDX	PE181105	1	23	1	2006	12	 	3	0	 	 	 	 
R2INDX	PE191002	1	22	1	2007	12	 	3	1	2006	0	1	2
R2INDX	PE191005	1	30	2	2006	12	 	3	0	 	 	 	 
R2INDX	PE191006	1	23	1	2004	11	 	3	0	 	 	 	 
R2INDX	PE191009	1	23	2	2007	1	 	 	0	 	 	 	 
R2INDX	PE191016	1	23	1	2005	1	 	7	0	 	 	 	 
R2INDX	PE191018	1	5	6	2006	3	10	8	1	2006	1	1	0
R2INDX	PE191018	2	23	6	2007	13	 	8	0	 	 	 	 
R2INDX	PE191019	1	7	2	2006	12	 	8	0	 	 	 	 
R2INDX	PE191021	1	23	2	1994	13	 	3	1	2006	0	17	3
R2INDX	PE191022	1	23	2	2004	13	 	7	1	2006	1	1	0
R2INDX	PE191025	1	7	2	2006	12	 	8	0	 	 	 	 
R2INDX	PE191025	2	31	2	2006	12	 	8	1	2006	0	17	2
R2INDX	PE191028	1	23	1	2002	1	 	3	0	 	 	 	 
R2INDX	PE191029	1	4	3	1992	2	 	5	0	 	 	 	 
R2INDX	PE191030	1	23	2	1999	11	 	8	0	 	 	 	 
R2INDX	PE191032	1	4	3	1980	2	 	5	0	 	 	 	 
R2INDX	PE191032	2	20	1	1992	7	 	2	1	2007	0	17	3
R2INDX	PE191039	1	28	2	2006	12	 	3	1	2006	0	1	2
R2INDX	PE191043	1	22	16	2002	3	11	3	1	2006	1	1	3
R2INDX	PE191052	1	24	1	2006	11	 	2	0	 	 	 	 
R2INDX	PE191053	1	22	1	2000	12	 	5	1	2000	0	17	0
R2INDX	PE191058	1	23	2	2002	6	 	3	0	 	 	 	 
R2INDX	PE191059	1	23	2	2002	11	1	8	0	 	 	 	 
R2INDX	PE191060	1	23	2	2000	6	 	7	0	 	 	 	 
R2INDX	PE191062	1	23	2	1998	6	 	3	0	 	 	 	 
R2INDX	PE191064	1	23	2	2007	12	 	8	0	 	 	 	 
R2INDX	PE191065	1	30	2	2006	12	 	1	1	2006	0	17	0
R2INDX	PE191068	1	23	2	2005	6	 	3	0	 	 	 	 
R2INDX	PE191068	2	23	2	2005	6	 	8	0	 	 	 	 
R2INDX	PE191070	1	23	2	2002	6	 	3	0	 	 	 	 
R2INDX	PE191071	1	23	2	2001	6	 	3	0	 	 	 	 
R2INDX	PE191073	1	22	1	2004	5	11	3	0	 	 	 	 
R2INDX	PE191074	1	23	2	2006	12	 	3	1	2006	0	2	3
R2INDX	PE191075	1	22	1	1985	1	 	3	0	 	 	 	 
R2INDX	PE191076	1	32	1	2006	12	 	8	1	2006	0	17	0
R2INDX	PE191079	1	22	1	1998	11	 	3	1	2006	0	1	3
R2INDX	PE191081	1	22	1	1999	5	2	3	0	 	 	 	 
R2INDX	PE191088	1	7	1	2007	6	 	3	1	2007	0	7	3
R2INDX	PE191089	1	23	2	2006	6	 	3	0	 	 	 	 
R2INDX	PE191094	1	7	2	2006	12	 	2	1	2006	0	3	0
R2INDX	PE191095	1	31	1	2007	12	 	8	1	2007	0	17	2
R2INDX	PE191098	1	23	1	2003	6	 	8	0	 	 	 	 
R2INDX	PE201004	1	14	2	2003	3	 	3	0	 	 	 	 
R2INDX	PE201005	1	23	2	2000	6	 	3	0	 	 	 	 
R2INDX	PE201006	1	20	1	2006	3	7	3	1	2006	0	17	3
R2INDX	PE201012	1	22	1	2006	12	 	3	1	2006	0	2	 
R2INDX	PE201012	2	23	2	2001	6	 	3	0	 	 	 	 
R2INDX	PE201013	1	23	2	2001	6	 	3	0	 	 	 	 
R2INDX	PE201014	1	20	1	2006	7	 	7	0	 	 	 	 
R2INDX	PE201018	1	23	2	2002	11	 	7	0	 	 	 	 
R2INDX	PE201018	2	4	4	1986	2	 	8	0	 	 	 	 
R2INDX	PE201018	3	7	2	2006	12	 	8	1	2006	0	17	0
R2INDX	PE201021	1	23	2	2007	11	 	3	0	 	 	 	 
R2INDX	PE201030	1	24	1	1995	12	 	2	0	 	 	 	 
R2INDX	PE201030	2	24	2	1995	12	 	2	0	 	 	 	 
R2INDX	PE201033	1	28	1	2007	12	 	8	1	2007	0	17	0
R2INDX	PE201033	2	23	2	2006	4	 	8	1	2006	0	6	2
R2INDX	PE201035	1	14	2	2007	10	 	8	0	 	 	 	 
R2INDX	PE201036	1	14	2	2005	11	 	8	0	 	 	 	 
R2INDX	PE201036	2	23	1	2004	6	 	3	0	 	 	 	 
R2INDX	PE201041	1	23	2	1999	1	 	8	0	 	 	 	 
R2INDX	PE201042	1	2	1	2004	10	 	7	0	 	 	 	 
R2INDX	PE201042	2	14	1	1978	10	 	5	0	 	 	 	 
R2INDX	PE201042	3	7	2	2006	12	 	3	1	2006	0	3	2
R2INDX	PE201042	4	23	2	2000	6	 	7	 	 	 	 	 
R2INDX	PE201045	1	14	2	2004	10	 	3	0	 	 	 	 
R2INDX	PE201048	1	31	2	2005	11	 	1	0	 	 	 	 
R2INDX	PE201056	1	7	2	2006	12	 	7	1	2006	0	16	3
R2INDX	PE201056	2	23	2	2004	6	 	3	0	 	 	 	 
R2INDX	PE201058	1	30	1	1993	12	 	8	0	 	 	 	 
R2INDX	PE201059	1	14	1	2000	10	3	8	1	2005	0	1	0
R2INDX	PE201060	1	23	1	2002	11	 	8	0	 	 	 	 
R2INDX	PE201060	2	22	2	2006	11	3	3	0	 	 	 	 
R2INDX	PE201060	3	14	1	2003	3	 	3	0	 	 	 	 
R2INDX	PE201066	1	24	1	1997	5	 	7	0	 	 	 	 
R2INDX	PE201069	1	7	2	2006	12	 	7	1	2006	0	1	2
R2INDX	PE201069	2	23	2	2003	6	 	3	0	 	 	 	 
R2INDX	PE201074	1	14	1	2004	3	 	3	0	 	 	 	 
R2INDX	PE201076	1	7	1	2006	12	 	3	1	2006	0	9	2
R2INDX	PE201077	1	22	1	1997	1	 	3	1	2006	0	1	2
R2INDX	PE201083	1	2	2	2007	3	10	7	0	 	 	 	 
R2INDX	PE201083	2	2	1	2004	4	 	7	0	 	 	 	 
R2INDX	PE201083	3	7	2	2006	12	 	8	1	2006	0	1	2
R2INDX	PE201085	1	23	1	2002	13	 	3	1	2007	0	2	0
R2INDX	PE201088	1	23	2	2001	6	 	2	1	2005	0	1	2
R2INDX	PE201088	2	23	2	2002	6	 	3	0	 	 	 	 
R2INDX	PE201090	1	23	2	2006	13	 	3	0	 	 	 	 
R2INDX	PE201092	1	23	2	2007	13	 	1	1	2007	0	9	3
R2INDX	PE201093	1	22	1	1997	1	 	7	1	2005	0	2	2
R2INDX	PE201094	1	23	2	2000	6	 	7	0	 	 	 	 
R2INDX	PE201094	2	14	1	2001	3	 	8	0	 	 	 	 
R2INDX	PE201097	1	20	1	2007	1	 	2	1	2007	0	1	0
