CHILDCODE	SHCKIDR5	EVNTR5	EV2013R5	EV2014R5	EV2015R5	EV2016R5
11012	32	0	 	 	 	 
11012	33	0	 	 	 	 
11012	34	0	 	 	 	 
11012	35	0	 	 	 	 
11012	36	0	 	 	 	 
11012	37	0	 	 	 	 
11012	38	0	 	 	 	 
11012	39	0	 	 	 	 
11012	40	0	 	 	 	 
11012	41	0	 	 	 	 
11012	42	0	 	 	 	 
11012	45	0	 	 	 	 
11012	46	0	 	 	 	 
11012	58	0	 	 	 	 
11012	62	1	1	1	0	0
11012	63	0	 	 	 	 
11012	69	0	 	 	 	 
11013	1	0	 	 	 	 
11013	2	0	 	 	 	 
11013	3	0	 	 	 	 
11013	4	0	 	 	 	 
11013	5	0	 	 	 	 
11013	6	0	 	 	 	 
11013	10	0	 	 	 	 
11013	12	0	 	 	 	 
11013	13	0	 	 	 	 
11013	14	0	 	 	 	 
11013	20	0	 	 	 	 
11013	24	0	 	 	 	 
11013	25	0	 	 	 	 
11013	26	0	 	 	 	 
11013	27	0	 	 	 	 
11013	28	0	 	 	 	 
11013	29	0	 	 	 	 
11013	30	0	 	 	 	 
11013	31	0	 	 	 	 
11013	32	0	 	 	 	 
11013	33	0	 	 	 	 
11013	34	0	 	 	 	 
11013	35	0	 	 	 	 
11013	36	0	 	 	 	 
11013	37	0	 	 	 	 
11013	38	0	 	 	 	 
11013	39	0	 	 	 	 
11013	40	0	 	 	 	 
11013	41	0	 	 	 	 
11013	42	0	 	 	 	 
11013	45	0	 	 	 	 
11013	46	0	 	 	 	 
11013	58	0	 	 	 	 
11013	62	0	 	 	 	 
11013	63	0	 	 	 	 
11013	69	0	 	 	 	 
11014	1	0	 	 	 	 
11014	2	1	0	0	1	0
11014	3	0	 	 	 	 
11014	4	0	 	 	 	 
11014	5	0	 	 	 	 
11014	6	0	 	 	 	 
11014	10	0	 	 	 	 
11014	12	0	 	 	 	 
11014	13	0	 	 	 	 
11014	14	0	 	 	 	 
11014	20	0	 	 	 	 
11014	24	0	 	 	 	 
11014	25	1	0	0	0	1
11014	26	0	 	 	 	 
11014	27	0	 	 	 	 
11014	28	0	 	 	 	 
11014	29	0	 	 	 	 
11014	30	0	 	 	 	 
11014	31	0	 	 	 	 
11014	32	0	 	 	 	 
11014	33	0	 	 	 	 
11014	34	0	 	 	 	 
11014	35	0	 	 	 	 
11014	36	0	 	 	 	 
11014	37	0	 	 	 	 
11014	38	0	 	 	 	 
11014	39	0	 	 	 	 
11014	40	0	 	 	 	 
11014	41	0	 	 	 	 
11014	42	0	 	 	 	 
11014	45	0	 	 	 	 
11014	46	0	 	 	 	 
