CHILDCODE	FVVLIDR4	FVVALR4	SLVALR4
11056	4	21	2500
11056	5	10	1800
11057	1	7	1000
11057	2	26	1000
11057	3	21	800
11057	4	4	600
11057	5	11	500
11059	1	21	800
11059	2	24	200
11059	3	11	500
11059	4	28	200
11059	5	4	50
11060	1	11	1000
11060	2	4	800
11060	3	10	500
11060	4	12	150
11060	5	8	100
11061	1	4	1100
11061	2	12	450
11061	3	10	300
11061	4	22	60
11061	5	98	 
11062	1	26	800
11062	2	12	500
11062	3	4	500
11062	4	3	300
11062	5	11	300
11063	1	21	1500
11063	2	11	1000
11063	3	4	500
11063	4	24	500
11063	5	12	100
11064	1	21	1500
11064	2	26	500
11064	3	11	500
11064	4	4	500
11064	5	10	300
11065	1	7	2000
11065	2	11	700
11065	3	24	150
11065	4	4	150
11065	5	10	90
11066	1	7	5500
11066	2	24	2000
11066	3	11	500
11066	4	26	500
11066	5	12	300
11067	1	7	3000
11067	2	21	1000
11067	3	26	800
11067	4	11	500
11067	5	4	300
11068	1	21	1500
11068	2	4	300
11068	3	12	100
11068	4	22	50
11068	5	8	50
11070	1	7	7500
11070	2	26	800
11070	3	11	600
11070	4	4	200
11070	5	5	100
11071	1	7	2500
11071	2	21	1000
11071	3	4	200
11071	4	25	50
11071	5	10	40
11072	1	7	7000
11072	2	11	500
11072	3	4	150
11072	4	12	100
11072	5	25	80
11073	1	21	1500
11073	2	11	350
11073	3	26	300
11073	4	24	200
11073	5	4	100
11074	1	11	600
11074	2	10	300
11074	3	4	100
11074	4	12	50
11074	5	5	10
11075	1	11	400
11075	2	5	200
11075	3	4	100
11075	4	98	 
11075	5	98	 
11076	1	11	1000
11076	2	24	500
11076	3	4	400
11076	4	25	300
11076	5	15	50
11077	1	21	1500
11077	2	11	500
11077	3	12	450
11077	4	4	200
11077	5	10	100
11078	1	4	500
11078	2	11	450
11078	3	10	350
11078	4	12	300
11078	5	24	150
11079	1	6	9000
11079	2	7	3000
11079	3	11	500
11079	4	21	400
11079	5	26	300
11080	1	6	5000
11080	2	7	3000
11080	3	11	1000
11080	4	21	1000
11080	5	4	120
11081	1	4	800
11081	2	11	500
11081	3	23	300
11081	4	24	150
11081	5	12	150
11082	1	11	1500
11082	2	4	200
11082	3	24	200
11082	4	12	100
11082	5	25	100
11083	1	21	1000
11083	2	12	200
11083	3	11	100
11083	4	4	250
11083	5	23	50
11084	1	21	2000
11084	2	11	1500
11084	3	12	1000
11084	4	4	600
11084	5	24	500
11085	1	11	1000
11085	2	24	300
11085	3	4	600
11085	4	12	300
11085	5	22	35
11086	1	11	1000
11086	2	4	1800
11086	3	21	1000
11086	4	10	400
11086	5	12	1800
11087	1	21	2000
11087	2	4	300
11087	3	11	500
11087	4	26	300
11087	5	12	200
11088	1	7	2000
11088	2	11	400
11088	3	4	250
11088	4	24	200
11088	5	12	150
11089	1	7	2000
11089	2	11	500
11089	3	4	200
11089	4	12	200
11089	5	23	50
11090	1	21	600
11090	2	26	400
11090	3	24	200
11090	4	12	150
11090	5	25	100
11091	1	26	800
11091	2	4	600
11091	3	11	500
11091	4	24	200
11091	5	25	100
11092	1	7	3000
11092	2	21	900
11092	3	11	700
11092	4	12	600
11092	5	4	400
11093	1	7	3000
11093	2	11	1500
11093	3	4	400
11093	4	12	400
11093	5	25	200
11094	1	4	500
11094	2	12	50
11094	3	25	50
11094	4	23	30
11094	5	98	 
11095	1	6	8000
11095	2	21	2000
11095	3	11	400
11095	4	24	300
11095	5	4	200
11096	1	4	300
11096	2	10	110
11096	3	15	80
11096	4	25	40
11096	5	24	30
11097	1	21	1500
11097	2	4	1300
11097	3	11	500
11097	4	26	500
11097	5	25	200
11098	1	21	1600
11098	2	4	1500
11098	3	7	1500
11098	4	26	800
11098	5	11	500
11099	1	11	1800
11099	2	4	100
11099	3	28	80
11099	4	23	60
11099	5	10	50
11100	1	7	3000
11100	2	24	2000
11100	3	11	700
11100	4	4	300
11100	5	22	40
21001	1	11	400
21001	2	4	200
21001	3	5	50
21001	4	98	 
21001	5	98	 
21002	1	7	1500
21002	2	11	500
21002	3	24	300
21002	4	4	200
21002	5	12	100
21003	1	7	4000
21003	2	21	1200
21003	3	11	700
21003	4	24	300
21003	5	12	300
21004	1	7	2500
21004	2	21	2000
21004	3	11	500
21004	4	4	250
21004	5	24	100
21005	1	7	2000
21005	2	11	800
21005	3	24	800
21005	4	4	400
21005	5	10	30
21006	1	7	9000
21006	2	11	500
21006	3	4	400
21006	4	24	200
21006	5	10	60
21007	1	7	3500
21007	2	11	700
21007	3	24	500
21007	4	4	450
21007	5	10	200
21008	1	4	300
21008	2	22	70
21008	3	10	60
21008	4	23	30
21008	5	8	10
21009	1	11	1000
21009	2	7	800
21009	3	4	500
21009	4	24	300
21009	5	8	60
21010	1	12	100
21010	2	23	30
21010	3	22	15
21010	4	98	 
21010	5	98	 
21011	1	21	1000
21011	2	12	550
21011	3	7	500
21011	4	11	100
21011	5	22	20
21012	1	11	500
21012	2	12	300
21012	3	4	200
21012	4	10	60
21012	5	8	20
21013	1	7	3000
21013	2	11	1500
21013	3	4	500
21013	4	23	100
21013	5	22	70
21014	1	4	300
21014	2	5	50
21014	3	23	40
21014	4	25	40
21014	5	12	40
21015	1	11	500
21015	2	4	300
21015	3	25	150
21015	4	12	30
21015	5	23	20
21016	1	21	2000
21016	2	4	900
21016	3	11	700
21016	4	7	500
21016	5	10	100
21017	1	4	600
21017	2	11	500
21017	3	24	300
21017	4	12	100
21017	5	23	50
21018	1	7	6500
21018	2	4	1300
21018	3	21	1200
21018	4	11	500
21018	5	23	150
21019	1	7	2000
21019	2	11	1000
21019	3	4	600
21019	4	12	500
21019	5	25	100
21020	1	4	300
21020	2	25	150
21020	3	98	 
21020	4	98	 
21020	5	98	 
21021	1	11	850
21021	2	24	400
21021	3	4	400
21021	4	8	120
21021	5	10	50
21022	1	7	1000
21022	2	11	400
21022	3	12	300
21022	4	21	200
21022	5	10	180
21023	1	7	2000
21023	2	11	500
21023	3	24	100
21023	4	12	50
21023	5	4	40
21024	1	7	1500
21024	2	4	160
21024	3	10	100
21024	4	25	69
21024	5	5	30
21025	1	4	100
21025	2	8	80
21025	3	10	40
21025	4	98	 
21025	5	98	 
21026	1	11	700
21026	2	4	400
21026	3	12	300
21026	4	25	200
21026	5	23	70
21027	1	11	800
21027	2	4	350
21027	3	25	80
21027	4	8	50
21027	5	10	30
21028	1	11	1500
21028	2	21	1500
21028	3	7	1000
21028	4	4	200
21028	5	12	100
21029	1	4	300
21029	2	5	50
21029	3	23	30
21029	4	98	 
21029	5	98	 
21030	1	7	2000
21030	2	11	1500
21030	3	21	1000
21030	4	4	400
21030	5	12	400
21031	1	7	1000
21031	2	4	100
21031	3	24	60
21031	4	25	60
21031	5	10	50
21032	1	21	1000
21032	2	11	700
21032	3	4	600
21032	4	12	600
21032	5	26	500
21033	1	7	1000
21033	2	11	500
21033	3	26	500
21033	4	4	200
21033	5	12	100
21034	1	7	3000
21034	2	11	500
21034	3	4	100
21034	4	23	20
21034	5	98	 
21035	1	7	2000
21035	2	21	1500
21035	3	4	1000
21035	4	11	800
21035	5	8	50
21036	1	7	1000
21036	2	4	150
21036	3	98	 
21036	4	98	 
21036	5	98	 
21037	1	4	150
21037	2	8	50
21037	3	10	50
21037	4	23	30
21037	5	22	25
21038	1	11	800
21038	2	7	700
21038	3	4	250
21038	4	5	150
21038	5	23	50
21039	1	7	1500
21039	2	11	400
21039	3	4	150
21039	4	5	100
21039	5	23	30
21040	1	4	300
21040	2	25	100
21040	3	8	100
21040	4	12	50
21040	5	10	50
21041	1	11	500
21041	2	4	300
21041	3	24	300
21041	4	30	200
21041	5	12	200
21042	1	7	2000
21042	2	4	500
21042	3	23	100
21042	4	12	100
21042	5	25	50
21043	1	11	1500
21043	2	12	500
21043	3	4	300
21043	4	24	200
21043	5	28	200
21044	1	21	1000
21044	2	11	1500
21044	3	4	150
21044	4	26	300
21044	5	10	200
21045	1	24	1500
21045	2	4	300
21045	3	10	200
21045	4	23	30
21045	5	25	30
21046	1	4	2000
21046	2	10	500
21046	3	12	200
21046	4	25	150
21046	5	8	100
21047	1	11	1000
21047	2	4	400
21047	3	24	350
21047	4	10	130
21047	5	8	80
21048	1	11	500
21048	2	24	500
21048	3	4	300
21048	4	12	200
21048	5	23	70
21049	1	11	800
21049	2	4	200
21049	3	23	100
21049	4	10	100
21049	5	12	50
21050	1	21	1500
21050	2	11	1000
21050	3	24	1000
21050	4	7	800
21050	5	12	350
21051	1	4	500
21051	2	12	70
21051	3	22	30
21051	4	10	30
21051	5	98	 
21052	1	4	1200
21052	2	11	1000
21052	3	10	1000
21052	4	24	800
21052	5	22	50
21053	1	4	300
21053	2	12	100
21053	3	5	30
21053	4	98	 
21053	5	98	 
21054	1	12	750
21054	2	4	500
21054	3	24	500
21054	4	10	240
21054	5	25	150
21055	1	21	1000
21055	2	24	1000
21055	3	11	800
21055	4	4	500
21055	5	25	300
21056	1	7	2500
21056	2	11	600
21056	3	4	300
21056	4	24	200
21056	5	10	150
21057	1	24	1000
21057	2	11	800
21057	3	4	300
21057	4	25	100
21057	5	10	60
21058	1	7	1000
21058	2	4	300
21058	3	10	50
21058	4	98	 
21058	5	98	 
21059	1	4	500
21059	2	11	500
21059	3	10	300
21059	4	23	50
21059	5	22	20
21060	1	7	1800
21060	2	11	1000
21060	3	24	1000
21060	4	4	400
21060	5	25	100
21061	1	11	500
21061	2	4	300
21061	3	25	150
21061	4	10	150
21061	5	24	150
21062	1	4	300
21062	2	12	200
21062	3	8	100
21062	4	10	60
21062	5	25	30
21063	1	4	200
21063	2	24	250
21063	3	25	50
21063	4	22	50
21063	5	10	20
21064	1	11	2000
21064	2	24	900
21064	3	25	350
21064	4	4	250
21064	5	23	80
21065	1	10	50
21065	2	4	30
21065	3	5	20
21065	4	98	 
21065	5	98	 
21066	1	4	300
21066	2	24	300
21066	3	10	200
21066	4	12	80
21066	5	23	80
21067	1	4	800
21067	2	10	200
21067	3	25	50
21067	4	5	30
21067	5	22	30
21068	1	4	100
21068	2	25	60
21068	3	10	50
21068	4	12	25
21068	5	22	25
21069	1	6	4000
21069	2	4	200
21069	3	5	100
21069	4	12	80
21069	5	22	50
21070	1	4	500
21070	2	10	100
21070	3	12	50
21070	4	98	 
21070	5	98	 
21071	1	21	1000
21071	2	4	800
21071	3	12	30
21071	4	10	30
21071	5	22	20
21072	1	12	100
21072	2	23	70
21072	3	22	70
21072	4	10	50
21072	5	98	 
21073	1	11	800
21073	2	4	300
21073	3	3	100
21073	4	23	30
21073	5	22	20
21074	1	11	600
21074	2	4	200
21074	3	22	120
21074	4	23	80
21074	5	12	50
21075	1	4	200
21075	2	23	200
21075	3	10	200
21075	4	12	180
21075	5	5	50
21076	1	11	600
21076	2	21	400
21076	3	4	400
21076	4	24	400
21076	5	25	200
21077	1	24	700
21077	2	11	500
21077	3	4	200
21077	4	12	200
21077	5	25	150
21078	1	11	4000
21078	2	4	1100
21078	3	24	1000
21078	4	12	500
21078	5	22	100
21079	1	4	500
21079	2	23	150
21079	3	22	100
21079	4	12	100
21079	5	10	60
21080	1	6	2000
21080	2	4	450
21080	3	8	150
21080	4	22	60
21080	5	23	50
21081	1	10	30
21081	2	98	 
21081	3	98	 
21081	4	98	 
21081	5	98	 
21082	1	7	1500
21082	2	4	200
21082	3	25	100
21082	4	23	70
21082	5	10	30
21083	1	7	2000
21083	2	11	300
21083	3	24	300
21083	4	12	200
21083	5	4	200
21084	1	7	3000
21084	2	21	1000
21084	3	11	500
21084	4	24	300
21084	5	4	200
21085	1	4	100
21085	2	8	70
21085	3	5	50
21085	4	98	 
21085	5	98	 
21086	1	7	2800
21086	2	12	500
21086	3	4	300
21086	4	10	200
21086	5	98	 
21087	1	7	2500
21087	2	11	500
21087	3	12	500
21087	4	4	100
21087	5	25	50
21088	1	4	400
21088	2	25	120
21088	3	8	120
21088	4	23	70
21088	5	12	50
21089	1	4	200
21089	2	24	200
21089	3	8	150
21089	4	5	100
21089	5	12	100
21090	1	6	19500
21090	2	11	1800
21090	3	21	1500
21090	4	4	700
21090	5	24	500
21091	1	4	400
21091	2	12	400
21091	3	10	150
21091	4	5	100
21091	5	98	 
21092	1	11	350
21092	2	4	300
21092	3	25	100
21092	4	23	35
21092	5	22	30
21093	1	4	150
21093	2	24	100
21093	3	12	100
21093	4	10	10
21093	5	98	 
21094	1	4	350
21094	2	8	200
21094	3	25	100
21094	4	10	100
21094	5	23	30
21095	1	21	3000
21095	2	11	1000
21095	3	4	500
21095	4	12	500
21095	5	10	400
21096	1	4	300
21096	2	23	100
21096	3	12	100
21096	4	25	30
21096	5	10	30
21097	1	11	800
21097	2	12	400
21097	3	4	300
21097	4	24	200
21097	5	10	100
21098	1	11	200
21098	2	4	200
21098	3	25	80
21098	4	12	70
21098	5	23	50
21099	1	21	1000
21099	2	11	500
21099	3	4	250
21099	4	12	150
21099	5	22	30
21100	1	7	2500
21100	2	11	1000
21100	3	21	1000
21100	4	4	300
21100	5	10	200
31002	1	10	60
31002	2	98	 
31002	3	98	 
31002	4	98	 
31002	5	98	 
31003	1	10	170
31003	2	5	50
31003	3	98	 
31003	4	98	 
31003	5	98	 
31004	1	10	150
31004	2	98	 
31004	3	98	 
31004	4	98	 
31004	5	98	 
31005	1	98	 
31005	2	98	 
31005	3	98	 
31005	4	98	 
31005	5	98	 
31006	1	5	50
31006	2	98	 
31006	3	98	 
31006	4	98	 
31006	5	98	 
31007	1	5	50
31007	2	10	30
31007	3	98	 
31007	4	98	 
31007	5	98	 
31009	1	5	20
31009	2	98	 
31009	3	98	 
31009	4	98	 
31009	5	98	 
31011	1	10	200
31011	2	5	50
31011	3	98	 
31011	4	98	 
31011	5	98	 
31012	1	5	20
31012	2	98	 
31012	3	98	 
31012	4	98	 
31012	5	98	 
31013	1	10	60
31013	2	5	40
31013	3	98	 
31013	4	98	 
31013	5	98	 
31014	1	10	60
31014	2	5	30
31014	3	98	 
31014	4	98	 
31014	5	98	 
31015	1	4	300
31015	2	10	100
31015	3	5	50
31015	4	98	 
31015	5	98	 
31016	1	23	100
31016	2	10	100
31016	3	22	50
31016	4	5	20
31016	5	98	 
31017	1	4	250
31017	2	12	100
31017	3	25	80
31017	4	5	70
31017	5	10	50
31018	1	7	1000
31018	2	11	400
31018	3	12	300
31018	4	4	200
31018	5	23	40
31019	1	4	400
31019	2	12	150
31019	3	8	100
31019	4	25	80
31019	5	10	50
31020	1	4	300
31020	2	25	250
31020	3	10	120
31020	4	98	 
31020	5	98	 
31021	1	10	220
31021	2	5	50
31021	3	98	 
31021	4	98	 
31021	5	98	 
31022	1	21	-77
31022	2	11	-77
31022	3	12	-77
31022	4	23	-77
31022	5	4	-77
31023	1	4	300
31023	2	12	190
31023	3	10	160
31023	4	8	120
31023	5	22	100
31024	1	7	1000
31024	2	4	350
31024	3	10	150
31024	4	25	100
31024	5	12	100
31025	1	4	200
31025	2	12	80
31025	3	5	20
31025	4	98	 
31025	5	98	 
31026	1	4	200
31026	2	10	100
31026	3	12	60
31026	4	23	40
31026	5	22	20
31027	1	24	400
31027	2	4	200
31027	3	12	150
31027	4	25	100
31027	5	10	50
31028	1	24	300
31028	2	4	250
31028	3	10	80
31028	4	25	80
31028	5	22	30
31029	1	4	1200
31029	2	21	1000
31029	3	25	500
31029	4	11	400
31029	5	12	350
31030	1	7	2500
31030	2	11	1200
31030	3	4	500
31030	4	23	150
31030	5	12	100
31031	1	4	600
31031	2	23	60
31031	3	5	50
31031	4	22	40
31031	5	98	 
31032	1	21	1300
31032	2	11	1000
31032	3	4	800
31032	4	12	500
31032	5	24	500
31033	1	11	800
31033	2	4	300
31033	3	12	200
31033	4	10	100
31033	5	8	60
31034	1	12	300
31034	2	4	150
31034	3	8	100
31034	4	98	 
31034	5	98	 
31035	1	4	800
31035	2	25	300
31035	3	10	200
31035	4	8	150
31035	5	23	50
31036	1	23	100
31036	2	8	100
31036	3	5	30
31036	4	98	 
31036	5	98	 
31037	1	4	600
31037	2	11	500
31037	3	12	350
31037	4	25	200
31037	5	24	150
31038	1	6	30000
31038	2	11	900
31038	3	24	300
31038	4	25	150
31038	5	10	100
31039	1	4	1000
31039	2	12	600
31039	3	22	180
31039	4	25	180
31039	5	23	150
31040	1	4	800
31040	2	12	120
31040	3	10	100
31040	4	8	100
31040	5	98	 
31041	1	4	500
31041	2	12	150
31041	3	8	70
31041	4	10	50
31041	5	5	25
31042	1	11	500
31042	2	4	300
31042	3	21	200
31042	4	8	200
31042	5	12	150
31043	1	4	500
31043	2	12	150
31043	3	24	150
31043	4	8	150
31043	5	25	80
31044	1	24	800
31044	2	4	500
31044	3	28	300
31044	4	10	300
31044	5	12	250
31045	1	3	300
31045	2	4	300
31045	3	10	180
31045	4	23	100
31045	5	25	100
31046	1	5	50
31046	2	98	 
31046	3	98	 
31046	4	98	 
31046	5	98	 
31047	1	5	50
31047	2	98	 
31047	3	98	 
31047	4	98	 
31047	5	98	 
31048	1	10	160
31048	2	5	50
31048	3	98	 
31048	4	98	 
31048	5	98	 
31049	1	12	300
31049	2	24	200
31049	3	10	200
31049	4	4	150
31049	5	23	100
31050	1	11	1000
31050	2	4	500
31050	3	8	300
31050	4	25	200
31050	5	12	100
31051	1	11	300
31051	2	4	200
31051	3	12	80
31051	4	25	70
31051	5	8	50
31052	1	24	700
31052	2	11	600
31052	3	4	400
31052	4	10	300
31052	5	25	150
31053	1	11	500
31053	2	21	500
31053	3	24	300
31053	4	4	150
31053	5	10	50
31054	1	12	400
31054	2	4	250
31054	3	25	200
31054	4	10	140
31054	5	23	120
31055	1	98	 
31055	2	98	 
31055	3	98	 
31055	4	98	 
31055	5	98	 
31056	1	7	1500
31056	2	4	700
31056	3	10	600
31056	4	23	150
31056	5	12	100
31057	1	10	80
31057	2	5	30
31057	3	98	 
31057	4	98	 
31057	5	98	 
31058	1	4	800
31058	2	10	200
31058	3	5	50
31058	4	98	 
31058	5	98	 
31059	1	10	80
31059	2	8	50
31059	3	5	30
31059	4	98	 
31059	5	98	 
31060	1	12	300
31060	2	4	100
31060	3	25	50
31060	4	23	50
31060	5	10	50
31061	1	5	20
31061	2	98	 
31061	3	98	 
31061	4	98	 
31061	5	98	 
31062	1	4	600
31062	2	10	200
31062	3	5	100
31062	4	98	 
31062	5	98	 
31063	1	4	400
31063	2	5	20
31063	3	98	 
31063	4	98	 
31063	5	98	 
31064	1	23	120
31064	2	10	100
31064	3	4	80
31064	4	5	30
31064	5	98	 
31065	1	11	1000
31065	2	23	120
31065	3	10	160
31065	4	98	 
31065	5	98	 
31066	1	4	600
31066	2	24	300
31066	3	10	150
31066	4	25	100
31066	5	5	40
31067	1	4	500
31067	2	12	200
31067	3	22	30
31067	4	25	80
31067	5	23	50
31068	1	10	50
31068	2	5	30
31068	3	98	 
31068	4	98	 
31068	5	98	 
31069	1	11	1000
31069	2	4	200
31069	3	23	50
31069	4	5	20
31069	5	29	10
31070	1	98	 
31070	2	98	 
31070	3	98	 
31070	4	98	 
31070	5	98	 
31071	1	4	600
31071	2	5	150
31071	3	98	 
31071	4	98	 
31071	5	98	 
31072	1	11	800
31072	2	4	400
31072	3	5	300
31072	4	10	100
31072	5	3	100
31073	1	5	30
31073	2	98	 
31073	3	98	 
31073	4	98	 
31073	5	98	 
31074	1	4	400
31074	2	5	60
31074	3	98	 
31074	4	98	 
31074	5	98	 
31075	1	5	25
31075	2	98	 
31075	3	98	 
31075	4	98	 
31075	5	98	 
31076	1	4	400
31076	2	5	20
31076	3	98	 
31076	4	98	 
31076	5	98	 
31077	1	10	60
31077	2	5	50
31077	3	98	 
31077	4	98	 
31077	5	98	 
31078	1	5	100
31078	2	98	 
31078	3	98	 
31078	4	98	 
31078	5	98	 
31079	1	10	300
31079	2	4	200
31079	3	5	20
31079	4	98	 
31079	5	98	 
31080	1	7	3500
31080	2	11	1000
31080	3	24	400
31080	4	4	300
31080	5	25	150
31081	1	10	100
31081	2	22	70
31081	3	5	50
31081	4	98	 
31081	5	98	 
31082	1	7	3000
31082	2	11	2500
31082	3	21	1500
31082	4	24	1200
31082	5	4	500
31083	1	10	50
31083	2	98	 
31083	3	98	 
31083	4	98	 
31083	5	98	 
31084	1	5	40
31084	2	98	 
31084	3	98	 
31084	4	98	 
31084	5	98	 
31085	1	4	200
31085	2	25	50
31085	3	10	-77
31085	4	98	 
31085	5	98	 
31086	1	5	-77
31086	2	98	 
31086	3	98	 
31086	4	98	 
31086	5	98	 
31087	1	10	150
31087	2	5	50
31087	3	98	 
31087	4	98	 
31087	5	98	 
31088	1	5	50
31088	2	8	50
31088	3	98	 
31088	4	98	 
31088	5	98	 
31089	1	10	100
31089	2	5	50
31089	3	98	 
31089	4	98	 
31089	5	98	 
31090	1	11	500
31090	2	24	500
31090	3	4	300
31090	4	25	70
31090	5	12	50
31091	1	4	400
31091	2	24	200
31091	3	22	125
31091	4	10	50
31091	5	12	50
31092	1	5	20
31092	2	98	 
31092	3	98	 
31092	4	98	 
31092	5	98	 
31093	1	10	100
31093	2	5	40
31093	3	98	 
31093	4	98	 
31093	5	98	 
31094	1	4	150
31094	2	10	100
31094	3	5	40
31094	4	98	 
31094	5	98	 
31095	1	5	-77
31095	2	98	 
31095	3	98	 
31095	4	98	 
31095	5	98	 
31096	1	6	6000
31096	2	11	450
31096	3	4	70
31096	4	10	50
31096	5	98	 
31097	1	4	400
31097	2	5	150
31097	3	25	80
31097	4	10	60
31097	5	22	40
31098	1	23	120
31098	2	98	 
31098	3	98	 
31098	4	98	 
31098	5	98	 
31099	1	4	400
31099	2	25	80
31099	3	23	80
31099	4	10	30
31099	5	12	40
31100	1	7	3000
31100	2	11	500
31100	3	3	300
31100	4	8	150
31100	5	12	100
31101	1	 	 
31101	2	 	 
31101	3	 	 
31101	4	 	 
31101	5	 	 
41001	1	4	150
41001	2	25	100
41001	3	8	100
41001	4	12	50
41001	5	10	30
41002	1	7	1000
41002	2	8	150
41002	3	4	50
41002	4	24	50
41002	5	29	20
41003	1	4	500
41003	2	8	200
41003	3	23	100
41003	4	12	100
41003	5	22	100
41004	1	4	300
41004	2	12	50
41004	3	25	50
41004	4	10	30
41004	5	5	20
41005	1	4	550
41005	2	12	120
41005	3	23	100
41005	4	10	80
41005	5	5	20
41006	1	4	350
41006	2	12	210
41006	3	23	150
41006	4	25	120
41006	5	5	80
41007	1	4	700
41007	2	24	500
41007	3	25	280
41007	4	10	280
41007	5	12	60
41008	1	10	100
41008	2	4	100
41008	3	5	70
41008	4	22	25
41008	5	98	 
41009	1	12	120
41009	2	4	50
41009	3	23	50
41009	4	5	10
